QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,College of Arts & Sciences,,4.0,2.0,,Fall 2026,"August 1, 2025","February 1, 2026","$57,732/Year",,"$2,406/Credit Hour","$15,000 to $24,000 per year",,"Merit-based, Need-based, Departmental",4 years,"$57,732/Year",Bachelor of Arts in Film and Digital Media,https://fdm.artsandsciences.baylor.edu/academics/undergraduate
801-1000,College of Arts & Sciences,,4.0,2.5,,Fall 2026,,,"$58,354/Year","over $45,700","$2,431/Credit Hour","$5,000 - $25,000 per year",,"Merit-based, Need-based",,"$58,354/Year",Minor in Film Theory and Criticism,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/film-digital-media/film-digital-media.pdf
,Hankamer School of Business,,,,,Fall 2026,,,56732,,"$2,364/Credit Hour","Academic scholarships range from $10,000 to full cost of attendance per year",,"Merit-based, Institutional, External",,"$56,732/Year",Bachelor of Business Administration in Finance,https://admissions.web.baylor.edu/about-baylor/majors-minors
,College of Arts & Sciences,,,,,Fall 2026,,,"$54,844/Year","$43,700","$2,285","$15,000 - $24,000 per year",,"Merit-based, Need-based",,"$54,844/Year",Minor in Forensic Science,https://admissions.web.baylor.edu/about-baylor/majors-minors
,College of Arts & Sciences,,,,45%,Fall 2026,,,56732,"$45,842",,"Up to $24,000 annually",,"Merit-based, Need-based",,"$56,732/Year",Bachelor of Arts in French,https://admissions.web.baylor.edu/about-baylor/majors-minors
,College of Arts & Sciences,,4.0,2.0,45.3%,Fall 2026,"August 1, 2025","February 3, 2026","$56,732/Year",,2364,"$6,000 - $25,000 per year",,"Merit-based, Need-based, Departmental",,"$56,732/Year",Minor in French,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/modern-languages-cultures/division-french-italian/french-minor/
,College of Arts & Sciences,,,,45.9%,Fall 2026,,,"$54,844/Year",,"$2,285 per credit hour","$15,000 to $23,000 per year",,Merit-based,4 years,"$54,844/Year",Bachelor of Science in Geosciences,https://admissions.web.baylor.edu/about-baylor/majors-minors
,College of Arts & Sciences,,,,45.9%,Fall 2026,,,5392,,,"$60,000 - $92,000 (over four years)",,Merit-based,,54844,Bachelor of Arts in German,https://admissions.web.baylor.edu/about-baylor/majors-minors
,College of Arts & Sciences,,,,,Fall 2026,,,54844,,,"$16,000 - $25,000 per year",86%,"Academic Scholarships, Need-Based Aid",,54844,Minor in German,https://admissions.web.baylor.edu/about-baylor/majors-minors
,Robbins College of Health and Human Sciences,,,,44%,Fall 2026,,,"$56,732/Year",50595,,"$15,000 - $24,000 per year",,"Academic Scholarships, Need-Based Aid",,"$56,732/Year",Minor in Gerontology,https://admissions.web.baylor.edu/about-baylor/majors-minors
,Honors College,,,,,Fall 2026,,,"$56,712/Year",,,"$15,000 - $62,000 per year",86% of students receive a Baylor scholarship,Merit-based,,"$56,712/Year",Bachelor of Arts in Great Texts of the Western Tradition,https://admissions.web.baylor.edu/about-baylor/majors-minors
801-850,Honors College,,4.0,3.0,45.9%,,,,"$56,732/Year",,"$2,364","Up to $26,000 per academic year",,Merit-based,,"$56,732/Year",Minor in Great Texts of the Western Tradition,https://catalog.baylor.edu/undergraduate/honors-college/great-texts-program/great-texts-minor/
,College of Arts & Sciences,,4.0,2.0,45.9%,Fall 2026,"August 1, 2025","February 1, 2026","$56,732/Year",,2364,"Academic scholarships range from $20,000 to $26,000 per year",,"Merit-based, Need-based, Departmental",,"$56,732/Year",Minor in Greek,https://classics.artsandsciences.baylor.edu/academics/undergraduate-program/minor-classics-greek-and-roman-studies-greek-or-latin
,College of Arts & Sciences,,,,46%,Fall 2026,,,"$57,736/Year","$45,000",,"$60,000 - $96,000 (disbursed over four years)",,"Merit-based, Need-based",4 years,"$57,736/Year",Bachelor of Arts in Greek and Roman Studies,https://admissions.web.baylor.edu/about-baylor/majors-minors
,Robbins College of Health and Human Sciences,,,2.5,,Fall 2026,,,54848/Year,,2285/Credit Hour,"$15,000 to $23,000 per year",,"Academic, Merit-based, Need-based",4 years,54848/Year,Bachelor of Science in Health Science Studies,https://catalog.baylor.edu/undergraduate/robbins-college-health-human-sciences/health-human-performance-recreation/health-sciences-studies-bs/
,Robbins College of Health and Human Sciences,,4.0,,45.3%,Fall 2026,"August 1, 2025","February 1, 2026",54844,47400,2285,"$15,000 to $23,000 per year",,Merit-based,4 years,"$54,844/Year","Bachelor of Science in Health, Kinesiology, and Leisure Studies",https://hhpr.robbins.baylor.edu/undergraduate/health-kinesiology-and-leisure-studies
,College of Arts & Sciences,,4.0,2.0,45.3%,Fall 2026,,,"$57,750/Year",,"$2,406","$15,000 - $24,000 per year",,"Merit-based, Need-based, Academic",4 years,"$57,750/Year",Bachelor of Arts in History,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/history/history-ba/
,College of Arts & Sciences,,4.0,2.0,45.7%,Fall 2026,"August 1, 2025","February 1, 2026","$58,368/Year",,2432,"$15,000 to $26,000 per year",,"Academic/Merit-based, Need-based, Departmental",,"$58,368/Year",Minor in History,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/history/history-minor/
,Hankamer School of Business,,4.0,2.5,45.9%,Fall 2026,,,"$56,552/Year",,2357,"$60,000 - $92,000 (over four years)",,"Merit-based, Need-based",18 semester hours,"$56,552/Year",Minor in Human Resource Management,https://catalog.baylor.edu/undergraduate/school-education/degrees-requirements/minors/
,School of Education,,4.0,2.5,54.5%,Fall 2026,"August 1, 2025","February 1, 2026",56732,,2364,"$10,000 to $24,000 per year",,Academic Scholarships (Merit-based),18 semester hours,56732,Minor in Informal Education,https://catalog.baylor.edu/undergraduate/school-education/degrees-requirements/minors/minors.pdf
,School of Music,,,,46%,Fall 2026,,,"$56,732/Year",33382,1891,"$6,100 to full tuition",,"Merit-based, Talent-based, Need-based",4 years,,Bachelor of Music Education in Instrumental Music,https://admissions.web.baylor.edu/degrees/instrumental-music
,Robbins College of Health and Human Sciences,,4.0,,45.9%,Fall 2026,"August 1, 2025","February 1, 2026","$54,844/Year",,"$2,285","$1,000 to $26,000 per year",,"Merit-based, Need-based, Endowed",4 years,"$54,844/Year",Bachelor of Science in Interior Design,https://robbins.baylor.edu/news/story/2025/baylor-interior-design-program-awarded-six-year-reaccreditation-following
,Hankamer School of Business,,4.0,2.0,46%,Fall 2026,,,57090,"$29,038","$2,379","Up to $23,000/year",86%,"Merit-based, Need-based",4 years,"$57,090/Year",Bachelor of Business Administration in International Business,https://www.ie.edu/university/studies/academic-programs/global-bachelor-business-administration/the-program/
,College of Arts & Sciences,,4.0,2.0,39.6%,Fall 2026,,,"$56,648/Year",,"$2,360/Credit Hour",Up to full tuition,,"Merit-based, Need-based",4 years,"$56,648/Year",Bachelor of Arts in International Studies,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/political-science/international-studies-ba/
,College of Arts & Sciences,,,,45.9%,Fall 2026,,,,,"$2,285 per credit hour","$60,000 to $92,000 over four years",,"Merit-based, Need-based",,,Minor in Italian,https://admissions.web.baylor.edu/about-baylor/majors-minors
,College of Arts & Sciences,,4.0,2.0,45.3%,Fall 2026,"August 1, 2025","February 1, 2026","$58,368/Year",,"$2,432","$10,000 - $26,000 per year",,"Merit-based, Need-based",,,Minor in Japanese,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/modern-languages-cultures/division-asian-african-languages/japanese-minor/
,College of Arts & Sciences,,,,45.9%,Fall 2026,,,"$56,552/Year","$29,000","$2,357/Credit Hour","$10,000 - $26,000 per year",,"Merit-based, Need-based",4 years,"$56,552/Year",Bachelor of Arts in Journalism,https://admissions.web.baylor.edu/about-baylor/majors-minors
