Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url
Not Required,Required,"Each applicant to an Education Specialist degree program must apply and be admitted to Graduate Studies at the University of North Alabama. Applicants to the Education Specialist degree program in Teacher Education must also:

1. Hold a master’s degree from a regionally accredited institution.
2. Have a minimum graduate grade point average of 3.25 on a 4.0 scale.
3. Hold a valid Alabama Class A professional educator certificate in the desired area of concentration (or the equivalent from another state).
4. Have a minimum of two full years of full-time, acceptable P-12 professional educational work experience.
5. Submit two letters of recommendation. At least one must be from a current supervisor who can attest to the applicant’s professional leadership abilities. The second can be from another school administrator or a university faculty member.
6. Submit a Statement of Intent. The Statement of Intent should be a two-page, double-spaced essay that describes the applicant’s reasons for pursuing an Education Specialist degree and how the degree will help the applicant in his/her professional growth. In addition, applicants should describe their long-term career goals and professional aspirations.
7. Complete a successful interview with the program admission committee.",Not Required,True,False,True,False,False,False,,,program,Education Specialist: Elementary Education,https://catalog.una.edu/graduate/courses/eds/
Required,Required,"Hold a master’s degree from a regionally accredited institution.
Have a minimum graduate GPA of 3.25 on a 4.0 scale.
Have a valid Alabama Class A professional educator certificate in a teaching field or instructional support area.
Have a minimum of three full years of full-time, acceptable professional educational work experience in a P-12 setting.
Complete an interview.
Submit a portfolio that includes a resume, leadership statement, three letters of recommendation, service/leadership documentation, and a valid Alabama Class A certificate.
Submit a writing sample.",Required,True,False,,False,False,False,,,program,Education Specialist: Instructional Leadership,https://www.una.edu/education/academic-programs/graduate.html
Required,Required,"To be eligible for unconditional admission to the Education Specialist program, applicants must hold a master's degree from a regionally accredited institution and a valid Class A Professional Educator Certificate in a teaching field or area of instructional support. Applicants who hold a valid Class A Professional Educator Certificate in a teaching field or area of instructional support must have an admission portfolio that includes: official transcripts from all colleges/universities attended with a minimum GPA of 3.25 on a 4.0 scale on all graduate coursework, a copy of valid Class A Professional Educator Certificate, verification of three full years of full-time, satisfactory P-12 professional educational work experience, a letter of intent, a professional resume, three letters of recommendation, an acceptable score on a writing assessment, and a successful interview.",Not Required,True,False,False,False,False,False,,,program,Education Specialist: Teacher Leader,https://www.una.edu/education/academic-programs/graduate.html
,,,,False,False,False,False,False,False,,,program,Electrical and Computer Engineering MSECE,https://engineering.purdue.edu/ECE/Academics/Graduates/MASTERS
,,"To be considered for admission to the Master of Science in Electrical and Computer Engineering (MSECE) program, applicants must hold a bachelor's degree in Electrical Engineering, Computer Engineering, or a closely related field from a regionally accredited institution. Applicants with a bachelor's degree in other disciplines of engineering, computer science, mathematics, or physics may be considered for admission but may be required to complete some undergraduate prerequisite courses. A minimum undergraduate GPA of 3.0 on a 4.0 scale is required. No GRE is required for admission. International students must satisfy English language proficiency requirements as stated in the Graduate Catalog.",,True,False,False,True,False,False,,,program,Electrical and Computer Engineering MSECE with emphasis in Artificial Intelligence,https://www.una.edu/education/academic-programs/graduate.html
Required,Required,"Admission to the MSECE program is based on a holistic review of each applicant’s file. The MSECE program welcomes applicants with a bachelor’s degree from an ABET-accredited Electrical Engineering, Computer Engineering, or a closely related program with an overall GPA of 3.0 or higher. Applicants not meeting these criteria will be considered on an individual basis and may be subject to additional undergraduate coursework as prescribed by the graduate program coordinator.

Application Requirements:
1. Completed application to the UNA Office of Graduate Admissions.
2. Official transcripts from all postsecondary institutions attended submitted directly to the UNA Office of Graduate Admissions.
3. Statement of Purpose that explains why you would like to pursue the MSECE program at UNA and what makes you an ideal candidate.
4. Resume that shows your educational and professional background.
5. Two letters of recommendation from faculty and/or supervisors.",Not Required,True,False,False,True,False,False,,,program,Electrical and Computer Engineering MSECE with emphasis in Cybersecurity,https://www.una.edu/education/academic-programs/graduate.html
,,,,False,False,,False,False,False,,,program,Electrical and Computer Engineering PhD,https://www.una.edu/education/academic-programs/graduate.html
,Required,"An application to the Graduate Studies Office; Official transcripts from all universities and colleges attended sent directly to the Graduate Studies Office; An official score report on the General Test of the Graduate Record Examination (GRE), taken within the last five years; A 10-15 page writing sample in English or American literature; Three letters of recommendation; A statement of purpose",Required,False,False,,False,False,False,,,program,English MA,https://www.una.edu/english/master-of-arts-in-english.html
,,,,False,False,False,False,False,False,,,program,English PhD,https://www.una.edu/english/index.html
Not Required,Not Required,"Applicants must meet the general admission requirements of the Office of Graduate Studies. Additional requirements for admission to the Industrial Hygiene master’s program are as follows:
1. A baccalaureate degree from a regionally accredited institution, preferably with a major or minor in industrial hygiene, chemistry, biology, or engineering. Students with degrees in other areas are encouraged to apply, but may be required to complete undergraduate prerequisite courses.
2. An official transcript from the institution granting the baccalaureate degree.
3. A minimum grade point average of 2.75 (on a 4.0 scale) on all undergraduate work.
4. Submission of an official score on the Graduate Record Examination (GRE) general test. GRE Requirement has been waived until further notice.
5. Two letters of recommendation from former professors or supervisors who can attest to the applicant's academic potential.
6. Proficiency in English is a requirement for admission.",Not Required,True,False,False,True,False,False,,,program,Environmental Health and Safety MS,https://www.una.edu/education/academic-programs/graduate.html
,,,,False,False,,False,False,False,,,program,Environmental Science and Policy PhD,https://www.una.edu/education/academic-programs/graduate.html
,,,,False,False,False,False,False,False,,,program,Epidemiology PhD,https://www.una.edu/education/academic-programs/graduate.html
Required,Required,"Completed Application for Graduate Admission to UNA with a non-refundable application fee.
Official transcripts from all institutions attended.
Master’s Degree in Exercise Science or a related field (e.g., Kinesiology, Health and Human Performance, Public Health, Nutrition).
Minimum graduate GPA of 3.25 on a 4.0 scale.
Official scores on the Graduate Record Examination (GRE). A minimum combined verbal and quantitative score of 297 is required. The analytical writing component is NOT REQUIRED.
A letter of intent/purpose describing the applicant’s interest in the program and desired emphasis area.
A curriculum vitae/resume.
Three letters of recommendation addressing the applicant’s potential for success in a doctoral program. Applicants will provide contact information for references in the graduate application portal, and the portal will send a recommendation request directly to the references.
International students must satisfy additional requirements for admission to the university, which can be found at https://www.una.edu/international/admissions-requirements.html.
An interview (virtual or in-person) with the program admissions committee may be requested.",Not Required,True,False,,False,False,False,,,program,Exercise Physiology PhD,https://www.una.edu/kinesiology/graduateprograms/doctor-of-philosophy-in-exercise-science-and-health-promotion.html
,,"To be considered for admission to the Master of Professional Studies program, a student must:
1. Hold a bachelor’s degree from an accredited institution.
2. Have an overall grade point average of at least 2.50 on a 4.00 scale in all undergraduate work attempted. Applicants with an undergraduate GPA below 2.50 may be admitted on a conditional basis.
3. Submit a completed application to the Office of Graduate Admissions.",,True,False,False,True,False,False,,,program,Exploration Science MPS,https://www.una.edu/interdisciplinary-studies/graduate/index.html
Not Required,Required,"All applicants for admission to the master's degree program in Health and Human Performance must: 1. Meet all Graduate Studies admission requirements. 2. Submit the following directly to the Office of Graduate Admissions: a. Completed Graduate Application for Admission b. Official transcripts from all colleges/universities attended with a degree posted from a regionally accredited institution c. Official scores on the General Test of the Graduate Record Examination (GRE) or the Miller Analogies Test (MAT). d. Three letters of recommendation. e. Written narrative. The narrative must not exceed two double-spaced pages, and it must address the applicant's professional goals and purpose for pursuing a graduate degree in health and human performance. 3. Possess an undergraduate overall grade point average of 2.75 or 3.0 on the last 30 semester hours.",Not Required,False,False,True,False,False,False,,,program,"Health and Human Performance (Master's level, non-certification)",https://catalog.una.edu/graduate/education-human-sciences/education-human-sciences.pdf
,,"Unconditional admission to the graduate program in history requires:
1. A bachelor's degree from a regionally accredited institution,
2. An undergraduate major in history with a 3.0 grade point average or better on a 4.0 scale or a minimum of 27 semester hours in history and related fields with a 3.0 grade point average or better,
3. A writing sample (a research paper from an upper-division undergraduate history course is preferred), and
4. Three letters of recommendation.

In some cases, a student who does not meet the above criteria may be granted conditional admission. See below for details on how to fulfill conditional admission requirements.",Required,True,False,True,False,False,False,,,program,History MA,https://catalog.una.edu/graduate/arts-sciences/history-ma/
Required,Required,"To be considered for admission to the Master of Science in Instructional Design and Technology, students must meet the following criteria:

A baccalaureate degree in any discipline from an accredited institution.
A minimum undergraduate GPA of 2.75 on a 4.00 scale.
Two letters of recommendation.
A Statement of Purpose outlining the applicant’s interest in the program and career goals. Applicants may follow this template to craft their Statement of Purpose.
A current resume.
International students must satisfy additional requirements, including evidence of English language proficiency.",Not Required,True,False,False,False,False,False,,,program,"Instructional Design and Technology MS Online: Teaching, Learning, and Leading",https://www.una.edu/education/academic-programs/graduate.html
Not Required,Not Required,Admission to the Instructional Design and Technology program requires applicants to have an undergraduate degree from a regionally accredited university and a cumulative GPA of 2.75 or higher. Applicants not meeting the 2.75 GPA requirement may be admitted conditionally to the program.,Not Required,True,False,False,False,False,False,,,program,Instructional Design and Technology MS Online: Learning and Development,https://www.una.edu/education/academic-programs/graduate.html
,,,,False,False,False,False,False,False,,,program,Master of Accountancy (MAcc) Degree,https://www.youtube.com/watch?v=kzVp8_qAgrg
,,"To be eligible for unconditional admission to the MAEd/MSEd program in School Counseling, the applicant must:
1. Meet all Graduate School admission requirements.
2. Possess a valid bachelor's-level professional educator certificate in a teaching field, OR meet requirements for a Class B Alabama professional educator certificate in a teaching field.
3. Two years of full-time, satisfactory P-12 professional educational work experience.
4. Submit three recommendations from individuals who can speak to the applicant’s potential for success in the school counseling program. At least one recommendation must come from a current or former P-12 administrator.
5. Submit a satisfactory score on the Alabama Educator Certification Assessment Program (AECAP) basic skills assessments.
6. Submit a writing sample that responds to a prompt provided by the program.
7. Complete a successful interview with program faculty.
8. Submit a clear background check.",Required,True,False,True,False,False,False,,,program,Master of Arts in Education (MAEd): School Counseling,https://catalog.una.edu/graduate/education-human-sciences/ma-education-secondary-education-instructional-school-counseling-p-12/ma-education-secondary-education-instructional-school-counseling-p-12.pdf
Required,Required,"In addition to meeting the general admission requirements for graduate studies, the applicant must:

1. hold a valid bachelor’s level professional educator certificate in elementary education (K-6).
2. submit a copy of his/her valid teaching certificate.
3. submit three letters of recommendation with at least one from a current or former administrator.
4. submit a written essay describing why the applicant wants to pursue this master’s degree and his/her career goals.
5. submit a portfolio containing at least two artifacts from the applicant’s teaching career. At least one artifact must showcase the applicant’s skills in technology integration in the classroom. Each artifact must be accompanied by a brief explanation of the artifact.
6. submit a resume describing past work and educational experiences.
7. participate in a personal interview.",Not Required,True,False,True,False,False,False,,,program,Master of Arts in Education (MAEd): Elementary Education K-6,https://catalog.una.edu/graduate/education-human-sciences/ma-education-elementary-education-k-6/
Not Required,Not Required,"To be eligible for unconditional admission to the MAEd program, a student must have a bachelor's degree from a regionally accredited institution and meet the requirements for admission to the College of Graduate Studies. Additional admission requirements are as follows: Hold a valid Alabama Class B Professional Educator Certificate in the chosen teaching field OR meet the requirements for an Alabama Class B Professional Educator Certificate in the chosen teaching field. Submit a score on the general test of the Graduate Record Examination (GRE) that meets the minimum score requirement set by the Alabama State Department of Education (ALSDE). (Currently, a score of 290 combined on the verbal and quantitative sections is required for admission to a Class A program). NOTE: The GRE requirement is waived for applicants who have earned a master’s degree from a regionally accredited institution. Submit three letters of recommendation. Submit a writing sample that addresses the student’s reasons for pursuing the degree. Submit a copy of a valid teaching certificate. Submit official transcripts from all institutions attended. Submit a completed application to the College of Graduate Studies.",Required,True,False,False,False,False,False,,,program,Master of Arts in Education (MAEd): Secondary Education,https://www.una.edu/education/academic-programs/graduate.html
Required,Not Required,Meet all university graduate admission requirements. Hold a bachelor's level professional educator certificate in the same teaching field(s) in which the Class A professional educator certificate is sought... Have a minimum GPA of 3.00 on all undergraduate coursework OR 3.25 on all graduate coursework... Provide a copy of their valid teaching certificate. Provide a Service Record form verifying a minimum of one full year of full-time satisfactory P-12 teaching experience... Applicants who do not meet requirement #5 may be admitted but must complete a 300-clock-hour internship... Provide three letters of recommendation... Provide a writing sample to be evaluated by program faculty... Provide a resume... A successful interview with program faculty may be required.,Required,True,False,,False,False,False,,,program,Master of Arts in Education (MAEd): P-12 Education (selected teaching fields),https://academiccatalog.umd.edu/graduate/
Not Required,Required,"An official transcript from the institution that awarded the baccalaureate degree. A valid teaching certificate. Three years of P-12 professional educational work experience. Two letters of recommendation, including one from the applicant's current principal or supervisor. A completed Instructional Leadership Supplemental Application. A qualifying score on either the Miller Analogies Test (MAT) or the Graduate Record Examination (GRE) (Verbal plus Quantitative). A completed 'Verification of Educational Experience' form. A completed 'Principal Recommendation' form. An essay (see department for prompt). A successful interview with the Instructional Leadership Admissions Committee.",Required,True,False,,False,False,False,,,program,Master of Arts in Education (MAEd): Instructional Leadership,https://www.una.edu/education/academic-programs/graduate.html
Not Required,Not Required,"To be considered for admission to the MAEd Special Education: Collaborative Teacher K-6 or 6-12 program, applicants must meet the following requirements: A completed application for admission to Graduate Studies. Official transcripts from all institutions attended. An overall undergraduate GPA of at least 2.75, or a GPA of at least 3.00 on the last 30 semester hours of undergraduate work. A valid bachelor’s level professional educator certificate in any teaching field (from Alabama or another state). Two years of full-time, satisfactory P-12 teaching experience. A writing sample that demonstrates the applicant’s writing ability. The writing sample will be evaluated based on the following: content/organization, grammar/mechanics, and style/format. A successful interview with the program faculty. Submission of the 'Verification of Educational Experience' form.",Required,True,False,False,False,False,False,,,program,Master of Arts in Education (MAEd): Special Education: Collaborative Teacher K-6 and/or 6-12,https://www.una.edu/education/academic-programs/graduate.html
Not Required,Not Required,"Applicants must meet the general requirements for graduate admission which include completing the application for admission, paying the nonrefundable application fee, and submitting official transcripts from all colleges and universities attended. The University of North Alabama has temporarily waived the graduate entrance exam requirement (GRE/GMAT/MAT) for all graduate programs through Fall 2025. For the Class A certification track, an applicant must hold a bachelor’s level professional educator certificate in the same teaching field. For the non-certification track, an applicant must hold a bachelor’s degree from a regionally accredited institution.",Not Required,True,False,False,False,False,False,,,program,Master of Arts in Education (MAEd) in Secondary Education-English/Language Arts,https://catalog.una.edu/graduate/education-human-sciences/ma-education-secondary-education-english-language-arts/
Required,Required,"Submit a completed Application for Admission to the Office of Graduate Admissions.
Submit official transcripts from all colleges/universities attended to the Office of Graduate Admissions.
Possess an undergraduate degree with a minimum grade point average (GPA) of 2.75 from a regionally accredited institution, or a GPA of 3.0 on the last 30 semester hours.
Submission of an official score report of one of the following:
Praxis II subject area assessment with a passing score
Miller Analogies Test (MAT) with a score of 388 or higher
Graduate Record Examination (GRE) with a score of 294 (Verbal + Quantitative) or higher.
A 24-30 semester hour major in the teaching field with a GPA of 2.75 or above. (Must be approved by the Department of Secondary Education.) All courses in the major must be completed with a grade of C or better. Courses must meet Alabama State Board of Education course distribution requirements.
Submission of an acceptable writing sample as specified by the department.
Three letters of recommendation.
Submission of a resume.
Submission of a narrative describing the applicant’s commitment to the profession of teaching, expectations of the program, and any personal experiences relevant to teaching.
Submission of a completed Disposition Form.
Submission of a verified background clearance.",Required,True,False,False,False,False,False,,,program,Master of Arts in Education (MAEd) in Secondary Education – English/Language Arts – Alternative Plan,https://catalog.una.edu/graduate/education-human-sciences/ma-education-secondary-education-english-language-arts/
Required,Required,"Unconditional Admission to the Master of Science in Exercise Science and Health Promotion program requires the following:
1. An earned bachelor’s degree from a regionally accredited institution with a minimum 2.75 grade point average (4.0 scale) in the last 60 hours of undergraduate coursework, or a minimum 2.5 grade point average overall.
2. Official transcripts from all post-secondary institutions attended must be provided.
3. Successful completion of the following undergraduate courses with a C or better:
    * Human Anatomy and Physiology I with lab
    * Human Anatomy and Physiology II with lab
    * Exercise Physiology with lab
    * Kinesiology/Biomechanics
4. Submission of a 500-word essay detailing professional goals and reasons for pursuing a graduate degree at UNA.
5. Submission of a resume of professional and educational experiences.",Not Required,True,False,False,False,False,False,,,program,Master of Science in Exercise Science and Health Promotion: Exercise Science,https://www.una.edu/sitemap.xml
Not Required,Not Required,"Admission to the Office of Graduate Studies. For unconditional admission, a minimum overall undergraduate GPA of 2.75 on a 4.0 scale. For conditional admission, an overall undergraduate GPA of 2.50 to 2.74 on a 4.0 scale. No additional application materials are required.",Not Required,True,False,False,False,False,False,,,program,Master of Science in Exercise Science and Health Promotion: Kinesiology,https://research.com/rankings/exercise-science/best-online-exercise-science-al
Not Required,Required,"To be considered for admission to the Master of Science in Exercise Science & Health Promotion, applicants must meet the general requirements for admission to the Office of Graduate Studies. Applicants must also submit the following directly to the Office of Graduate Studies:

*   Completed application for graduate studies
*   Official transcripts from all institutions attended
*   Three letters of recommendation
*   A two-page essay explaining your background in exercise science, personal philosophy of wellness and professional career goals
*   Official GRE scores (verbal and quantitative) taken within the last five years are required if undergraduate GPA is below 3.0
*   Additional documents may be requested",Not Required,True,False,False,False,False,False,,,program,Master of Science in Exercise Science and Health Promotion: Wellness and Health Promotion,https://www.una.edu/education/academic-programs/graduate.html
,,"Admission to the M.S. in mathematics program requires an undergraduate degree from an accredited institution with an undergraduate major in mathematics or a major with a substantial number of mathematics courses. An applicant with a bachelor's degree in a field other than mathematics may also be admitted upon completion, with satisfactory grades, of the mathematics courses prerequisite for the master’s program. Admission to the program also requires a minimum overall undergraduate GPA of 2.50. An applicant with a GPA between 2.0 and 2.49 may be admitted conditionally. Application is made to the Office of Graduate Admissions.",,True,False,False,False,False,False,,,program,Master of Science in Mathematics (MS) Degree,https://www.una.edu/education/academic-programs/graduate.html
Required,Required,"Application to the Office of Graduate Admissions. Official transcripts from each institution attended. A Bachelor of Science in Nursing (BSN) degree from a regionally accredited institution and a nursing program accredited by the Accreditation Commission for Education in Nursing (ACEN), or the Commission on Collegiate Nursing Education (CCNE). An overall undergraduate GPA of 3.0 on a 4.0 scale. Current unencumbered licensure as a registered nurse (RN) in the United States. A minimum of one-year full-time nursing experience as a registered nurse prior to clinical courses. Three letters of recommendation from persons who can attest to the applicant’s academic and/or professional abilities. A curriculum vitae or resume. A Statement of Purpose that addresses how the MSN degree will help the applicant meet professional and personal goals.",Not Required,True,False,False,False,False,False,,,program,Master of Science in Nursing (MSN): Nursing in Teaching-Learning Environment,https://www.una.edu/education/academic-programs/graduate.html
Required,Required,Complete application to Graduate Admissions. Official transcripts from all institutions of higher learning with an overall GPA of 3.0 or greater on a 4.0 scale. Hold an unencumbered license as a registered nurse in the United States. Two professional recommendations addressing professional competence. One recommendation from the immediate supervisor is preferred. Successful completion of an undergraduate statistics course with a grade of C or better. Successful completion of an undergraduate nursing research course with a grade of C or better. Personal statement/essay of 500 words or less addressing a time the applicant influenced change in practice. Resume detailing nursing experience.,Not Required,True,False,False,False,False,False,,,program,Master of Science in Nursing (MSN): Nursing Leadership in Organizational Environments,https://catalog.una.edu/graduate/nursing/msn-leadership-organizational-environments/
Required,Required,"1. Meet all admission requirements of the Office of Graduate Studies.
2. BSN from a nationally accredited nursing program (ACEN or CCNE).
3. A minimum overall undergraduate GPA of 3.0 on a 4.0 scale or a GPA of 3.0 on a 4.0 scale on the last 60 semester hours of undergraduate work. A holistic review will be considered on an individual basis for all applicants meeting minimum Graduate Studies admission requirements.
4. Current unencumbered RN licensure in the state where clinicals will be completed.
5. Evidence of completion of an undergraduate or graduate statistics course with a grade of C or better.
6. Submission of three letters of professional reference attesting to the applicant's potential for graduate study. It is recommended that at least one reference be from a faculty who can attest to academic ability and one from a supervisor who can attest to clinical practice. Professional references from colleagues are acceptable. References from relatives are not acceptable.
7. Submission of a curriculum vitae/resume'.
8. A personal statement describing professional goals.
9. A personal interview may be required.",Not Required,True,False,False,False,False,False,,,program,Master of Science in Nursing (MSN): Family Nurse Practitioner,https://catalog.una.edu/graduate/nursing/msn-family-nurse-practitioner/
,,Admission to the Master of Science in Sport and Recreation Management requires: 1. a completed application for admission to graduate study; 2. an official transcript from the college or university that awarded the baccalaureate degree; 3. official transcripts from all other colleges and universities attended; 4. a score on the Graduate Record Examination (GRE) general test (verbal and quantitative) or the Miller Analogies Test (MAT) that meets one of the following criteria: a. An undergraduate GPA of 2.75 or above on a 4.00 scale and a GRE score of at least 286 (verbal + quantitative) or a MAT score of at least 370. b. An undergraduate GPA of 3.00 or above on a 4.00 scale and a GRE score of at least 283 (verbal + quantitative) or a MAT score of at least 360. c. An undergraduate GPA between 2.50 and 2.74 and a GRE score of 290 or a MAT score of 380. d. A completed graduate degree from a regionally accredited institution with at least a 3.00 GPA. 5. three letters of recommendation; and 6. approval from the department. (Meeting the minimum requirements does not guarantee admission.),,True,False,True,False,False,False,,,program,Master of Science (MS) Degree in Sport and Recreation Management: Sport Management,https://www.una.edu/education/academic-programs/graduate.html
Not Required,Optional,"To be considered for unconditional admission to the Sport and Recreation Management program, the applicant must have an undergraduate degree from an accredited institution and meet the requirement for admission to the College of Graduate Studies. The undergraduate degree can be in any discipline. Applicants must have a minimum undergraduate grade point average (GPA) of 2.75 overall OR 3.0 on the last 30 semester hours.

Applicants who do not meet the unconditional GPA requirement may be eligible for conditional admission with an undergraduate GPA between 2.50 and 2.74 and submission of a 500-word statement of purpose. Students admitted conditionally must maintain a minimum 3.0 GPA in the first nine (9) hours of graduate coursework at UNA to remain in the program.",Not Required,True,False,False,False,False,False,,,program,Master of Science (MS) Degree in Sport and Recreation Management: Recreation Management,https://www.una.edu/education/academic-programs/graduate.html
Not Required,Required,"Admission to the Master of Arts in Philosophy program requires the applicant to hold a baccalaureate degree from an accredited institution. Admission also requires submission of the following: Completed application to the Office of Graduate Admissions, A 300-400 word statement of purpose outlining the applicant's interest in the program, A 7-10 page writing sample that displays the applicant's philosophical writing abilities, Two letters of recommendation from former professors that testify to the applicant's academic abilities, Official transcripts from all institutions attended.",Required,True,False,True,False,False,False,,,program,Philosophy MA,https://www.una.edu/pjlp/index.html
,,,,False,False,False,False,False,False,,,program,Philosophy PhD,https://www.una.edu/philosophy/index.html
,Required,"Applicants must hold a baccalaureate degree from a regionally accredited institution, completed prior to the start of the DPT program. A minimum GPA of 3.0 on a 4.0 scale is required for both cumulative GPA and prerequisite course GPA. All prerequisite coursework must be completed with a C or better prior to the start of the DPT program, and science prerequisites must have been completed within 10 years of application. Official transcripts from all institutions attended must be sent to PTCAS. Three letters of recommendation are required and must be submitted through PTCAS; one must be from a licensed physical therapist. A minimum of 40 observation hours under the supervision of a licensed physical therapist are required from at least two different settings. The PTCAS application includes an essay that will be reviewed. GRE Scores are NOT required for admission. Qualified applicants will be invited for a required virtual interview.",,True,False,False,False,False,False,,,program,Physical Therapy DPT,https://www.una.edu/education/academic-programs/graduate.html
Required,Required,"Prospective students must meet the following minimum requirements:
1. Complete the University of North Alabama Graduate Application.
2. Submit official transcripts from all institutions attended to the Office of Graduate Admissions.
3. Hold a Master's degree in a related field from an accredited institution.
4. An overall minimum grade point average of 3.0 on a 4.0 scale for all graduate coursework.
5. Submission of a written statement of purpose.
6. Three letters of recommendation.
7. A curriculum vita (CV)/resume.
8. A writing sample from their Master’s degree work.
9. An interview with the Doctoral Admissions Committee.
10. For international students, please see requirements for International Graduate Students.",Required,False,False,False,False,False,False,,,program,Physical Therapy PhD,https://www.una.edu/kinesiology/graduateprograms/doctor-of-philosophy-in-exercise-science-and-health-promotion.html
Required,Required,"A minimum grade point average (GPA) of 3.0 on a 4.0 scale is required for admission. Admission to the M.S. in Physics program requires the GRE General Test. A waiver of the GRE may be requested with a cumulative GPA of 3.5 or higher from a regionally accredited U.S. institution. An undergraduate degree in physics or a related field is required for admission. Students with a baccalaureate degree in a field other than physics may be admitted to the program; however, they may be required to successfully complete select undergraduate coursework in physics and/or mathematics prior to being admitted. Three letters of recommendation are required from individuals who are qualified to assess the applicant’s potential for success in a graduate physics program. These letters should be submitted directly by the references to the Office of Graduate Admissions. A Statement of Purpose must be submitted to the Office of Graduate Admissions that addresses the applicant’s motivation for pursuing graduate studies, their research interests, and their career goals. A Resume or Curriculum Vitae must be submitted to the Office of Graduate Admissions that summarizes the applicant’s educational background, work experience, research experience, publications, presentations, and any other relevant accomplishments.",Not Required,False,False,False,True,False,False,,,program,Physics MS,https://www.una.edu/education/academic-programs/graduate.html
,,,,False,False,False,False,False,False,,,program,Physics PhD,https://www.una.edu/education/academic-programs/graduate.html
,,,,False,False,False,False,False,False,,,program,Popular Music Pedagogy MA Online,https://uonline.miami.edu/programs/master-popular-music-pedagogy/
Required,Required,"In addition to meeting the minimum requirements for admission to graduate study at UNA, applicants to the M.S. in Prevention Science and Community Health must submit the following materials:

1. Letter of Intent describing the applicant’s interest in the program and career goals
2. Current Résumé or Vita
3. Three letters of recommendation
4. Official transcripts from all institutions attended",Not Required,True,False,,False,False,False,,,program,Prevention Science and Community Health MS,https://www.una.edu/arts-sciences-engineering/graduate-programs.html
,,,,False,False,False,False,False,False,,,program,Prevention Science and Community Health PhD,https://publichealth.lsuhsc.edu/education/academic-programs/chsp/phd.aspx
Required,Required,"A bachelor’s degree in art, design, or a related field. The official Graduate Record Examination (GRE) is NOT REQUIRED for admission to this program. Two (2) letters of reference. A letter of intent that states the student’s career goals. A professional résumé. A link to an online portfolio with 15-20 images of creative work. The portfolio should demonstrate the applicant’s skills and interests.",Not Required,True,False,False,False,False,False,,,program,Product Design MS: Cosmetics and Consumer Goods,https://www.una.edu/education/academic-programs/graduate.html
Required,Required,"Completed application to the Office of Graduate Admissions
Official transcripts from all institutions attended
A minimum undergraduate GPA of 2.75 on a 4.0 scale
Undergraduate coursework in biology and chemistry, including organic chemistry and biochemistry
Three letters of recommendation
A resume
A personal statement describing research experience, career goals and interest in the program",Not Required,True,False,True,True,False,False,,,program,Product Design MS: Pharmaceutical and Biopharmaceutical,https://www.una.edu/education/academic-programs/graduate.html
,,,,False,False,False,False,False,False,,,program,Product Design MS: Nanotechnology,https://e-catalogue.jhu.edu/engineering/full-time-residential-programs/degree-programs/chemical-biomolecular-engineering/chemical-biomolecular-engineering-master-science-engineering/
,,"Admission to Graduate Studies. Minimum 2.75 GPA on a 4.0 scale on all undergraduate work. Master's Degree in a Social Science field (Education, Counseling, Psychology, Sociology) is preferred but not required.",Not Required,True,False,,False,False,False,,,program,Program Evaluation Cert Online,https://www.una.edu/education/academic-programs/graduate.html
Required,Not Required,"Unconditional admission to the University of North Alabama Graduate Studies. Clear and unencumbered Registered Nurse license in the state where clinicals will be completed. Master of Science degree in Nursing from an accredited (ACEN or CCNE) university with a minimum 3.0 GPA. National certification as an advanced practice nurse. Completion of the following graduate courses with a ""B"" or better: Advanced Pathophysiology, Advanced Pharmacology, and Advanced Physical Assessment. PMHNP applicants must have one year of full-time work experience as a Registered Nurse in a psychiatric mental health setting within the last five years. Submit a resume. Submit a copy of APRN national certification. Submit a copy of graduate transcripts. Submit to a formal interview with graduate nursing faculty.",Not Required,True,False,False,False,False,False,,,program,Psychiatric Mental Health Nurse Practitioner Cert,https://www.una.edu/education/academic-programs/graduate.html
,,,,False,False,False,False,False,False,,,program,Psychology: Applied Behaviour Analysis MS,https://www.una.edu/psychology-and-sociology/minors/applied-behavior-analysis.html
,,,,False,False,False,False,False,False,,,program,Psychology PhD,https://www.una.edu/education/academic-programs/graduate.html
,,,,False,False,False,False,False,False,,,program,Public Administration Cert,https://www.liberty.edu/online/government/masters/certificate/public-administration/
,Required,"To be admitted to the MPA Program, a student must meet the admission requirements of the Office of Graduate Studies. In addition, the student must meet the requirements of the MPA program, which are as follows:

1. Submit an application for admission to graduate study.
2. Submit official transcripts from all colleges and universities attended.
3. Possess an overall undergraduate grade point average of 2.75 or higher on a 4.0 scale.
4. Submit a letter of application to the MPA Program Director. The letter of application will be used to determine the applicant’s aptitude for graduate study and for a public service career. The letter must address the following areas:
   * Why the applicant wants to pursue the MPA degree.
   * The applicant’s career goals.
   * What the applicant expects to gain from the MPA program.
   * The applicant's understanding of public service.
5. Submit a writing sample that demonstrates the applicant’s ability to write clearly and concisely. The writing sample may be a paper written for a previous course or a work product.
6. Submit two letters of recommendation.",Required,True,False,False,False,False,False,,,program,Public Administration MPA,https://www.una.edu/political-science/index.html
