Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,IsRecommendationSystemOpted,error
,,This minor is designed for any student desiring a concentration in Marketing. A total of 18 credits are required.,,True,False,False,False,False,,,program,Minor in Marketing,https://bulletin.uakron.edu/undergraduate/courses-instruction/,,
,,,,,,,,,,,error,Bachelor of Science in Mechanical Engineering,https://www.uakron.edu/academics_majors/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"For direct admission into the associate program in the College of Engineering and Polymer Science, new students must meet the following criteria: Minimum high school GPA of 2.75. Minimum composite ACT score of 18 or minimum composite SAT score of 960 (ERW+M). Note: Students who do not meet these admission criteria will be accepted into the University as an associate studies major in the University College and will be advised by a professional advisor who will assist them in selecting appropriate coursework to prepare them for admission into the a College of Engineering and Polymer Science.",Not Required,True,False,True,True,True,18.0,960.0,program,Associate of Applied Science in Mechanical Engineering Technology,https://www.uakron.edu/academics_majors/,,
Not Required,Not Required,"To be admitted to a degree-granting program in the College of Engineering and Polymer Science, you must first be admitted to The University of Akron. Students will be directly admitted to a degree-granting program if they have: Unconditional admission to the University, ACT mathematics sub-score of 22 or higher, OR SAT mathematics sub-score of 550 or higher, and a minimum 2.75 cumulative GPA in high school.",Not Required,True,False,True,True,True,,,program,Bachelor of Science in Mechanical Engineering Technology,https://www.uakron.edu/academics_majors/,,
,,,,,,,,,,,error,Bachelor of Arts in Middle Level Education (Grades 4-9),https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/education/middle-level-education/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,The program is available to students who have completed at least 30 semester hours of college credit with a cumulative GPA of at least 2.5. Students must meet all general education requirements of the Buchtel College of Arts and Sciences and all university requirements for a baccalaureate degree.,Not Required,True,True,False,False,False,,,program,Bachelor of Arts in Multidisciplinary Studies,https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/arts-sciences.pdf,,
Not Required,Not Required,"All prospective undergraduate music majors must audition for admission into the School of Music. The process includes three steps:
1. Apply to The University of Akron. This requires an online application, application fee, and official high school transcript. ACT or SAT scores are optional.
2. Submit the School of Music Application. This application will ask for your musical background.
3. Schedule and complete your audition.",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Music,https://www.uakron.edu/music/,,
Not Required,Not Required,"Admission to the baccalaureate nursing program is a two-step process: admission to The University of Akron and admission to the School of Nursing. To be directly admitted from high school into the School of Nursing, students need to meet the following criteria: A minimum high school GPA of 3.5; ACT composite score of 24 or SAT composite score of 1160; Completion of required college preparatory high school curriculum as designated by The University of Akron, including: 4 years of English, 4 years of math (including Algebra I, II and geometry), 3 years of science (including biology and chemistry), 3 years of social studies.",Not Required,True,False,True,True,True,24.0,1160.0,program,Bachelor of Science in Nursing,https://www.uakron.edu/nursing/academic-programs/undergraduate-programs/bsn.dot,,
Not Required,Not Required,"Admission to the Myers School of Art and all of our programs (BA, BFA) is a two-part process. 1. Apply and be accepted into The University of Akron. 2. Complete a portfolio review with the Myers School of Art. The portfolio should consist of 10-15 pieces of your best and most recent work and include examples of drawing from observation (not from photos).",Not Required,True,False,False,False,False,,,program,Bachelor of Fine Arts in Painting and Drawing,https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/art/painting-drawing-bfa/painting-drawing-bfa.pdf,,
Not Required,Not Required,"To apply for undergraduate admission, you will need: A completed application for admission; Your official high school transcript or GED results; Your ACT or SAT test scores. UA is test-optional for most majors for students entering through fall 2025.",Not Required,True,True,False,False,False,,,program,Bachelor of Arts in Philosophy,https://www.uakron.edu/philosophy/academics/philosophy-program.dot,,
Not Required,Not Required,"Admission to any of the undergraduate degree programs in the Myers School of Art is a two-step process:

1. Apply to The University of Akron. This includes a completed online application, a $50 application fee, and an official high school transcript. ACT or SAT scores are optional.

2. Submit a Portfolio. The Myers School of Art requires a portfolio for admission to all of our Bachelor of Fine Arts (B.F.A.) and Bachelor of Arts (B.A.) degree programs.",Not Required,True,True,False,False,False,,,program,Bachelor of Fine Arts in Photography,https://www.uakron.edu/academics_majors/,,
Not Required,Optional,The University of Akron has a test-optional admission policy for most majors. You can tell us on the application whether you want us to consider your ACT or SAT test scores. We strongly encourage students with a cumulative high school GPA below a 3.0 to submit a test score and/or a personal statement.,Not Required,True,False,False,False,False,,,program,Bachelor of Science in PK-12 Multi-age Education,https://www.uakron.edu/academics_majors/,,
Not Required,Not Required,"Admission to The University of Akron is based on a comprehensive review of a student’s academic profile including cumulative grade-point average and strength of high school curriculum.

A college preparatory curriculum including:
- 4 units of English
- 3 units of math (Algebra I, II, Geometry)
- 3 units of science
- 3 units of social studies",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Political Science,https://www.uakron.edu/academics_majors/,,
,,,,,,,,,,,error,Bachelor of Science in Polymer Science and Polymer Engineering,https://bulletin.uakron.edu/undergraduate/colleges-programs/engineering-polymer-science/engineering-polymer-science.pdf,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Science in Primary Inclusive Teacher Preparation (Age 3 thru Grade 5),https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/education/early-childhood-inclusive-teacher-preparation-bs/early-childhood-inclusive-teacher-preparation-bs.pdf,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Fine Arts in Printmaking,https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/art/printmaking-bfa/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,A cumulative GPA of 2.0 is required for the minor. At least 50% of the course work for the minor must be completed at The University of Akron. No more than one D is permitted in the minor.,,True,False,False,False,False,,,program,Minor in Professional Selling,https://bulletin.uakron.edu/undergraduate/colleges-programs/business-administration/marketing/marketing.pdf,,
,,,,,,,,,,,error,Bachelor of Arts in Psychology,https://www.uakron.edu/academics_majors/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"Admission to the Respiratory Therapy Program's professional sequence is competitive and is not guaranteed by admission to The University of Akron. Students must meet the following minimum requirements to be considered for admission:

- Minimum 2.75 overall GPA.
- Completion of all prerequisite courses with a grade of 'C' or better (a 'C-' is not acceptable).
- Completion of a program application by the established deadline.
- Completion of a program specific interview.
- Submission of two letters of reference.
- Completion of 8 hours of clinical observation with a Registered Respiratory Therapist (RRT).
- Successful completion of a background check, health records, immunizations, drug screen and physical exam.",Not Required,True,False,False,False,False,,,program,Bachelor of Science in Respiratory Therapy,https://www.uakron.edu/academics_majors/,,
Not Required,Not Required,"To be directly admitted into a bachelor's degree program in the College of Business, you must meet ONE of the following criteria: Cumulative high school GPA of 3.0 or higher; OR ACT composite score of 21 or higher; OR SAT combined score of 1060 or higher (for tests after March 2016).",Not Required,True,False,True,False,False,,,program,Bachelor of Business Administration in Risk Management and Insurance,https://www.uakron.edu/academics_majors/,,
,,,,,,,,,,,error,Bachelor of Business Administration in Sales Management,https://bulletin.uakron.edu/undergraduate/colleges-programs/business-administration/marketing/sales-management-bs/sales-management-bs.pdf,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"Admission to the Myers School of Art is a two-step process: 1. Apply to The University of Akron 2. Submit a Portfolio. All first-year and transfer students who want to become a major in the Myers School of Art must be accepted to The University of Akron AND submit a portfolio for acceptance to the school. There is NO statement of intent, artist statement, or letter of recommendation required for the portfolio submission.",Not Required,True,False,False,False,False,,,program,Bachelor of Fine Arts in Sculpture,https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/art/sculpture-bfa/sculpture-bfa.pdf,,
Not Required,Required,"To be admitted into the professional social work sequence, students must meet the following requirements:
- Completion of at least 45 semester credits.
- An overall GPA of 2.50 or higher.
- Completion of the prerequisite courses with a grade of C- or better.
- Completion of the professional sequence application, including an essay. Applicants are asked to respond to a prompt about a social problem of interest to them and why they believe social work is the appropriate profession to address this problem.",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Social Work,https://www.uakron.edu/academics_majors/,,
,,,,,,,,,,,error,Bachelor of Science in Chemistry with a Polymer Option,https://www.uakron.edu/academics_majors/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Science in Mild/Moderate Intervention Specialist (Grades K - 12),https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/arts-sciences.pdf,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To apply for general undergraduate admission, students need a completed application and an official high school transcript. The University of Akron is test-optional for the 2024-25 academic year, so students are not required to submit an ACT or SAT score for admission consideration. To be fully admitted into the School of Education for this program, students must have a minimum 2.5 overall GPA.",Not Required,True,True,False,False,False,,,program,Bachelor of Science in Moderate/Intensive Intervention Specialist (Grades K - 12),https://www.uakron.edu/academics_majors/,,
Not Required,Not Required,Admission to The University of Akron is based on a comprehensive review of a student's overall high school record including cumulative grade-point average and strength of curriculum. Test scores (ACT or SAT) are optional for most applicants for admission.,Not Required,True,True,False,False,False,,,program,Bachelor of Science in Early Childhood Intervention Specialist (Age 3 - Grade 3),https://www.uakron.edu/academics_majors/,,
,,,,,,,,,,,error,Bachelor of Arts in History/Law 3+3,https://www.uakron.edu/academics_majors/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Arts in Philosophy/Law 3+3,https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/philosophy/philosophy.pdf,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Arts in Political Science/National Security,https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/political-science/political-science-national-security-ba/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Arts in Political Science/Law 3+3,https://www.uakron.edu/academics_majors/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,"Bachelor of Arts in Philosophy, Political Science, and Economics",https://www.uakron.edu/academics_majors/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,"Bachelor of Arts in Philosophy, Sociology and Psychology",https://www.uakron.edu/academics_majors/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Arts in Sociology,https://www.uakron.edu/academics_majors/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To be considered for admission, applicants must submit the online application, a $50 application fee, and an official high school transcript. The University of Akron has a test-optional admission policy for most majors. Applicants can indicate on their application whether they want their ACT or SAT scores to be used in the review process.",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Spanish,https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/modern-languages/spanish-ba/spanish-ba.pdf,,
Not Required,Not Required,"The College has a direct admission policy. Students who meet The University of Akron admission requirements and indicate an interest in a major in the College of Engineering and Polymer Science on their application for admission will be admitted directly to that major. To be admitted to the University, students must have graduated from an accredited high school (or have a GED) and have a cumulative high school GPA of at least 3.0. In addition, students should have the following high school coursework: English (4 units); Math (4 units, including Algebra I, Algebra II, Geometry, and a higher-level math); Science (3 units, including Chemistry); Social Studies (3 units).",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Corrosion Engineering,https://bulletin.uakron.edu/undergraduate/colleges-programs/engineering-polymer-science/chemical-biomolecular-corrosion-engineering/corrosion-engineering-bs/,,
,,,,,,,,,,,error,Minor in Business Data Analytics,https://www.uakron.edu/academics_majors/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,True,False,False,False,False,,,program,Minor in Economics,https://www.uakron.edu/academics_majors/,,
,,,,,,,,,,,error,Minor in Leadership and Human Resources,https://www.uakron.edu/academics_majors/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Information Systems Management,https://bulletin.uakron.edu/undergraduate/colleges-programs/business-administration/business-administration.pdf,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Risk Management and Insurance,https://www.odu.edu/academics/programs/minor/risk-management-insurance,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,A student must have a minimum cumulative grade-point average of 2.0 to be awarded a minor. A minimum of 9 credits for any minor must be successfully completed at The University of Akron.,Not Required,True,False,False,False,False,,,program,Minor in Supply Chain/Operations Management,https://www.uakron.edu/academics_majors/,,
Not Required,Not Required,"To apply, please submit the following: Application for admission; $50 application fee; Official high school transcript or GED scores; ACT or SAT scores (optional). The minimum cumulative high school GPA for regular admission is a 2.3 on a 4.0 scale.",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Applied AI & Information Systems,https://bulletin.uakron.edu/undergraduate/courses-instruction/ism/,,
,,,,,,,,,,,error,Associate of Arts in Communication Option,https://www.uakron.edu/academics_majors/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To apply for admission, you will need to complete the online application, pay the non-refundable application fee, and submit your official high school transcript. The University of Akron has a test-optional admission policy. You may submit your ACT or SAT scores if you have them, but scores are not required for admission for most programs.",Not Required,True,True,False,False,False,,,program,Bachelor of Arts in Humanities Divisional,https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/arts-sciences.pdf,,
Not Required,Optional,"Admission to the Associate of Science in Construction Management Option is the same as admission to the University. To apply, the university requires a completed online application and an official high school transcript (or GED certificate). The submission of ACT/SAT scores, letters of recommendation, and a personal statement/essay are optional.",Not Required,True,False,True,False,False,,,program,Associate of Science in Construction Management Option,https://www.uakron.edu/academics_majors/,,
Not Required,Not Required,"To apply for undergraduate admission, applicants must submit a completed online application, official high school transcript(s) or GED certificate, and a $50 nonrefundable application fee. The University of Akron has a test-optional admission policy for most majors, meaning applicants have the choice to submit ACT or SAT test scores as part of their application.",Not Required,True,True,False,False,False,,,program,"Bachelor of Arts in Social Sciences, Divisional PPE Track",https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/interdisciplinary-programs/social-science-divisional-ppe-track-ba/social-science-divisional-ppe-track-ba.pdf,,
,,,,,,,,,,,error,"Bachelor of Arts in Social Sciences, Divisional PSP Track",https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/interdisciplinary-programs/social-sciences-divisional-psp-track-ba/social-sciences-divisional-psp-track-ba.pdf,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,,Not Required,True,False,False,False,False,,,program,"Bachelor of Arts in Social Sciences, Divisional",https://www.uakron.edu/academics_majors/,,
Not Required,Required,"The admission requirements for The University of Akron Accelerated BSN Program Option are:

- Baccalaureate degree from a regionally accredited college/university with an overall GPA of 3.0 on a 4.0 scale.
- A GPA of 3.0 or higher in all prerequisite courses (no grade lower than a “C” accepted).
- Completion of all of the prerequisite courses prior to beginning the accelerated nursing program.
- Two recommendation forms.
- TEAS test minimum total score of 70%. The TEAS test may be taken a maximum of two times in a calendar year with at least 30 days between attempts. The higher of the two scores will be used.
- Written essay.
- A personal interview with School of Nursing faculty may be required.
- A completed application to The University of Akron as a transfer student.
- A completed application to The University of Akron School of Nursing.",Required,True,False,True,False,False,,,program,Bachelor of Science in Nursing (Accelerated),https://bulletin.uakron.edu/undergraduate/colleges-programs/health-professions/nursing/accelerated-nursing-bsn/,,
Not Required,Not Required,"Admission to the LPN to BSN program option is competitive. To be considered for admission, applicants must have a cumulative GPA of 3.0 or higher. In addition, students must have completed and passed both anatomy and physiology courses (with labs), chemistry, and English with a 'C' or better. Applicants must also hold an active LPN license in the state in which they will be completing their clinicals.",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Nursing (for LPNs),https://www.uakron.edu/academics_majors/,,
,,,,,,,,,,,error,Bachelor of Science in Nursing (RN to BSN),https://www.uakron.edu/academics_majors/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
