Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,error
Not Required,Required,"In addition to the general requirements for admission to the university, students seeking admission to the Master of Arts in Political Science must meet the following requirements:
1. A bachelor’s degree from an accredited university with a major in Political Science OR 20 upper-division units in Political Science with a grade of B or better and a bachelor’s degree from an accredited university in a related field.
2. An overall undergraduate GPA of at least 3.0. Students with an undergraduate GPA between 2.75 and 2.99 may be admitted if their GPA in the last 60 units is 3.0 or higher.
3. Three letters of recommendation from individuals familiar with the student’s academic work and potential. At least two letters should be from former professors.
4. A statement of purpose (approximately 500 words) that describes the applicant’s interest in political science, academic and career goals, and reasons for pursuing the M.A. in Political Science at CSULB.
5. A sample of written work (e.g., a term paper) that demonstrates the applicant’s research and analytical skills.
6. An interview with the Graduate Advisor (may be waived).",Required,True,False,,False,False,False,,,program,Master of Arts in Political Science,https://www.csulb.edu/college-of-liberal-arts/political-science/master-of-arts,
Required,Required,"To be considered for admission to the M.A. in Psychological Research program, applicants must:

1. Hold a baccalaureate degree with a major in Psychology from a regionally accredited institution, or have completed the undergraduate prerequisites for the M.S. program in Psychology at CSULB with a grade of “C” or better.
2. Have attained a grade-point average of at least 3.0 in all undergraduate psychology courses.
3. Have attained a grade-point average of at least 3.2 in the last 60 semester (or 90 quarter) units attempted.
4. Be approved by the department graduate admissions committee.

In addition to the university application, applicants must submit the following items: unofficial transcripts, a Statement of Purpose, three letters of recommendation, a current curriculum vitae (CV) or resume, a sample of your best scientific writing, and the MAPR Supplemental Application.",Required,True,False,False,True,False,False,,,program,Master of Arts in Psychological Research,https://www.csulb.edu/graduate-studies,
Required,Required,"The MSIO program admits students for the fall semester only. To be considered for admission, applicants must:
1. Submit a university application via Cal State Apply.
2. Have a minimum of 24 units of psychology coursework, including a course in statistics and a course in research methods. All coursework must be completed with a grade of “C” or better. Students who do not have this coursework may complete it at a community college or another university.
3. Have a minimum GPA of 3.0 in the last 60 semester units (or 90 quarter units) of coursework and a minimum GPA of 3.0 in all psychology coursework.
4. Submit the following materials via Cal State Apply by the application deadline:
    *   Unofficial transcripts from all colleges and universities attended.
    *   A resume that includes information about your academic, work, and volunteer experience. Please use the MSIO resume template.
    *   A Statement of Purpose describing your interest in I-O psychology, reasons for pursuing a master’s degree in I-O at CSULB, and career goals.
    *   Three letters of recommendation from individuals who can speak to your academic and/or professional potential. It is strongly recommended that at least two letters be from university instructors.",Not Required,True,False,False,True,False,False,,,program,Master of Science in Industrial/Organizational Psychology,https://www.csulb.edu/graduate-studies,
,,,,,,,,,,,,error,Master of Arts in Religious Studies,https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Master of Arts in Spanish,https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"In addition to the general requirements of the university, specific requirements for admission to classified graduate status are: A bachelor’s degree from an accredited institution with a major in an appropriate field; A grade point average (GPA) of at least 3.0 in the last 60 semester (90 quarter) units attempted and a 3.0 in the major unless the applicant is granted an exception by the Graduate Dean; Submission of an application package through Cal State Apply. The package for the MS in Sustainability Management program consists of the following: A statement of purpose of approximately 500 words which addresses professional and career goals, Three letters of recommendation submitted through Cal State Apply from individuals who can evaluate the applicant’s potential for success in a graduate program, A resume or curriculum vitae.",,True,False,,False,False,False,,,program,Master of Science in Sustainability Management,https://science.gmu.edu/academics/departments-units/environmental-science-policy/graduate-programs,
,,,,,,,,,,,,error,Master of Science in Applied Statistics with option in Biostatistics,https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Master of Science in Applied Statistics with option in Data Science,https://www.csulb.edu/academic-senate/ms-applied-statistics-option-data-science,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Master of Science in Biochemistry,https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"Students seeking admission to the Master of Science degree program in Biology are required to submit an application to the university via Cal State Apply. In addition, prospective students must meet the following department-specific requirements for admission to the program:

1. Hold an acceptable baccalaureate degree in a biological science from an accredited institution, or have completed equivalent academic preparation as determined by the department graduate committee.
2. Have been in good academic standing at the last college or university attended.
3. Have a minimum cumulative undergraduate GPA of 3.0 on a 4.0 scale.
4. Submit three letters of recommendation from individuals who can comment on the applicant’s potential for success in a graduate program. At least two of these letters must be from faculty in a biological science.
5. Submit a statement of purpose that describes the applicant’s academic background, research interests and experience, and career goals.
6. Have made arrangements with a member of the faculty of the Department of Biological Sciences who has agreed to serve as the student’s thesis advisor.",Not Required,True,False,,True,False,False,,,program,Master of Science in Biology,https://www.csulb.edu/graduate-studies,
Required,Required,"Students must meet university admission requirements.

Students must also meet the departmental requirements below to be considered for admission to the M.S. degree program.

- General GRE scores are not required.
- A bachelor's degree in chemistry or biochemistry from an accredited institution. Students with a degree in a related field may be admitted conditionally and will be required to take any undergraduate chemistry courses that are deemed necessary by the graduate advisor.
- A grade-point average (GPA) of 3.0 or higher in the last 60 semester units (90 quarter units) of coursework.
- Three letters of recommendation from persons who can comment on the applicant's potential for success in a graduate program.
- A statement of purpose (500-1000 words) describing the applicant's research interests, professional goals, and reasons for pursuing the M.S. degree in chemistry at CSULB.
- A curriculum vitae (CV) or resume.",Not Required,True,False,True,True,False,False,,,program,Master of Science in Chemistry,https://www.csulb.edu/graduate-studies,
Required,Required,"Hold a baccalaureate degree with a major in geology, or a related field, from an accredited college or university. Have a grade-point average (GPA) of at least 3.0 on a 4.0 scale for the last 60 semester units (90 quarter units) of university/college coursework. Have taken the Graduate Record Examination (GRE); the General Test. Arrange to have three letters of recommendation from individuals who can evaluate the applicant’s potential for success in a graduate program sent to the graduate advisor. Submit a statement of purpose describing the applicant’s motivation and goals for pursuing an M.S. degree in geology. Submit a curriculum vitae or resume.",Not Required,True,True,,True,False,False,,,program,Master of Science in Geology,https://www.csulb.edu/graduate-studies,
Not Required,Required,"Admission will be granted to students who show aptitude for advanced training in mathematics. For admission to the Master of Science in Mathematics, students must satisfy the general requirements of the university. In addition, the student must have completed a bachelor's degree in mathematics or the equivalent of the following lower-and upper-division course work: MATH 122, 123, 224, 247, 323, 361A, 380, and 423 or their equivalents. In addition to the prerequisites for the MS in Mathematics, students wishing to enroll in the Option in Applied Mathematics must have completed MATH 364A or its equivalent.

To apply, follow the instructions at the graduate admissions website to apply to the university via Cal State Apply. The following documents must be uploaded into your Cal State Apply application:
1. Unofficial transcripts.
2. Statement of purpose: Describe your preparation for our MS program, your mathematical interests and goals, your specific option of interest, and why you are interested in our MS program in particular.
3. Three letters of recommendation. In Cal State Apply, you must provide the names and e-mail addresses of three recommenders. They will be invited to upload their letters of recommendation to the system. At least two of the three letters of recommendation must be from professors who can attest to your likely success in a graduate mathematics program.",Not Required,True,False,True,True,False,False,,,program,Master of Science in Mathematics with option in Applied Math,https://www.csulb.edu/mathematics-statistics/graduate-programs,
Not Required,Required,"General admission requirements of the university (see the CSULB Catalog). A bachelor's degree in mathematics or a related field with a GPA of at least 3.0 in upper-division mathematics courses. Three letters of recommendation from college instructors who can attest to the applicant's potential for success in a graduate mathematics program. A statement of purpose of approximately 500 words, including a description of the applicant’s mathematical background, reasons for pursuing a master’s degree in mathematics, and professional goals. Teaching experience is desired but not required.",Not Required,True,False,True,True,False,False,,,program,Master of Science in Mathematics for Educators,https://www.csulb.edu/graduate-studies,
Required,Required,"To be considered for admission to the Master of Science degree program in Microbiology, a student must meet the following requirements:

1. An acceptable baccalaureate degree in Microbiology or in a closely related biological science from an accredited institution, or an equivalent degree determined by the University.
2. A grade-point average of at least 3.0 for the last 60 semester units (90 quarter units) attempted. Students with a grade-point average of 2.7 to 2.99 may be admitted as conditionally classified if their application is otherwise strong.
3. At least one course in each of the following areas: general microbiology, microbial physiology or metabolism, and microbial genetics, each with a grade of “B” or better. Students lacking one or more of these courses may be admitted as conditionally classified and will be required to complete these courses with a grade of “B” or better before advancement to classified status.
4. Three letters of recommendation from individuals who can evaluate the applicant’s potential for successful graduate study. At least two letters must be from the applicant’s former professors.
5. A written Statement of Purpose that describes the applicant’s motivation and goals for pursuing a graduate degree in microbiology, and how the MS degree in microbiology at CSULB will help the applicant achieve his/her goals.
6. A curriculum vitae (CV) or resume.
7. The Graduate Record Examination (GRE) is NOT required.",Not Required,True,False,True,True,False,False,,,program,Master of Science in Microbiology,https://www.csulb.edu/graduate-studies,
,,"Students must meet the university graduate admission requirements. Students must also satisfy the following departmental requirements:
1. A bachelor’s degree in Physics or a related field (e.g., another physical science, engineering, or mathematics) from a regionally accredited institution, or the equivalent from a non-U.S. institution.
2. A grade point average of at least 2.7 (on a 4.0 scale) in the last 60 semester units (or 90 quarter units) attempted.
3. Satisfy the writing proficiency requirement through the GWAR Placement Examination or an approved course.
4. Submission of the scores for the Graduate Record Examinations (GRE) General Test is recommended, but not required.",,True,True,False,True,False,False,,,program,Master of Science in Physics with option in Applied Physics,https://www.csulb.edu/graduate-studies,
Not Required,Required,An undergraduate degree in physics or a closely related field; Satisfactory grade point average in upper division physics and mathematics courses; Satisfactory score on the General Aptitude section of the Graduate Record Examination (GRE) (the Advanced Physics test is optional); Three letters of recommendation from persons in a position to judge the applicant's potential for graduate study in physics; A statement of purpose.,Not Required,False,False,,True,False,False,,,program,Master of Science in Physics with option in Computational Physics,https://www.csulb.edu/physics-astronomy/graduate-programs,
Not Required,Required,"To enter one of the options in the Master of Science Degree in Science Education, a student must apply to the university. See Graduate Admissions for details. Admission Requirements: Current enrollment in a credential program or possession of a teaching credential (out-of-state or multiple subject credential is acceptable); A bachelor's degree with some science background; A grade point average (GPA) of at least 3.0 in the last 60 semester (90 quarter) units of upper division coursework or a 2.5 GPA and a high score on the Graduate Record Exam (GRE); Three letters of recommendation; and A written statement of purpose.",Not Required,False,False,,True,False,False,,,program,Master of Science in Science Education with option in Elementary & Middle School,https://www.csulb.edu/science-education/graduate-programs,
Required,Required,"To be considered for admission to the Master of Science in Science Education program, applicants must have:

- An application for admission to the university.
- A bachelor’s degree from an accredited institution with a major in a science or a closely related field.
- An undergraduate GPA of 3.0 or better in the last 60 semester (90 quarter) units.
- Competence in writing, demonstrated by an acceptable score on the GWAR Placement Exam (GPE) or a grade of “C” or better in a GWAR-certifying course. The GWAR is a university requirement and must be fulfilled before advancement to candidacy.
- Three letters of recommendation from individuals who can comment on the applicant’s potential for success.
- Submission of a statement of purpose.
- Resume with relevant experience.",Not Required,True,False,False,True,False,False,,,program,Master of Science in Science Education with option in Informal Science Education,https://www.csulb.edu/graduate-studies,
,,,,,,,,,,,,error,Master of Science in Science Education with option in Science Education,https://www.youtube.com/watch?v=pEQFT37L5zk,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"To be considered for admission to the Master of Science in Science Education program, you must:

1. Have a baccalaureate degree from an accredited college or university.
2. Have been in good standing at the last college attended.
3. Have a minimum cumulative undergraduate GPA of 3.0.
4. Submit a personal statement describing your interest in science education.
5. Submit two letters of recommendation from individuals who can speak to your academic and/or professional potential.
6. Submit a writing sample of 5-10 pages that showcases your academic writing ability. This could be a paper from a previous course, a professional report, or a similar document.",Required,True,False,True,True,False,False,,,program,Master of Science in Science Education with option in Secondary Science Education,https://www.csulb.edu/graduate-studies,
Not Required,Required,"An applicant must have a baccalaureate degree from an accredited college or university. A minimum of 24 units of undergraduate or graduate coursework in a language other than English with a GPA of 3.0 or higher. Passage of a language proficiency examination in a language other than English. Students for whom English is a second language must have a score of 550 or higher on the paper-based TOEFL test, 213 on the computer-based test, or 80 on the internet-based test (iBT). Hold or be eligible for a California teaching credential or have experience in a setting that serves school-age children. Have a minimum GPA of 3.0 in the last 60 semester units (or 90 quarter units) of upper-division coursework. Students with a GPA between 2.75 and 2.99 may be admitted on a conditional basis. Complete the university application and the program application, including a statement of purpose, three letters of recommendation, and a writing sample.",Required,True,False,True,False,False,False,,,program,Master of Arts in Education with option in Dual Language Development,https://www.csulb.edu/graduate-studies,
Required,Required,"1. A bachelor’s degree from a regionally accredited institution, or the equivalent from a foreign institution, in Child Development, Early Childhood Education or a related field. 2. A grade point average (GPA) of at least 3.0 in the last 60 semester (90 quarter) units of upper division coursework attempted. Applicants with a GPA between 2.75 and 2.99 may be considered for admission based on a thorough evaluation of their application file. 3. Good standing at the last college/university attended. 4. A valid teaching credential or significant experience working with young children and/or families. 5. Submission of a 1-2 page, typed, double-spaced statement of purpose addressing your reasons for pursuing a master's degree in Early Childhood Education, your career goals, and your strengths as a graduate school applicant. 6. Three letters of recommendation from individuals who can speak to your academic and/or professional potential.",Not Required,True,False,False,False,False,False,,,program,Master of Arts in Education with option in Early Childhood Education,https://www.csulb.edu/sites/default/files/document/document_ced_ece_ma-education-option-early-childhood-education-f18-aim.pdf,
,,,,,,,,,,,,error,Master of Arts in Education with option in Educational Administration,https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"In addition to the general requirements of the university, specific requirements for admission to classified graduate status are:
1. A bachelor’s degree from an accredited institution with a major in mathematics or a related field (e.g., engineering, science); OR A bachelor’s degree from an accredited institution AND a California Single Subject Credential in Mathematics; OR A bachelor’s degree from an accredited institution AND completion of coursework that is equivalent to a minor in mathematics (a minimum of 22-24 semester units of mathematics coursework that includes one year of calculus and at least 9 units of upper division coursework approved by the advisor).
2. A minimum of 300 on the verbal and quantitative sections of the GRE General Test (the department may consider an applicant with a GRE score of 290-299 if other aspects of the applicant file are strong); OR An undergraduate GPA of 3.0 or higher.
3. A minimum GPA of 3.0 in all upper-division mathematics courses.
4. Each applicant file must contain three letters of recommendation and a statement of purpose. Letters should be from individuals who can comment on the applicant’s academic and/or professional abilities and potential for success in a graduate program. The statement of purpose should describe the applicant’s background, interests, and goals for pursuing the M.A. degree in Education with an option in Mathematics Education.",Not Required,True,False,False,False,False,False,,,program,Master of Arts in Education with option in Mathematics Education,https://www.csulb.edu/graduate-studies,
,,,,,,,,,,,,error,Master of Arts in Education with option in School Psychology,https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"A student applying to the MFT program must complete and meet the university and department requirements for admission. The application process includes two main steps: 1. Complete and submit the Cal State Apply Graduate Application. 2. Submit Department MFT Application Materials via the MFT Program-Specific Application Portal. The required documents for the department application include: Unofficial Transcripts, a two-page Statement of Purpose, a current resume listing related experience, three letters of recommendation, a two-page writing sample on a specific topic, MFT Related Experience Form(s), and a Certificate of Clearance (COC).",Required,True,False,,False,False,False,,,program,Master of Science in Counseling with option in Counseling Psychology,https://www.csulb.edu/graduate-studies,
,,,,,,,,,,,,error,Master of Science in Counseling with option in Student Development in Higher Education,https://www.csulb.edu/college-of-education/student-development-higher-education/program-description,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"Admission Requirements for the M.S. in Counseling, Option in School Counseling: 1. Completion of university and departmental application forms with all required documents including two sets of official transcripts from every college or university attended, a personal statement and three letters of recommendation. 2. A Bachelor’s degree from an accredited institution with a major in a field related to counseling is preferred. 3. Good standing at the last college attended. 4. A minimum grade point average of 2.85 for the last 60 semester units attempted. 5. Three letters of recommendation from individuals who can attest to the applicant’s academic and personal qualifications for a career in counseling. At least one letter must be from a faculty member who can attest to the applicant’s academic abilities. 6. Successful completion of an admission interview with the School Counseling faculty. 7. Evidence of personal qualifications, experience, and temperament necessary for a career in school counseling. 8. Compliance with other requirements of the university for admission to graduate standing. 9. Passing the California Basic Education Skills Test (CBEST) or meeting the Basic Skills Requirement (BSR). The School Counseling faculty strongly recommend applicants complete the CBEST or meet the BSR by the application deadline. The minimum prerequisite coursework required for admission into the program are: Introduction to Psychology or a similar course; Introduction to Statistics or a similar course; Human/Child Development or a similar course.",Not Required,True,False,,False,False,False,,,program,Master of Science in Counseling with option in School Counseling,https://www.csulb.edu/graduate-studies,
,,,,,,,,,,,,error,Education Specialist in School Psychology,https://www.csulb.edu/sites/default/files/document/eds_school_psychology_pps_application_packet_2020wm.pdf,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,"To be considered for admission to the M.S. program in Aerospace Engineering, a student must:
1. Have an undergraduate degree in aerospace or mechanical engineering with a GPA of at least 3.0 in the last 60 semester (90 quarter) units.
Students with undergraduate degrees in other fields of engineering, mathematics, or physics may be admitted to the program on a conditional basis (classified with deficiencies). These students are required to take a number of undergraduate courses to make up for any deficiency in their background. The deficiency courses do not carry credit toward the M.S. degree.
2. Students with a GPA between 2.5 and 3.0 may be admitted if they have a GRE General test score with a minimum of 150 in the quantitative section, 143 in the verbal section, and a 3.0 in the analytical writing section.
3. Students whose native language is not English are required to take the TOEFL test and have a minimum score of 213 (computer-based) or 80 (internet-based) or IELTS (6.0). This requirement is waived for students who have a degree from a U.S. university.
4. Three letters of recommendation are required for all applicants.",,False,False,True,True,False,False,,,program,Master of Science in Aerospace Engineering,https://www.csulb.edu/graduate-studies,
,,,,,,,,,,,,error,Master of Science in Chemical Engineering,https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"In addition to University requirements for admission to graduate study, applicants for the Master of Science in Civil Engineering must have: A bachelor’s degree in Civil Engineering or a closely related branch of engineering from an ABET-accredited university with a GPA of at least 3.0 in the last 60 semester units (90 quarter units) attempted. If the bachelor's degree is not in Civil Engineering, the applicant must complete a program of prerequisite courses, determined on a case-by-case basis, with a GPA of 3.0 or better. Applicants with a bachelor's degree in a field other than engineering may be considered for admission and must complete a program of prerequisite courses. The Graduate Record Examination (GRE) is not required. A complete application requires official transcripts, three letters of recommendation, and a Statement of Purpose.",Not Required,True,False,False,True,False,False,,,program,Master of Science in Civil Engineering with option in Construction Management,https://www.csulb.edu/college-of-engineering/master-of-science-civil-engineering-0,
,,"An undergraduate degree in Civil Engineering or its equivalent.

Admission will be granted to students who meet the university’s general admission requirements and who are judged by the Civil Engineering Graduate Committee to be prepared for graduate-level work in Civil Engineering.

Students having undergraduate degrees in engineering fields other than civil engineering or in related disciplines (e.g., mathematics, physics, or geology) may be admitted to Conditionally Classified status. Such students will be required to complete a program of preparatory coursework, to be determined by the Civil Engineering Graduate Advisor in consultation with the student. All preparatory courses must be passed with a grade of “C” or better. These courses will not count towards the M.S. degree. After completing the preparatory coursework, the student will be reclassified as a Classified Graduate Student.

All applicants must have a minimum GPA of 2.7 in the last 60 semester units (90 quarter units) attempted and be in good standing at the last college attended. Applicants who do not meet these requirements may be admitted to Conditionally Classified status following a special review by the Civil Engineering Graduate Committee.

All applicants who have earned their undergraduate degree outside of the U.S. are required to take the Graduate Record Examination (GRE). The minimum acceptable scores are: Verbal 143, Quantitative 151, and Analytical Writing 3.5. Students who do not meet these requirements may be admitted to Conditionally Classified status following a special review by the Civil Engineering Graduate Committee. The GRE requirement is waived for applicants who have earned their undergraduate degree from an ABET-accredited Civil Engineering Program in the U.S.",,False,False,,True,False,False,,,program,Master of Science in Civil Engineering with option in Environmental/Water Resources,https://www.csulb.edu/graduate-studies,
,,,,,,,,,,,,error,Master of Science in Civil Engineering with option in Structural,https://www.csulb.edu/college-of-engineering/master-of-science-civil-engineering-0,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Master of Science in Civil Engineering with option in Transportation/Geotechnical,https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Master of Science in Computer Science,https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"To be considered for admission into the M.S. in Construction Management program, applicants must meet the general university requirements for admission to graduate studies. In addition, applicants must possess: A bachelor’s degree in a construction-related discipline (e.g., engineering, architecture, construction management, business, finance, etc.) with a minimum GPA of 2.7. Applicants with less than a 2.7 GPA may be admitted on a conditional basis. To apply to the program, students need to submit the following documents: University application, Official transcripts, Two letters of recommendation, A statement of purpose, A resume.",Not Required,True,False,False,True,False,False,,,program,Master of Science in Construction Management,https://www.csulb.edu/college-of-engineering/civil-engineering-construction-engineering-management,
,,,,,,,,,,,,error,Master of Science in Electrical Engineering,https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Master of Science in Engineering (Interdisciplinary),https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Master of Science in Mechanical Engineering,https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"In addition to the general requirements of the university, specific requirements for admission to classified graduate status are:
1. A Bachelor of Arts degree with a major in Art, with a specialization in Art History, or a baccalaureate degree with a minimum of 24 upper-division units in Art History, or their equivalent, acceptable to the Art History Admissions Committee;
2. A scholarship average of 3.0 (""B"") or better in all upper-division art history courses and an overall scholarship average of 3.0 or better in the last 60 semester (90 quarter) units;
3. Submission of a statement of purpose of 500-1,000 words describing the applicant’s preparation for the program, goals in the program, and professional objectives;
4. Submission of a writing sample: a research paper of at least five pages (double-spaced, 12-point font), demonstrating the applicant’s ability to write a scholarly paper on an art historical topic. The writing sample should have a clear thesis, a logical development, and a conclusion. It should follow an accepted format (MLA, Chicago, etc.) for notes and bibliography;
5. Submission of a resume listing relevant academic and professional experience;
6. Submission of at least two letters of recommendation from professors or other qualified individuals.",Required,True,False,False,False,False,False,,,program,Master of Arts in Art with option in Art History,https://www.csulb.edu/graduate-studies,
,,,,,,,,,,,,error,Master of Arts in Art with option in Art Education,https://www.csulb.edu/school-of-art/mfa-art-concentration-studio-art,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"Application to the School of Art is a two-part process. You must complete both steps to be considered for admission.
Step 1: Complete the university application on Cal State Apply.
Step 2: Complete the School of Art MFA Program Application on Slideroom which includes: Statement of Purpose (500-1000 words), Letters of Recommendation (3) submitted through Slideroom by the recommenders, Transcripts (unofficial), Portfolio of 20 images of your strongest, most recent work that demonstrates your readiness for graduate study in art, and an Image list (including title, medium, date, and dimensions for each piece).

Prerequisites:
Hold a baccalaureate degree in Art from an accredited institution, or a baccalaureate degree with a minimum of 24 upper-division units in Art, equivalent to the CSULB BFA degree in Studio Art.
Submit a portfolio of artwork that demonstrates a potential for success in the program.
Have a minimum of 2.75 GPA in the last 60 units of undergraduate coursework and a 3.0 GPA in all upper-division Art courses.",Not Required,True,False,True,False,False,False,,,program,Master of Fine Arts in International Studio Arts,https://www.csulb.edu/school-of-art/mfa-art-concentration-studio-art,
Required,Required,"Applicants must have a minimum 3.0 grade-point average in the last 60 semester (90 quarter) units of undergraduate coursework and a Bachelor’s degree with a major in dance from an accredited institution (a Bachelor’s degree with a minor in dance and substantial professional experience is also acceptable). In addition to the university application, a Department Application must be submitted which includes: a 500-word Statement of Purpose, a formal research paper of 8 to 12 pages, a current resume or curriculum vitae, three letters of recommendation, and a video audition.",Required,True,False,,False,False,False,,,program,Master of Arts in Dance,https://www.csulb.edu/graduate-studies,
Required,Required,"In addition to the general requirements of the university, specific requirements for admission to classified graduate status are:
1. Have a minimum 3.0 GPA for the last 60 semester (or 90 quarter) units of undergraduate coursework.
2. Hold a baccalaureate degree with a major in dance from an accredited institution or the equivalent in professional experience.
3. Submit the following materials directly to the Department of Dance:
    a. A curriculum vitae (CV) or professional resume;
    b. A 1000-word statement of purpose describing the applicant’s background and reasons for pursuing graduate study in dance;
    c. A scholarly writing sample (5-10 pages) in English that demonstrates graduate-level research, analysis, and writing skills;
    d. A choreography portfolio, submitted via a video link, consisting of one or two complete works of the applicant’s original choreography, totaling no more than 15 minutes in length.
    e. Three confidential letters of recommendation from persons who are in a position to comment on the applicant’s potential for success in a graduate-level dance program.
4. Complete an interview/audition.",Required,True,False,,False,False,False,,,program,Master of Fine Arts in Dance,https://www.csulb.edu/graduate-studies,
,,,,,,,,,,,,error,Master of Music with option in Composition,https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Master of Music with option in Instrumental/Vocal Performance,https://csulbmusic.shopwindow.io/content/render/crm_form/7af1d55c-e451-4919-9015-d7a22bf88d32?presentation=web,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"To be considered for admission to the Master of Music degree program, the applicant must:
1. Hold a baccalaureate degree in music from an accredited institution, or the equivalent, with a GPA of 3.0 or better in upper-division music courses.
2. Demonstrate the potential for success in the chosen field in an audition and/or interview, and by the submission of all required application materials.
3. Students whose undergraduate preparation is deemed insufficient may be required to take remedial courses that will not be counted toward the master’s degree.

For the Instrumental/Choral Conducting option, the following must be uploaded to the Music Graduate Application Portal:
1. Current résumé or curriculum vitae, including a comprehensive list of repertoire studied and performed.
2. Statement of Purpose (approximately 500 words), addressing your purpose in pursuing graduate study in music, career goals, and why you believe the Bob Cole Conservatory of Music is a good place for you to study.
3. Three current letters of recommendation from persons qualified to evaluate your potential for graduate study in music.
4. A scholarly paper, preferably on a topic in music, that demonstrates the applicant’s ability to write cogently about music and to conduct research. The paper should be a minimum of five pages, double-spaced.
5. A pre-screening video of approximately 15-20 minutes of the applicant conducting both rehearsal and performance is required.",Required,True,False,,False,False,False,,,program,Master of Music with option in Instrumental/Choral Conducting,https://www.csulb.edu/graduate-studies,
