QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,College of Business,,4.0,2.5,,Fall,"October 1, 2025","May 1, 2026",34200,,950,,,"Merit-based, Need-based",21 months,"$34,200/Program",Master of Business Administration (MBA) Evening,https://www.csulb.edu/graduate-studies
,College of Business,,4.0,2.5,,Fall,,,"$37,050 for the total program",,950,,,"Academic excellence, leadership, community service and financial need",21 months,"$37,050 for the total program",Master of Business Administration (MBA) Online,https://www.csulb.edu/graduate-studies
,School of Nursing,,4.0,3.0,,Fall,"October 1, 2025","January 15, 2026",8754,,,,,"Merit-based, Need-based, Program-specific",2 years (full-time),"$8,754/Year",Master of Science in Nursing,https://www.csulb.edu/college-of-health-human-services/graduate-programs
,College of Engineering,,4.0,3.25,,Fall,,,"$8,754 per year",,$420 per unit (for non-residents),,,Teaching and research assistantships,Up to 9 years,"$8,754 per year",Doctor of Philosophy in Engineering and Computational Mathematics,https://www.csulb.edu/college-of-engineering/engineering-doctoral-studies
,College of Education,,4.0,3.0,,Fall,"October 1, 2025","February 15, 2026","$7,500 per semester",,"$1,250 per unit","$500 - $1,500",,Need-based,3 years,"$7,500 per semester",Doctorate in Educational Leadership,https://www.baypath.edu/academics/graduate-programs/educational-leadership-edd/
,College of Education,,4.0,3.0,,Fall,"October 1, 2025","January 15, 2026",6000/Semester,,900,,,"Merit-based, Need-based",3 years,6000/Semester,Doctorate in Educational Administration,https://www.csulb.edu/graduate-studies
,College of Education,,4.0,3.0,,Fall,,,"$6,000 per semester",,$600 per unit,,,"Doctoral Program Grant, Doctoral Program Scholarship",3 years,"$6,000 per semester",Doctorate in Higher Education Administration,https://www.csulb.edu/college-of-education/educational-doctorate-educational-leadership
,College of Professional and Continuing Education,,4.0,,,Start anytime,,,3495,,,,,"Workforce Innovation and Opportunity Act (WIOA), MyCAA for Military Spouses, Private Loans, Employer Vouchers, GI Bill",Less than one year,3495,Certificate in Advanced Paralegal,https://www.csulb.edu/graduate-studies
,College of Professional and Continuing Education,,,,,,,,,,,,,,9-12 months,2895,Certificate in Agile Project Management,https://www.cpace.csulb.edu/courses/certificate-programs
,College of Education,,4.0,2.5,,Fall,,,7248,,420,,,"Merit-based, Need-based, Talent-based, Community service-based",1 year,"$7,248 for the entire 12-unit program for California residents (based on 2024-2025 rates). Non-resident tuition is an additional $420 per unit.",Certificate in Applied Analytics and Machine Learning for Higher Education,https://www.csulb.edu/graduate-studies
,College of Professional and Continuing Education (CPACE),,,,,"Summer, Fall",,,1995,,,,,"Workforce Innovation & Opportunity Act (WIOA), MyCAA, Employer Funding / Tuition Assistance, Private Education Loans",11-week training program (160 hours),1995,Certificate in Certified Nursing Assistant (CNA),https://www.cpace.csulb.edu/courses/certified-nursing-assistant
,College of Professional and International Education,,4.0,,,New sessions start every six weeks,,,2695,,,,,"Workforce Innovation and Opportunity Act (WIOA), MyCAA (Military Spouse Career Advancement Accounts)",4 months,"$2,695",Certificate in Clinical Medical Assistant,https://www.youtube.com/watch?v=Uki3jDXHaXk
,College of Health and Human Services,,4.0,2.5,,Fall,"October 1, 2025","June 1, 2026",,,,,,"Merit-based, Need-based",,,Certificate in Collections Management for Costume and Textiles,https://www.csulb.edu/graduate-studies
,College of Professional and Continuing Education,,4.0,,,"Fall, Spring",,,2475,,,,,,9 months,"$2,475/Program",Certificate in Crime and Intelligence Analysis Program,https://www.youtube.com/watch?v=RVl81T6x11M
,College of Professional and Continuing Education,,4.0,,35.5%,Rolling,,,3495,,,,,,As little as six months,,Certificate in Digital Marketing,https://www.cpace.csulb.edu/
,College of Liberal Arts,,4.0,2.5,,"Fall, Spring","October 1, 2025","February 1, 2026",,,,,,"Merit-based, Need-based",21 units,"$4,596/Semester",Certificate in Geographic Information Science,https://www.csulb.edu/graduate-studies
