QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
1001-1200,Robbins College of Health and Human Sciences,2.0,4.0,3.25,6.5%,Spring,,,0,,,,,,30 months,0,Doctor of Physical Therapy (Army-Baylor),https://ptcasdirectory.apta.org/353/ArmyBaylor-University
,Robbins College of Health and Human Sciences,,4.0,3.25,,Fall,,,0,,0,,,,29 months,0,Physician Assistant Studies (Army-Baylor),https://military.robbins.baylor.edu/
,Robbins College of Health and Human Sciences,1.0,4.0,3.0,,Summer,,,52827,,,,,"Merit-based, Need-based",28 months,"$52,827 for the 28-month program",Master of Physician Assistant Studies,https://graduate.baylor.edu/programs
,College of Arts & Sciences,2.0,4.0,3.0,,Fall,,,"$25,272/Semester",,"$2,106/Credit Hour","Full tuition waiver plus a stipend of up to $32,000 per year",100% of admitted PhD students receive a full tuition waiver.,"Teaching Assistantships, Research Assistantships, Fellowships, Tuition Waivers",5 years,"$25,272/Semester",PhD in Physics & Astronomy,https://physics.artsandsciences.baylor.edu/news
,College of Arts & Sciences,,4.0,,,Fall,,,"$40,140/Year",,"$2,230 per credit hour","$24,000",100%,"Teaching assistantship (TA), Research assistantship (RA)",,"$40,140/Year",Master of Science in Physics,https://catalog.baylor.edu/graduate-school/curriculum-departments-institutes-instruction/college-arts-sciences/physics/physics-ma-ms/
1001-1200,School of Music,2.0,4.0,3.0,,Fall,,,"$26,604 per semester","$13,000 stipend plus full tuition waiver",2217,"$13,000 stipend plus full tuition waiver",100% tuition waiver,Graduate Assistantships,2 years,"$26,604 per semester",Master of Music in Piano Pedagogy and Performance,https://music.baylor.edu/pianopedagogy
,College of Arts & Sciences,,4.0,3.0,,Fall,,,"$39,456/Year","Full tuition waiver + $23,000 stipend",2192,"Full tuition waiver + $23,000 stipend",100%,Graduate Assistantship,5 years,"$39,456/Year",PhD in Political Science,https://www.ceu.edu/academics/degrees/phd-political-science
,George W. Truett Theological Seminary,,4.0,3.5,,Fall,August 2025,"December 1, 2025",17736,,1478,Full-tuition scholarship and a generous stipend,100,Merit-based; Full-tuition scholarship and stipend,5 years,"$17,736/Semester",PhD in Preaching,https://catalog.baylor.edu/graduate-school/curriculum-departments-institutes-instruction/george-w-truett-theological-seminary/preaching-phd/
,Louise Herrington School of Nursing,1.0,4.0,3.0,,Fall,,,"$22,943 per semester (9 or more hours)",,1970,,,"Merit-based, Need-based",As little as 5 semesters (full-time) or 2 years (part-time),"$22,943 per semester (9 or more hours)",Doctor of Nursing Practice in Psychiatric Mental Health Nurse Practitioner,https://graduate.baylor.edu/programs
,College of Arts & Sciences,2.0,4.0,,,Fall,,,0,,"$2,077 per credit hour","$22,500 stipend for the 9-month academic year",100%,Graduate assistantships (teaching or research),5 years,Full tuition waiver,PhD in Psychology and Neuroscience,https://psychologyneuroscience.artsandsciences.baylor.edu/graduate/graduate-program-psychology
,Robbins College of Health and Human Sciences,,4.0,3.0,,"Fall, Spring, Summer",,,45885,,2185,"$3,000 - $10,000",50% to 100% for assistantships,"Merit-based scholarships, Fellowships, Assistantships",18 months to 2 years,"$45,885/Year",Master of Public Health,https://graduate.baylor.edu/programs
1001-1200,College of Arts & Sciences,,,,,Fall,,,39024/Year,,2168,,at least 50%,Merit-based scholarships,Four semesters,39024/Year,Master of Public Policy and Administration,https://graduate.baylor.edu/programs
,School of Education,,4.0,3.0,,Fall,,"January 15, 2026","$49,324/Year",,2242,"SOE Scholarships range from $1,000 to $5,000. Graduate Assistantship stipends are a minimum of $8,000 annually. Practicum placements offer an annual stipend of approximately $10,000.",,"Merit-based Scholarships, Graduate Assistantships, Practicum Stipends",3 years,"$49,324/Year",Master of Science in School Psychology,https://catalog.baylor.edu/graduate-school/curriculum-departments-institutes-instruction/school-education/educational-psychology/school-psychology-ms/
,Robbins College of Health and Human Sciences,2.0,4.0,3.0,,"Fall, Spring",September 1,July 15,"$33,372/Year",,1854,,,"Graduate School scholarships, Departmental scholarships, Assistantships (Graduate, Teaching, Research)",2 years,66744,Master of Science in Sport Pedagogy,https://graduate.baylor.edu/programs
,George W. Truett Theological Seminary and School of Education,2.0,4.0,3.0,,"Fall, Spring, Summer",,,17838/Year,,991,,approximately 65% of tuition,"Truett Scholarships, Baylor Ministry Scholarships, Denominational Scholarships, External Scholarships",4 years,17838/Year,Master of Arts (Curriculum and Instruction)/Master of Divinity Joint Degree,https://catalog.baylor.edu/graduate-school/general-information/degrees-offered/
,Baylor Law School and Hankamer School of Business,,,,,Fall,,,,,,"$5,000 to full tuition",25% to 100%,"Merit-based, Graduate Assistantships",3 to 4 years,,Master of Business Administration/Juris Doctor Joint Degree,https://law.baylor.edu/why-baylor-law/academics/business-and-transactional-law/transactional-dual-degree-programs
,Hankamer School of Business / George W. Truett Theological Seminary,,4.0,,,"Fall, Spring, Summer",,,,,912 (for Seminary courses),,MBA: 25% to 100%; MDiv: At least 75%,Merit-based,3-4 years,"Hankamer School of Business (MBA): $26,051 per semester; George W. Truett Theological Seminary (MDiv): $912 per credit hour",Master of Business Administration/Master of Divinity Joint Degree,https://graduate.baylor.edu/programs
,Hankamer School of Business and School of Engineering and Computer Science,,4.0,3.0,,Fall,,,,,"$2,869 for MBA; $2,246 for Engineering & Computer Science",,25% to 100% of tuition for MBA program,"Merit-based, Assistantships",2.5 to 3 years,"$25,823 per semester for MBA courses (flat rate for 9+ hours); $2,246 per credit hour for Engineering courses",Master of Business Administration/Master of Engineering Joint Degree,https://catalog.baylor.edu/graduate-school/curriculum-departments-institutes-instruction/hankamer-school-business/joint-master-business-administration-master-engineering/
,Hankamer School of Business,,,,,Fall,,,"$1,591 per semester",,2109,,25% to 100%,Merit-based,21 months,"$2,109 per credit hour",Master of Business Administration/Master of Science in Business Analytics Joint Degree,https://graduate.baylor.edu/programs
801-850,Hankamer School of Business,,4.0,,,Fall,,,"$5,436 per year (General Student Fee)",over 85% of tuition,,,25% to 100%,Merit-based,as few as 21 months,"$56,236 per year",Master of Business Administration/Master of Science in Information Systems Joint Degree,https://graduate.baylor.edu/programs
,Hankamer School of Business and Diana R. Garland School of Social Work,,,3.0,,"Fall, Spring",,,"$25,108/Semester",,1971,"up to $4,000",average 70%,"Merit-based, Dean's Scholarships, Matching Scholarships, Ministerial Scholarship",Three academic years including one summer,151767,Master of Business Administration/Master of Social Work Joint Degree,https://catalog.baylor.edu/graduate-school/curriculum-departments-institutes-instruction/hankamer-school-business/joint-master-business-administration-master-social-work/
,School of Music and George W. Truett Theological Seminary,,,,,Fall,,,,,"$805 per credit hour for the first 36 hours, and $2,277 per credit hour for the remainder.",Full-tuition scholarships plus a stipend,100%,Merit-based,Four years,,Master of Music (Church Music)/Master of Divinity Joint Degree,https://graduate.baylor.edu/programs
,College of Arts & Sciences and Baylor Law School,,4.0,,,Fall,"August 1, 2025",January 15,,,"$2,152 per credit hour",,,"Merit-based (fellowships, research assistantships, and teaching assistantships)",Four years,,Master of Public Policy and Administration/Juris Doctor Joint Degree,https://politicalscience.artsandsciences.baylor.edu/graduate-programs/joint-jdma-public-policy-and-administration
,School of Education and George W. Truett Theological Seminary,,4.0,3.0,,Fall,,January 15,,,"School of Education: $2,056/credit hour; George W. Truett Theological Seminary: $1,003/credit hour",,,Merit-based,4 years,,Master of Science in Education (Curriculum and Instruction)/Master of Divinity Joint Degree,https://graduate.baylor.edu/programs
,Hankamer School of Business and Baylor Law School,,,,,Fall,,February 1,,,2109,,,"Merit-based scholarships, Graduate Assistantships","three academic years, including two summers",,Master of Taxation/Juris Doctor Joint Degree,https://graduate.baylor.edu/programs
,School of Education,,4.0,3.0,,"Summer, Fall","The application for Spring 2026, Summer 2026, and Fall 2026 will open in mid-August 2025.",March 1,"$39,996/Year",43056,1111,43056,up to 52%,"Dean's Scholarship, Tuition Discount",1 year,"$39,996/Year",Master of Arts in Teaching,https://ci.soe.baylor.edu/graduate-programs/ma-teaching-mat/admissions-master-arts-teaching
,Hankamer School of Business,,4.0,3.2,,"Fall, Spring",,,67704,,2184,,,"Merit-based, Graduate Assistantship",1 year (two semesters),67704,Master of Taxation,https://hankamer.baylor.edu/macc/degree-plan
,Robbins College of Health and Human Sciences,,4.0,3.0,,Fall,,,54750,,"$1,825 per credit hour",,,"Merit-based scholarships, Assistantships, Fellowships",12-month program,"$54,750/Year",Doctor of Science in Physician Assistant Studies with an emphasis in Emergency Medicine,https://graduate.baylor.edu/programs
,Robbins College of Health and Human Sciences,,4.0,3.0,,Fall,,,34320,,,"$5,000 to $12,000 (for Dean's Graduate Fellowship)",,"Merit-based fellowships and scholarships, Travel Awards",11 months,"$34,320 for the 11-month program",Doctor of Science in Physician Assistant Studies with an emphasis in Orthopaedics,https://graduate.baylor.edu/programs
,Baylor University Graduate School,0.0,4.0,3.0,,Fall,,,0,,0,,,,18 months,$0/Year,Doctor of Science in Physician Assistant Studies with an emphasis in General Surgery,https://catalog.baylor.edu/graduate-school/affiliated-programs/physician-assistant/surgery-criticalcare/surgery-criticalcare.pdf
