Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,error
Required,Required,"Complete online application. Please note: Once you have submitted your application, you will not be able to go back and make changes.
Official transcripts from all colleges/universities you have attended.
Three letters of recommendation.
Statement of Purpose. A 2-3 page, double-spaced essay describing why you want to be a student affairs professional, what has led you to this decision, and how Baylor’s HESA program will help you achieve your professional goals.
Resume.
The GRE is not required for admission into the HESA program.
The application fee is $50. We offer application fee waivers to veterans and McNair Scholars.",Not Required,True,False,False,False,False,False,,,program,Master of Science in Education in Higher Education and Student Affairs,https://edl.soe.baylor.edu/graduate-programs/msed-higher-education-student-affairs-hesa,
,,,,,,,,,,,,error,PhD in Higher Education Studies & Leadership,https://graduate.baylor.edu/programs,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"The History Department begins accepting applications on September 1 for the following academic year. The deadline for applications is January 15. Your application must be complete by that date in order to receive full consideration for admission and financial aid. A completed application includes an application fee, official transcripts, a statement of purpose, a resume/CV, a writing sample, and three letters of recommendation.",Required,True,False,True,False,False,False,,,program,Master of Arts in History,https://history.artsandsciences.baylor.edu/,
Not Required,Required,"A complete application will consist of the following items: Completed online application through the Graduate School (GoApplyTexas); A statement of purpose indicating the applicant’s proposed major field, special interests, and professional goals; A writing sample of no more than 30 pages that best demonstrates the student's historical skills, typically a research paper; All undergraduate and graduate transcripts; Three letters of recommendation from former professors that testify to the student's scholarly potential.",Required,True,False,True,False,False,False,,,program,PhD in History,https://history.artsandsciences.baylor.edu/graduate-programs/phd-program-overview,
Required,Required,"A completed online application and application fee are required. In addition, applicants must submit the following:
*   Official transcripts from all institutions from which a degree was received. For review purposes, unofficial transcripts may be uploaded with your application. Official transcripts are required upon admission.
*   Official GMAT or GRE score. A waiver is available for qualifying applicants. See the MSIS webpage for waiver qualifications.
*   Resume or curriculum vitae.
*   Two letters of recommendation.
*   Statement of Purpose. Please provide a statement (500-1000 words) addressing the following:
    *   Your motivation for pursuing the MSIS degree.
    *   How will this degree help you achieve your career goals?
    *   What are your specific interests within the program?
    *   What makes you a good fit for Baylor's MSIS program?
*   For international applicants: TOEFL, IELTS, or Duolingo scores may be required.",Not Required,False,False,False,True,False,False,,,program,Master of Science in Information Systems,https://graduate.baylor.edu/programs,
Required,Required,"Three letters of recommendation are required from people who are in a position to evaluate your academic performance and potential. At least two letters should be from your former professors. A statement of purpose of about 500 words is required. The statement should describe your motivation for seeking a Ph.D. in IS, research interests, and career goals. If you have had any research experiences, please summarize them in the statement. Submit a current resume or curriculum vitae listing your education, work and research experience, publications, and other honors and accomplishments. The GMAT or GRE is required. An unofficial test score report is sufficient for the application. Official score reports will be required if an admission offer is made.",,False,False,True,True,False,False,,,program,PhD in Information Systems,https://graduate.baylor.edu/programs,
,,,,,,,,,,,,error,Master of Science in Interdisciplinary Studies,https://graduate.baylor.edu/programs,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"Applications for the M.I.J. are accepted from students with bachelor’s degrees in any field of study. The M.I.J. program values diversity and encourages applications from women and students from underrepresented groups and developing countries. To be eligible for admission to the Master of International Journalism program, a student must have an acceptable bachelor’s degree from an accredited institution. Applicants must submit official transcripts from all institutions attended. The online application includes a statement of purpose, three letters of recommendation, and a resume.",Not Required,True,False,False,False,False,False,,,program,Master of International Journalism,https://catalog.baylor.edu/graduate-school/curriculum-departments-institutes-instruction/college-arts-sciences/journalism-public-relations-new-media/master-international-journalism-mij/,
Not Required,Required,"The following are required for an application to the MA in International Relations program:

Completed online application through the Graduate School
Official transcripts from all universities attended
Three letters of recommendation
Statement of purpose
A writing sample (10-25 pages)
An Application Fee of $50 (domestic) and $50 (international).

GRE scores are not required.",Required,True,True,False,False,False,False,,,program,Master of Arts in International Relations (Political Science),https://politicalscience.artsandsciences.baylor.edu/,
,,,,,,,,,,,,error,"Master of Arts in Journalism, Public Relations and New Media",https://journalism.artsandsciences.baylor.edu/mamj,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,An earned baccalaureate degree from a regionally accredited institution. Minimum 3.0 overall GPA on a 4.0 scale. The Graduate School application. Official transcripts from all institutions from which a degree was received. An application fee. A current résumé that summarizes your professional and educational history. Three letters of recommendation from individuals who can evaluate your potential for graduate study. A written Statement of Purpose that explains your rationale for applying for this program and how completing the degree will facilitate your personal and professional goals. A recorded interview. The GRE is not required.,,True,False,,False,False,False,,,program,Master of Science in Learning Design and Technology,https://catalog.baylor.edu/graduate-school/curriculum-departments-institutes-instruction/school-education/curriculum-instruction/curriculum-instruction-ldt/,
Required,Required,"The application requires the following: Online application and application fee, Official transcripts from every institution where a student has taken 60 or more credit hours, Resume or Curriculum Vitae, Statement of Purpose, Two letters of recommendation",Not Required,True,False,,False,False,False,,,program,Certificate in Learning Design and Technology,https://catalog.baylor.edu/,
Required,Required,A completed online application; Transcripts from all schools from which you have earned credit; Statement of Purpose; Resume or Curriculum Vitae; 3 Letters of Recommendation; Interview: Finalists will be selected for interviews with faculty.,Not Required,True,False,,False,False,False,,,program,Master of Science in Marriage & Family Therapy,https://graduate.baylor.edu/programs,
Required,Required,"Completed online application, which includes:

- 3 letters of recommendation
- Statement of Purpose
- Resume or CV
- Transcripts from all schools attended

Official GRE scores are recommended. Baylor's ETS code is 6032.",Not Required,False,False,False,True,False,False,,,program,PhD in Materials Science & Engineering,https://graduate.baylor.edu/programs,
,,,,,,,,,,,,error,Master of Science in Materials Science and Engineering,https://www.ecs.baylor.edu/students-academics/degree-programs/graduate/me,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"Applicants to the Ph.D. program in Mathematics are evaluated on an individual basis. To be considered for admission, applicants must satisfy the general requirements for admission to the Graduate School and must also be recommended by the Mathematics Department. In general, an applicant for the Ph.D. in mathematics should have completed with distinction the equivalent of an undergraduate major in mathematics. The application and all supporting documents must be submitted online.",,False,True,,True,False,False,,,program,PhD in Mathematics,https://math.artsandsciences.baylor.edu/graduate-program,
Required,Required,"Application requirements include:
- Application and fee
- Transcripts
- Resume
- Essay Question
- Letters of Recommendation
- Official Test Scores (The GMAT/GRE requirement may be waived for qualified applicants.)",Not Required,False,False,True,False,False,False,,,program,Master of Business Administration (Online),https://graduate.baylor.edu/programs,
,,,,,,,,,,,,error,"Master of Business Administration (Waco, Full-Time)",https://graduate.baylor.edu/programs,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Master of Business Administration in Cyber Security (Online),https://graduate.baylor.edu/programs,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"To be considered for admission into the Baylor Online MBA program, you will need to submit the following:
- Online Application
- Resume: Submit a current resume detailing your professional experience, skills and accomplishments.
- Transcripts: Submit official transcripts from all colleges or universities you have attended.
- Two Letters of Recommendation: Submit two professional letters of recommendation. Letters should address your career progression, intellectual abilities, and leadership potential. The most useful recommendations come from those who have supervised your work.
- Two Essays: Submit two essays describing why you are an ideal candidate for Baylor’s Online MBA program. Use your essays to showcase your writing skills, unique qualities, and professional and personal ambitions.
- GMAT/GRE Scores: Applicants must submit GMAT or GRE scores to be considered for admission to the Baylor Online MBA program. GMAT/GRE waivers are available for qualified applicants who meet certain criteria. Waivers are not guaranteed and are reviewed on a case-by-case basis.
- Application Fee",Not Required,False,False,,False,False,False,,,program,Master of Business Administration in Executive Communication (Online),https://graduate.baylor.edu/programs,
,,,,,,,,,,,,error,Master of Business Administration in Global Trade & Supply Chain Management (Online),https://graduate.baylor.edu/programs,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Master of Business Administration in Healthcare Administration,https://graduate.baylor.edu/programs,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Master of Business Administration in Marketing (Online),https://graduate.baylor.edu/programs,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Master of Science in Mechanical Engineering,https://catalog.baylor.edu/graduate-school/curriculum-departments-institutes-instruction/school-engineering-computer-science/mechanical-engineering/mechanical-engineering-msme/,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,PhD in Mechanical Engineering,https://catalog.baylor.edu/graduate-school/curriculum-departments-institutes-instruction/school-engineering-computer-science/mechanical-engineering/mechanical-engineering-phd/,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"The following prerequisite coursework is highly recommended. Prerequisite course work should be completed at the time of application. Students may apply with one or two prerequisites in progress, but all prerequisites must be completed before matriculation into the program.
* Biology: Two semesters of biology with labs (for science majors).
* Chemistry: Two semesters of general chemistry with labs (for science majors).
* Chemistry: Two semesters of organic chemistry with labs (for science majors).
* Biochemistry: One semester of biochemistry. A lab is not required.
* Physics: Two semesters of physics with labs.
* Mathematics: One semester of statistics.",,False,True,False,False,False,False,,,program,Master of Science in Medical Science,https://graduate.baylor.edu/programs,
Required,Required,"The Graduate School requires an earned bachelor’s degree from a regionally accredited institution. Complete the online application and pay the $50 application fee. Transcripts: Unofficial transcripts are sufficient for the application review process. Applicants must submit an official transcript after being admitted. Letters of Recommendation: 3. Statement of Purpose: A statement of purpose is a brief statement, about 500 words, that describes your academic interests and explains why you want to pursue graduate studies in museum studies at Baylor. Writing Sample: A writing sample must be submitted. It should be a single-authored work, fully cited, and no longer than 25 pages (double-spaced). Resume: A professional resume or CV is required. Standardized Test Scores: No test is required (GRE, GMAT, etc.). International Applicants: Please check the international applicant requirements for any additional requirements.",Required,True,False,,False,False,False,,,program,Master of Arts in Museum Studies,https://graduate.baylor.edu/programs,
Required,Required,"In addition to the general Baylor Graduate School requirements, this program requires: Official transcripts from all universities attended. Application fee. Three letters of recommendation. Curriculum Vitae or Resume. Statement of Purpose. Writing Sample: Please submit 2-3 scholarly papers on a musical topic. GRE: General test is not required. Interview: Not required. School of Music Application: Must be submitted. Pre-screening materials: Please consult the School of Music website for specific requirements. Audition: Not Required",Required,False,False,,False,False,False,,,program,Master of Music in Music Theory,https://graduate.baylor.edu/programs,
,,,,,,,,,,,,error,Master of Music in Musicology,https://music.baylor.edu/musicology,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"Applicants must meet all requirements for the Baylor University Graduate School. A Bachelor of Science in Nursing (BSN) degree from a regionally accredited institution. A minimum of two years, full-time RN practice experience (or the part-time equivalent) within the last five years in a Level III or IV Neonatal Intensive Care Unit (NICU) is required prior to the clinical portion of the program. Current unencumbered RN license to practice in the United States. A 3.0 or higher cumulative GPA is recommended for all previous academic work. Complete an undergraduate statistics course with a grade of C or better. Neonatal Resuscitation Program (NRP) and Basic Life Support (BLS) certification must be obtained prior to the first clinical course and maintained throughout the program. The GRE is not required for admission to the DNP-NNP program. Additional application materials include the online application and fee, official transcripts, a current resume or curriculum vitae, three letters of recommendation, a personal statement, and a video essay.",Not Required,True,False,False,False,False,False,,,program,Doctor of Nursing Practice in Neonatal Nurse Practitioner,https://nursing.wayne.edu/dnp-neonatal-nurse-practitioner,
Required,Required,"To be considered for admission to the online DNP-NM program, you must meet the following criteria: A Bachelor of Science in Nursing (BSN) degree from a regionally accredited institution. A minimum 3.0 cumulative GPA on a 4.0 scale on all prior academic work (including BSN and any graduate degrees). At least one year of full-time RN experience by the application deadline. A current, unencumbered RN license that is valid in your state of residence. Successful completion of a three-credit, upper-division statistics course with a grade of “C” or better.",Not Required,True,False,False,False,False,False,,,program,Doctor of Nursing Practice in Nurse-Midwifery,https://onlinenursing.baylor.edu/programs/dnp-midwifery,
,,,,,,,,,,,,error,Master of Science in Nutrition,https://catalog.baylor.edu/graduate-school/affiliated-programs/nutrition-ms/,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,Required,"Admission to the program is based on the student's undergraduate preparation and academic record, GRE score, recommendations, and personal statement of purpose. In addition to the requirements of the Graduate School, applicants must have a minimum of a Bachelor's degree from an accredited institution. Applicants must meet the academic requirements of the Graduate School. A GPA of 3.0 on a 4.0 scale is required for admission. Applicants who have completed the Didactic Program in Dietetics (DPD) from an ACEND-accredited institution will be considered to have met the course prerequisites for the program. A minimum of one course in each of the following areas: general chemistry, organic chemistry, biochemistry, general biology, human anatomy, and human physiology. Courses taken more than five years ago may need to be repeated. All prerequisite courses must be completed with a grade of 'C' or better.",,False,False,,True,False,False,,,program,Master of Science in Nutrition Sciences,https://catalog.baylor.edu/graduate-school/affiliated-programs/nutrition-ms/,
,,,,,,,,,,,,error,Doctor of Science in Occupational Therapy (Army-Baylor),https://graduate.baylor.edu/programs,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Doctor of Occupational Therapy,https://catalog.baylor.edu/graduate-school/curriculum-departments-institutes-instruction/robbins-college-health-human-sciences/otd/,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,False,False,False,False,False,False,,,program,Certificate in Occupational Therapy-Hybrid Teaching,https://graduate.baylor.edu/programs,
,,,,,,,,,,,,error,Certificate in Online Teaching and Learning,https://graduate.baylor.edu/programs,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,"The program is open to active duty Army, Navy, and Air Force physical therapists, as well as physical therapists from the Department of Veterans Affairs and other federal agencies. Applicants will complete the application packet as required by their respective branch of service. For more information regarding application requirements, contact your branch corps chief office or federal agency representative.",,True,False,False,False,False,False,,,program,Doctor of Science in Physical Therapy (Orthopaedic Physical Therapy - Brooke Army-Baylor),https://military.robbins.baylor.edu/physical-therapy/orthopaedic-manual-physical-therapy-dscpt,
Required,Required,The application requires: A completed online application and application fee. Transcripts. Resume/CV. Statement of Purpose. 3 letters of recommendation. Writing Sample. Copy of Teaching Certificate. Copy of Principal or Superintendent Certificate (if applicable). Official TOEFL or IELTS scores (for international applicants).,Required,True,False,False,False,False,False,,,program,PhD in P-12 Educational Leadership,https://graduate.baylor.edu/programs,
Required,Required,"Complete the online Graduate School application and pay the non-refundable $50 application fee. An official transcript from each institution attended is required. An official score from TOEFL or IELTS is required if English is not your first language. Three letters of recommendation are required (one from a current or recent immediate supervisor, one from a peer nurse, and one from a MSN, DNP, or PhD prepared nurse). A Personal Statement and a Resume or curriculum vitae are also required. A recorded interview will be required for invited applicants. Additional requirements include: BSN from a nationally accredited nursing program, a minimum GPA of 3.0 (on a 4.0 scale), a current unencumbered RN license to practice professional nursing in the United States, and successful completion of an undergraduate statistics course with a 'C' or better. A minimum of one-year, full-time RN experience is preferred by the start of the program. The GRE is not required.",Not Required,True,False,True,False,False,False,,,program,Doctor of Nursing Practice in Pediatric Nurse Practitioner,https://catalog.baylor.edu/graduate-school/curriculum-departments-institutes-instruction/louise-herrington-school-nursing/doctor-nursing-practice-dnp/acpc-pnp-dual-track-bsn-dnp-degree/,
,,,,,,,,,,,,error,Master of Music in Performance,https://graduate.baylor.edu/programs,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,PhD in Philosophy,https://philosophy.artsandsciences.baylor.edu/programs/graduate-programs,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,Required,"Bachelor's Degree: Applicants must have earned a bachelor's degree from a nationally-accredited U.S. institution or a foreign equivalent before the first day of class.
Prerequisite Courses: Applicants must complete the prerequisite courses with a C or better before the first day of class.
Grade Point Average (GPA): We require a minimum GPA of 3.0 in the prerequisite courses and the last 60 hours of coursework.
Graduate Record Examination (GRE): The GRE is not required for admission to the Baylor DPT program.
Observation Hours: A minimum of 100 observation hours are required under the supervision of a licensed physical therapist.
Letters of Recommendation: Two letters of recommendation are required. One must be from a licensed physical therapist and one must be from a college professor.
Essays: The PTCAS application requires one essay and the Baylor DPT supplemental application requires one essay.
Interview: After a holistic review of applications, qualified applicants will be invited to participate in a virtual interview with Baylor DPT faculty.
Technical Standards: Students admitted to the Baylor DPT program must be able to perform the essential functions of a physical therapy student, with or without reasonable accommodations.
Background Check: All accepted students must consent to and pass a background check prior to matriculation into the Baylor DPT program.",,True,False,True,False,False,False,,,program,Doctor of Physical Therapy,https://ptcasdirectory.apta.org/357/Baylor-University,
Not Required,Required,"A Bachelor's degree from an accredited institution. GRE within the last 5 years. Minimum GRE scores: Verbal 150, Quantitative 150. U.S. Citizenship. A successful interview. Medical examination and must meet U.S. Army standards. Competitive candidates usually have GPAs above a 3.5. A minimum of 100 observation hours is required with a licensed physical therapist. Observation hours must be documented and signed by the supervising PT. All prerequisite coursework must be completed with a grade of ""C"" or better prior to the start of the program in July.",Not Required,False,False,True,False,False,False,,,program,Doctor of Physical Therapy (Army-Baylor),https://ptcasdirectory.apta.org/353/ArmyBaylor-University,
,,"The U.S. Army-Baylor University DScPA program is unique among PA doctoral programs in that we accept applicants directly into one of two tracks: Emergency Medicine or Surgery. The ideal applicant is an experienced Army PA who can successfully complete a fast-paced, rigorous 18-month academic and clinical curriculum. At a minimum, applicants must meet the following prerequisites to be considered for admission to the program:

* Be an active duty, commissioned officer in the U.S. Army
* Be a graduate of the Interservice Physician Assistant Program (IPAP)
* Hold a master’s degree from a regionally-accredited university
* Have at least 4 years of experience as a U.S. Army PA
* Meet the requirements for and submit an application to the Army Medical Department’s Long Term Health and Education (LTHET) program
* Submit a completed application to the Baylor University Graduate School",,True,False,False,False,False,False,,,program,Physician Assistant Studies (Army-Baylor),https://military.robbins.baylor.edu/,
,,,,,,,,,,,,error,Master of Physician Assistant Studies,https://graduate.baylor.edu/programs,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,PhD in Physics & Astronomy,https://physics.artsandsciences.baylor.edu/news,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Master of Science in Physics,https://catalog.baylor.edu/graduate-school/curriculum-departments-institutes-instruction/college-arts-sciences/physics/physics-ma-ms/,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"To be considered for admission, applicants must complete the online GoBaylor application for the Graduate School and submit the School of Music application. Required materials for all graduate applicants include a Curriculum Vitae or Résumé, a statement of purpose of approximately 300 words, a scholarly writing sample (preferably on a musical topic), three letters of recommendation, and transcripts from all institutions from which a degree was received. For the Master of Music in Piano Pedagogy and Performance, applicants must also schedule and complete an audition. The audition should last at least 20 minutes and consist of memorized works from at least three of the four major style periods: Baroque, Classic, Romantic, and 20th/21st Century. One work on the program must be from the Baroque or Classic period. A complete list of repertoire studied should be uploaded prior to the audition.",Required,False,False,,False,False,False,,,program,Master of Music in Piano Pedagogy and Performance,https://music.baylor.edu/pianopedagogy,
Required,Required,"A completed online application and application fee are required to apply.

Additional application requirements include:
- A Bachelor's degree from a regionally accredited U.S. institution or a recognized international equivalent
- Official transcripts from all universities attended
- A statement of purpose of approximately 500 words
- Three letters of recommendation
- A résumé or curriculum vitae (CV)
- A writing sample
- GRE General Test (Baylor's GRE code is 6032)
- Official TOEFL or IELTS scores (for international students)",Required,False,False,,False,False,False,,,program,PhD in Political Science,https://www.ceu.edu/academics/degrees/phd-political-science,
,,,,,,,,,,,,error,PhD in Preaching,https://catalog.baylor.edu/graduate-school/curriculum-departments-institutes-instruction/george-w-truett-theological-seminary/preaching-phd/,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"A completed application and all required materials must be submitted for an application to be reviewed. Requirements include: a completed GoGarland Application with a $50 non-refundable fee; official transcripts from all degree-granting institutions (minimum 3.0 cumulative GPA required); three professional or academic letters of recommendation; a curriculum vita or resume; a typed, 300-500 word Statement of Purpose addressing specific prompts; and a current unencumbered license to practice as a Registered Nurse in the United States. An interview is required for admission. The GRE is waived for DNP applicants with a 3.2 or higher cumulative GPA or a 3.4 GPA in their Master’s degree; for those not qualifying for the waiver, GRE scores from the last five years are required. International applicants must submit TOEFL (minimum 80 iBT) or IELTS (minimum 6.5) scores.",Not Required,True,False,,False,False,False,,,program,Doctor of Nursing Practice in Psychiatric Mental Health Nurse Practitioner,https://graduate.baylor.edu/programs,
,,,,,,,,,,,,error,PhD in Psychology and Neuroscience,https://psychologyneuroscience.artsandsciences.baylor.edu/graduate/graduate-program-psychology,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"Completed online application and application fee. Transcripts. Statement of Purpose: This should be one to two pages in length and detail your reasons for pursuing the MPH degree, your professional goals, and your specific areas of interest within public health. Resume/Curriculum Vitae: This should detail your work experience, service, leadership, and honors/awards. Three letters of recommendation: These should be from individuals who can speak to your academic ability and/or work ethic and experience. Recommendations are submitted electronically through the application. GRE: GRE test scores are optional for applicants with a cumulative undergraduate GPA of 3.0 or higher. For applicants with a GPA below 3.0, the GRE is required.",Not Required,False,True,True,False,False,False,,,program,Master of Public Health,https://graduate.baylor.edu/programs,
Required,Required,"A bachelor’s degree from a regionally accredited U.S. institution or a recognized international university. A minimum of 3.0 GPA on a 4.0 scale. The GRE is optional. Strong applicants who do not submit a GRE score will still be considered for admission. Official transcripts from all institutions from which a degree was received. A completed application and application fee. A personal statement of 500 words or less describing why you are a good fit for Baylor’s MPPA program, including how your education, experience, and career goals have led you to apply. Three letters of recommendation. At least two of the three letters should be from professors who have taught you in college courses. In cases where the applicant has been out of school for more than five years, letters from employers and other non-relatives who know the applicant well are acceptable. Resume. Writing sample of 1,000 words or less. This should be an analytical paper you have written for an undergraduate course, preferably in a social science or humanities class.",Required,False,True,False,False,False,False,,,program,Master of Public Policy and Administration,https://graduate.baylor.edu/programs,
Required,Required,"The admissions process for the M.S.Ed. in School Psychology is managed through Baylor’s Graduate School. Prospective students must submit all application materials through the Graduate School's application portal. Required materials include:
* Completed online application and application fee
* Bachelor’s degree from a regionally accredited U.S. institution or a recognized international university
* Official transcripts from all institutions from which a degree was received
* Statement of Purpose
* Resume or Curriculum Vitae
* Three letters of recommendation
* Official GRE scores (verbal and quantitative)*
* *GRE is optional for the 2024 admissions cycle.",Not Required,False,False,,False,False,False,,,program,Master of Science in School Psychology,https://catalog.baylor.edu/graduate-school/curriculum-departments-institutes-instruction/school-education/educational-psychology/school-psychology-ms/,
Required,Required,"Complete the online application and pay the nonrefundable application fee. Official transcripts from all colleges and universities attended. An official transcript is one that is sent directly from the institution to Baylor. A bachelor's degree from a regionally accredited US institution or a recognized international institution. A minimum GPA of 3.0 on a 4.0 scale is required. In some instances, students with slightly lower GPAs may be considered for admission based on the strength of other credentials. GRE scores are not required for this program. Three letters of recommendation from individuals who can speak to your academic potential, character and fitness for graduate study. At least two of the letters should be from former professors. Statement of Purpose: The statement of purpose should be a concise, well-written essay about your background and reasons for pursuing a graduate degree in this particular program at Baylor University. This statement is an important part of your application, and allows the admissions committee to evaluate your writing ability and to determine if your goals are a good match for our program. Résumé/Vita",Not Required,True,False,,False,False,False,,,program,Master of Science in Sport Pedagogy,https://graduate.baylor.edu/programs,
Required,Required,"Students pursuing the joint degree program must be admitted to both the MA program in the School of Education and to the MDiv program in George W. Truett Theological Seminary. Therefore, students must complete the applications for both programs to be considered.",Required,True,True,True,False,False,False,,,program,Master of Arts (Curriculum and Instruction)/Master of Divinity Joint Degree,https://catalog.baylor.edu/graduate-school/general-information/degrees-offered/,
Required,Required,Students must apply separately and be admitted to both the Law School and the Business School. Interested students must submit an application to the Graduate Business School by the appropriate deadline.,Not Required,False,False,False,True,False,False,,,program,Master of Business Administration/Juris Doctor Joint Degree,https://law.baylor.edu/why-baylor-law/academics/business-and-transactional-law/transactional-dual-degree-programs,
Required,Required,"The joint M.B.A./M.Div. is comprised of two separate degree programs housed in separate academic units. Therefore, applicants for this joint degree must apply and be accepted to both programs. Acceptance into one program does not guarantee acceptance into the other. Applications are reviewed separately. Please visit the websites below to apply for each program.",Not Required,False,False,,True,False,False,,,program,Master of Business Administration/Master of Divinity Joint Degree,https://graduate.baylor.edu/programs,
,,,,,,,,,,,,error,Master of Business Administration/Master of Engineering Joint Degree,https://catalog.baylor.edu/graduate-school/curriculum-departments-institutes-instruction/hankamer-school-business/joint-master-business-administration-master-engineering/,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"The application process for the dual MBA/MSBA degree follows the same requirements as the Full-Time MBA. Applicants must submit one application and select the dual degree option. Required application components include: an online application and fee, two required essays (and one optional), a professional résumé, unofficial transcripts from all universities attended, two professional letters of recommendation, and a video essay. GMAT, GRE, or Executive Assessment scores are also required, though a test waiver may be available for eligible candidates. Interviews are by invitation only.",Not Required,False,False,True,True,False,False,,,program,Master of Business Administration/Master of Science in Business Analytics Joint Degree,https://graduate.baylor.edu/programs,
Required,Required,Online Application and Application Fee; Transcripts: from all institutions from which a degree was received; Test Scores: GMAT or GRE (waiver may be available); Essay Questions: Two required; Resume; Letters of Recommendation: Two required; Video Essay: One required; Interview: By invitation only; TOEFL or IELTS: For international applicants.,,False,False,True,True,False,False,,,program,Master of Business Administration/Master of Science in Information Systems Joint Degree,https://graduate.baylor.edu/programs,
,,,,,,,,,,,,error,Master of Business Administration/Master of Social Work Joint Degree,https://catalog.baylor.edu/graduate-school/curriculum-departments-institutes-instruction/hankamer-school-business/joint-master-business-administration-master-social-work/,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
