Concentration name,description,program website url,Accreditation status,Program name,Program Page url,Level
"['Data Science', 'User Experience Design']","The Master of Science degree in Information Systems is an innovative program that blends management and technology. It is a STEM designated program. Students in the Information Systems master's program can opt for the general MS in IS degree or choose from one of two concentrations: Data Science or User Experience Design. All MS in IS students will learn to formulate and solve business problems by analyzing organizational data, designing data-driven services and products, and managing technology resources. Specifically, the MS in IS program focuses on key data and information management principles, data analytics, IT infrastructure, and data-driven decision making. The program is designed for students with diverse backgrounds, including business, liberal arts and sciences, and computer science. Our graduates are highly sought after by employers because they have a unique blend of business and technology skills. They understand how organizations work, how to identify business opportunities, and how to develop technology-enabled solutions. Information Systems graduates are prepared for careers that are in high demand in today's digital economy, such as business and systems analysts, data scientists, UX designers, technology consultants, and project managers.",https://catalog.pace.edu/graduate/schools/seidenberg-school-computer-science-information-systems/graduate-degree-programs/masters-science-programs/information-systems-ms/information-systems-ms.pdf,,Master of Science in Information Systems,https://catalog.pace.edu/graduate/schools/seidenberg-school-computer-science-information-systems/graduate-degree-programs/masters-science-programs/information-systems-ms/information-systems-ms.pdf,
,"The Master of Science in Applied Quantitative Economic Analysis and Policy is a 30-credit hour program that provides students with a strong foundation in economic and econometric theory as well as the tools of economic policy analysis. This program is STEM designated. Students will learn the tools necessary to analyze data, assess the impact of public policy, and to communicate the results of their analyses to a wide variety of audiences. The degree provides students with the advanced quantitative and applied research skills needed for careers as economic and policy analysts in the private and public sectors, and in non-profit organizations. Students gain expertise in a variety of software packages, including STATA, SAS, and R. The Master of Science in Applied Quantitative Economic Analysis and Policy degree culminates in a semester-long capstone project supervised by a full-time faculty member.",https://catalog.pace.edu/graduate/dyson-college-arts-sciences/economics/applied-quantitative-economic-analysis-policy-ms/,,Master of Science in Applied Quantitative Economic Analysis and Policy,https://catalog.pace.edu/graduate/programs-a-z/,Master of Science
Bilingual School Psychology,"The specialization in bilingual school psychology leads to the Master of Science in Education (MSEd) degree in School Psychology and eligibility for New York State certiﬁcation as a School Psychologist and the Bilingual Education Extension to the certiﬁcate. The program prepares graduates to provide a full range of school psychological services for diverse student populations. The program is committed to a multicultural perspective and seeks to recruit a diverse student body. Candidates are prepared as practitioners who can apply psychological principles to educational settings to help resolve learning and behavioral problems in children and adolescents. The program is designed to develop competencies in consultation, assessment, counseling, and research. There is special emphasis on developing multicultural competencies for working in urban schools. Students take a number of specialized courses to develop competence in working with culturally and linguistically diverse children and families and are placed in externship and internship sites with bilingual populations.",https://catalog.pace.edu/graduate/schools/dyson-college-arts-sciences/dyson-graduate-programs-curriculum/masters-science/school-psychology-specialization-bilingual-school-psychology-ms-ed/school-psychology-specialization-bilingual-school-psychology-ms-ed_text.pdf,The program is approved by the National Association of School Psychologists (NASP) and registered by the New York State Department of Education.,Master in Bilingual School Psychology,https://catalog.pace.edu/graduate/schools/dyson-college-arts-sciences/dyson-graduate-programs-curriculum/masters-science/school-psychology-specialization-bilingual-school-psychology-ms-ed/school-psychology-specialization-bilingual-school-psychology-ms-ed_text.pdf,MS Ed
,The Master of Science in Education in Childhood Education program is designed for students who have completed an undergraduate or graduate degree in a field other than education and are seeking a master’s degree and initial certification to teach in childhood settings (grades 1–6). Our program has a strong student-teaching component that provides students with numerous opportunities to work with children in a variety of school settings. Students in this program are not required to have a major in a specific content area but must have a broad liberal arts background.,http://catalog.pace.edu/graduate/school-education/teaching-learning/childhood-education-msed/,Pace University’s School of Education is accredited by The Council for the Accreditation of Educator Preparation (CAEP). This accreditation covers initial teacher preparation programs and advanced educator preparation programs. CAEP is recognized by the U.S. Department of Education and the Council for Higher Education Accreditation to accredit programs for the preparation of teachers and other professional school personnel.,Master in Childhood Education,https://catalog.pace.edu/graduate/programs-a-z/,Masters
,"The Master of Science for Teachers (MST) in Childhood Education and TESOL is a 43-credit program that prepares candidates to work with children in grades 1-6 and English language learners in grades K-12. This program is for candidates who have a bachelor's degree in a liberal arts or sciences area, but do not have a teaching degree. The program leads to dual initial certification in Childhood Education and TESOL. Candidates must complete a liberal arts and sciences core of 30 credits and show evidence of college-level study in four areas: artistic expression, communication and humanities, a language other than English, and scientific and mathematical processes. This program is available at both the New York City and Westchester campuses.",https://catalog.pace.edu/graduate/schools/school-education/school-education.pdf,The School of Education at Pace University is accredited by the Council for the Accreditation of Educator Preparation (CAEP). This accreditation covers initial teacher preparation programs and advanced educator preparation programs.,Master in Childhood Education and TESOL,https://catalog.pace.edu/graduate/schools/school-education/school-education.pdf,Master
"Foreign Language, Mathematics, Science, Social Studies, Literacy","The School of Education offers a 43-credit program leading to a Master of Science in Teaching (MST) in Childhood and Bilingual Education. The program is specifically designed to meet the needs of those students who do not have an undergraduate degree in teacher education. This program is for individuals holding a baccalaureate degree with a liberal arts or sciences major who have had little or no previous coursework in professional education. Students in this program take a sequence of courses leading to eligibility for New York State certification to teach Childhood Education (grades 1-6) with a Bilingual Extension. All students in this program must also choose an area of concentration in either a Foreign Language, Mathematics, Science, Social Studies or Literacy in order to obtain Initial Certification in Childhood Education and a Bilingual Extension.",https://catalog.pace.edu/graduate/school-education/childhood-education/childhood-bilingual-education-mst/,"The School of Education at Pace University is accredited by the Council for the Accreditation of Educator Preparation (CAEP) for a period of 7 years, from 2020-2027. This accreditation covers initial teacher preparation programs and advanced educator preparation programs on both the New York City and Westchester campuses.",Master in Childhood and Bilingual Education,https://catalog.pace.edu/graduate/programs-a-z/,MST
,"The Master of Science (MS) in Mental Health Counseling degree program is a 60-credit, license-qualifying program that prepares graduates to provide professional counseling services in a wide array of mental health settings. Our program is grounded in a practitioner-scholar model, in which students are guided to base their counseling practice on established theories and evidence-based practices and research. Students will learn the fundamental skills of counseling and psychotherapy and become adept at working with a variety of client populations. The program is designed to meet the academic requirements for licensure as a Licensed Mental Health Counselor (LMHC) in New York State. Through coursework and supervised field experiences, students gain the requisite knowledge and skills to be eligible to apply for a limited permit upon graduation and to begin the process of completing the post-graduate hours necessary to apply for full licensure. The curriculum also has a strong focus on multicultural competence, advocacy, and social justice and how these factors influence the counseling process.",https://catalog.pace.edu/graduate/dyson-college-arts-sciences/psychology/mental-health-counseling-ms/,,Master of Science in Mental Health Counseling,https://catalog.pace.edu/graduate/programs-a-z/,MS
"['Biology (Grades 7-12)', 'Chemistry (Grades 7-12)', 'Earth Science (Grades 7-12)', 'English (Grades 7-12)', 'Mathematics (Grades 7-12)', 'Physics (Grades 7-12)', 'Social Studies (Grades 7-12)', 'Spanish (Grades 7-12)']","The Master of Science for Teachers (MST) in Adolescent Education program is for individuals who hold a bachelor’s or master’s degree in a specific content area and are looking for an initial certification to teach students in grades 7 through 12. Pace University’s School of Education offers this program in a variety of content areas: biology, chemistry, earth science, English, mathematics, physics, social studies, and Spanish.

Our MST programs blend in-class studies and fieldwork to prepare graduates to be highly effective teachers who promote student learning and development in their chosen content area and grade level. They equip teacher candidates with the skills and dispositions to work with diverse student populations, including students with disabilities and English language learners. Graduates of our MST programs become thoughtful and reflective professionals who are committed to social justice and advocacy.",https://catalog.pace.edu/graduate/programs/adolescent-education-mst/,"The Pace University School of Education is accredited for the continuing accreditation of its educator preparation programs by the Association for Advancing Quality in Educator Preparation (AAQEP). The accreditation is for a period of seven years, from July 1, 2021 to June 30, 2028. All of the School of Education’s certification programs are approved by the New York State Education Department.",Master in Adolescent Education,https://catalog.pace.edu/graduate/programs-a-z/,Masters
"Biology, Chemistry, Earth Science, English, Mathematics, Physics, Social Studies, Spanish","The School of Education offers a combined program for graduate students who wish to be certified as a classroom teacher in an academic subject area at the adolescent level (grades 7-12) and as a Teacher of Students with Disabilities at the same level. This program leads to dual initial certification for teaching in public schools in New York State in a subject area (grades 7-12) and as a Teacher of Students with Disabilities (Generalist, grades 7-12). It is a program for individuals who do not hold a teaching certificate. The program prepares teachers for the challenges of today’s diverse classrooms. Coursework focuses on curriculum, instruction and assessment in the context of adolescent development and the specific needs of adolescent students with disabilities. Field experiences are a critical component of the program. Students spend over 150 hours in a variety of school settings observing, and participating in teaching activities before student teaching. Upon successful completion of this program, as well as passing the required New York State teacher certification examinations, students will be recommended for Initial New York State certification in both the subject area and Students with Disabilities. After completing all the requirements for the MST, students in this program may complete a second Master’s degree in Literacy or TESOL.",https://catalog.pace.edu/graduate/school-education/teaching-learning/adolescent-adolescent-special-education-mst/,"The Pace University School of Education is accredited by the Council for the Accreditation of Educator Preparation (CAEP). This accreditation covers initial teacher preparation programs and advanced educator preparation programs. All Pace University teacher preparation, educational leadership, and school counseling programs are registered and approved by the New York State Education Department (NYSED).",Master in Adolescent and Adolescent Special Education,https://www.pace.edu/registrar/registration/academic-catalogs,
,"The School of Education offers a combined MST in Childhood and Childhood Special Education program for students who have completed an undergraduate degree and wish to become certified teachers. Students in this program complete coursework that is fully online or in a blended format, depending on the program. Our MST programs lead to dual certification in both childhood education (grades 1-6) and special education at the childhood level. This program prepares students to work with a diverse student population, including students with disabilities and English language learners. Graduates of the program are prepared to teach in a variety of school settings and are equipped with the skills and knowledge to meet the needs of all students. The curriculum focuses on research-based teaching practices, child development, and the integration of technology in the classroom. Students will also gain hands-on experience through supervised fieldwork and student teaching placements in local schools. Our program provides a supportive and collaborative learning environment where students can develop their teaching skills and build a professional network. Graduates will be well-prepared to make a positive impact on the lives of children and to become leaders in the field of education. Upon completion of the program, students will be eligible for New York State initial certification in both Childhood Education (Grades 1-6) and Students with Disabilities (Grades 1-6). The program is designed to be completed in two years of full-time study, but a part-time option is also available. Graduates will be prepared for a variety of careers in education, including classroom teacher, special education teacher, instructional coordinator, and educational consultant. The program is committed to preparing teachers who are knowledgeable, skilled, and dedicated to meeting the diverse needs of all students. By completing this program, students will be able to create inclusive and effective learning environments for all children, and will have the skills and knowledge to help all students succeed. This MST prepares candidates to be dually certified in Childhood Education and Students with Disabilities (Grades 1-6), allowing them to support a broad range of students. The goal of this MST is to prepare teachers to work in a variety of educational settings, both general education and special education, and to work collaboratively with colleagues and families to ensure student success. The combined program prepares teachers to work with children at a variety of ages and with a range of learning needs.",https://catalog.pace.edu/graduate/schools/school-education/graduate-degree-programs/master-science-teachers-mst/childhood-childhood-special-education-mst/,"The School of Education at Pace University is accredited by the Council for the Accreditation of Educator Preparation (CAEP) for a period of 7 years, from 2021-2028. This accreditation covers initial-licensure-level and advanced-level programs. CAEP is a nationally recognized accrediting body for educator preparation.",Master in Childhood Education and Special Education,https://catalog.pace.edu/graduate/schools/school-education/graduate-degree-programs/master-science-teachers-mst/childhood-childhood-special-education-mst/,MST
"['Advanced Standing in Early Childhood Development and Learning', 'Early Childhood Development and Learning with an Annotation in Special Education']","The Master of Science in Early Childhood Development and Learning is an advanced master’s degree designed for individuals with prior experience and academic background in early childhood education. This program will offer professional educators a deeper and broader understanding of contemporary theory, research, and practice in early childhood education. It offers students the option of focusing their studies in one of two tracks of study: 1. Advanced Standing in Early Childhood Development and Learning or 2. Early Childhood Development and Learning with an Annotation in Special Education. The Advanced Standing in Early Childhood Development and Learning track is for applicants who already possess a bachelor’s or master’s degree in early childhood education. This track allows for a broader choice of electives than the Early Childhood Development and Learning with an Annotation in Special Education track. Both tracks will offer students the opportunity to learn in dynamic, hands-on settings with expert faculty who will guide them in designing, implementing, and evaluating developmentally and culturally-responsive curricula. Graduates of the program will be well prepared for leadership roles in the field as teachers, program directors, instructional coordinators, advocates, and researchers. Please note: This is an advanced degree that does not lead to initial teaching certification.",http://catalog.pace.edu/graduate/school-education/childhood-education/early-childhood-development-learning-ms/,The School of Education at Pace University is accredited by the Council for the Accreditation of Educator Preparation (CAEP).,Master in Early Childhood Development and Learning,https://catalog.pace.edu/graduate/programs-a-z/,MS
,"The Master of Arts in Early Childhood Development, Learning, and Intervention is a non-certification program that provides students with a strong foundation in typical and atypical child development from birth to grade 2. The program integrates key aspects of development, learning, and instructional intervention for infants, toddlers, preschoolers, and early elementary children. Students are also prepared for careers as specialists or to pursue advanced degrees in child-related professions.",https://catalog.pace.edu/graduate/school-education/childhood-education/early-childhood-development-learning-intervention-ma/,,"Master in Early Childhood Development, Learning and Intervention",https://catalog.pace.edu/graduate/programs-a-z/,MA
,"The Master of Arts in Higher Education Administration and Student Affairs (MA in HEASA) is designed for students seeking entry- and mid-level positions in higher education and student affairs administration. The curriculum for the MA in HEASA focuses on providing students with the knowledge, skills, and competencies needed to enter the field and build a career in higher education administration. Throughout the program, students explore the social, cultural, political, and economic contexts of American higher education and examine the ways in which these contexts shape students and their educational experiences. The MA in HEASA is a 30-credit program in which students engage in coursework that includes a six-credit, 300-hour supervised internship. Students explore and apply student and adult development theories, leadership and organizational theories, student affairs functional areas, legal and ethical issues in higher education, and the use of assessment and evaluation in higher education and student affairs. Additionally, students can take elective courses related to their area of professional interest.",https://www.pace.edu/program/higher-education-administration-student-affairs-ma,,Master of Arts in Higher Education Administration and Student Affairs,http://media.pace.edu/catalog/pace-university-2023-2024-graduate-catalog.pdf,Master of Arts
,"The 40-credit MS in Education in Literacy and TESOL program leads to dual New York State certification: Literacy Specialist (Birth to Grade 6 and Grades 5 to 12) and Teaching English to Speakers of Other Languages (TESOL) (All Grades). It also provides eligibility for TESOL certification in states that have reciprocal agreements with New York. Candidates will gain a comprehensive understanding of language acquisition and literacy development, learn to employ a variety of instructional methods and materials to support emergent and struggling readers in multicultural classrooms, and develop expertise in assessing the strengths and needs of diverse learners and in collaborating with parents, colleagues, and administrators to make a difference in children’s lives.",https://catalog.pace.edu/graduate/schools/school-education/graduate-degree-programs/masters-science-education-msed/literacy-specialist-tesol-msed/,,Literacy Specialist and TESOL (Teaching English to Speakers of Other Languages),https://catalog.pace.edu/graduate/schools/school-education/graduate-degree-programs/masters-science-education-msed/literacy-specialist-tesol-msed/,MSEd
