Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url
Not Required,Not Required,The University of Findlay has a rolling admissions policy. Students are encouraged to apply early in their senior year. To be considered for admission you need to: 1. Submit your application for admission. You can apply using the University of Findlay application or the Common Application. 2. Submit your official high school transcripts. 3. Submit official ACT or SAT scores (optional). Findlay is test-optional! Students may choose whether to submit ACT/SAT scores as part of their application for admission.,Not Required,False,False,False,False,False,False,,,program,Healthcare Management,https://www.findlay.edu/health-professions/health-studies/
Not Required,Required,"In addition to the online application form, application fee, and transcripts, applicants for the Master of Arts in History program must submit a statement of purpose, a writing sample, and three letters of recommendation. The History Department does not require GRE test scores.",Required,True,False,True,False,False,False,,,program,History,https://www.youtube.com/watch?v=u_z1QPkN4io
,,"To be considered for admission, you'll need to submit the following:

1. A completed application.
2. Official high school transcript(s).

The University of Findlay is currently test-optional for most majors, meaning ACT/SAT scores are not required for admission.",,True,False,False,False,False,False,,,program,Human Resource Management,https://www.findlay.edu/academics/undergraduate
,,,,True,False,False,False,False,False,,,program,Information Management and Design,https://www.findlay.edu/sciences/computer-science/
,,,,False,False,False,False,False,False,,,program,Information Processing,https://cs.nyu.edu/dynamic/undergraduates/cs-minor/
Not Required,Not Required,"To be considered for regular admission to the University of Findlay, we require the following:

A completed online application
Official high school transcript(s) or GED results
ACT and/or SAT scores (Findlay is test-optional)",Not Required,True,False,False,False,False,False,,,program,Intercultural Studies,https://www.findlay.edu/academics/undergraduate
Not Required,Not Required,"To be considered for admission, you must submit: A completed application for admission. Findlay has its own FREE online application, or you may apply through the Common Application. Official high school transcripts. Findlay is test-optional, which means you are not required to submit an ACT or SAT score for admission or scholarship consideration.",Not Required,True,True,False,False,False,False,,,program,International Business,https://findlay.smartcatalogiq.com/en/new-year/undergraduate-catalog/major-requirements/college-of-business/department-of-quantitative-and-global-business-studies/international-business-bs
,,"To be considered for admission, prospective students need to submit:
A completed online application
Official high school transcript
Official ACT and/or SAT scores (optional for most programs)",,True,True,False,False,False,False,,,program,International Studies,https://www.findlay.edu/academics/undergraduate
,,"To be admitted to the University of Findlay, you'll need to submit the following:

An application for admission. You may apply using the UF Application or the Common Application.
Official high school transcripts.
Official ACT or SAT scores. You may have your test scores sent directly to UF from the testing agency or you may have them included on your official high school transcripts. Our ACT code is 3345 and our SAT code is 1223.
The University of Findlay is test-optional for the Fall of 2024.",,False,False,False,False,False,False,,,program,International/Intercultural Studies,https://www.findlay.edu/academics/undergraduate
,,"To be considered for admission, you will need to:

1. Submit a free online application
2. Send your official high school transcript
3. Send your official ACT and/or SAT scores (The University of Findlay has a test-optional admission policy for most majors.)",,True,False,False,False,False,False,,,program,Interpersonal Communication,https://www.findlay.edu/academics/undergraduate
Not Required,Not Required,"To be considered for admission, applicants must complete an application for admission (either the UF application or the Common Application) and request that an official high school transcript be sent directly from their school counselor to the Office of Admissions. The University of Findlay is test-optional, meaning applicants are not required to submit ACT and/or SAT scores for admission.",Not Required,True,False,False,False,False,False,,,program,Intervention Specialist Education/Mild to Moderate Disabilities,https://www.findlay.edu/academics/undergraduate
Not Required,Required,"To complete your application, you will need: The Common Application, Official High School Transcript(s), One Letter of Recommendation (from a teacher or your school counselor).",Not Required,True,True,True,False,False,False,,,program,Japanese,https://sekai.nichibun.ac.jp/institution/edit/7732
,,"To apply to the University of Findlay as a first-year student, you will need to: Complete an online application (There is NO application fee!), Send an official high school transcript. The University of Findlay is test-optional, meaning we do not require students to submit an ACT or SAT score to be considered for admission.",,True,False,False,False,False,False,,,program,Japanese Language and Literature,https://www.findlay.edu/academics/undergraduate
Not Required,Not Required,Complete the University of Findlay's free online application or apply using the Common Application. Request your official high school transcript or GED be sent to the Office of Admissions. Request your official ACT and/or SAT scores be sent to the Office of Admissions. The University of Findlay is test-optional for the 2023-24 and 2024-25 academic years.,Not Required,True,False,False,False,False,False,,,program,Law and the Liberal Arts (Pre-Law),https://www.findlay.edu/academics/undergraduate
,,"To be considered for admission, you will need to: Complete the free undergraduate application online. Submit your official high school transcript. The University of Findlay is a test-optional institution. For students that do wish to submit their ACT/SAT scores, you may request them to be sent from the testing agency or they may be included on your official high school transcript.",,True,False,False,False,False,False,,,program,Liberal Arts and Humanities,https://www.findlay.edu/arts-humanities-social-sciences/
Not Required,Not Required,"Complete and submit the University of Findlay application or the Common Application. Submit your official high school transcript. The University of Findlay is test-optional, you may submit your ACT or SAT scores if you wish to have them considered for admission.",Not Required,True,True,False,False,False,False,,,program,Literature,https://findlay.smartcatalogiq.com/en/current/undergraduate-catalog/major-requirements/college-of-arts-humanities-and-social-sciences/department-of-english-philosophy-and-religious-studies/english-engl/english-literature-emphasis-ba/
Not Required,Not Required,"To apply for undergraduate admission, you must complete the online application and submit your official high school transcript. The University of Findlay is test-optional for freshman applicants. Students who choose to submit ACT or SAT test scores will have them included in the review for admission and scholarship.",Not Required,True,False,False,False,False,False,,,program,Management,https://www.findlay.edu/academics/undergraduate
Not Required,Not Required,"To apply as a first-year student you will need to submit: Application for admission and scholarships, Official high school transcript. The University of Findlay is test-optional for the ACT/SAT, but some direct-entry programs and scholarships require test scores for admission. We recommend you check the requirements for your specific program and any scholarships you may be applying for.",Not Required,True,True,False,False,False,False,,,program,Management Information Systems,https://www.findlay.edu/academics/undergraduate
Not Required,Not Required,"To be considered for admission, you will need to submit: Completed online application or Common Application. Official high school transcript. Official ACT and/or SAT scores (Findlay is test-optional for the Fall 2024 class for most majors). If you apply via the Findlay application, one letter of recommendation is suggested but not required.",Not Required,True,True,True,False,False,False,,,program,Marketing,https://www.findlay.edu/academics/undergraduate
Not Required,Not Required,"Here's what you need to complete your application:

Completed undergraduate application
Official high school transcript or GED certificate
Official college transcripts (if applicable)",Not Required,False,False,False,True,False,False,,,program,Mathematics,https://www.findlay.edu/academics/undergraduate
Not Required,Not Required,"To be considered for admission, you will need to:
1. Complete the free online application
2. Submit your official high school transcript
3. Submit your official ACT or SAT scores (optional)

Recommended High School Curriculum:
- 4 years of English
- 3 years of Mathematics (Algebra I, II, and Geometry)
- 3 years of Science (including lab science)
- 3 years of Social Studies
- 2 years of Foreign Language",Not Required,True,True,False,True,False,False,,,program,Medical Laboratory Science,https://www.findlay.edu/academics/undergraduate
Not Required,Not Required,"To apply, prospective students must complete an online application, either through the University of Findlay's own application or the Common App, and submit their official high school transcript. The University of Findlay is test-optional for most majors, meaning applicants are not required to submit ACT or SAT scores for admission.",Not Required,True,True,False,False,False,False,,,program,Middle Childhood Education,https://www.findlay.edu/academics/undergraduate
Not Required,Not Required,,Not Required,True,True,False,False,False,False,,,program,Museum Studies,https://findlay.smartcatalogiq.com/en/new-year/2025-undergraduate-catalog/major-requirements/college-of-arts-humanities-and-social-sciences/department-of-history-law-and-the-liberal-arts-and-gender-studies/history-hist/museum-studies-minor
,,,,True,False,False,False,False,False,,,program,Musical Arts,https://findlay.smartcatalogiq.com/en/current/undergraduate-catalog/major-requirements/college-of-arts-humanities-and-social-sciences/department-of-visual-and-performing-arts/music-musc/musical-arts-minor
,,"To apply as a first-time freshman, you must submit a completed application for admission and your official high school transcript. The submission of ACT or SAT scores is not required for admission, as the University of Findlay is a test-optional institution.",,True,True,False,True,False,False,,,program,"Network, Database, and System Administration",https://www.findlay.edu/sciences/computer-science/computer-systems-emphasis
Not Required,Not Required,"High School Prerequisites: One year of biology, chemistry, and algebra with a grade of C or better in each course. A fourth year of math is recommended.

Admission Requirements for the Professional Level of the Program: At the completion of the first year of the program, a limited number of students will be accepted into the professional track. Admission into the professional track is competitive and will be based on:
- An overall GPA of 2.5 or higher at the end of the spring semester of the freshman year.
- A grade of C or better in all pre-professional courses.",Not Required,True,True,False,True,False,False,,,program,Nuclear Medicine Technology,https://www.findlay.edu/academics/undergraduate
Not Required,Not Required,"Unconditional acceptance to the University of Findlay. There are two paths for admission into the nursing program: Direct Admission and Standard Admission.

Direct Admission:
- Unconditional acceptance to the University of Findlay
- Minimum composite ACT score of 23 OR minimum SAT score of 1130
- High school cumulative GPA of 3.5 on a 4.0 scale

Standard Admission:
- Unconditional acceptance to the University of Findlay
- High school cumulative GPA of 3.2-3.49 on a 4.0 scale
- Composite ACT score of 21-22 OR minimum SAT score of 1060-1120",Not Required,True,False,False,True,True,True,21.0,1060.0,program,Nursing,https://www.findlay.edu/academics/undergraduate
,,"To apply for undergraduate admission, you will need to: 
1. Submit your application - Complete the University of Findlay's application or apply with the Common App.
2. Submit your high school transcript.
3. Submit your ACT or SAT scores - The University of Findlay has a test-optional admission policy. Please indicate on your application if you would like your test scores to be considered for admission.",,True,False,False,False,False,False,,,program,Operations and Logistics,https://www.findlay.edu/academics/undergraduate
Not Required,Not Required,"To be considered for admission to the University of Findlay, you'll need to submit the following: 1. Complete our free online application or add Findlay to your Common App. 2. Submit your official high school transcript. The University of Findlay is test-optional for Fall 2024 admissions. Students can decide whether to submit ACT or SAT scores as part of their application. You will indicate your choice on your application for admission.",Not Required,True,False,False,False,False,False,,,program,Organizational Communication,https://www.findlay.edu/academics/undergraduate
Not Required,Not Required,"To be considered for admission, prospective students must complete an online application and submit an official high school transcript.",Not Required,True,True,False,False,False,False,,,program,Philosophy,https://findlay.smartcatalogiq.com/en/current/undergraduate-catalog/major-requirements/college-of-arts-humanities-and-social-sciences/department-of-english-philosophy-and-religious-studies/philosophy-phil/
Not Required,Not Required,"To be considered for admission, first-time freshmen need to submit the following:
1. Application for admission and scholarships
Apply using our free online application or the Common App.
2. Official high school transcripts
Your school counselor can submit your transcript electronically or mail it to the Office of Admissions.
3. The University of Findlay is test-optional for the ACT/SAT, meaning you are not required to submit test scores for admission to most of our direct-admit programs.",Not Required,True,False,True,False,False,False,,,program,Philosophy/Applied Ethics,https://www.findlay.edu/academics/undergraduate
Not Required,Not Required,"To apply as a first-year student at the University of Findlay, you need to: Complete our free online application or apply through the Common Application. Send us your official high school transcripts. Send us your ACT or SAT scores. The University of Findlay is currently test-optional through the Fall of 2025. You may be asked to provide your test scores if you have a GPA below a 3.0.",Not Required,True,False,False,False,False,False,,,program,Photography,https://www.findlay.edu/arts-humanities-social-sciences/art/art-major
,,,,False,False,False,False,False,False,,,program,Political Science,https://www.findlay.edu/academics/undergraduate
Not Required,Not Required,"To be considered for admission, you will need to submit the following: 1. Completed online application or Common Application. 2. Official high school transcript.",Not Required,True,True,True,False,False,False,,,program,Political Science and Government,https://www.findlay.edu/arts-humanities-social-sciences/behavioral-sciences/political-science
,,,,False,False,False,False,False,False,,,program,Pre-Law Studies,https://www.contracosta.edu/academics/departments/pre-law-studies/
,,"To apply as a first-year student you'll need to:

1. Complete and submit your free application.
2. Submit Your High School Transcript.
3. Test-Optional: Findlay does not require students to submit an ACT or SAT score as part of their application. However, if you would like your score to be considered, you may submit them and it will be taken into consideration with your application.",,True,True,False,True,False,False,,,program,Pre-Medicine Studies,https://www.findlay.edu/academics/undergraduate
Not Required,Not Required,"To be considered for admission, first-year students need to submit: A completed online application. We accept the University of Findlay application or the Common App. Official high school transcript sent directly from your high school. Official college transcript(s) for any college-level coursework completed in high school.",Not Required,True,False,False,False,False,False,,,program,Professional and Technical Writing,https://www.findlay.edu/arts-humanities-social-sciences/english/english
Required,Required,"All applicants to the Graduate School must have a baccalaureate degree from an accredited college or university with a cumulative grade-point average of at least 3.0 (on a 4.0 scale). Admission to the psychology graduate program is based on a number of factors, including previous academic work (especially in psychology), letters of recommendation, statement of purpose, curriculum vitae/résumé, and a writing sample. Applicants are strongly encouraged to have completed an undergraduate or master’s level course in statistics as well as a course in research methods or experimental psychology. Research experience is strongly recommended.",Required,True,False,True,True,False,False,,,program,Psychology,https://www.youtube.com/watch?v=b5dahu9DpZ0
,,,,True,True,False,False,False,False,,,program,Public Administration,https://findlay.smartcatalogiq.com/en/new-year/2017-undergraduate-catalog/major-requirements/college-of-liberal-arts/department-of-social-behavioral-and-justice-sciences
Not Required,Not Required,"Admission to The University of Findlay is based upon a student’s high school academic record, college entrance examination scores (when submitted), recommendations, and the student’s record of activities and personal characteristics. The application procedure requires applicants to: 1. Complete and submit the Application for Undergraduate Admission and Scholarships. 2. Request that an official high school transcript be sent to the Office of Admissions. 3. Request that official score reports for the American College Test (ACT) or the Scholastic Assessment Test (SAT I) be sent directly to the Office of Admissions.",Not Required,True,False,True,False,True,True,,,program,Public Administration for ESOH majors,https://www.findlay.edu/offices/academic/registrar/Shared%20Documents/2011UGcatalog.pdf
Not Required,Not Required,"To apply for admission as a first-year student, you'll need to complete the application for admission and request that your official high school transcripts be sent to the Office of Admissions. The University of Findlay is test-optional. No essays or letters of recommendation are required to complete your application.",Not Required,True,False,False,False,False,False,,,program,Public Relations,https://www.findlay.edu/academics/undergraduate
,,,,False,False,False,False,False,False,,,program,Religious Studies,https://asuonline.asu.edu/online-degree-programs/undergraduate/religious-studies-religion-culture-and-public-life-ba/
Not Required,Not Required,"Completed graduate student application
A bachelor's degree from an accredited institution
Official transcripts from all institutions previously attended
A cumulative GPA of at least 2.75 on a 4.0 scale or a GPA of at least 3.0 in the last 60 semester hours of undergraduate work.
Successful completion of OAE content area exam.
Students must meet with the program director for an initial advising session to review an official transcript and develop a curriculum plan of study for licensure.
Students may also need to complete a background check at the point of admission into the program.
Students must also demonstrate they have met writing and math competencies for admission into the College of Education. These competencies are typically met by having successfully completed a college-level writing and math course.",Not Required,True,False,False,False,False,False,,,program,Science Teacher Education,https://www.findlay.edu/education/graduate-programs/adolescentyoung-adult-licensure
Not Required,Not Required,"Admission to the College of Education is selective and requires a separate application. Students are formally admitted to the College of Education after meeting selective admission requirements. To be admitted, students must have:

A cumulative 3.0 GPA in all coursework
Passing scores on the reading, writing and mathematics sections of the ACT or SAT, or passing scores on the Praxis Core Academic Skills for Educators Tests.",Not Required,True,False,False,False,False,False,,,program,Second Language Education,https://www.findlay.edu/academics/undergraduate
Not Required,Optional,"To apply as a freshman, students must complete an application for admission and submit an official high school transcript. The submission of ACT or SAT scores, letters of recommendation, and an essay or personal statement are optional.",Not Required,True,True,True,False,False,False,,,program,Social Studies Teacher Education,https://www.findlay.edu/education/undergraduate-programs/adolescent-young-adult-social-studies
,,"The University of Findlay has a rolling admissions policy for most majors. Our admissions team carefully reviews each student's application on an individual basis, looking at grade point average, strength of high school curriculum, and ACT/SAT scores. We will need the following information to make a decision: 1. Application for Admission. 2. Official high school transcript. 3. Official ACT or SAT scores. The University of Findlay is test-optional for the 2024-2025 academic year. An essay, personal statement and/or letters of recommendation may be required for certain direct-entry programs or for scholarship consideration.",,False,False,True,False,False,False,,,program,Social Work and Youth Services,https://www.findlay.edu/academics/undergraduate
,,"To apply to the University of Findlay as a first-time freshman, please complete the following steps:
Step 1: Complete an Application for Admission
Step 2: Submit an Official High School Transcript
Step 3: Submit an official ACT or SAT score report (optional)",,True,True,False,False,False,False,,,program,Sociology,https://www.findlay.edu/academics/undergraduate
Not Required,Not Required,"To apply for admission, please complete the online application, request your high school transcripts be sent to Findlay, and send your ACT or SAT scores to Findlay. The University of Findlay is test-optional for the majority of our programs.",Not Required,True,False,False,False,False,False,,,program,Spanish,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEnGWOtbSS9zkv8VWVAv-7PqnPkPxTAD7iBAv0GHA5oXnV9X9UqcDtlQI0brvfJTQQB-AqwaPnptzpi7KK2LdXCETMdAp5ppLd-YN50S68_bB38z4ExEGwr0cs4R8mQkywvU-bNL1vksBGk6T-5e-F_Zbdt3zwLt5G-HjnTswPMmwrWPXqYkfB-rPeV3l82-2e8dB88eVOjXQDT3PkhH_b6
Not Required,Not Required,"To apply for admission to the University of Findlay, you'll need to: Complete the online application for admission. Request that your official high school transcripts be sent to the Office of Admissions. The University of Findlay is currently test-optional for incoming freshmen who have a 3.0 cumulative high school GPA or higher. If you do not meet this requirement or wish to submit your scores, have your official ACT or SAT scores sent directly from the testing agency.",Not Required,True,True,False,False,False,False,,,program,Spanish Language and Literature,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFiJD7a686XIjUzaG8hBsVEnVpDpRDGSg-defosMfVbbh0Ewp6zkxy7jUjzh2WsT-wdqTnDfzoUqx-UrvIFC2t77ZzZ_iJUrh1_82Bsgn1LkWdEnl8NLQm3UZW0tknM6aCjoKL_3QCVCS181ZI8F1YgQuIMzEm2rgMhJX_5rTlRMUOLhTA2uVI8XArVSvnjfdXLVTUyOctP5GcJhtqvq3yZ
,,"The University of Findlay is test-optional for most programs. The application process is simple. Here is what you need to apply:

Completed application for admission
Official high school transcripts
ACT/SAT scores (optional for most programs)
College transcripts (if applicable)",,True,False,False,False,False,False,,,program,Special Education,https://www.findlay.edu/education/undergraduate-programs/intervention-specialist
Not Required,Not Required,"First-year students are accepted based upon high school GPA, ACT/SAT scores (optional), grade trends, and curriculum.",Not Required,True,False,False,False,False,False,,,program,Special Education and Teaching,https://www.findlay.edu/education/undergraduate-programs/intervention-specialist
,,"To apply to Findlay, we require the following: Completed online application and official high school transcripts. The University of Findlay is test-optional for the majority of our programs. This means you have the choice of whether or not to submit your ACT/SAT scores with your application for admission.",,True,False,False,False,False,False,,,program,Sport Business,https://www.findlay.edu/academics/undergraduate
,,"To apply for admission to the University of Findlay as a freshman, you will need to: Complete the online application. Submit your official high school transcript. The University of Findlay is test-optional, meaning we do not require an ACT or SAT score for general admission.",,True,False,False,False,False,False,,,program,Strength and Conditioning,https://www.findlay.edu/academics/undergraduate
Not Required,Not Required,"To be considered for admission, you'll need: A completed application for admission (Findlay's application or the Common Application); Official high school transcripts; ACT or SAT scores. Findlay has adopted a test-optional admission policy for undergraduate students. Students may submit ACT or SAT test scores for admission consideration, but they are not required.",Not Required,True,False,True,False,False,False,,,program,Substance Use Disorder,https://www.findlay.edu/academics/undergraduate
Not Required,Not Required,Your application is complete once we have received the following: Completed application for admission. Official high school transcripts. Official transcripts from any college/university you've attended.,Not Required,True,True,False,False,False,False,,,program,Supply Chain Management,https://www.findlay.edu/business/Supply-Chain-Management
,,,,True,False,False,False,False,False,,,program,Sustainability Concepts and Practices,https://www.findlay.edu/sciences/environmental-sustainability/sustainability-minor
,,"To be considered for admission, the following items are required: Completed application for admission; Official high school transcripts; ACT and/or SAT scores. Findlay has temporarily adopted a test-optional policy.",,True,False,False,False,False,False,,,program,Teaching English to Speakers of Other Languages (TESOL),https://www.findlay.edu/academics/undergraduate
Required,Required,"A completed online application, including: Application fee, Unofficial transcripts (official transcripts will be required if you are accepted into the program), Three letters of recommendation, Statement of purpose (2-3 pages), Writing sample, Résumé. International applicants must also provide proof of English proficiency (TOEFL, IELTS, or Duolingo).",Required,True,False,True,False,False,False,,,program,Technical Communication,https://findlay.smartcatalogiq.com/en/current/graduate-catalog/graduate-programs/master-of-arts-in-professional-communication
,,"To apply as a first-year student, you will need to:

Complete the Application

Submit your high school transcripts or GED certificate

Submit your ACT or SAT scores. Findlay is a test-optional university.",,True,False,False,False,False,False,,,program,Theatre,https://www.findlay.edu/arts-humanities-social-sciences/art/theatre
Not Required,Optional,"To apply for admission, you will need to: Submit your FREE online application and send your official high school transcript. The University of Findlay is test-optional, which means we do not require you to submit an ACT or SAT score to be considered for admission to most majors.",Not Required,True,True,True,True,False,False,,,program,Veterinary Sciences,https://www.findlay.edu/academics/undergraduate
Not Required,Not Required,"To apply to Findlay, you will need to submit the following:

Application for admission: apply online for free!
Official high school transcripts sent directly from your high school.

The University of Findlay has a test-optional admission policy. This allows students to choose at the point of application whether to submit ACT or SAT scores.

If you choose to submit test scores: Official ACT or SAT scores sent directly from the testing agency.",Not Required,True,False,False,False,False,False,,,program,Writing,https://www.findlay.edu/arts-humanities-social-sciences/english/english
