ProgramId,CollegeId,ProgramName,CollegeName,City,Level,QsWorldRanking,UsNewsRanking
4739,106,Minor in Cybersecurity,Western New England University,Springfield,Undergraduate,,
4740,106,Minor in Digital Marketing,Western New England University,Springfield,Undergraduate,,
4741,106,Minor in Digital Publishing,Western New England University,Springfield,Undergraduate,,
4742,106,Minor in Economics,Western New England University,Springfield,Undergraduate,,
4743,106,Minor in Education,Western New England University,Springfield,Undergraduate,,
4744,106,Minor in English,Western New England University,Springfield,Undergraduate,,
4745,106,Minor in Enterprise Resource Planning with SAP,Western New England University,Springfield,Undergraduate,,
4746,106,Minor in Entertainment Management,Western New England University,Springfield,Undergraduate,,
4747,106,Minor in Entrepreneurship,Western New England University,Springfield,Undergraduate,,
4748,106,Minor in Environmental Science,Western New England University,Springfield,Undergraduate,,
4749,106,Minor in Film Studies,Western New England University,Springfield,Undergraduate,,
4750,106,Minor in Finance,Western New England University,Springfield,Undergraduate,,
4751,106,Minor in Forensic Science,Western New England University,Springfield,Undergraduate,,
4752,106,Minor in Gender & Sexuality Studies,Western New England University,Springfield,Undergraduate,,
4753,106,Minor in Health Sciences,Western New England University,Springfield,Undergraduate,,
4754,106,Minor in History,Western New England University,Springfield,Undergraduate,,
4755,106,Minor in Human Resources Management,Western New England University,Springfield,Undergraduate,,
4756,106,Minor in International Business,Western New England University,Springfield,Undergraduate,,
4757,106,Minor in International Studies,Western New England University,Springfield,Undergraduate,,
4758,106,Minor in Journalism,Western New England University,Springfield,Undergraduate,,
4759,106,Minor in Latin American Studies,Western New England University,Springfield,Undergraduate,,
4760,106,Minor in Legal Studies,Western New England University,Springfield,Undergraduate,,
4761,106,Minor in Management,Western New England University,Springfield,Undergraduate,,
4762,106,Minor in Marketing,Western New England University,Springfield,Undergraduate,,
4763,106,Minor in Mathematical Sciences,Western New England University,Springfield,Undergraduate,,
4764,106,Minor in Media,Western New England University,Springfield,Undergraduate,,
4765,106,Minor in Music,Western New England University,Springfield,Undergraduate,,
4766,106,Minor in Neuroscience,Western New England University,Springfield,Undergraduate,,
4767,106,Minor in Philosophy,Western New England University,Springfield,Undergraduate,,
4768,106,Minor in Political Science,Western New England University,Springfield,Undergraduate,,
4769,106,Minor in Psychology,Western New England University,Springfield,Undergraduate,,
4770,106,Minor in Public Administration,Western New England University,Springfield,Undergraduate,,
4771,106,Minor in Public Relations,Western New England University,Springfield,Undergraduate,,
4772,106,Minor in Quantitative Economics,Western New England University,Springfield,Undergraduate,,
4773,106,Minor in Spanish,Western New England University,Springfield,Undergraduate,,
4774,106,Minor in Statistics,Western New England University,Springfield,Undergraduate,,
4775,106,Minor in Theater,Western New England University,Springfield,Undergraduate,,
4776,106,3+3 Doctorate in Occupational Therapy,Western New England University,Springfield,Undergraduate,,
4777,106,Master of Science in Accounting and Finance,Western New England University,Springfield,Graduate,,
4778,106,Master of Science in Applied Behavior Analysis,Western New England University,Springfield,Graduate,,
4779,106,Master of Business Administration (MBA),Western New England University,Springfield,Graduate,,
4780,106,Master of Science in Business Analytics,Western New England University,Springfield,Graduate,,
4781,106,Master of Science in Civil Engineering,Western New England University,Springfield,Graduate,,
4782,106,Master of Science in Construction Management,Western New England University,Springfield,Graduate,,
4783,106,Master of Science in Electrical Engineering,Western New England University,Springfield,Graduate,,
4784,106,Master of Science in Engineering Management,Western New England University,Springfield,Graduate,,
4785,106,Master of Science in Industrial Engineering,Western New England University,Springfield,Graduate,,
4786,106,Master of Science in Mechanical Engineering,Western New England University,Springfield,Graduate,,
4787,106,Master of Science in Medical Sciences,Western New England University,Springfield,Graduate,,
4788,106,Master of Science in Organizational Leadership,Western New England University,Springfield,Graduate,,
4789,106,Master of Science in Pharmaceutical Sciences,Western New England University,Springfield,Graduate,,
4790,106,Master of Science in Pharmacogenomics,Western New England University,Springfield,Graduate,,
4791,106,Doctor of Occupational Therapy (OTD),Western New England University,Springfield,Doctoral,,
4792,106,Doctor of Pharmacy (PharmD),Western New England University,Springfield,Doctoral,,
4793,106,Doctor of Philosophy in Behavior Analysis,Western New England University,Springfield,Doctoral,,
4794,106,Doctor of Philosophy in Engineering Management,Western New England University,Springfield,Doctoral,,
4795,106,Doctor of Philosophy in Industrial Management,Western New England University,Springfield,Doctoral,,
4796,106,Juris Doctor (JD),Western New England University,Springfield,Doctoral,,
4797,106,Master of Laws (LL.M.) in Elder Law and Estate Planning,Western New England University,Springfield,Graduate,,
4798,106,Graduate Certificate in Artificial Intelligence,Western New England University,Springfield,Certificate,,
4799,106,Graduate Certificate in Business Foundations,Western New England University,Springfield,Certificate,,
4800,106,Graduate Certificate in Data Analytics,Western New England University,Springfield,Certificate,,
4801,106,Graduate Certificate in Finance,Western New England University,Springfield,Certificate,,
4802,106,Graduate Certificate in Financial Accounting,Western New England University,Springfield,Certificate,,
4803,106,Graduate Certificate in Green Belt,Western New England University,Springfield,Certificate,,
4804,106,Graduate Certificate in Industrial Safety and Public Health,Western New England University,Springfield,Certificate,,
4805,106,Graduate Certificate in Information Management,Western New England University,Springfield,Certificate,,
4806,106,Graduate Certificate in Leadership,Western New England University,Springfield,Certificate,,
4807,106,Graduate Certificate in Operations Management,Western New England University,Springfield,Certificate,,
4808,106,Graduate Certificate in Operations Research,Western New England University,Springfield,Certificate,,
4809,106,Graduate Certificate in Project Management,Western New England University,Springfield,Certificate,,
4810,106,Graduate Certificate in Risk and Emergency Management,Western New England University,Springfield,Certificate,,
4811,106,Graduate Certificate in Sport Leadership,Western New England University,Springfield,Certificate,,
4812,106,Graduate Certificate in Strategic Decision-Making,Western New England University,Springfield,Certificate,,
4813,106,Graduate Certificate in Supply Chain,Western New England University,Springfield,Certificate,,
4814,106,Graduate Certificate in Tax Planning,Western New England University,Springfield,Certificate,,
4995,126,Master of Accountancy,University of North Carolina at Charlotte,Charlotte,Graduate,,
4996,126,Master in Business Administration (MBA),University of North Carolina at Charlotte,Charlotte,Graduate,,
4997,126,Master of Science in Economics,University of North Carolina at Charlotte,Charlotte,Graduate,,
4998,126,Master of Science in Management,University of North Carolina at Charlotte,Charlotte,Graduate,,
4999,126,Master of Science in Mathematical Finance,University of North Carolina at Charlotte,Charlotte,Graduate,,
5000,126,Master of Science in Real Estate,University of North Carolina at Charlotte,Charlotte,Graduate,,
5001,126,Master of Science in Data Science and Business Analytics,University of North Carolina at Charlotte,Charlotte,Graduate,,
5002,126,PhD in Computing and Information Systems,University of North Carolina at Charlotte,Charlotte,Doctoral,,
5003,126,PhD in Organizational Science,University of North Carolina at Charlotte,Charlotte,Doctoral,,
5004,126,PhD in Public Policy,University of North Carolina at Charlotte,Charlotte,Doctoral,,
5005,126,PhD in Business Administration (Finance),University of North Carolina at Charlotte,Charlotte,Doctoral,,
5006,126,Master of Arts in Teaching in Elementary Education (K-6),University of North Carolina at Charlotte,Charlotte,Graduate,,
5007,126,Master of Arts in Teaching in Middle and Secondary Education (6-12),University of North Carolina at Charlotte,Charlotte,Graduate,,
5008,126,Master of Arts in Teaching in Foreign Language Education (K-12),University of North Carolina at Charlotte,Charlotte,Graduate,,
5009,126,Master of Arts in Teaching in Special Education (K-12),University of North Carolina at Charlotte,Charlotte,Graduate,,
5010,126,Master of Arts in Teaching in Teaching English as a Second Language (K-12),University of North Carolina at Charlotte,Charlotte,Graduate,,
5011,126,Master of Arts in Teaching in Early Childhood Education (Birth-Kindergarten),University of North Carolina at Charlotte,Charlotte,Graduate,,
5012,126,Master of Education in Curriculum & Instruction (Elementary Education (K-6)),University of North Carolina at Charlotte,Charlotte,Graduate,,
5013,126,Master of Education in Curriculum & Instruction (Middle Grades Track: English/language arts),University of North Carolina at Charlotte,Charlotte,Graduate,,
5014,126,Master of Education in Curriculum & Instruction (Middle Grades Track: mathematics),University of North Carolina at Charlotte,Charlotte,Graduate,,
5015,126,Master of Education in Curriculum & Instruction (Middle Grades Track: science),University of North Carolina at Charlotte,Charlotte,Graduate,,
5016,126,Master of Education in Curriculum & Instruction (Middle Grades Track: social studies),University of North Carolina at Charlotte,Charlotte,Graduate,,
5017,126,Master of Education in Curriculum & Instruction (Secondary Education Track: comprehensive social studies),University of North Carolina at Charlotte,Charlotte,Graduate,,
5018,126,Master of Education in Curriculum & Instruction (Secondary Education Track: comprehensive science),University of North Carolina at Charlotte,Charlotte,Graduate,,
5019,126,Master of Education in Curriculum & Instruction (Teaching English as a Second Language (K-12)),University of North Carolina at Charlotte,Charlotte,Graduate,,
5020,126,"Master of Education in Learning, Design and Technology",University of North Carolina at Charlotte,Charlotte,Graduate,,
5021,126,Master of Education in Reading Education (K-12),University of North Carolina at Charlotte,Charlotte,Graduate,,
5022,126,Master of Education in Special Education (K-12) (General Curriculum),University of North Carolina at Charlotte,Charlotte,Graduate,,
5023,126,Master of Education in Special Education (K-12) (Adapted Curriculum),University of North Carolina at Charlotte,Charlotte,Graduate,,
5024,126,Master of Education in Academically Gifted,University of North Carolina at Charlotte,Charlotte,Graduate,,
5025,126,Master of Education in Child & Family Studies (B-K),University of North Carolina at Charlotte,Charlotte,Graduate,,
5026,126,Master of Arts in School Counseling,University of North Carolina at Charlotte,Charlotte,Graduate,,
5027,126,Master of Arts in Addiction Counseling,University of North Carolina at Charlotte,Charlotte,Graduate,,
5028,126,Master of Arts in Clinical Mental Health,University of North Carolina at Charlotte,Charlotte,Graduate,,
5029,126,Master of Arts in English Education,University of North Carolina at Charlotte,Charlotte,Graduate,,
5030,126,Graduate Certificate in Precision Metrology,University of North Carolina at Charlotte,Charlotte,Graduate-Certificate,,
5031,126,Master's Degree in Mechanical Engineering and Engineering Science in Bioengineering,University of North Carolina at Charlotte,Charlotte,Graduate,,
5032,126,Master's Degree in Mechanical Engineering and Engineering Science in Computational Mechanics and Materials,University of North Carolina at Charlotte,Charlotte,Graduate,,
5033,126,Master's Degree in Mechanical Engineering and Engineering Science in Dynamics and Controls,University of North Carolina at Charlotte,Charlotte,Graduate,,
5034,126,Master's Degree in Mechanical Engineering and Engineering Science in Manufacturing and Metrology,University of North Carolina at Charlotte,Charlotte,Graduate,,
5035,126,Master's Degree in Mechanical Engineering and Engineering Science in Motorsports Engineering,University of North Carolina at Charlotte,Charlotte,Graduate,,
5036,126,Master's Degree in Mechanical Engineering and Engineering Science in Thermal Sciences and Fluid Mechanics,University of North Carolina at Charlotte,Charlotte,Graduate,,
5037,126,PhD in Mechanical Engineering and Engineering Science,University of North Carolina at Charlotte,Charlotte,Doctoral,,
5038,126,Bachelor of Arts in Asian Studies,University of North Carolina at Charlotte,Charlotte,Undergraduate,,
5039,126,Bachelor of Arts in Behavioral Sciences,University of North Carolina at Charlotte,Charlotte,Undergraduate,,
5040,126,Bachelor of Arts in Classics in Classical Civilization,University of North Carolina at Charlotte,Charlotte,Undergraduate,,
5041,126,Bachelor of Arts in Economics,University of North Carolina at Charlotte,Charlotte,Undergraduate,,
5042,126,Bachelor of Arts in Education,University of North Carolina at Charlotte,Charlotte,Undergraduate,,
5043,126,Bachelor of Arts in Music History and Literature,University of North Carolina at Charlotte,Charlotte,Undergraduate,,
5044,126,Bachelor of Arts in Studio Arts,University of North Carolina at Charlotte,Charlotte,Undergraduate,,
5045,126,Bachelor of Arts in Women's Studies,University of North Carolina at Charlotte,Charlotte,Undergraduate,,
5046,126,Bachelor of Science in Biomedical Engineering,University of North Carolina at Charlotte,Charlotte,Undergraduate,,
5047,126,Bachelor of Science in Business Administration,University of North Carolina at Charlotte,Charlotte,Undergraduate,,
5048,126,Bachelor of Science in Chemistry in Biochemistry Track,University of North Carolina at Charlotte,Charlotte,Undergraduate,,
5049,126,Bachelor of Science in Environmental Health Science,University of North Carolina at Charlotte,Charlotte,Undergraduate,,
5050,126,Bachelor of Science in Environmental Science,University of North Carolina at Charlotte,Charlotte,Undergraduate,,
5051,126,Bachelor of Science in Neuroscience and Neurobiology,University of North Carolina at Charlotte,Charlotte,Undergraduate,,
5052,126,Bachelor of Science in Statistics,University of North Carolina at Charlotte,Charlotte,Undergraduate,,
5053,128,Master of Education in Art Education,Kutztown University,Kutztown,Graduate,,
5054,128,Certification in Art Education,Kutztown University,Kutztown,Graduate-Certificate,,
5055,128,Master of Fine Arts in Communication Design,Kutztown University,Kutztown,Graduate,,
5056,128,Master of Education in Music Education,Kutztown University,Kutztown,Graduate,,
5057,128,Certification in Music Education,Kutztown University,Kutztown,Graduate-Certificate,,
5058,128,Master of Business Administration in Master of Business Administration,Kutztown University,Kutztown,Graduate,,
5059,128,Graduate Certificate in Business Decision-Making,Kutztown University,Kutztown,Graduate-Certificate,,
5060,128,Master of Science in Computer Science,Kutztown University,Kutztown,Graduate,,
5061,128,Master of Business Administration in Graduate Certificate in Data Analytics,Kutztown University,Kutztown,Graduate-Certificate,,
5062,128,Master of Business Administration in Graduate Certificate in Leadership,Kutztown University,Kutztown,Graduate-Certificate,,
5063,128,Master of Public Administration in Master of Public Administration,Kutztown University,Kutztown,Graduate,,
5064,128,Master of Education in Student Affairs in Higher Education,Kutztown University,Kutztown,Graduate,,
5065,128,Master of Arts in Addiction Counseling,Kutztown University,Kutztown,Graduate,,
5066,128,Master of Arts in Clinical Mental Health Counseling,Kutztown University,Kutztown,Graduate,,
5067,128,"Master of Arts in Marriage, Couple and Family Counseling",Kutztown University,Kutztown,Graduate,,
5068,128,Master of Science in School Counseling,Kutztown University,Kutztown,Graduate,,
5069,128,Endorsement Certification in Autism,Kutztown University,Kutztown,Graduate-Certificate,,
5070,128,Supervisory Certificate in Curriculum and Instruction,Kutztown University,Kutztown,Graduate-Certificate,,
5071,128,Certification in English as a Second Language,Kutztown University,Kutztown,Graduate-Certificate,,
5072,128,Endorsement Certificate in Instructional Coach,Kutztown University,Kutztown,Graduate-Certificate,,
5073,128,Master of Education in Instructional Technology,Kutztown University,Kutztown,Graduate,,
5074,128,Certification in Instructional Technology Specialist,Kutztown University,Kutztown,Graduate-Certificate,,
5075,128,Master of Library Science,Kutztown University,Kutztown,Graduate,,
5076,128,Master of Library Science (MLS) plus Initial Certification or Extension of Certification,Kutztown University,Kutztown,Graduate-Certificate,,
5077,128,Master of Education in Multicultural Education,Kutztown University,Kutztown,Graduate,,
5078,128,Certification in PreK-12 Principal,Kutztown University,Kutztown,Graduate-Certificate,,
5079,128,Master of Education in Reading Specialist,Kutztown University,Kutztown,Graduate,,
5080,128,Certification in Reading Specialist,Kutztown University,Kutztown,Graduate-Certificate,,
5081,128,Master of Education in Secondary Education,Kutztown University,Kutztown,Graduate,,
5082,128,M.Ed. plus Certification in Secondary Education,Kutztown University,Kutztown,Graduate-Certificate,,
5083,128,Certification in Special Education,Kutztown University,Kutztown,Graduate-Certificate,,
5084,128,Doctor of Education in Transformational Teaching and Learning,Kutztown University,Kutztown,Doctoral,,
5085,128,Certification in Visual Impairment,Kutztown University,Kutztown,Graduate-Certificate,,
5086,128,Graduate Certificate in School Social Work,Kutztown University,Kutztown,Graduate-Certificate,,
5087,128,Master of Social Work,Kutztown University,Kutztown,Graduate,,
5088,128,Doctor of Social Work,Kutztown University,Kutztown,Doctoral,,
5089,128,Graduate Certificate in Communication Design: Creative Catalyst,Kutztown University,Kutztown,Graduate-Certificate,,
5090,128,Graduate Certificate in Communication Design: Creative Futures,Kutztown University,Kutztown,Graduate-Certificate,,
5091,128,Graduate Certificate in Communication Design: Creative Refresh,Kutztown University,Kutztown,Graduate-Certificate,,
5092,128,Graduate Certificate in Computer Science: Data Analytics,Kutztown University,Kutztown,Graduate-Certificate,,
5093,128,Graduate Certificate in Computer Science: Database Design and Administration,Kutztown University,Kutztown,Graduate-Certificate,,
5094,128,Graduate Certificate in Geography: Geospatial Information Technology,Kutztown University,Kutztown,Graduate-Certificate,,
5095,128,Bachelor of Science in Game Development,Kutztown University,Kutztown,Undergraduate,,
5096,128,Bachelor of Science in General Studies,Kutztown University,Kutztown,Undergraduate,,
5097,128,Bachelor of Arts in Geography,Kutztown University,Kutztown,Undergraduate,,
5098,128,Minor in Geography,Kutztown University,Kutztown,Undergraduate,,
5099,128,Bachelor of Science in Geology,Kutztown University,Kutztown,Undergraduate,,
5100,128,Minor in Geology,Kutztown University,Kutztown,Undergraduate,,
5101,128,Minor in German Communication & Culture,Kutztown University,Kutztown,Undergraduate,,
5102,128,Bachelor of Science in Biochemistry: Pharmacy,Kutztown University,Kutztown,Undergraduate,,
5103,128,Bachelor of Science in Biology - Molecular/Micro/Cell,Kutztown University,Kutztown,Undergraduate,,
5104,128,Bachelor of Science in Biology - Organismal Biology and Ecology,Kutztown University,Kutztown,Undergraduate,,
5105,128,"Bachelor of Science in Biology - Pre-Medical, Pre-Veterinary, Pre-Dental",Kutztown University,Kutztown,Undergraduate,,
5106,128,Bachelor of Science in Biology: Allied Health,Kutztown University,Kutztown,Undergraduate,,
5107,128,Bachelor of Science in Biology: Medical Laboratory Sciences,Kutztown University,Kutztown,Undergraduate,,
5108,128,Bachelor of Science in Data Science,Kutztown University,Kutztown,Undergraduate,,
5109,128,Minor in Disability Studies,Kutztown University,Kutztown,Undergraduate,,
5110,128,Minor in Case Management,Kutztown University,Kutztown,Undergraduate,,
5111,128,Bachelor of Science in Chemistry,Kutztown University,Kutztown,Undergraduate,,
5112,128,Minor in Chemistry,Kutztown University,Kutztown,Undergraduate,,
5113,128,"Bachelor of Science in Cinema, Television and Media Production",Kutztown University,Kutztown,Undergraduate,,
5114,128,"Minor in Cinema, Television and Media Production",Kutztown University,Kutztown,Undergraduate,,
5115,128,Minor in Coaching and Fitness Administration,Kutztown University,Kutztown,Undergraduate,,
5116,128,Bachelor of Fine Arts in Communication Design,Kutztown University,Kutztown,Undergraduate,,
5117,128,Bachelor of Arts in Communication Studies,Kutztown University,Kutztown,Undergraduate,,
5118,128,Minor in Communication Studies,Kutztown University,Kutztown,Undergraduate,,
5119,128,Bachelor of Science in Computer Science,Kutztown University,Kutztown,Undergraduate,,
5120,128,Minor in Computer Science,Kutztown University,Kutztown,Undergraduate,,
5121,128,Bachelor of Science in Computer Science-Information Technology,Kutztown University,Kutztown,Undergraduate,,
5122,128,Minor in Computer Science-Information Technology,Kutztown University,Kutztown,Undergraduate,,
5123,128,Bachelor of Science in Criminal Justice,Kutztown University,Kutztown,Undergraduate,,
5124,128,Minor in Criminal Justice,Kutztown University,Kutztown,Undergraduate,,
5125,128,Bachelor of Science in Business Administration in Accounting,Kutztown University,Kutztown,Undergraduate,,
5126,128,Minor in Actuarial Sciences,Kutztown University,Kutztown,Undergraduate,,
5127,128,Bachelor of Fine Arts in Animated Arts,Kutztown University,Kutztown,Undergraduate,,
5128,128,Bachelor of Arts in Anthropology,Kutztown University,Kutztown,Undergraduate,,
5129,128,Minor in Anthropology,Kutztown University,Kutztown,Undergraduate,,
5130,128,Minor in Applied Engineering,Kutztown University,Kutztown,Undergraduate,,
5131,128,Bachelor of Fine Arts in Art,Kutztown University,Kutztown,Undergraduate,,
5132,128,Minor in Art,Kutztown University,Kutztown,Undergraduate,,
5133,128,Bachelor of Arts in Art Education,Kutztown University,Kutztown,Undergraduate,,
5134,128,Minor in Art Education,Kutztown University,Kutztown,Undergraduate,,
5135,128,Bachelor of Arts in Art History,Kutztown University,Kutztown,Undergraduate,,
5136,128,Minor in Art History,Kutztown University,Kutztown,Undergraduate,,
5137,129,Master of Science in Accounting,University of Missouri-Kansas City,Kansas City,Graduate,,
5138,129,Master of Fine Arts in Acting and Directing,University of Missouri-Kansas City,Kansas City,Graduate,,
5139,129,Master of Science in Anesthesia,University of Missouri-Kansas City,Kansas City,Graduate,,
5140,129,Master of Arts in Art History,University of Missouri-Kansas City,Kansas City,Graduate,,
5141,129,Master of Arts in Bioinformatics,University of Missouri-Kansas City,Kansas City,Graduate,,
5142,129,Master of Arts in Biology,University of Missouri-Kansas City,Kansas City,Graduate,,
5143,129,Master of Business Administration in Business Administration,University of Missouri-Kansas City,Kansas City,Graduate,,
5144,129,Master of Science in Cell and Molecular Biology,University of Missouri-Kansas City,Kansas City,Graduate,,
5145,129,Master of Science in Chemistry (non-thesis),University of Missouri-Kansas City,Kansas City,Graduate,,
5146,129,Master of Science in Chemistry (thesis),University of Missouri-Kansas City,Kansas City,Graduate,,
5147,129,Master of Science in Civil Engineering,University of Missouri-Kansas City,Kansas City,Graduate,,
5148,129,Master of Science in Computer Science,University of Missouri-Kansas City,Kansas City,Graduate,,
5149,129,Master of Music in Conducting,University of Missouri-Kansas City,Kansas City,Graduate,,
5150,129,Master of Arts in Counseling,University of Missouri-Kansas City,Kansas City,Graduate,,
5151,129,Master of Fine Arts in Creative Writing and Media Arts,University of Missouri-Kansas City,Kansas City,Graduate,,
5152,129,"Master of Fine Arts in Creative Writing and Media Arts, Concentration in Playwriting",University of Missouri-Kansas City,Kansas City,Graduate,,
5153,129,"Master of Fine Arts in Creative Writing and Media Arts, Concentration in Poetry",University of Missouri-Kansas City,Kansas City,Graduate,,
5154,129,"Master of Fine Arts in Creative Writing and Media Arts, Concentration in Screenwriting",University of Missouri-Kansas City,Kansas City,Graduate,,
5155,129,"Master of Fine Arts in Creative Writing and Media Arts, Concentration in Creative Nonfiction",University of Missouri-Kansas City,Kansas City,Graduate,,
5156,129,"Master of Fine Arts in Creative Writing and Media Arts, Concentration in Fiction",University of Missouri-Kansas City,Kansas City,Graduate,,
5157,129,Master of Science in Criminal Justice and Criminology,University of Missouri-Kansas City,Kansas City,Graduate,,
5158,129,Master of Science in Entrepreneurial Real Estate,University of Missouri-Kansas City,Kansas City,Graduate,,
5159,129,Master of Science in Environmental and Urban Geosciences,University of Missouri-Kansas City,Kansas City,Graduate,,
5160,129,Master of Science in Finance,University of Missouri-Kansas City,Kansas City,Graduate,,
5161,129,Master of Science in Statistics,University of Missouri-Kansas City,Kansas City,Graduate,,
5162,129,Master of Music in Woodwinds Performance,University of Missouri-Kansas City,Kansas City,Graduate,,
5163,129,Interdisciplinary Ph.D.,University of Missouri-Kansas City,Kansas City,Graduate,,
5164,129,Natural Sciences Ph.D.,University of Missouri-Kansas City,Kansas City,Graduate,,
5165,129,"Natural Sciences Ph.D., Area of Emphasis in Biomedical and Health Informatics",University of Missouri-Kansas City,Kansas City,Graduate,,
5166,129,"Natural Sciences Ph.D., Area of Emphasis in Cell Biology and Biophysics",University of Missouri-Kansas City,Kansas City,Graduate,,
5167,129,"Natural Sciences Ph.D., Area of Emphasis in Chemistry",University of Missouri-Kansas City,Kansas City,Graduate,,
5168,129,"Natural Sciences Ph.D., Area of Emphasis in Geosciences",University of Missouri-Kansas City,Kansas City,Graduate,,
5169,129,"Natural Sciences Ph.D., Area of Emphasis in Mathematics",University of Missouri-Kansas City,Kansas City,Graduate,,
5170,129,"Natural Sciences Ph.D., Area of Emphasis in Molecular Biology and Biochemistry",University of Missouri-Kansas City,Kansas City,Graduate,,
5171,129,"Natural Sciences Ph.D., Area of Emphasis in Oral and Craniofacial Sciences",University of Missouri-Kansas City,Kansas City,Graduate,,
5172,129,"Natural Sciences Ph.D., Area of Emphasis in Pharmaceutical Science",University of Missouri-Kansas City,Kansas City,Graduate,,
5173,129,"Natural Sciences Ph.D., Area of Emphasis in Pharmacology",University of Missouri-Kansas City,Kansas City,Graduate,,
5174,129,"Natural Sciences Ph.D., Area of Emphasis in Physics",University of Missouri-Kansas City,Kansas City,Graduate,,
5175,129,Bachelor of Business Administration in Accounting,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5176,129,Minor in Actuarial Science,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5177,129,Minor in Anthropology,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5178,129,Bachelor of Applied Science,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5179,129,Bachelor of Architecture,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5180,129,Minor in Art History,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5181,129,Bachelor of Arts in Art History,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5182,129,Minor in Astronomy,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5183,129,Bachelor of Science in Astronomy,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5184,129,Minor in Bioethics and Medical Humanities,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5185,129,Minor in Biology,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5186,129,Bachelor of Arts in Biology,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5187,129,Bachelor of Science in Biology,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5188,129,Bachelor of Science in Biology (Bioinformatics Emphasis),University of Missouri-Kansas City,Kansas City,Undergraduate,,
5189,129,Bachelor of Science in Biology (Biomedical Sciences Emphasis),University of Missouri-Kansas City,Kansas City,Undergraduate,,
5190,129,Bachelor of Science in Biology (Biotechnology Emphasis),University of Missouri-Kansas City,Kansas City,Undergraduate,,
5191,129,Bachelor of Science in Biology (Clinical Laboratory Science Emphasis),University of Missouri-Kansas City,Kansas City,Undergraduate,,
5192,129,Bachelor of Science in Biomedical Engineering,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5193,129,Minor in Business Administration,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5194,129,Bachelor of Business Administration in Analytics and Business Intelligence Emphasis,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5195,129,Bachelor of Business Administration in Entrepreneurship and Innovation Emphasis,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5196,129,Bachelor of Business Administration in Finance Emphasis,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5197,129,Bachelor of Business Administration in Health Administration Emphasis,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5198,129,Bachelor of Business Administration in Human Resources Management & Leadership Emphasis,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5199,129,Bachelor of Business Administration in Marketing Emphasis,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5200,129,Bachelor of Business Administration in Nonprofit Management Emphasis,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5201,129,Bachelor of Business Administration in Real Estate Emphasis,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5202,129,Bachelor of Business Administration in Supply Chain Management Emphasis,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5203,129,Minor in Chemistry,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5204,129,Bachelor of Arts in Chemistry,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5205,129,Bachelor of Science in Chemistry,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5206,129,Bachelor of Science in Civil Engineering,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5207,129,Minor in Classical and Ancient Studies,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5208,129,Minor in Communication,University of Missouri-Kansas City,Kansas City,Undergraduate,,
5209,129,Bachelor of Arts in Communication (Digital Journalism and Media Emphasis),University of Missouri-Kansas City,Kansas City,Undergraduate,,
5210,129,Bachelor of Arts in Communication (Professional Communication Emphasis),University of Missouri-Kansas City,Kansas City,Undergraduate,,
5211,132,Master of Accountancy,Baylor University,Waco,Graduate,,
5212,132,Doctor of Nursing Practice in Adult-Gerontology Acute Care Nurse Practitioner,Baylor University,Waco,Doctoral,,
5213,132,Master of Arts in American Studies,Baylor University,Waco,Graduate,,
5214,132,Doctor of Nursing Practice in Anesthesia Nursing (Army-Baylor),Baylor University,Waco,Doctoral,,
5215,132,PhD in Anthropology,Baylor University,Waco,Doctoral,,
5216,132,Master of Athletic Training,Baylor University,Waco,Graduate,,
5217,132,PhD in Biology,Baylor University,Waco,Doctoral,,
5218,132,Master of Science in Biology,Baylor University,Waco,Graduate,,
5219,132,Master of Arts in Biology  -  Health Professions,Baylor University,Waco,Graduate,,
5220,132,Master of Science in Biomedical Engineering,Baylor University,Waco,Graduate,,
5221,132,Master of Science in Business Analytics,Baylor University,Waco,Graduate,,
