ProgramId,CollegeId,ProgramName,CollegeName,City,Level,QsWorldRanking,UsNewsRanking
14220,177,Human Performance Certificate,University of the Cumberlands,Williamsburg,Graduate-Certificate,,
14221,177,Kentucky Education Administration Certification,University of the Cumberlands,Williamsburg,Graduate-Certificate,,
14222,177,Leadership Certificate I,University of the Cumberlands,Williamsburg,Graduate-Certificate,,
14223,177,Leadership Certificate II,University of the Cumberlands,Williamsburg,Graduate-Certificate,,
14224,177,Marketing Analytics and Digital Strategy Certificate,University of the Cumberlands,Williamsburg,Graduate-Certificate,,
14225,177,Non-Profit Management Certificate,University of the Cumberlands,Williamsburg,Graduate-Certificate,,
14226,177,Proficiency Evaluation for Additional Education Certification,University of the Cumberlands,Williamsburg,Graduate-Certificate,,
14227,177,Bachelor of Science in Accounting,University of the Cumberlands,Williamsburg,Undergraduate,,
14228,177,Bachelor of Science in Art,University of the Cumberlands,Williamsburg,Undergraduate,,
14229,177,Bachelor of Science in Art - Art Education P-12,University of the Cumberlands,Williamsburg,Undergraduate,,
14230,177,Bachelor of Science in Biology,University of the Cumberlands,Williamsburg,Undergraduate,,
14231,177,Bachelor of Science in Biology - Pre-Medical Science,University of the Cumberlands,Williamsburg,Undergraduate,,
14232,177,Bachelor of Science in Business,University of the Cumberlands,Williamsburg,Undergraduate,,
14233,177,Bachelor of Science in Chemistry,University of the Cumberlands,Williamsburg,Undergraduate,,
14234,177,Bachelor of Arts in Coaching,University of the Cumberlands,Williamsburg,Undergraduate,,
14235,177,Bachelor of Science in Business Administration,University of the Cumberlands,Williamsburg,Undergraduate,,
14236,177,Bachelor of Science in Communication Arts,University of the Cumberlands,Williamsburg,Undergraduate,,
14237,177,Bachelor of Science in Criminal Justice,University of the Cumberlands,Williamsburg,Undergraduate,,
14238,177,Bachelor of Science in Education,University of the Cumberlands,Williamsburg,Undergraduate,,
14239,177,Associate of Arts,University of the Cumberlands,Williamsburg,Associate,,
14240,177,Associate of Science,University of the Cumberlands,Williamsburg,Associate,,
14241,177,Bachelor of Science in Elementary Education P-5,University of the Cumberlands,Williamsburg,Undergraduate,,
14242,177,Bachelor of Science in English,University of the Cumberlands,Williamsburg,Undergraduate,,
14243,177,Bachelor of Science in English - Education,University of the Cumberlands,Williamsburg,Undergraduate,,
14244,177,Bachelor of Science in Fitness & Sport Management,University of the Cumberlands,Williamsburg,Undergraduate,,
14245,177,Bachelor of Science in General Business,University of the Cumberlands,Williamsburg,Undergraduate,,
14246,177,Bachelor of Science in History and Political Science,University of the Cumberlands,Williamsburg,Undergraduate,,
14247,177,Bachelor of Science in Human Services,University of the Cumberlands,Williamsburg,Undergraduate,,
14248,177,Bachelor of Applied Science in Human Services - Addictions,University of the Cumberlands,Williamsburg,Undergraduate,,
14249,177,Bachelor of Science in Information Technology,University of the Cumberlands,Williamsburg,Undergraduate,,
14250,177,Bachelor of Science in Mathematics,University of the Cumberlands,Williamsburg,Undergraduate,,
14251,177,Bachelor of Science in Middle School Education,University of the Cumberlands,Williamsburg,Undergraduate,,
14252,177,Bachelor of Science in Missions and Ministry,University of the Cumberlands,Williamsburg,Undergraduate,,
14253,177,Bachelor of Music,University of the Cumberlands,Williamsburg,Undergraduate,,
14254,177,Bachelor of Science in Nursing,University of the Cumberlands,Williamsburg,Undergraduate,,
14255,177,Bachelor of Science in Peer Support,University of the Cumberlands,Williamsburg,Undergraduate,,
14256,177,Bachelor of Science in Physics,University of the Cumberlands,Williamsburg,Undergraduate,,
14257,177,Bachelor of Science in Psychology,University of the Cumberlands,Williamsburg,Undergraduate,,
14258,177,Bachelor of Science in Public Health,University of the Cumberlands,Williamsburg,Undergraduate,,
14259,177,Bachelor of Science in Social Work,University of the Cumberlands,Williamsburg,Undergraduate,,
14260,177,Bachelor of Science in Spanish,University of the Cumberlands,Williamsburg,Undergraduate,,
14261,177,Bachelor of Science in Special Education LBD P-12,University of the Cumberlands,Williamsburg,Undergraduate,,
14262,177,Bachelor of Science in Theatre,University of the Cumberlands,Williamsburg,Undergraduate,,
14263,177,Bachelor of Science in Youth and Family Ministry,University of the Cumberlands,Williamsburg,Undergraduate,,
14264,177,"Bachelor of Science in Health, Physical Education, and Coaching P-12",University of the Cumberlands,Williamsburg,Undergraduate,,
14265,177,Bachelor of Science in History and Political Science - Education,University of the Cumberlands,Williamsburg,Undergraduate,,
14266,177,Bachelor of Science in Mathematics - Education,University of the Cumberlands,Williamsburg,Undergraduate,,
14267,177,Bachelor of Science in Biology - Education,University of the Cumberlands,Williamsburg,Undergraduate,,
14268,177,Bachelor of Science in Chemistry - Education,University of the Cumberlands,Williamsburg,Undergraduate,,
14269,177,RN to Bachelor of Science in Nursing,University of the Cumberlands,Williamsburg,Undergraduate,,
14270,177,Minor in Accounting,University of the Cumberlands,Williamsburg,Undergraduate,,
14271,177,Minor in Art,University of the Cumberlands,Williamsburg,Undergraduate,,
14272,177,Minor in Biology,University of the Cumberlands,Williamsburg,Undergraduate,,
14273,177,Minor in Business,University of the Cumberlands,Williamsburg,Undergraduate,,
14274,177,Minor in Chemistry,University of the Cumberlands,Williamsburg,Undergraduate,,
14275,177,Minor in Christian Ministry,University of the Cumberlands,Williamsburg,Undergraduate,,
14276,177,Minor in Communication Arts,University of the Cumberlands,Williamsburg,Undergraduate,,
14277,177,Minor in Creative Writing,University of the Cumberlands,Williamsburg,Undergraduate,,
14278,177,Minor in Criminal Justice,University of the Cumberlands,Williamsburg,Undergraduate,,
14279,177,Minor in English,University of the Cumberlands,Williamsburg,Undergraduate,,
14280,177,Minor in General Music,University of the Cumberlands,Williamsburg,Undergraduate,,
14281,177,Minor in Health,University of the Cumberlands,Williamsburg,Undergraduate,,
14282,177,Minor in History,University of the Cumberlands,Williamsburg,Undergraduate,,
14283,177,Minor in Information Technology,University of the Cumberlands,Williamsburg,Undergraduate,,
14284,177,Minor in Journalism,University of the Cumberlands,Williamsburg,Undergraduate,,
14285,177,Minor in Legal Studies,University of the Cumberlands,Williamsburg,Undergraduate,,
14286,177,Minor in Mathematics,University of the Cumberlands,Williamsburg,Undergraduate,,
14287,177,Minor in Media Production,University of the Cumberlands,Williamsburg,Undergraduate,,
14288,177,Minor in Physics,University of the Cumberlands,Williamsburg,Undergraduate,,
14289,177,Minor in Political Science,University of the Cumberlands,Williamsburg,Undergraduate,,
14290,177,Minor in Psychology,University of the Cumberlands,Williamsburg,Undergraduate,,
14291,177,Minor in Public Health,University of the Cumberlands,Williamsburg,Undergraduate,,
14292,177,Minor in Religion,University of the Cumberlands,Williamsburg,Undergraduate,,
14293,177,Minor in Spanish,University of the Cumberlands,Williamsburg,Undergraduate,,
14294,177,Minor in Strategic Communication,University of the Cumberlands,Williamsburg,Undergraduate,,
14295,177,Minor in Theatre,University of the Cumberlands,Williamsburg,Undergraduate,,
14296,177,Minor in Youth and Family Ministry,University of the Cumberlands,Williamsburg,Undergraduate,,
14297,178,Master of Arts in Anthropology,"University of California, Irvine",Irvine,Graduate,,
14298,178,PhD in Anthropology,"University of California, Irvine",Irvine,Doctoral,,
14299,178,Master of Arts in Art History,"University of California, Irvine",Irvine,Graduate,,
14300,178,PhD in Art History,"University of California, Irvine",Irvine,Doctoral,,
14301,178,Master of Fine Arts in Art,"University of California, Irvine",Irvine,Graduate,,
14302,178,Master of Arts in Asian American Studies,"University of California, Irvine",Irvine,Graduate,,
14303,178,Master of Arts in Classics,"University of California, Irvine",Irvine,Graduate,,
14304,178,PhD in Classics,"University of California, Irvine",Irvine,Doctoral,,
14305,178,Master of Arts in Comparative Literature,"University of California, Irvine",Irvine,Graduate,,
14306,178,PhD in Comparative Literature,"University of California, Irvine",Irvine,Doctoral,,
14307,178,Master of Fine Arts in Dance,"University of California, Irvine",Irvine,Graduate,,
14308,178,PhD in Drama and Theatre,"University of California, Irvine",Irvine,Doctoral,,
14309,178,Master of Arts in East Asian Studies,"University of California, Irvine",Irvine,Graduate,,
14310,178,PhD in East Asian Studies,"University of California, Irvine",Irvine,Doctoral,,
14311,178,Master of Arts in English,"University of California, Irvine",Irvine,Graduate,,
14312,178,Master of Fine Arts in English,"University of California, Irvine",Irvine,Graduate,,
14313,178,PhD in English,"University of California, Irvine",Irvine,Doctoral,,
14314,178,Master of Arts in European Thought and Culture,"University of California, Irvine",Irvine,Graduate,,
14315,178,Master of Arts in History,"University of California, Irvine",Irvine,Graduate,,
14316,178,PhD in History,"University of California, Irvine",Irvine,Doctoral,,
14317,178,PhD in History and Theory of Music,"University of California, Irvine",Irvine,Doctoral,,
14318,178,"PhD in Music: Integrated Composition, Improvisation, and Technology","University of California, Irvine",Irvine,Doctoral,,
14319,178,PhD in Philosophy,"University of California, Irvine",Irvine,Doctoral,,
14320,178,Master of Arts in Political Science,"University of California, Irvine",Irvine,Graduate,,
14321,178,PhD in Political Science,"University of California, Irvine",Irvine,Doctoral,,
14322,178,Master of Arts in Sociology,"University of California, Irvine",Irvine,Graduate,,
14323,178,PhD in Sociology,"University of California, Irvine",Irvine,Doctoral,,
14324,178,Master of Arts in Spanish,"University of California, Irvine",Irvine,Graduate,,
14325,178,PhD in Spanish,"University of California, Irvine",Irvine,Doctoral,,
14326,178,PhD in Visual Studies,"University of California, Irvine",Irvine,Doctoral,,
14327,178,Master of Science in Biomedical Engineering,"University of California, Irvine",Irvine,Graduate,,
14328,178,PhD in Biomedical Engineering,"University of California, Irvine",Irvine,Doctoral,,
14329,178,Master of Science in Chemical and Biomolecular Engineering,"University of California, Irvine",Irvine,Graduate,,
14330,178,PhD in Chemical and Biomolecular Engineering,"University of California, Irvine",Irvine,Doctoral,,
14331,178,Master of Science in Civil and Environmental Engineering,"University of California, Irvine",Irvine,Graduate,,
14332,178,PhD in Civil and Environmental Engineering,"University of California, Irvine",Irvine,Doctoral,,
14333,178,Master of Science in Electrical and Computer Engineering,"University of California, Irvine",Irvine,Graduate,,
14334,178,PhD in Electrical and Computer Engineering,"University of California, Irvine",Irvine,Doctoral,,
14335,178,Master of Engineering,"University of California, Irvine",Irvine,Graduate,,
14336,178,Master of Science in Materials Science and Engineering,"University of California, Irvine",Irvine,Graduate,,
14337,178,PhD in Materials Science and Engineering,"University of California, Irvine",Irvine,Doctoral,,
14338,178,Master of Science in Mechanical and Aerospace Engineering,"University of California, Irvine",Irvine,Graduate,,
14339,178,PhD in Mechanical and Aerospace Engineering,"University of California, Irvine",Irvine,Doctoral,,
14340,178,Master of Science in Software Engineering,"University of California, Irvine",Irvine,Graduate,,
14341,178,PhD in Software Engineering,"University of California, Irvine",Irvine,Doctoral,,
14342,178,Master of Science in Computer Science,"University of California, Irvine",Irvine,Graduate,,
14343,178,PhD in Computer Science,"University of California, Irvine",Irvine,Doctoral,,
14344,178,Master of Science in Informatics,"University of California, Irvine",Irvine,Graduate,,
14345,178,PhD in Informatics,"University of California, Irvine",Irvine,Doctoral,,
14346,178,Master of Computer Science,"University of California, Irvine",Irvine,Graduate,,
14347,178,Master of Data Science,"University of California, Irvine",Irvine,Graduate,,
14348,178,Master of Embedded and Cyber-Physical Systems,"University of California, Irvine",Irvine,Doctoral,,
14349,178,Master of Human Computer Interaction and Design,"University of California, Irvine",Irvine,Graduate,,
14350,178,Master of Software Engineering,"University of California, Irvine",Irvine,Graduate,,
14351,178,Master of Science in Networked Systems,"University of California, Irvine",Irvine,Graduate,,
14352,178,PhD in Networked Systems,"University of California, Irvine",Irvine,Doctoral,,
14353,178,Master of Science in Statistics,"University of California, Irvine",Irvine,Graduate,,
14354,178,PhD in Statistics,"University of California, Irvine",Irvine,Doctoral,,
14355,178,Master of Arts in Education,"University of California, Irvine",Irvine,Graduate,,
14356,178,PhD in Education,"University of California, Irvine",Irvine,Doctoral,,
14357,178,Master of Arts in Teaching,"University of California, Irvine",Irvine,Graduate,,
14358,178,Master of Science in Biomedical and Translational Science,"University of California, Irvine",Irvine,Graduate,,
14359,178,Doctor of Nursing Practice,"University of California, Irvine",Irvine,Doctoral,,
14360,178,Master of Science in Nursing Science,"University of California, Irvine",Irvine,Graduate,,
14361,178,PhD in Nursing Science,"University of California, Irvine",Irvine,Doctoral,,
14362,178,Master of Science in Pharmacological Sciences,"University of California, Irvine",Irvine,Graduate,,
14363,178,PhD in Pharmacological Sciences,"University of California, Irvine",Irvine,Doctoral,,
14364,178,Doctor of Pharmacy,"University of California, Irvine",Irvine,Doctoral,,
14365,178,Master of Public Health,"University of California, Irvine",Irvine,Graduate,,
14366,178,Master of Science in Public Health,"University of California, Irvine",Irvine,Graduate,,
14367,178,PhD in Public Health,"University of California, Irvine",Irvine,Doctoral,,
14368,178,Master of Science in Medical Science,"University of California, Irvine",Irvine,Graduate,,
14369,178,Doctor of Medicine,"University of California, Irvine",Irvine,Doctoral,,
14370,178,Master of Science in Biotechnology,"University of California, Irvine",Irvine,Graduate,,
14371,178,Master of Science in Ecology and Evolutionary Biology,"University of California, Irvine",Irvine,Graduate,,
14372,178,Master of Science in Genetic Counseling,"University of California, Irvine",Irvine,Graduate,,
14373,178,"Master of Science in Mathematical, Computational, and Systems Biology","University of California, Irvine",Irvine,Graduate,,
14374,178,"PhD in Mathematical, Computational, and Systems Biology","University of California, Irvine",Irvine,Doctoral,,
14375,178,Master of Science in Earth System Science,"University of California, Irvine",Irvine,Graduate,,
14376,178,PhD in Earth System Science,"University of California, Irvine",Irvine,Doctoral,,
14377,178,Master of Science in Chemistry,"University of California, Irvine",Irvine,Graduate,,
14378,178,PhD in Chemistry,"University of California, Irvine",Irvine,Doctoral,,
14379,178,Master of Science in Mathematics,"University of California, Irvine",Irvine,Graduate,,
14380,178,PhD in Mathematics,"University of California, Irvine",Irvine,Doctoral,,
14381,178,Master of Science in Physics,"University of California, Irvine",Irvine,Graduate,,
14382,178,PhD in Physics,"University of California, Irvine",Irvine,Doctoral,,
14383,178,"Master of Advanced Study in Criminology, Law and Society","University of California, Irvine",Irvine,Graduate,,
14384,178,"PhD in Criminology, Law and Society","University of California, Irvine",Irvine,Doctoral,,
14385,178,Master of Legal and Forensic Psychology,"University of California, Irvine",Irvine,Graduate,,
14386,178,Master of Public Policy,"University of California, Irvine",Irvine,Graduate,,
14387,178,PhD in Social Ecology,"University of California, Irvine",Irvine,Doctoral,,
14388,178,Master of Urban and Regional Planning,"University of California, Irvine",Irvine,Graduate,,
14389,178,Master of Science in Cognitive Sciences,"University of California, Irvine",Irvine,Graduate,,
14390,178,PhD in Cognitive Sciences,"University of California, Irvine",Irvine,Doctoral,,
14391,178,Master of Science in Cognitive Neuroscience,"University of California, Irvine",Irvine,Graduate,,
14392,178,Master of Arts in Economics,"University of California, Irvine",Irvine,Graduate,,
14393,178,PhD in Economics,"University of California, Irvine",Irvine,Doctoral,,
14394,178,"Master of Arts in Philosophy, Political Science, Economics","University of California, Irvine",Irvine,Graduate,,
14395,178,Master of Arts in Social Science,"University of California, Irvine",Irvine,Graduate,,
14396,178,Master of Business Administration,"University of California, Irvine",Irvine,Graduate,,
14397,178,Master of Professional Accountancy,"University of California, Irvine",Irvine,Graduate,,
14398,178,Master of Finance,"University of California, Irvine",Irvine,Graduate,,
14399,178,Master of Innovation and Entrepreneurship,"University of California, Irvine",Irvine,Graduate,,
14400,178,Master of Science in Business Analytics,"University of California, Irvine",Irvine,Graduate,,
14401,178,PhD in Management,"University of California, Irvine",Irvine,Doctoral,,
14402,178,Master of Science in Biotechnology Management,"University of California, Irvine",Irvine,Graduate,,
14403,178,PhD in Computational Science,"University of California, Irvine",Irvine,Doctoral,,
14404,178,Juris Doctor/Master's,"University of California, Irvine",Irvine,Doctoral,,
14405,178,Juris Doctor/PhD,"University of California, Irvine",Irvine,Doctoral,,
14406,178,Master of Science in Transportation Science,"University of California, Irvine",Irvine,Graduate,,
14407,178,PhD in Transportation Science,"University of California, Irvine",Irvine,Doctoral,,
14408,178,Master in Management,"University of California, Irvine",Irvine,Graduate,,
14409,178,Master of Conservation and Restoration Science,"University of California, Irvine",Irvine,Graduate,,
14410,178,Master of English,"University of California, Irvine",Irvine,Graduate,,
14411,178,Master of Laws,"University of California, Irvine",Irvine,Graduate,,
14412,178,"Master of Science, Pharmacology","University of California, Irvine",Irvine,Graduate,,
14413,178,Executive MBA Program,"University of California, Irvine",Irvine,Graduate,,
14414,178,Minor in Accounting,"University of California, Irvine",Irvine,Undergraduate,,
14415,178,Bachelor of Science in Aerospace Engineering,"University of California, Irvine",Irvine,Undergraduate,,
14416,178,Bachelor of Arts in African American Studies,"University of California, Irvine",Irvine,Undergraduate,,
14417,178,Minor in African American Studies,"University of California, Irvine",Irvine,Undergraduate,,
14418,178,Bachelor of Arts in Anthropology,"University of California, Irvine",Irvine,Undergraduate,,
14419,178,Minor in Anthropology,"University of California, Irvine",Irvine,Undergraduate,,
14420,178,Bachelor of Science in Applied and Computational Mathematics,"University of California, Irvine",Irvine,Undergraduate,,
14421,178,Bachelor of Science in Applied Physics,"University of California, Irvine",Irvine,Undergraduate,,
14422,178,Minor in Archaeology,"University of California, Irvine",Irvine,Undergraduate,,
14423,178,Minor in Armenian Studies,"University of California, Irvine",Irvine,Undergraduate,,
14424,178,Bachelor of Arts in Art,"University of California, Irvine",Irvine,Undergraduate,,
14425,178,Bachelor of Arts in Art History,"University of California, Irvine",Irvine,Undergraduate,,
14426,178,Minor in Art History,"University of California, Irvine",Irvine,Undergraduate,,
14427,178,Bachelor of Arts in Asian American Studies,"University of California, Irvine",Irvine,Associate,,
14428,178,Minor in Asian American Studies,"University of California, Irvine",Irvine,Associate,,
14429,178,Minor in Asian Studies,"University of California, Irvine",Irvine,Associate,,
14430,178,Bachelor of Science in Biochemistry and Molecular Biology,"University of California, Irvine",Irvine,Undergraduate,,
14431,178,Minor in Bioinformatics,"University of California, Irvine",Irvine,Undergraduate,,
14432,178,Bachelor of Science in Biological Sciences,"University of California, Irvine",Irvine,Undergraduate,,
14433,178,Minor in Biological Sciences,"University of California, Irvine",Irvine,Undergraduate,,
14434,178,Bachelor of Science in Biology/Education,"University of California, Irvine",Irvine,Undergraduate,,
14435,178,Bachelor of Science in Biomedical Engineering,"University of California, Irvine",Irvine,Undergraduate,,
14436,178,Minor in Biomedical Engineering,"University of California, Irvine",Irvine,Undergraduate,,
14437,178,Bachelor of Science in Biomedical Engineering: Premedical,"University of California, Irvine",Irvine,Undergraduate,,
14438,178,Bachelor of Arts in Business Administration,"University of California, Irvine",Irvine,Undergraduate,,
14439,178,Bachelor of Arts in Business Economics,"University of California, Irvine",Irvine,Undergraduate,,
14440,178,Bachelor of Science in Business Information Management,"University of California, Irvine",Irvine,Undergraduate,,
14441,178,Bachelor of Science in Chemical Engineering,"University of California, Irvine",Irvine,Undergraduate,,
14442,178,Bachelor of Science in Chemistry,"University of California, Irvine",Irvine,Undergraduate,,
14443,178,Bachelor of Arts in Chicano/Latino Studies,"University of California, Irvine",Irvine,Undergraduate,,
14444,178,Minor in Chicano/Latino Studies,"University of California, Irvine",Irvine,Undergraduate,,
14445,178,Minor in Chinese Language and Literature,"University of California, Irvine",Irvine,Undergraduate,,
14446,178,Bachelor of Arts in Chinese Studies,"University of California, Irvine",Irvine,Undergraduate,,
14447,178,Minor in Chinese Studies,"University of California, Irvine",Irvine,Undergraduate,,
14448,178,Bachelor of Science in Civil Engineering,"University of California, Irvine",Irvine,Undergraduate,,
14449,178,Minor in Classical Civilization,"University of California, Irvine",Irvine,Associate,,
14450,178,Bachelor of Arts in Classics,"University of California, Irvine",Irvine,Associate,,
14451,178,Bachelor of Science in Cognitive Sciences,"University of California, Irvine",Irvine,Undergraduate,,
14452,178,Bachelor of Arts in Comparative Literature,"University of California, Irvine",Irvine,Undergraduate,,
14453,178,Minor in Comparative Literature,"University of California, Irvine",Irvine,Undergraduate,,
14454,178,Bachelor of Science in Computer Engineering,"University of California, Irvine",Irvine,Undergraduate,,
14455,178,Bachelor of Science in Computer Game Science,"University of California, Irvine",Irvine,Undergraduate,,
14456,178,Bachelor of Science in Computer Science,"University of California, Irvine",Irvine,Undergraduate,,
14457,178,Bachelor of Science in Computer Science and Engineering,"University of California, Irvine",Irvine,Undergraduate,,
14458,178,Minor in Creative Writing,"University of California, Irvine",Irvine,Undergraduate,,
14459,178,"Bachelor of Arts in Criminology, Law and Society","University of California, Irvine",Irvine,Undergraduate,,
14460,178,"Minor in Criminology, Law and Society","University of California, Irvine",Irvine,Undergraduate,,
14461,178,Bachelor of Science in Data Science,"University of California, Irvine",Irvine,Undergraduate,,
14462,178,Bachelor of Arts in Dance,"University of California, Irvine",Irvine,Undergraduate,,
14463,178,Minor in Digital Arts,"University of California, Irvine",Irvine,Undergraduate,,
14464,178,Bachelor of Arts in Drama,"University of California, Irvine",Irvine,Undergraduate,,
14465,178,Bachelor of Arts in East Asian Cultures,"University of California, Irvine",Irvine,Undergraduate,,
14466,178,Bachelor of Science in Earth System Science,"University of California, Irvine",Irvine,Undergraduate,,
14467,178,Minor in Earth and Atmospheric Science,"University of California, Irvine",Irvine,Undergraduate,,
14468,178,Bachelor of Science in Ecology and Evolutionary Biology,"University of California, Irvine",Irvine,Undergraduate,,
14469,178,Bachelor of Arts in Economics,"University of California, Irvine",Irvine,Undergraduate,,
14470,178,Minor in Economics,"University of California, Irvine",Irvine,Undergraduate,,
14471,178,Bachelor of Arts in Education Sciences,"University of California, Irvine",Irvine,Undergraduate,,
14472,178,Minor in Education,"University of California, Irvine",Irvine,Undergraduate,,
14473,178,Bachelor of Science in Electrical Engineering,"University of California, Irvine",Irvine,Undergraduate,,
14474,178,Bachelor of Arts in English,"University of California, Irvine",Irvine,Undergraduate,,
14475,178,Minor in English,"University of California, Irvine",Irvine,Undergraduate,,
14476,178,Bachelor of Science in Environmental Engineering,"University of California, Irvine",Irvine,Undergraduate,,
14477,178,Bachelor of Arts in Environmental Science and Policy,"University of California, Irvine",Irvine,Undergraduate,,
14478,178,Bachelor of Arts in European Studies,"University of California, Irvine",Irvine,Undergraduate,,
14479,178,Bachelor of Arts in Film and Media Studies,"University of California, Irvine",Irvine,Undergraduate,,
14480,178,Minor in Film and Media Studies,"University of California, Irvine",Irvine,Undergraduate,,
14481,178,Bachelor of Arts in French,"University of California, Irvine",Irvine,Undergraduate,,
14482,178,Minor in French,"University of California, Irvine",Irvine,Undergraduate,,
14483,178,Bachelor of Arts in Gender and Sexuality Studies,"University of California, Irvine",Irvine,Undergraduate,,
14484,178,Minor in Gender and Sexuality Studies,"University of California, Irvine",Irvine,Undergraduate,,
14485,178,Bachelor of Science in Genetics,"University of California, Irvine",Irvine,Undergraduate,,
14486,178,Bachelor of Arts in German Studies,"University of California, Irvine",Irvine,Undergraduate,,
14487,178,Minor in German,"University of California, Irvine",Irvine,Undergraduate,,
14488,178,Bachelor of Arts in Global Cultures,"University of California, Irvine",Irvine,Undergraduate,,
14489,178,Bachelor of Arts in Global Middle East Studies,"University of California, Irvine",Irvine,Undergraduate,,
14490,178,Minor in Global Middle East Studies,"University of California, Irvine",Irvine,Undergraduate,,
14491,178,Minor in Global Sustainability,"University of California, Irvine",Irvine,Undergraduate,,
14492,178,Minor in Greek,"University of California, Irvine",Irvine,Undergraduate,,
14493,178,Minor in Health Informatics,"University of California, Irvine",Irvine,Undergraduate,,
14494,178,Minor in Hearing and Speech Sciences,"University of California, Irvine",Irvine,Undergraduate,,
14495,178,Minor in History,"University of California, Irvine",Irvine,Undergraduate,,
14496,178,Bachelor of Arts in History,"University of California, Irvine",Irvine,Undergraduate,,
14497,178,Bachelor of Science in Human Biology,"University of California, Irvine",Irvine,Undergraduate,,
14498,178,Minor in Humanities and Law,"University of California, Irvine",Irvine,Undergraduate,,
14499,178,Bachelor of Science in Informatics,"University of California, Irvine",Irvine,Undergraduate,,
14500,178,Minor in Informatics,"University of California, Irvine",Irvine,Undergraduate,,
14501,178,Minor in Innovation and Entrepreneurship,"University of California, Irvine",Irvine,Undergraduate,,
14502,178,Bachelor of Arts in International Studies,"University of California, Irvine",Irvine,Undergraduate,,
14503,178,Minor in International Studies,"University of California, Irvine",Irvine,Undergraduate,,
14504,178,Minor in Iranian Studies,"University of California, Irvine",Irvine,Undergraduate,,
14505,178,Minor in Italian Studies,"University of California, Irvine",Irvine,Undergraduate,,
14506,178,Bachelor of Arts in Japanese Language and Literature,"University of California, Irvine",Irvine,Undergraduate,,
14507,178,Minor in Japanese Language and Literature,"University of California, Irvine",Irvine,Undergraduate,,
14508,178,Minor in Japanese Studies,"University of California, Irvine",Irvine,Undergraduate,,
14509,178,Minor in Jewish Studies,"University of California, Irvine",Irvine,Undergraduate,,
14510,178,Bachelor of Arts in Korean Literature and Culture,"University of California, Irvine",Irvine,Undergraduate,,
14511,178,Minor in Korean Studies,"University of California, Irvine",Irvine,Undergraduate,,
14512,178,Bachelor of Arts in Language Science,"University of California, Irvine",Irvine,Undergraduate,,
14513,178,Minor in Latin,"University of California, Irvine",Irvine,Undergraduate,,
14514,178,Minor in Latin American Studies,"University of California, Irvine",Irvine,Undergraduate,,
14515,178,Minor in LGBTQ Studies,"University of California, Irvine",Irvine,Undergraduate,,
14516,178,Minor in Linguistics,"University of California, Irvine",Irvine,Undergraduate,,
14517,178,Bachelor of Arts in Literary Journalism,"University of California, Irvine",Irvine,Undergraduate,,
14518,178,Bachelor of Science in Materials Science and Engineering,"University of California, Irvine",Irvine,Undergraduate,,
14519,178,Minor in Materials Science and Engineering,"University of California, Irvine",Irvine,Undergraduate,,
14520,178,Bachelor of Science in Mathematics,"University of California, Irvine",Irvine,Undergraduate,,
14521,178,Minor in Mathematics,"University of California, Irvine",Irvine,Undergraduate,,
14522,178,Minor in Mathematics for Biology,"University of California, Irvine",Irvine,Undergraduate,,
14523,178,Bachelor of Science in Mechanical Engineering,"University of California, Irvine",Irvine,Undergraduate,,
14524,178,Minor in Medical Anthropology,"University of California, Irvine",Irvine,Undergraduate,,
14525,178,Minor in Medical Humanities,"University of California, Irvine",Irvine,Undergraduate,,
14526,178,Bachelor of Science in Microbiology and Immunology,"University of California, Irvine",Irvine,Undergraduate,,
14527,178,Minor in Modern Middle East,"University of California, Irvine",Irvine,Undergraduate,,
14528,178,Bachelor of Arts in Music,"University of California, Irvine",Irvine,Undergraduate,,
14529,178,Bachelor of Music in Music,"University of California, Irvine",Irvine,Undergraduate,,
14530,178,Minor in Music,"University of California, Irvine",Irvine,Undergraduate,,
14531,178,Bachelor of Fine Arts in Music Theatre,"University of California, Irvine",Irvine,Undergraduate,,
14532,178,Bachelor of Science in Neurobiology,"University of California, Irvine",Irvine,Undergraduate,,
14533,178,Bachelor of Science in Nursing Science,"University of California, Irvine",Irvine,Undergraduate,,
14534,178,Bachelor of Science in Pharmaceutical Sciences,"University of California, Irvine",Irvine,Undergraduate,,
14535,178,Bachelor of Arts in Philosophy,"University of California, Irvine",Irvine,Undergraduate,,
14536,178,Minor in Philosophy,"University of California, Irvine",Irvine,Undergraduate,,
14537,178,Bachelor of Science in Physics,"University of California, Irvine",Irvine,Undergraduate,,
14538,178,Bachelor of Arts in Political Science,"University of California, Irvine",Irvine,Undergraduate,,
14539,178,Minor in Political Science,"University of California, Irvine",Irvine,Undergraduate,,
14540,178,Minor in Portuguese,"University of California, Irvine",Irvine,Undergraduate,,
14541,178,Bachelor of Arts in Psychology,"University of California, Irvine",Irvine,Undergraduate,,
14542,178,Bachelor of Science in Psychology,"University of California, Irvine",Irvine,Undergraduate,,
14543,178,Minor in Psychology,"University of California, Irvine",Irvine,Undergraduate,,
14544,178,Bachelor of Arts in Public Health Policy,"University of California, Irvine",Irvine,Undergraduate,,
14545,178,Bachelor of Science in Public Health Sciences,"University of California, Irvine",Irvine,Undergraduate,,
14546,178,Minor in Public Health,"University of California, Irvine",Irvine,Undergraduate,,
14547,178,Bachelor of Arts in Quantitative Economics,"University of California, Irvine",Irvine,Undergraduate,,
