Concentration name,description,program website url,Accreditation status,Level,Program name,Program Page url
,"The Bachelor of Science in Statistics and Machine Learning is a joint major offered by the Department of Statistics & Data Science and the Machine Learning Department. This major is for students with an interest in the ever-expanding role that data is playing in the modern world. This new joint major combines the strengths of both departments, providing students with a strong core in statistics and machine learning, and allows them the flexibility to choose from a wide variety of advanced electives in both departments to tailor the major to their interests.",https://www.stat.cmu.edu/academics/undergraduate/bs-in-statistics-and-machine-learning,,B.S.,B.S. in Statistics and Machine Learning,https://www.cmu.edu/admission/majors-programs
,"The Bachelor of Science in Technical Writing and Communication (TWC) is a professional writing degree that equips students to communicate effectively about technical and scientific topics. Students learn to use research-based methods to write and design information for both expert and non-expert audiences. Graduates go on to careers as user experience researchers, content strategists, information architects, and technical writers at some of the world’s most innovative companies. The TWC curriculum is flexible and interdisciplinary. In consultation with a faculty advisor, each student develops a personalized plan of study to fit their intellectual interests and career goals. Core courses focus on professional and technical writing, document and information design, style, and editing. TWC majors also choose an additional major, a minor, or a concentration of courses in a technical or scientific area. This enables them to develop expertise in a specific subject matter, such as computer science, environmental science, engineering, or robotics.",https://www.cmu.edu/dietrich/english/undergraduate/majors/technical-writing-and-communication/index.html,,B.S.,B.S. in Technical Writing and Communication,https://www.cmu.edu/admission/majors-programs
"['Biochemistry', 'Biophysics', 'Cell and Developmental Biology', 'Computational Biology', 'Genetics', 'Molecular Biology', 'Neuroscience']","The undergraduate program in the Department of Biological Sciences provides a foundation in science by requiring a core of courses in biology, chemistry, computer science, mathematics, and physics. Students build upon this core by choosing at least five upper-level elective courses to create a curriculum tailored to their specific interests. This flexible curriculum allows students to pursue their interests within the vast field of biological sciences, including biochemistry, biophysics, cell biology, computational biology, developmental biology, genetics, molecular biology, and neuroscience. The department offers a bachelor of science (B.S.) degree and an optional fifth year master's (B.S./M.S.) degree. The curriculum for the B.S. degree fulfills the academic requirements for admission to graduate programs in biological sciences and to most professional programs in the health professions.",https://www.cmu.edu/bio/undergrad/index.html,,BS,Bachelor of Science in Biological Sciences,https://www.cmu.edu/admission/majors-programs
Neuroscience Track,"The study of the brain and nervous system is one of the largest and fastest growing areas of biology. The Neuroscience Track will expose you to a variety of topics and experimental approaches in neuroscience. You will receive rigorous training in basic biological and biomedical sciences including cell and molecular biology, genetics, and biochemistry. You will also complete a required core of neuroscience courses including Cellular Neuroscience, Systems Neuroscience, and Neurobiology of Disease. The Neuroscience Track culminates in a research experience in a neuroscience laboratory.",https://www.cmu.edu/bio/undergraduate/tracks/neuroscience.html,,B.S.,Bachelor of Science in Biological Sciences/Neuroscience Track,https://www.cmu.edu/admission/majors-programs
"['Biological Chemistry Track', 'Computational Chemistry Track', 'Polymer Chemistry Track']","The B.S. in Chemistry is our most popular degree option. It meets the American Chemical Society's guidelines for a professional degree in chemistry, providing a strong foundation for students who want to become a practicing chemist or continue their studies in graduate school. The rigorous curriculum also provides an outstanding background for students interested in careers in medicine, biotechnology, pharmacology, patent law and other related fields. B.S. in Chemistry students complete in-depth coursework in the major sub-disciplines of chemistry — analytical, biological, inorganic, organic and physical — as well as advanced electives and laboratory work. With this broad and deep base of knowledge, our students have a nearly limitless number of career options to pursue.",https://www.cmu.edu/chemistry/undergrad/index.html,The B.S. in Chemistry meets the American Chemical Society's guidelines for a professional degree in chemistry.,B.S.,Bachelor of Science in Chemistry,https://www.cmu.edu/admission/majors-programs
"['Mathematics', 'Applied Mathematics', 'Discrete Mathematics and Logic', 'Mathematics and Economics']","The Department of Mathematical Sciences offers a bachelor's of science degree in mathematics that is flexible and can be tailored to a student’s interests and career goals. All mathematics majors complete a common core of seven mathematics courses that provide a broad and solid foundation in the fundamental areas of mathematics. After that, students choose one of four concentrations and complete a sequence of courses in that area. Students are also required to take a course in computer science and one outside the mathematics department where they can see mathematics being applied.",https://www.cmu.edu/math/undergraduate/index.html,,B.S.,Bachelor of Science in Mathematical Sciences,https://www.cmu.edu/admission/majors-programs
"['Cognitive Neuroscience', 'Computational Neuroscience', 'Neurobiology', 'Systems Neuroscience']","The Bachelor of Science in Neuroscience is a collaborative effort of the Department of Biological Sciences in the Mellon College of Science and the Department of Psychology in the Dietrich College of Humanities and Social Sciences, with the CNBC as a central home for the major. It provides an integrated view of the brain, from the cellular and molecular basis of neural communication to the high-level processes that give rise to perception and cognition. This program will equip students for a wide variety of careers in research, health, and medicine. The coursework is designed to provide a strong foundation in the cognate disciplines of biology, psychology, chemistry, computer science, and statistics. The major combines breadth in the different areas of neuroscience with a rigorous core of courses and a rich set of upper-level electives that allows students to specialize in a sub-field of interest.",https://www.cmu.edu/neuro/bs-in-neuroscience/index.html,,BS,Bachelor of Science in Neuroscience,https://www.cmu.edu/admission/majors-programs
"Standard Physics Option, Applied Physics Option, Astrophysics Track, Computational Physics Track, Biological Physics Track, Chemical Physics Track","The undergraduate physics curriculum at Carnegie Mellon provides a broad-based education in all of the fundamental areas of physics, preparing students for graduate study or immediate employment. Our curriculum has a set of required core courses that provides students with a solid foundation in the basics of physics. Once the core is completed, students can tailor their degree to their individual interests by choosing from a large number of advanced physics electives in areas such as astrophysics, biological physics, condensed matter physics, cosmology and particle physics. We encourage students to get involved in research early in their careers. Graduates from our program have gone on to careers in research, engineering, finance, medicine, law, and education.",https://www.cmu.edu/physics/undergraduate/index.html,,BS,Bachelor of Science in Physics,https://www.cmu.edu/admission/majors-programs
,"The Bachelor of Science in Artificial Intelligence (BSAI) degree, which the School of Computer Science began offering to undergraduates in the fall of 2018, is the nation's first bachelor's degree in AI. The BSAI program teaches students the foundational principles of AI, along with the skills to design and deploy AI-powered systems that benefit humanity. The BSAI curriculum focuses on core computer science concepts, key AI and machine learning topics, and courses on ethics and social responsibility. It has a strong focus on math and statistics, and gives students many chances to do hands-on projects, giving them the deep knowledge they need to be leaders in the field. Students will learn the essentials of computer science, statistics and machine learning, computational modeling, and the symbolic and sub-symbolic aspects of AI. The curriculum also gives students a humanistic perspective on AI, with courses covering the ethics and social responsibility of AI, and opportunities to study cognitive psychology, philosophy and linguistics — the human side of AI.",https://www.cs.cmu.edu/bs-in-artificial-intelligence/,,BS,Bachelor of Science in Artificial Intelligence,https://www.cmu.edu/admission/majors-programs
,"The Bachelor of Science in Computational Biology is a joint program offered by the Department of Biological Sciences and the School of Computer Science. The curriculum is designed to provide a broad and deep foundation in computational biology. The program provides an integrated educational experience for students who are interested in the developing and applying of data science and computer science methods to the study of biology. The curriculum provides a strong background in computer science, machine learning and statistics, mathematics, and biology, as well as hands-on experience in the analysis of biological data. The program is excellent preparation for graduate study in computational biology or bioinformatics, as well as other careers that require a quantitative understanding of biology.",https://www.cmu.edu/bio/undergrad/majors/comp_bio_major.html,,BS,Bachelor of Science in Computational Biology,https://www.cmu.edu/admission/majors-programs
"['Algorithms and Complexity', 'Computer Graphics', 'Computer Security and Privacy', 'Computer Systems', 'Computational Biology', 'Language and Information Technologies', 'Machine Learning', 'Robotics', 'Software Engineering']","The Bachelor of Science in Computer Science program provides a long-term foundation in the theory and practice of computer science. It is designed to be more flexible than in the past, giving students the ability to shape their undergraduate curriculum through a variety of concentrations. After establishing a firm grounding in the fundamentals of computer science and mathematics, students can explore their own interests in advanced computer science topics — including programming languages, artificial intelligence, robotics, computer graphics, databases, networks and operating systems — or even coursework in other departments and colleges.",https://www.cs.cmu.edu/bs-in-computer-science,,BS,Bachelor of Science in Computer Science,https://www.cmu.edu/admission/majors-programs
,"The Bachelor of Science in Human-Computer Interaction (HCI) is a new primary major at Carnegie Mellon, offered by the Human-Computer Interaction Institute (HCII). Our program provides an exciting opportunity for undergraduates to focus on the design, development and evaluation of new technologies, with the goal of creating desirable, usable and effective experiences for people. We designed our curriculum to train students in the core skills of HCI — human-computer interaction methods, design, and programming — and to give them the flexibility to apply those skills to any domain. Students will gain experience with interdisciplinary teamwork and a human-centered approach to technology, as well as a strong foundation in computer science and behavioral sciences.

Program Goals:
- Deeply understand human needs and capabilities through a variety of qualitative and quantitative methods.
- Design and create novel systems that address those needs.
- Evaluate the effectiveness of systems to see whether they’re meeting needs and having a positive impact.
- Work effectively in interdisciplinary teams.
- Engage with ethics and social responsibility in the design of technology.",https://www.hcii.cmu.edu/academics/undergraduate,,,Bachelor of Science in Human-Computer Interaction,https://www.cmu.edu/admission/majors-programs
,"The Robotics major gives students a comprehensive view of robotics as a discipline, with a focus on both the ""brains"" and the ""body"" of a robotic system. Students take core classes in the building blocks of robotics: perception, cognition and action. They also take a series of electives from a range of related courses in computer science and other departments. The major culminates with a capstone course in robotics systems, where students work in teams to build and test a complete robotic system. The Robotics major prepares students to develop and deploy robotics systems in the real world in a variety of industries including manufacturing, healthcare, defense and transportation. It will also prepare students for graduate studies in robotics.",http://www.cs.cmu.edu/academics/undergraduate/robotics-major,,BS,Bachelor of Science in Robotics,https://www.cmu.edu/admission/majors-programs
"['Accounting', 'Business Analytics', 'Business Technology', 'Entrepreneurship', 'Finance', 'Global Economics and Business', 'Graphic Communications', 'Marketing Management', 'Operations Management', 'Strategic Management']","The Bachelor of Science in Business Administration degree program is distinguished by its analytical and quantitative approach to business. The curriculum is designed to provide professional training for a broad range of careers in business, as well as to develop the intellectual basis for graduate study and a lifetime of learning. Students may choose to concentrate in accounting, business analytics, entrepreneurship, finance, graphic communications, marketing management, operations management or strategic management.",https://www.cmu.edu/tepper/programs/undergraduate-business/,The Tepper School of Business at Carnegie Mellon is accredited by the AACSB International (The Association to Advance Collegiate Schools of Business).,Bachelor of Science,Bachelor of Science in Business Administration,https://www.cmu.edu/admission/majors-programs
"['School of Architecture', 'School of Art', 'School of Design', 'School of Drama', 'School of Music']","The Bachelor of Computer Science and Arts (BCSA) is an interdisciplinary undergraduate degree program offered by two of Carnegie Mellon’s leading colleges, the School of Computer Science (SCS) and the College of Fine Arts (CFA). This degree provides a solid foundation in the computer sciences, with a focus on topics like programming, data structures, artificial intelligence and user-centered design, while also requiring in-depth study in one of the fine arts. Accepted students can pursue a BCSA with a concentration in the School of Architecture, School of Art, School of Design, School of Drama or School of Music. Through the BCSA program, you’ll develop the artistic and technical skills you need to push the boundaries of your chosen field and create the groundbreaking work of the future. Our graduates have pursued a variety of careers in fields as diverse as user interface design, robotics, computer graphics and animation, theatrical technology, digital art, architecture and music technology.",https://www.cs.cmu.edu/bs-in-computer-science-and-arts,,Bachelor's,Bachelor of Computer Science and Arts (BCSA),https://www.cmu.edu/admission/majors-programs
Students select an engineering concentration from any of the traditional engineering departments: Chemical Engineering; Civil Engineering; Electrical & Computer Engineering; Materials Science & Engineering; Mechanical Engineering. Students also select a fine arts concentration from one of the five schools in the College of Fine Arts: Architecture; Art; Design; Drama; Music.,"The Bachelor of Engineering Studies and Arts (BESA) is an intercollege degree program that allows students to combine their studies in the College of Engineering (ENG) and the College of Fine Arts (CFA). The BESA degree prepares students for careers that require both technological and artistic skills, such as theatrical engineering, architectural design and fabrication, industrial design, electronic music, computer animation and interactive art. BESA students complete the full requirements for their fine arts major and a modified curriculum for their engineering major, along with BXA-specific courses that help them to integrate their interests.",https://www.cmu.edu/interdisciplinary/bxa/programs/besa.html,"The BESA program is NOT an ABET-accredited engineering degree. However, students may pursue a track that results in ABET accreditation through an additional year of study. We encourage you to discuss this possibility with your BXA academic advisor.",,Bachelor of Engineering Studies and Arts (BESA),https://www.cmu.edu/admission/majors-programs
,"The Bachelor of Humanities and Arts (BHA) is a liberal arts and fine arts inter-college degree program for students who want to combine their work in the humanities with the fine arts. This program is a collaboration between the College of Fine Arts and the Dietrich College of Humanities and Social Sciences, and your primary college of admission can be either college.",https://www.cmu.edu/interdisciplinary/programs/bha.html,,BHA,Bachelor of Humanities and Arts (BHA),https://www.cmu.edu/admission/majors-programs
,"The Bachelor of Science and Arts (BSA) intercollege degree program allows you to pursue an interdisciplinary course of study that combines the strengths of the College of Fine Arts (CFA) and a second college of your choice. A BSA requires you to complete the requirements for a major in one of the schools in CFA, the General Education requirements and the requirements for a major or minor in a department outside of CFA.",https://www.cmu.edu/interdisciplinary/bsa/index.html,,Bachelor of Science and Arts (BSA),Bachelor of Science and Arts (BSA),https://www.cmu.edu/admission/majors-programs
,"The Engineering and Arts additional major, offered by the College of Engineering and College of Fine Arts, is an interdisciplinary program designed for students who want to develop their creative potential as well as their analytical and quantitative skills. Combining the artistic and technical aspects of a student's education, the EA additional major adds a new dimension to their undergraduate experience.",https://www.cmu.edu/interdisciplinary/programs/ea.html,,,Additional Major in Engineering and Arts (EA),https://www.cmu.edu/admission/majors-programs
,"The Animation and Special Effects minor offers an opportunity for undergraduate students from all disciplines across the university to study the creation of animated worlds and characters, for film, television, video games, and interactive art. The core curriculum provides a foundation in the skills, techniques, and history of animation and special effects, with a primary focus on storytelling. Students can then customize their path of study by choosing from a variety of related courses to deepen their understanding of animation and special effects from a specific perspective, including courses in art, computer science, robotics, entertainment technology, and drama. This curriculum prepares students to contribute to multidisciplinary teams creating a new generation of animated content.",https://www.cmu.edu/interdisciplinary/programs/animation.html,,Minor,Minor in Animation & Special Effects,https://www.cmu.edu/admission/majors-programs
,"The Minor in Architectural Design Fabrication introduces students from other disciplines to the School of Architecture's culture of learning by making. Students in this minor will learn foundational skills in design and fabrication workflows, including digital modeling, computational design and digital fabrication. In a series of required and elective courses, they’ll learn to combine design thinking with material and fabrication constraints to test ideas and build prototypes. Through a required final project, they will demonstrate their proficiency in using these new skills in an independent and self-directed manner, culminating in a presentation to a School of Architecture faculty review.",https://soa.cmu.edu/minor-in-architectural-design-fabrication/,,Minor,Minor in Architectural Design Fabrication,https://www.cmu.edu/admission/majors-programs
,"The Minor in Architectural History in the School of Architecture (SoA) is open to all undergraduate students at Carnegie Mellon. The minor introduces students to the history of architecture, landscapes and cities from antiquity to the present, and to the methods of architectural history. The minor is a valuable supplement to many majors, offering students an opportunity to explore the historical and cultural dimensions of the built environment. It will also be valuable to students who plan to enter graduate school in architecture, landscape architecture, architectural history or urbanism, and to students who seek careers in historic preservation.",https://soa.cmu.edu/minor-in-architectural-history,,Minor,Minor in Architectural History,https://www.cmu.edu/admission/majors-programs
,"The minor in Architectural Representation and Visualization provides students from any discipline across the university with the skills of a designer. The curriculum emphasizes the translation of data and ideas into visual and material form with an iterative and process-based methodology. The ARV minor is designed to foster visual and spatial literacy, as well as a critical awareness of the power of representation. It consists of three studios and one elective, where students can tailor the focus of their studies.",https://soa.cmu.edu/arv-minor,,Minor,Minor in Architectural Representation and Visualization,https://www.cmu.edu/admission/majors-programs
,"The Architectural Technology Minor is an interdisciplinary program spanning the School of Architecture and the College of Engineering for students who wish to pursue a specialization in the technological aspects of building design. Specifically, the Architectural Technology Minor covers topics concerning building systems and system integration, structural design, and building performance simulation. This minor will be especially relevant for students with an interest in sustainable design of the built environment.",https://www.cmu.edu/interdisciplinary/programs/arch-tech-minor.html,,,Minor in Architectural Technology,https://www.cmu.edu/admission/majors-programs
,"The undergraduate Minor in Architecture, open to all students at Carnegie Mellon, is for students who are interested in the study and practice of architecture as a cultural medium and who wish to gain a basic understanding of its principles, methods and practice. Students in the minor will learn to recognize architecture as a system of representation and a method of production that exists within a specific cultural, historical, and technological context.",https://soa.cmu.edu/architecture-minor,,,Minor in Architecture,https://www.cmu.edu/admission/majors-programs
,"The Minor in Art, which consists of 54 units, is offered by the School of Art for students from other colleges in the university who would like to add a studio art component to their undergraduate education. While the Minor is not an abbreviated professional degree in art, it provides a basic structure for students to learn skills and concepts in art-making to complement their major field of study. Students minoring in art will learn how to articulate an understanding of the relationship between their art practice and their primary major.",https://www.cmu.edu/cfa/art/programs/bfa-bxa/minor-in-art.html,,Minor,Minor in Art,https://www.cmu.edu/admission/majors-programs
,"The undergraduate Minor in Building Science provides students with an area of focus in the technical aspects of architecture. The minor’s core curriculum gives students a comprehensive foundation in building physics, materials, and methods of making. Through upper-level electives, students can then develop specialized knowledge in a particular aspect of building science of their choosing, such as sustainable design, building performance, or computational design and fabrication. Students must be in good standing (have a QPA of 2.0 or higher) to declare the minor. The minor is a six-course (54-unit) program of study. At least half of the coursework for the minor must be completed at Carnegie Mellon. Courses must be taken for a letter grade and passed with a grade of 'C' or higher.",http://soa.cmu.edu/undergraduate-building-science-minor,,Minor,Minor in Building Science,https://www.cmu.edu/admission/majors-programs
,The minor in business administration provides an opportunity for any undergraduate student at Carnegie Mellon to gain an understanding of the fundamentals of business. The minor is a good complement to any major for a student who might want to work in a business environment or pursue an MBA degree in the future. The minor requires a core set of business courses and a capstone course. Students also have the opportunity to take an additional business elective of their choice.,https://www.cmu.edu/tepper/programs/undergraduate-business/curriculum/minors-tracks/business-administration-minor.html,,Minor,Minor in Business Administration,https://www.cmu.edu/admission/majors-programs
,"The undergraduate minor in Business Analytics and Optimization provides students with the analytical skills and knowledge to make better business decisions and to create business value. The minor encompasses the three pillars of business analytics: descriptive analytics, predictive analytics, and prescriptive analytics. The required core courses provide the foundational quantitative and analytical skills. The elective courses build upon the core courses and offer opportunities for more in-depth knowledge and application of business analytics and optimization in different business functions. The minor will enable students from all majors to gain foundational knowledge in business analytics and will add significant value to their major field of study. The minor requires a minimum of three Tepper School courses.",https://www.cmu.edu/tepper/programs/undergraduate-business/curriculum/minors/business-analytics-optimization.html,,Minor,Minor in Business Analytics and Optimization,https://www.cmu.edu/admission/majors-programs
,"The Collaborative Piano Minor provides an opportunity for advanced pianists to develop skills in collaboration with singers and instrumentalists. You’ll become a more versatile pianist and musician, developing skills that will be useful in any musical career.",https://www.cmu.edu/cfa/music/programs-and-degrees/minor-in-collaborative-piano.html,,,Minor in Collaborative Piano,https://www.cmu.edu/admission/majors-programs
,"Computational Design is a new pedagogical framework for an architectural education that is future-focused on the areas of AI, automation and robotics. The minor focuses on the development of skills and critical perspectives for the design and construction of the built environment.",https://soa.cmu.edu/cd,,Minor,Minor in Computational Design,https://www.cmu.edu/admission/majors-programs
,"The Minor in Computer Science is designed for students who are interested in the field but whose primary area of study is in a different discipline. The minor provides students with a strong foundation in the fundamental concepts of computer science, as well as opportunities for in-depth study of advanced topics. The minor is an excellent way for students from other disciplines to supplement their education with a solid background in computer science, which will enhance their career opportunities.",https://csd.cmu.edu/academics/undergraduate/minor-computer-science,,Minor,Minor in Computer Science,https://www.cmu.edu/admission/majors-programs
,"The Minor in Conducting offers comprehensive training in the art of conducting through a sequence of four courses. Students will study score reading, rehearsal techniques and gestural communication for both instrumental and choral ensembles, as well as the history and current practice of the conducting profession. The Conducting Minor is open by audition and interview to students from any major across the university who have a strong background in music performance and theory.",https://www.cmu.edu/cfa/music/programs/undergraduate/minor-conducting.html,,Minor,Minor in Conducting,https://www.cmu.edu/admission/majors-programs
,"The Minor in Design provides an introductory experience to the discipline of design for students from other majors at Carnegie Mellon. Through a small number of core courses and electives, students gain a basic understanding of design methods, theory, and skills, as well as an understanding of the ways design can be used to positively influence the world. The Minor in Design offers a sampling of what it means to study design and is not an in-depth course of study. The minor curriculum introduces students to a variety of design topics from the three undergraduate tracks: Products, Communications, and Environments. It’s an opportunity to learn what design is and the language designers use to talk about their work. It is NOT a professional degree program and is not meant for students who wish to become practicing designers.",https://www.design.cmu.edu/programs/undergraduate/minor-design,,Minor,Minor in Design,https://www.cmu.edu/admission/majors-programs
,"The Minor in Design for Learning (DFL) provides students with the theoretical and practical skills to design effective learning experiences. This minor focuses on learning experience design, where you learn to apply principles of learning science and human-computer interaction to design for a wide variety of contexts from classrooms, to museums, to online learning, to educational toys. DFL draws upon Carnegie Mellon’s strengths in cognitive science, human-computer interaction, and design. Through this minor, you’ll develop a deeper understanding of human learning and the ways in which it can be supported through technology, thoughtful design, and other interventions. You’ll apply your skills in design through two project courses. In the final course for the minor, you’ll focus on designing a learning experience from concept to prototype in small, interdisciplinary teams.",https://www.hcii.cmu.edu/academics/undergraduate-minors/minor-design-learning,,Minor,Minor in Design for Learning,https://www.cmu.edu/admission/majors-programs
,"The Minor in Drama is open to all students of Carnegie Mellon University. It provides an opportunity for students majoring in other fields to supplement their education with a basic grounding in the art of drama. Students interested in the minor should consult their academic advisor to discuss the feasibility of fitting the coursework into their schedules. They may then contact the School of Drama Academic Advisor to discuss the curriculum and declare the minor. The minor consists of five courses for a total of 45 units. Three of these courses must be taken in the School of Drama. Two may be taken in other departments, providing that the coursework is drama-centric in its content.",https://www.cmu.edu/cfa/drama/programs/undergraduate-options/minor-in-drama/index.html,,Minor,Minor in Drama,https://www.cmu.edu/admission/majors-programs
,"The minor in economics is designed for students in any discipline who are interested in a systematic understanding of economics to complement their major field of study. Students pursuing an economics minor have the flexibility to select courses in a variety of specialty areas, including industrial organization, international economics, monetary economics and macroeconomics, labor economics, health economics, public economics, and market design. Students who complete the minor in economics are well-positioned for a variety of careers in consulting, finance, management, and public policy, as well as for further study in economics, business, and public policy.",https://www.cmu.edu/tepper/programs/undergraduate-economics/curriculum/minor-in-economics.html,,Minor,Minor in Economics,https://www.cmu.edu/admission/majors-programs
,"Students from other CMU colleges may choose to complete a minor in financial management, which provides an opportunity to combine their primary field of study with a rigorous curriculum in business analytics and technology. The financial management minor will prepare students to evaluate complex financial decisions from the perspective of various stakeholders by teaching them how to model decisions, communicate results, and forecast an unknown future. The coursework is designed to teach students how to think critically about business valuation, investment decisions, and the role of financial markets.",https://www.cmu.edu/tepper/programs/undergraduate-business/curriculum/minors/financial-management.html,,,Minor in Financial Management,https://www.cmu.edu/admission/majors-programs
,"The IDeATe Game Design Minor introduces students to the game development process from start to finish. Students will study the history, theory, and cultural relevance of games, as well as the fundamentals of programming, art, and design as they pertain to video games and other playable experiences. Through an intensive two-semester capstone course, students will develop a fully functional game within an interdisciplinary team. The minor prepares students for careers or graduate study in game design, interactive entertainment, and related fields.",https://ideate.cmu.edu/undergraduate-programs/game-design-minor/,,Minor,Minor in Game Design,https://www.cmu.edu/admission/majors-programs
,"The minor in the history of the arts provides students with a broad-based introduction to the ways in which visual culture is produced and consumed. Courses emphasize the development of critical seeing, thinking, and writing skills and take into account a wide array of visual products from both fine art and popular culture. The curriculum also seeks to expose students to the ways in which visual materials are tied to specific cultural and historical contexts and how they shape our understanding of the world around us. In an increasingly visual world, the minor in the history of the arts offers students from any discipline within the university a chance to become critically aware of our visual environment.",https://www.cmu.edu/cfa/art/programs/minor-in-history-of-the-arts.html,,Minor,Minor in History of the Arts,https://www.cmu.edu/admission/majors-programs
,"The Immersive Technologies in Arts & Culture (ITAC) Minor is offered jointly by the BXA Intercollege Degree Programs and the IDeATe Network. The ITAC Minor is housed in the College of Fine Arts and is open to undergraduate students from all colleges at Carnegie Mellon University.

The Minor combines critical and theoretical seminars with hands-on technical and creative studio courses to examine and explore the technologies that are changing the way we create, experience and share art and culture: technologies like virtual reality, augmented reality, and mixed reality. The Minor curriculum provides a framework for students to focus on a particular area of interest in the application of immersive technologies, such as performance, installation, narrative, or games. Students can complement these hands-on creative skills with courses in other related technical or theoretical areas such as media studies, digital ethics, and computational art.",https://www.cmu.edu/interdisciplinary/programs/immersive-tech-minor.html,,Minor,Minor in Immersive Technologies in Arts & Culture,https://www.cmu.edu/admission/majors-programs
,"The Minor in Innovation & Entrepreneurship (I&E) is an interdisciplinary minor designed to give students the knowledge and skills for bringing new ideas, new products and new ventures to market. The minor is a collaboration between the College of Engineering, the School of Computer Science, the Tepper School of Business and the Carnegie Mellon University Swartz Center for Entrepreneurship. This dynamic minor is available to all students from across the university who want a competitive edge for a career involving innovation and entrepreneurship.",https://www.cmu.edu/interdisciplinary/innovation-and-entrepreneurship/index.html,,,Minor in Innovation & Entrepreneurship,https://www.cmu.edu/admission/majors-programs
,"The undergraduate Minor in Innovation & Entrepreneurship (I&E) is an interdisciplinary course of study for Carnegie Mellon students. The I&E Minor enhances a student’s major field of study by providing them with a foundation of skills and knowledge to create, develop and launch new ideas, products and services. The I&E Minor includes coursework in business, design, engineering and other disciplines. The I&E Minor welcomes students from all colleges at Carnegie Mellon. The minor is sponsored by the Carnegie Mellon Center for Innovation and Entrepreneurship, an interdisciplinary center that encourages and supports student and faculty entrepreneurs.",http://www.cmu.edu/interdisciplinary/programs/ine-minor.html,,Minor,Minor in Innovation and Entrepreneurship,https://www.cmu.edu/admission/majors-programs
,"The minor in Intelligent Environments builds upon the interdisciplinary strengths of the university and focuses on the design and engineering of new interactive environments and artifacts. The minor takes advantage of Carnegie Mellon’s leadership in architecture, design, computer science, robotics, and engineering. The Intelligent Environments minor (IE) offers students the opportunity to learn skills that include: design thinking, rapid prototyping, physical computing, tangible interaction, sensing and actuation, human-centered design, and interaction design.",http://coursecatalog.web.cmu.edu/schoolofarchitecture/undergraduate/#minorenvintext,,Minor,Minor in Intelligent Environments,https://www.cmu.edu/admission/majors-programs
,"The Media Design minor provides students with a strong foundation in the concepts, methods, and practices of interaction and visual design for media. Students in the minor will have the opportunity to develop skills and experience in a number of specific media design areas, including interaction design, user experience design, motion graphics, and narrative and non-linear media. The minor provides all students, regardless of their home college, with the intellectual and creative tools to develop as media designers. The course of study is structured to provide students with the ability to integrate different media and to adapt to the changing technological landscape of visual communication. The minor has a very strong project-based component. For that reason, it has been designed to allow students to create a portfolio of projects that demonstrate a high-level of competence in a chosen specialty area, with an appreciation for working in interdisciplinary teams on collaborative projects.",https://ideate.cmu.edu/undergraduate-programs/media-design-minor,,Minor,Minor in Media Design,https://www.cmu.edu/admission/majors-programs
,"The Minor in Music is for students who are not music majors but have a strong interest and background in music. This minor allows students to pursue their passions in music through one-on-one lessons, academic classes, and participation in ensembles. It provides a more casual opportunity to study music than the major, while still being a part of the School of Music’s tight-knit community. All students in the School of Music are encouraged to collaborate with students across the university, so this is another great way to get to know students with different interests and backgrounds. The curriculum is flexible and can be tailored to an individual’s interests. Students complete 54 units of coursework in applied lessons, music theory and skills, music history, and music electives to complete the minor.",https://www.cmu.edu/cfa/music/programs/undergraduate/minors/index.html,,,Minor in Music,https://www.cmu.edu/admission/majors-programs
,"The Music Education Minor is designed to offer all Carnegie Mellon undergraduate students the opportunity to combine musical and academic studies with a focus on teaching PreK-12 students. Students will develop skills in music performance, history and theory, as well as pedagogy and teaching methodologies in a challenging and supportive environment. Through our robust coursework and field experiences, the Music Education Minor provides students with the foundational knowledge of music education while preparing them for graduate study in education or for careers in a variety of educational settings. The Music Education Minor does not lead to teacher certification.",https://www.cmu.edu/cfa/music/programs/undergraduate/minors/music-education.html,,,Minor in Music Education,https://www.cmu.edu/admission/majors-programs
,"The Minor in Music Technology is an interdisciplinary program providing students with a core understanding of the fundamental technologies that have revolutionized the creation, production and performance of music. The curriculum consists of a breadth of relevant technical and artistic courses including computational thinking, signal processing, music theory, music composition and musicianship.",https://www.cmu.edu/interdisciplinary/programs/music-technology-minor.html,,Minor,Minor in Music Technology,https://www.cmu.edu/admission/majors-programs
,"The School of Music offers a minor in Musicology for students interested in studying the history of Western music and developing skills in music research. Students take an introductory course on the methods of musicology and a four-semester music history sequence. They choose two additional courses from the School of Music’s upper-level seminars, which cover a wide range of topics that change annually and cover a variety of music, from early chant to popular music and film scores.",https://www.cmu.edu/cfa/music/programs/undergraduate/musicology-minor/,,Minor,Minor in Musicology,https://www.cmu.edu/admission/majors-programs
,The minor in operations and supply chain management provides students with a foundational understanding of the effective management of an organization's operations. The courses required for the minor provide a systematic framework for analyzing and designing an organization's processes. The electives in the minor permit students to obtain a deeper understanding of specific aspects of operations and supply chain management. This minor is not open to Business Administration students.,https://www.cmu.edu/tepper/programs/undergraduate-business/curriculum/minors/operations-supply-chain-management.html,,Minor,Minor in Operations and Supply Chain Management,https://www.cmu.edu/admission/majors-programs
