QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
293,Donald Bren School of Information and Computer Sciences,,,,,Fall 2026,2025-08-01,2025-12-01,"For undergraduate students first enrolling in Fall 2025, the tuition is $13,602.00 for the academic year. There is no separate tuition fee mentioned for a minor program. [6, 9]",,$302.27,,,Merit-based and need-based scholarships are available.,,"$13,602.00/Year",Minor in Informatics,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Minor in Innovation and Entrepreneurship,"The official university website for the University of California, Irvine is uci.edu."
,School of Social Sciences,,,2,,Fall 2026,,,,,,,,,4 years,,Bachelor of Arts in International Studies,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Minor in International Studies,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Minor in Iranian Studies,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4,2,,Fall 2026,2025-08-01,2025-12-01,,,,,,"The UCI Scholarship portal lists a variety of scholarships, including those based on merit, financial need, specific fields of study, and diverse backgrounds.",The minor requires the completion of seven 4-unit courses.,"A minor does not have a separate tuition fee. For the 2024-2025 academic year, the estimated annual tuition and fees for a full-time undergraduate California resident living on campus is approximately $37,602.74, and for a non-resident, it is approximately $70,176.74. This includes tuition, fees, housing, and other estimated costs. These figures are subject to change for the 2026-2027 academic year.",Minor in Italian Studies,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4,2.0,29%,Fall 2026,"August 1, 2025 (Estimated)","November 30, 2025 (Estimated)","For the 2024-2025 academic year, the estimated tuition and fees for an undergraduate California resident living on campus is $37,314 per year. For a non-resident, the estimated cost is $70,068 per year. This includes tuition, housing, food, books, and other expenses.",,,,,"UCI offers various scholarships based on academic achievement, financial need, community activities, work experience, and more. [17]",4 years,,Bachelor of Arts in Japanese Language and Literature,"The official university website for the University of California, Irvine is uci.edu."
293,School of Humanities,,4,,25.7%,Fall 2026,,,"For the 2025-26 academic year, the estimated undergraduate tuition and fees are $13,602.00 for California residents and an additional $31,026.00 in non-resident supplemental tuition for out-of-state students.",,,,72% of undergraduates receive grants or scholarships.,"Scholarships at UC Irvine are awarded for academic achievement, financial need, community activities, work experience, and more. [32]",,"For the 2025-26 academic year, estimated tuition for undergraduates is $13,602.00 (in-state) and $44,628.00 (out-of-state, including non-resident supplemental tuition).",Minor in Japanese Language and Literature,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4.0,2.0,28.8% [31],Fall 2026,"August 1, 2025","November 30, 2025","For the 2024-2025 academic year, the estimated undergraduate tuition and fees are $15,722 for California residents and $49,922 for out-of-state residents. [19] The total estimated cost of attendance for a student living on campus is $41,878 for in-state students and $76,078 for out-of-state students. [19]",,,,,"Merit-based, Need-based, and specific scholarships for areas of study are available. [33, 37, 38]",Seven courses.,"$15,722 (in-state); $49,922 (out-of-state) for the 2024-2025 academic year. [19]",Minor in Japanese Studies,"The official university website for the University of California, Irvine is uci.edu."
,,,4.0,,,Fall 2026,,,,,,,,,,,Minor in Jewish Studies,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,,2.7,,Fall 2026,,,,,,,,,4 years,45014,Bachelor of Arts in Korean Literature and Culture,"The official university website for the University of California, Irvine is uci.edu."
293,"School of Humanities, Department of East Asian Studies",,4,2,,Fall 2026,2025-08-01,2025-12-01,"Undergraduate systemwide fees for 2025-26 are $14,934 and campus fees are $4,334, totaling $19,268 for California residents. For non-residents, add $37,602 for Nonresident Tuition and Fees.","72% of UCI undergraduate students receive grants and scholarships, with an average award size of $18,824 for full-time students.",$302.27 per unit (for the 2025-2026 academic year),,,Merit-based and need-based scholarships are available. [11],"The minor in Korean Literature and Culture consists of eight courses (32 units) and is completed as part of a bachelor's degree. [7, 8]",,Minor in Korean Studies,"The official university website for the University of California, Irvine is uci.edu."
,School of Social Sciences,,4,2,,Fall 2026,2024-08-01,2025-12-01,"$19,268/Year",21866,,,,"Merit-based, Need-based",4 years,,Bachelor of Arts in Language Science,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,"A student is subject to academic disqualification if their grade point average falls below a 1.5 for any quarter, or who after two consecutive quarters on academic notice has not achieved a cumulative grade point average of 2.0. [11]",4.0,2.0,,Fall 2026,,,"$13,602.00/Year","~$19,000",$302.27/unit,,72%,"Merit-based, Need-based",A minor is completed concurrently with a major. Students who enter UCI from high school are expected to complete all degree requirements within 5 years. [12],,Minor in Latin,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Minor in Latin American Studies,"The official university website for the University of California, Irvine is uci.edu."
293,School of Humanities,,4,2,,Fall 2026,2025-08-01,2025-12-01,"$13,602.00/Year",,302.27,Up to $3000,,Merit-based,A minor is comprised of 7 or more courses.,,Minor in LGBTQ Studies,"The official university website for the University of California, Irvine is uci.edu."
,School of Social Sciences,,4,,,Fall 2026,August 1,December 1,"For new undergraduate students in 2025-26, the estimated total for a California resident living on campus is $40,908. For non-residents, this amount is $72,796. [5, 37]","$21,866",$302.27,,,UCI offers many scholarship opportunities for all current undergraduate students. [19],"The minor in Linguistics requires the completion of seven courses, totaling 28 units. A minor is completed alongside a major as part of a bachelor's degree program. [8]",,Minor in Linguistics,"The official university website for the University of California, Irvine is uci.edu."
293,School of Humanities,,4,2,28.94%,Fall 2026,2025-08-01,2025-12-01,"$14,934.00",,,,,,4 years,,Bachelor of Arts in Literary Journalism,"The official university website for the University of California, Irvine is uci.edu."
,The Henry Samueli School of Engineering,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,Bachelor of Science in Materials Science and Engineering,"The official university website for the University of California, Irvine is uci.edu."
,,,4.0,2.0,,Fall 2026,"October 1, 2025","November 30, 2025",,,,,,"Regents Scholarships, Chancellor's Excellence Scholarships, Director's Scholarships, Campuswide Scholarships, Engineering Scholarships",,"$14,242.44/Year",Minor in Materials Science and Engineering,"The official university website for the University of California, Irvine is uci.edu."
,School of Physical Sciences,,4,2,,Fall 2026,August 1,December 1,"$13,602/Year",,,,,"Merit-based, Need-based",4 years,,Bachelor of Science in Mathematics,"The official university website for the University of California, Irvine is uci.edu."
293,School of Physical Sciences,,4,2.0,28.94%,Fall 2026,August 1,December 1,"For the 2025-2026 academic year, estimated tuition and fees for an undergraduate student are $13,602 for California residents and an additional $37,602 in nonresident supplemental tuition for out-of-state students. There are no specific fees for the 'Minor in Mathematics' program.","$21,533","The University of California, Irvine does not charge tuition on a per-credit basis for full-time undergraduate students. A flat tuition rate is charged per quarter. However, for specific programs like the U.S. Department of Defense Tuition Assistance (TA) Program, a per-unit cost is calculated, which for 2025-2026 is $302.27. [5]",,71%,"UCI offers various scholarships including need-based and merit-based awards. These include UC Irvine Distinguished Scholarships (Regents', Directors', and Chancellor's Excellence Scholarships) and Campuswide Scholarships. [4, 21]",The duration to complete a minor varies and depends on the student's major and course load.,"$13,602 per year for in-state students and $51,204 per year for out-of-state students for the 2025-2026 academic year. [7, 42]",Minor in Mathematics,"The official university website for the University of California, Irvine is uci.edu."
,"School of Physical Sciences, Department of Mathematics",,4,2,28.94%,Fall 2026,2025-10-01,2025-11-30,"$19,268.00/Year",,$302.27/unit,,,"Merit-based, financial need, and other eligibility criteria not tied to a specific school or major.",The duration is variable as the minor is completed alongside a major degree program.,"$13,602.00/Year",Minor in Mathematics for Biology,"The official university website for the University of California, Irvine is uci.edu."
,The Henry Samueli School of Engineering,,4,2.0,,Fall 2026,2025-08-01,2025-12-01,"$19,268.00/Year",21866,,,,"['Merit-based', 'Need-based']",4 years,"$19,268.00/Year",Bachelor of Science in Mechanical Engineering,"The official university website for the University of California, Irvine is uci.edu."
,School of Social Sciences,,4,2,,Fall 2026,August 1,October 1 - December 1,"$13,602/Year","around $19,000 per year",$302.27/unit,,,Need-based and merit-based,"The minor is completed as part of a student's undergraduate degree, with the duration depending on the individual's course planning. A minimum of four upper-division courses for the minor must be completed at UCI. [11]","$13,602/Year",Minor in Medical Anthropology,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Minor in Medical Humanities,"The official university website for the University of California, Irvine is uci.edu."
,Charlie Dunlop School of Biological Sciences,,4,2,,Fall 2026,2025-08-01,2025-11-30,"$13,753 per year for California residents (2023-24)",,,,,,4 years,,Bachelor of Science in Microbiology and Immunology,"The official university website for the University of California, Irvine is uci.edu."
,,,4,,,Fall 2026,August 1,December 1,,,,,,,,,Minor in Modern Middle East,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Arts in Music,"The official university website for the University of California, Irvine is uci.edu."
293,Claire Trevor School of the Arts,,4,"A minimum GPA of 3.0 for California residents (3.4 for non-residents) is required for admission consideration in the required “A-G” subject courses, with no grade lower than a C. [4] A cumulative GPA of at least 2.0 is required to remain in good academic standing and for graduation. [9]",28.94% (First-Year Admission Rate for all majors). [25],Fall 2026,The University of California application for Fall admission opens on August 1. [32],The application submission period is from October 1 to December 1. [32],"For the 2025-26 academic year, the estimated total for a new California resident undergraduate living on campus is $43,690, which includes $14,934 in systemwide fees and $4,334 in campus fees, along with housing, books, and other expenses. [18] For non-residents, an additional Nonresident Supplemental Tuition of $37,602 applies. [18]","72% of UCI undergraduate students receive grants or scholarships. [17] The average aid package, which may include grants, scholarships, loans, and work-study, is around $19,000. [24]","The calculated per-unit cost for the 2025-2026 academic year is $302.27, based on the annual tuition of $13,602 divided by 180 quarter hours. [12]",Scholarship opportunities are varied and students are matched based on a single application. [13] The Claire Trevor School of the Arts offers specific scholarships such as the Edna Helen Beach Scholarship and the Claire Trevor Society Scholarships. [19],72% of undergraduate students receive grants and scholarships. [17],"UCI offers a variety of scholarships based on merit and financial need, including school-specific scholarships. [13, 17]",The Bachelor of Music is a four-year program. [7],"$13,602 per year (systemwide tuition for California residents for the 2025-26 cohort), not including campus fees, housing, or other expenses. [3, 28]",Bachelor of Music in Music,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Minor in Music,"The official university website for the University of California, Irvine is uci.edu."
,Claire Trevor School of the Arts,,4,2,,Fall 2026,"August 1, 2025","November 30, 2025",,,,,,Merit-based,4 years,"$13,753 per year for California residents, $43,007 per year for non-residents",Bachelor of Fine Arts in Music Theatre,"The official university website for the University of California, Irvine is uci.edu."
,School of Biological Sciences,,4.0,2.0,,Fall 2026,August 1,December 1,"$13,602/Year",,,,72%,"Merit-based, Need-based",4 years,"$13,602/Year",Bachelor of Science in Neurobiology,"The official university website for the University of California, Irvine is uci.edu."
293,Sue & Bill Gross School of Nursing,,4,3,28.94%,Fall 2026,2025-08-01,2025-12-01,"$19,268.00",,302.27,,,"Merit-based, Need-based",4 years,,Bachelor of Science in Nursing Science,"The official university website for the University of California, Irvine is uci.edu."
,School of Pharmacy & Pharmaceutical Sciences,,4,2,28.94% (First-Year Admission Rate for Fall 2025),Fall 2026,August 1,December 1,"{'in-state': '$19,268/Year', 'out-of-state': '$56,870/Year'}",,$302.27 per unit,,,"UCI Scholarships are awarded for outstanding academic achievement, financial need, your major, special skills, leadership positions you hold, campus and community activities, and work experience.",4 years (A three-year track is also available),,Bachelor of Science in Pharmaceutical Sciences,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4,2.0,,Fall 2026,2025-08-01,2025-11-30,"$40,045.31/Year",,,,,"Merit-based, Need-based, and various other criteria.",4 years,"$14,253.00/Year",Bachelor of Arts in Philosophy,"The official university website for the University of California, Irvine is uci.edu."
293,School of Humanities,,4,2,,Fall 2026,2025-08-01,2025-12-01,"$19,268.00/Year",,302.27,,,Merit-based,,,Minor in Philosophy,"The official university website for the University of California, Irvine is uci.edu."
,School of Physical Sciences,,4.0,2.0,,Fall 2026,2025-10-01,2025-11-30,,,,,,"Merit-based, Need-based",4 years,,Bachelor of Science in Physics,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Arts in Political Science,"The official university website for the University of California, Irvine is uci.edu."
42nd in the world in the 2025 QS World University Rankings. [37],School of Social Sciences. [2],,,2,21%. [22],Fall 2026,October 1. [14],November 30. [14],"The university does not specify a separate fee for a minor program. The estimated annual systemwide tuition and fees for a full-time undergraduate California resident for 2024-2025 are $14,399. [11, 12]",,,,,"UCI offers a variety of scholarships for undergraduate students, including merit-based and need-based scholarships. [15]",The minor consists of seven courses (28 units). The duration to complete the minor depends on the student's academic planning and course load. [2],,Minor in Political Science,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4,2,,Fall 2026,August 1,December 1,,,,,,,,"$13,602/Year",Minor in Portuguese,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Arts in Psychology,"The official university website for the University of California, Irvine is uci.edu."
,"School of Social Sciences. [10, 27]",,4.0,2.0,,Fall 2026,"August 1. [2, 7, 13, 26, 37]","October 1 - December 1. [2, 7, 13, 26, 37]","$19,268.00/Year. [3]","An average of $22,000 for California undergraduates. [33]",$302.27/Unit. [18],,67% of California undergraduates receive grants and scholarships. [2],"Scholarships are awarded for academic achievement, financial need, community activities, and work experience. [4]","Four years (based on 180 quarter units). [6, 16]","$14,934.00/Year (Systemwide Fees). [3]",Bachelor of Science in Psychology,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Minor in Psychology,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Arts in Public Health Policy,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Science in Public Health Sciences,"The official university website for the University of California, Irvine is uci.edu."
,Joe C. Wen School of Population & Public Health,,4.0,2.0,28.94% (for Fall 2025),Fall 2026,August 1,December 1,"For new undergraduate students (CA Resident) in 2025-26, systemwide fees are $14,934 and campus fees are $4,334, for a total of $19,268 per year. There is no specific fee for the minor itself. [10]",,$302.27 per unit for undergraduates in 2025-2026. [9],,,"Scholarships are awarded based on academic achievement, financial need, major, special skills, leadership positions, campus and community activities, and work experience. [15]",Nine courses (36 units) are required for the minor. [19],,Minor in Public Health,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Arts in Quantitative Economics,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Arts in Religious Studies,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4,2.0,,Fall 2026,,Minors must be declared before a student applies for graduation. The deadline to apply for graduation is typically the Friday of the 6th week of the quarter of graduation.,"$14,385.67 per year for a California resident undergraduate living on campus for the 2024-2025 academic year. This includes tuition and campus fees but excludes housing, meals, and other personal expenses.",,,,,"UCI offers a variety of scholarships, including those based on academic merit, financial need, specific majors, and for students from particular backgrounds or with unique talents.",Seven courses are required to complete the minor.,,Minor in Religious Studies,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4,,,Fall 2026,2025-08-01,,,,,,,"Merit-based, Need-based",8 courses (32 units),,Minor in Russian Studies,"The official university website for the University of California, Irvine is uci.edu."
,School of Social Ecology,,4,2,,Fall 2026,2025-08-01,2025-11-30,,,,"$10,000 for the 4+1 Social Ecology + Business: Pathway Program",,"Merit-based, Need-based, Identity-based, Government, Athletic, Activity-based, Military, Employer-sponsored",4 years,,Bachelor of Arts in Social Ecology,"The official university website for the University of California, Irvine is uci.edu."
,School of Social Ecology,,4.0,2.0,,Fall 2026,,,,,,,,"Scholarships at UCI are awarded for academic achievement, financial need, community activities, work experience, and more. Other forms of aid include grants, loans, and work-study. [19]",The minor requires the completion of six upper-division courses (24 units). [9] The time to completion varies based on the student's course load.,,Minor in Social Ecology,"The official university website for the University of California, Irvine is uci.edu."
,School of Social Ecology,,4,"3.0 for California residents, 3.4 for non-residents",,Fall 2026,"August 1, 2025","November 30, 2025","For a California resident undergraduate living on campus, the estimated total for 2025-2026 is $37,870, which includes $14,646 in tuition and fees. For non-residents, the estimated total is $69,122, including $47,400 in tuition and fees.",,"For students under the U.S. Department of Defense Tuition Assistance Program, the 2024-2025 per-unit cost is $292.13. Other students are typically charged a flat rate per quarter.",,,"UCI offers a variety of scholarships including those based on academic merit, financial need, and specific criteria for continuing and transfer students, including Regents, Chancellor's Excellence, and various donor-funded scholarships.",4 years,"$14,646 per year for California residents (2025-2026). $47,400 per year for non-residents (2025-2026).",Bachelor of Arts in Social Policy and Public Service,"The official university website for the University of California, Irvine is uci.edu."
,School of Social Sciences,,4,2,,Fall 2026,"August 1, 2025","November 30, 2025","$14,395 per year for California residents (2024-2025)",,,,,"Merit-based, Need-based",4 years,"For California residents living on campus, the estimated total cost of attendance for 2024-2025 is $37,453. For out-of-state residents, the estimated total cost is $70,145.",Bachelor of Arts in Sociology,"The official university website for the University of California, Irvine is uci.edu."
293,School of Social Sciences,"Students can repeat a class if they receive a grade of C- or below. For the first 16 units of repeated courses, the new grade replaces the old one in the GPA calculation. [10]",4.0,2.0,30%,Fall 2026,August 1,December 1,"$19,268/Year","$20,868",$302.27/unit,,64%,"Merit-based, financial need, or other eligibility criteria not tied to a specific school or major. [11]",A minor is completed in conjunction with a major and does not have a standalone duration.,,Minor in Sociology,"The official university website for the University of California, Irvine is uci.edu."
,Donald Bren School of Information and Computer Sciences,,4.0,3.0,,Fall 2026,"August 1, 2025","November 30, 2025","The estimated cost of attendance for 2025-2026 is $43,690 for California residents and $81,292 for non-residents. [42]","The average need-based financial aid award is $23,806 and the average merit-based award is $8,166. [42]",,,,"Grants, scholarships, loans, and work-study are available, awarded for academic achievement, financial need, community activities, and work experience. [30]",4 years,"The estimated cost of attendance for 2025-2026 is $43,690 for California residents and $81,292 for non-residents, which includes tuition, room, board, and fees. [42]",Bachelor of Science in Software Engineering,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4,,,Fall 2026,,,,,,,,,,,Bachelor of Arts in Spanish,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4.0,2.0,28.94%,Fall 2026,2025-08-01,2025-12-01,"$13,602.00/Year",,$302.27/unit,,,Merit-based and need-based,7 courses (28 units),"$13,602.00/Year",Minor in Spanish,"The official university website for the University of California, Irvine is uci.edu."
293,Donald Bren School of Information and Computer Sciences,,4.0,2.0,,Fall 2026,August 1,December 1,"$19,268/Year",,$302.27/unit,,72%,"merit, financial need, or other eligibility criteria",7 courses,,Minor in Statistics,"The official university website for the University of California, Irvine is uci.edu."
,School of Social Ecology,,4,2.8,,Fall 2026,2025-08-01,2025-11-30,,,,,,"Merit-based, Need-based, Field-specific",4 years,,Bachelor of Arts in Urban Studies,"The official university website for the University of California, Irvine is uci.edu."
,"School of Social Ecology. [7, 13]",,4,2,28.94%. [18],Fall 2026,August 1. [28],December 1. [28],"$13,602/Year (for California residents, 2025-2026). [10]",,$302.27. [2],,,"Merit-based, financial need. [12, 23]","A minor at UCI consists of seven or more courses. [13, 44]","$13,602/Year (for California residents, 2025-2026). [10]",Minor in Urban and Regional Planning,"The official university website for the University of California, Irvine is uci.edu."
