QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,Buchtel College of Arts and Sciences,,4.0,2.3,,Fall 2026,,,"$6,420.70/Semester",,$501.73/Credit,"$1,000 - $7,500 per year",,"Merit-based, Departmental",4 years,"$6,420.70/Semester",Bachelor of Fine Arts in Painting and Drawing,https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/art/painting-drawing-bfa/painting-drawing-bfa.pdf
,Buchtel College of Arts and Sciences,,4.0,2.0,,,,,"$13,078.24/Year",,$544.93,"$1,000 - $4,500 per year",,Merit-based,4 years,,Bachelor of Arts in Philosophy,https://www.uakron.edu/philosophy/academics/philosophy-program.dot
,Myers School of Art,,4.0,2.5,,Fall 2026,,,"$12,715.40/Year",,$529.81,"$1,000 - $7,500 per year",,Merit-based,4 years,"$12,715.40/Year",Bachelor of Fine Arts in Photography,https://www.uakron.edu/academics_majors/
,LeBron James Family Foundation School of Education,,4.0,2.75,,Fall 2026,,,"$14,035.28/Year (Ohio Resident)",,$576.75 (Ohio Resident),"$1,000 - $3,000 per year (Akron Guarantee Scholarship)",,Merit-based,4 years,"$14,035.28/Year (Ohio Resident)",Bachelor of Science in PK-12 Multi-age Education,https://www.uakron.edu/academics_majors/
,Buchtel College of Arts and Sciences,,4.0,2.0,82.15% (Fall 2023),Fall 2026,,,"$14,457.76/Year",,$538.73/credit hour for Ohio residents,"$1,500 - $4,500 per year",,Merit-based,4 years,"$14,457.76/Year",Bachelor of Arts in Political Science,https://www.uakron.edu/academics_majors/
,College of Engineering and Polymer Science,,4.0,2.75,,Fall 2026,,,"$6,108.64/Semester (Ohio Resident) or $10,230.14/Semester (Non-Ohio Resident), plus a $50/credit hour College of Engineering and Polymer Science program fee.",,"$509.05/credit (Ohio Resident) or $852.51/credit (Non-Ohio Resident), plus a $50/credit hour College of Engineering and Polymer Science program fee.","Up to $7,500 per year",,Merit-based and Need-based,4 years,"$6,108.64/Semester (Ohio Resident) or $10,230.14/Semester (Non-Ohio Resident), plus a $50/credit hour College of Engineering and Polymer Science program fee.",Bachelor of Science in Polymer Science and Polymer Engineering,https://bulletin.uakron.edu/undergraduate/colleges-programs/engineering-polymer-science/engineering-polymer-science.pdf
,"School of Education, Buchtel College of Arts and Sciences",,4.0,3.0,,,,,,,534.82,,,Merit-based,4 years,"$6,417.84/Semester",Bachelor of Science in Primary Inclusive Teacher Preparation (Age 3 thru Grade 5),https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/education/early-childhood-inclusive-teacher-preparation-bs/early-childhood-inclusive-teacher-preparation-bs.pdf
,"Buchtel College of Arts and Sciences, Myers School of Art",,4.0,2.0,,,,,,,,,,"Merit-based, Departmental, Privately funded",120 credits,,Bachelor of Fine Arts in Printmaking,https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/art/printmaking-bfa/
,College of Business,,4.0,2.0,,,,,6464.78,,538.74,,,"Merit-based, financial need, major, and/or other criteria",18 credits,,Minor in Professional Selling,https://bulletin.uakron.edu/undergraduate/colleges-programs/business-administration/marketing/marketing.pdf
,Buchtel College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,"$12,929.40/Year for Ohio residents",,$538.73/credit hour for Ohio residents,"$1,000 - $7,500 per year",,Merit-based,4 years,"$12,929.40/Year for Ohio residents",Bachelor of Arts in Psychology,https://www.uakron.edu/academics_majors/
1001-1200,School of Allied Health,,4.0,2.75,,Fall 2026,,,"$13,078.32/Year",,$544.93,"$3,500 per year",,"Merit-based, Need-based",4 years,,Bachelor of Science in Respiratory Therapy,https://www.uakron.edu/academics_majors/
,College of Business,,4.0,2.5,,Fall 2026,,,"$15,661/Year",,$579.93/credit for Ohio resident,"Up to $7,500 per year",,"Merit-based, Need-based, Departmental",4 years,"$15,661/Year",Bachelor of Business Administration in Risk Management and Insurance,https://www.uakron.edu/academics_majors/
,College of Business,,4.0,2.5,,Fall 2026,,,12760.48/Year,,531.68/Credit,"$1,000 to $7,500 per year",,"Merit-based, Donor-funded",4 years,"$12,760.48/Year",Bachelor of Business Administration in Sales Management,https://bulletin.uakron.edu/undergraduate/colleges-programs/business-administration/marketing/sales-management-bs/sales-management-bs.pdf
,Myers School of Art,,4.0,2.75,,Fall 2026,,,"$13,538.16/Year (Ohio Resident)",,$552.84/credit (Ohio Resident),"$500 - $7,500",,Merit-based,4 years,"$13,538.16/Year (Ohio Resident)",Bachelor of Fine Arts in Sculpture,https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/art/sculpture-bfa/sculpture-bfa.pdf
,College of Health and Human Sciences,,4.0,2.5,,Fall 2026,,,"$14,540.70/Year",,$538.70/credit hour,"$1,000 - $7,500 per year",,"Merit-based, Departmental",4 years,"$14,540.70/Year",Bachelor of Arts in Social Work,https://www.uakron.edu/academics_majors/
,Buchtel College of Arts and Sciences,,4.0,2.0,83%,Fall 2026,,,14069.82/Year,,563.62,"$1,000 to $7,500 per year",,"Merit-based, Need-based",4 years,14069.82/Year,Bachelor of Science in Chemistry with a Polymer Option,https://www.uakron.edu/academics_majors/
,LeBron James Family Foundation School of Education,,4.0,3.0,,Fall 2026,,,"$12,931.40/Year",,$538.81 (In-state),"$1,000 - $7,500 per year",,Merit-based,4 years,"$12,931.40/Year",Bachelor of Science in Mild/Moderate Intervention Specialist (Grades K - 12),https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/arts-sciences.pdf
,LeBron James Family Foundation School of Education,,4.0,3.0,,Fall 2026,,,,,"$546.68 (Ohio resident, per credit hour)","Up to $5,500 per year (Akron Guarantee Scholarship)",,"Merit-based, College-specific",4 years,"$13,120.24/Year (Ohio resident)",Bachelor of Science in Moderate/Intensive Intervention Specialist (Grades K - 12),https://www.uakron.edu/academics_majors/
,LeBron James Family Foundation College of Education,,4.0,3.0,,Fall 2026,,,,,531.51,"up to $4,500 per year",,"Merit-based, Need-based",4 years,"$14,193.12/Year (Ohio Resident)",Bachelor of Science in Early Childhood Intervention Specialist (Age 3 - Grade 3),https://www.uakron.edu/academics_majors/
801-1000,Buchtel College of Arts & Sciences,,4.0,3.4,,Fall 2026,,,"$12,797.40/Year",,$533.22/credit hour,"$1,000 to $7,500 per year",,Merit-based,3 Years,"$12,797.40/Year",Bachelor of Arts in History/Law 3+3,https://www.uakron.edu/academics_majors/
,Buchtel College of Arts and Sciences,,4.0,3.4,,Fall 2026,,,,,,,,"Merit-based (Jarvie Heisey, Bahlmann, and Portz scholarships)","6 years (3 years for BA, 3 years for JD)",,Bachelor of Arts in Philosophy/Law 3+3,https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/philosophy/philosophy.pdf
,Buchtel College of Arts and Sciences,,4.0,2.0,,,,,"$6,465.18 per semester (Ohio Resident)",,$512.11 (Ohio Resident),,,Merit-based,4 years,"$6,465.18 per semester (Ohio Resident)",Bachelor of Arts in Political Science/National Security,https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/political-science/political-science-national-security-ba/
,Buchtel College of Arts and Sciences,,4.0,3.5,,Fall 2026,"August 1, 2025","August 1, 2026","$12,747.92/Year (Ohio Resident)",,$531.16 (Ohio Resident),"Up to $7,500 per year",,Merit-based,6 years (3 years undergraduate + 3 years law school),"$12,747.92/Year (Ohio Resident)",Bachelor of Arts in Political Science/Law 3+3,https://www.uakron.edu/academics_majors/
,Buchtel College of Arts and Sciences,,4.0,2.2,,Fall 2026,"August 1, 2025","August 1, 2026","$12,910.96/Year",,$522.96,"$1,000 - $7,500 per year",,Merit-based,4 years,"$12,910.96/Year","Bachelor of Arts in Philosophy, Political Science, and Economics",https://www.uakron.edu/academics_majors/
,Buchtel College of Arts and Sciences,,4.0,2.0,89.28%,Fall 2026,,,,,531.57,"$1,000 to $7,500 annually",,"Merit-based, Need-based",4 years,12757.76/Year,"Bachelor of Arts in Philosophy, Sociology and Psychology",https://www.uakron.edu/academics_majors/
,Buchtel College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,12929.40/Year,,538.73,"1,000 - 7,500 per year",,"Merit-based, Departmental",4 years,12929.40/Year,Bachelor of Arts in Sociology,https://www.uakron.edu/academics_majors/
,Buchtel College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,"$6,464.78/Semester or $12,929.56/Year",,521.24,"$1,000 to $7,500 per year",,Merit-based,4 years,12929.56,Bachelor of Arts in Spanish,https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/modern-languages/spanish-ba/spanish-ba.pdf
,College of Engineering and Polymer Science,,4.0,2.0,,,,,14666.4,,$553.02 for Ohio Residents,"Up to $7,500 per year",,"Merit-based, Program-specific",4 years,14666.4,Bachelor of Science in Corrosion Engineering,https://bulletin.uakron.edu/undergraduate/colleges-programs/engineering-polymer-science/chemical-biomolecular-corrosion-engineering/corrosion-engineering-bs/
1001-1200,College of Business,,4.0,2.5,,,,,"$6,359.88/Semester",,529.99,"$1,000 - $7,500 per year",,Merit-based,,"$6,359.88/Semester",Minor in Business Data Analytics,https://www.uakron.edu/academics_majors/
,Buchtel College of Arts and Sciences,,4.0,2.0,,,,,"$6,813.84/Semester",,567.82,"$1,000 to $7,500 per year",,Merit-based,,"$6,813.84/Semester",Minor in Economics,https://www.uakron.edu/academics_majors/
1001-1200,College of Business,,4.0,2.0,,Fall 2026,,,"$12,660.32/Year (in-state)",,$527.51 (in-state),"$1,000 - $7,500 per year",,Merit-based,18 credits,"$12,660.32/Year (in-state)",Minor in Leadership and Human Resources,https://www.uakron.edu/academics_majors/
,College of Business Administration,,4.0,2.0,,Fall 2026,,,,,533.08,,,"Merit-based, Need-based, Field of Study-based",,,Minor in Information Systems Management,https://bulletin.uakron.edu/undergraduate/colleges-programs/business-administration/business-administration.pdf
,College of Business,,4.0,2.0,,,,,,,,,,"Merit-based, Need-based",,,Minor in Risk Management and Insurance,https://www.odu.edu/academics/programs/minor/risk-management-insurance
,College of Business,,4.0,2.0,,,,,15792/Year,,"$559.78 (Ohio Resident) / $845.59 (Non-Ohio Resident) per credit hour, plus a $26.15 per credit hour College of Business fee.","$1,000 to $7,500 annually",,Merit-based,18 credit hours,15792/Year,Minor in Supply Chain/Operations Management,https://www.uakron.edu/academics_majors/
,College of Business,,4.0,2.5,,Fall 2026,,,,,578.92,"1,000 to 7,500 annually",,Merit-based,4 years,"$6,587.02/Semester",Bachelor of Science in Applied AI & Information Systems,https://bulletin.uakron.edu/undergraduate/courses-instruction/ism/
,Buchtel College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,"$5,867.04/Semester",,$488.92/credit hour,"$1,000 - $7,500 per year",,Merit-based,2 years,"$5,867.04/Semester",Associate of Arts in Communication Option,https://www.uakron.edu/academics_majors/
,Buchtel College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,"$6,495.38/Term (Ohio Resident), $10,576.65/Term (Non-Ohio Resident)",,"$541.28/credit (Ohio Resident), $881.39/credit (Non-Ohio Resident)","$1,000 to $7,500 per year",,Merit-based,120 credits,"$6,495.38/Term (Ohio Resident), $10,576.65/Term (Non-Ohio Resident)",Bachelor of Arts in Humanities Divisional,https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/arts-sciences.pdf
1201-1400,College of Engineering and Polymer Science,,4.0,2.0,,Fall 2026,,,,,$604.14,"$1,000 - $7,500 per year",,Merit-based,2 years,"$14,975.64/Year",Associate of Science in Construction Management Option,https://www.uakron.edu/academics_majors/
,Buchtel College of Arts and Sciences,,4.0,2.0,,,,,"$12,929.40/Year (Ohio Resident)",,$538.72 (Ohio Resident),"$1,000 to $7,500 annually",,Merit-based,4 years,"$12,929.40/Year (Ohio Resident)","Bachelor of Arts in Social Sciences, Divisional PPE Track",https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/interdisciplinary-programs/social-science-divisional-ppe-track-ba/social-science-divisional-ppe-track-ba.pdf
,Buchtel College of Arts and Sciences,,4.0,2.0,,,,,,,,"$1,000 - $7,500 per year",,Merit-based,4 years,,"Bachelor of Arts in Social Sciences, Divisional PSP Track",https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/interdisciplinary-programs/social-sciences-divisional-psp-track-ba/social-sciences-divisional-psp-track-ba.pdf
,Buchtel College of Arts and Sciences,,4.0,2.0,83.9%,,,,"$14,809.50/Year",,$544.93,"Up to $7,500 per year",,Merit-based,4 years,"$14,809.50/Year","Bachelor of Arts in Social Sciences, Divisional",https://www.uakron.edu/academics_majors/
,School of Nursing,,4.0,3.2,,,,,,,Ohio Resident: $565.25 per credit hour; Non-Ohio Resident: $905.45 per credit hour,,,"University scholarships, Departmental scholarships, Private scholarships",15-month,,Bachelor of Science in Nursing (Accelerated),https://bulletin.uakron.edu/undergraduate/colleges-programs/health-professions/nursing/accelerated-nursing-bsn/
1201-1400,School of Nursing,1.0,4.0,2.75,83%,Fall 2026,,,13613.68,,549.32,"$1,000 to $7,500 per year",,Merit-based,Five semesters,"$13,613.68/Year",Bachelor of Science in Nursing (for LPNs),https://www.uakron.edu/academics_majors/
801-1000,School of Nursing,,4.0,2.5,,Fall 2026,,,,,$365 per credit hour,"$1,000 to $2,500",,"Merit-based, need-based, donor-funded",As little as one year,"$10,950 / Program",Bachelor of Science in Nursing (RN to BSN),https://www.uakron.edu/academics_majors/
