Program name,Program Page url
Real Estate and Development (B.S.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Real Estate and Development Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
"Religion, Study of (B.A.)","The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
"Religion, Study of Minor","The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Revelle College Special Project Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
"Russian, East European and Eurasian Studies (B.A.)","The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
"Russian, East European and Eurasian Studies Minor","The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Russian Literature Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Science and Society Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Science Education Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Sociology (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Sociology - American Studies (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Sociology - Culture and Communication (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Sociology - Economy and Society (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Sociology - International Studies (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Sociology - Law and Society (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Sociology - Science and Medicine (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Sociology - Social Inequalities (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Sociology Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
South Asian Studies Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Spanish Literature Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Speculative Design (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Speculative Design Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Speech and Language Sciences Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Structural Engineering (B.S.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Studio (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
"Technology, Innovation, & Supply Chain Minor","The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Theatre (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Theatre Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Urban Studies and Planning (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Urban Studies and Planning Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Visual Arts (Art History/Criticism) (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Visual Arts (Art History/Criticism) Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Visual Arts (Computing) Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Visual Arts (Digital Video and Film Production) Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Visual Arts (History and Criticism/Film and Video) Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Visual Arts (Media) (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Visual Arts (Photography) (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Visual Arts (Photography) Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Visual Arts (Speculative Design) (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Visual Arts (Studio) (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Visual Arts (Studio) Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Visual Arts Computing & the Arts Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
Warren College Individual Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
World Literature and Culture (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
World Music Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California."
