Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,IsRecommendationSystemOpted,error
,,,,,,,,,,,error,Minor in French,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,error,Bachelor of Arts in Gender and Sexuality Studies,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,error,Minor in Gender and Sexuality Studies,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
Not Required,Not Required,"UC Irvine utilizes a comprehensive review process for first-year applications. This includes a review of the completion of required college-preparatory coursework ('A-G' courses), demonstrated academic achievements, activities, talents, and skills, all considered within the context of the applicant's circumstances and experiences. The university considers all information provided in the application, including answers to the personal insight questions. A minimum GPA of 3.0 for California residents and 3.4 for non-California residents is required in the 'A-G' subject courses. [12]",Not Required,True,False,,False,False,,,institute,Bachelor of Science in Genetics,"The official university website for the University of California, Irvine is uci.edu.",,
,,,,,,,,,,,error,Bachelor of Arts in German Studies,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
Not Required,Not Required,"Seven courses (28 units) are required for the minor. Four upper-division courses required for the minor must be completed successfully at UCI. By petition, two of the four may be taken through the UC Education Abroad Program, provided that course content is approved in advance by the German Undergraduate Director and the Humanities Office of Undergraduate Study. [8, 9]",Not Required,True,False,False,False,False,,,program,Minor in German,"The official university website for the University of California, Irvine is uci.edu.",,
,,,,True,,,False,False,,,institute,Bachelor of Arts in Global Cultures,https://catalogue.uci.edu/schoolofhumanities/undergraduateprograminglobalcultures/globalcultures_ba/globalcultures_ba.pdf,,
Not Required,Not Required,"NOTE: The UCI Catalogue states that the Bachelor of Arts in Global Middle East Studies is not currently admitting students. [10] The following are the general freshman application requirements for the University of California, Irvine. Applicants must complete 15 A-G subject courses with a grade of C or better, with a minimum GPA of 3.0 for California residents and 3.4 for non-residents. [3] UC Irvine utilizes a comprehensive review process that considers academic GPA, performance in courses beyond the minimum A-G requirements, number of UC-approved honors and AP/IB courses, and other personal attributes and experiences as demonstrated in the Personal Insight Questions. [3]",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Global Middle East Studies,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"Information about application requirements is not available on the official website. The program is currently not admitting students. [2, 5] The requirements listed are for completing the minor, which include taking specific courses. [2, 5]",Not Required,True,False,False,False,False,,,program,Minor in Global Middle East Studies,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"The interdisciplinary minor in Global Sustainability is open to all UCI students. Students are required to complete three introductory courses (12 units), three electives (12 units), one methods course (4 units), and three quarters of a senior capstone sequence (8 units). [4, 6]",Not Required,True,False,False,False,False,,,program,Minor in Global Sustainability,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"To declare a minor in Greek, students must notify their academic counselor to add the minor to their degree audit and then complete the required courses. [7, 14, 15] A minimum overall grade point average of at least 2.0 in all courses required for the minor is necessary to have it officially posted to the academic transcript. [15] The coursework consists of seven courses (28 units). Students must complete Greek 1A, 1B, and 1C, or provide proof of equivalent proficiency. They must also complete six upper-division courses from GREEK 100-104, with the option to substitute one of these with GREEK 120. Students exempted from Greek 1C must take an additional upper-division Classics or Greek course.",Not Required,True,False,False,False,False,,,program,Minor in Greek,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"To declare the Minor in Health Informatics, a student must be a current UCI undergraduate. The process involves reviewing the course requirements, which include completing IN4MATX 171 and selecting four other courses from specified lists, and then adding the minor to the student's DegreeWorks. There are no specific application documents like a resume or statement of purpose required to declare the minor. A grade of C or better is required in all courses for the minor.",Not Required,True,False,True,False,False,,,program,Minor in Health Informatics,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"For undergraduate admission, applicants must complete 15 A-G courses with a grade of C or better, and earn a minimum GPA of 3.0 for California residents or 3.4 for non-residents. Instead of a traditional statement of purpose, applicants must answer four Personal Insight Questions. The University of California system is test-free, meaning ACT/SAT scores are not considered for admission. [1, 48] For graduate admission, general requirements include holding a bachelor's degree from an accredited institution. Specific requirements such as a statement of purpose, resume/CV, and writing samples are determined by individual graduate programs. [42]",Not Required,True,False,,False,False,,,institute,Minor in Hearing and Speech Sciences,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"To add the Minor in History, students should contact their academic counselor to have the minor added to their degree audit. [12] The departmental requirements for completing the minor are seven courses (28 units), consisting of three lower-division History courses and four upper-division History courses. [9] All four upper-division courses must be completed at UCI. [9]",Not Required,True,False,False,False,False,,,program,Minor in History,"The official university website for the University of California, Irvine is uci.edu.",,
,,,,,,,,,,,error,Bachelor of Arts in History,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
Not Required,Not Required,"Applicants to the Biological Sciences major at the University of California, Irvine must complete a series of preparatory courses. For transfer students, this includes one year of general chemistry with laboratory, one year of organic chemistry with laboratory, and one year of introductory biology courses (equivalent to UCI's BIO SCI 93 and BIO SCI 94), all with a grade of C or better. A cumulative GPA of 3.0 or higher is also required. [4] Freshman applicants apply to the broader university and then declare a major. The application is submitted through the University of California application system, which includes personal insight questions.",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Human Biology,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"The minor in Humanities and Law is open to all UCI undergraduate students. [2] To declare the minor, students should notify their academic counselor to add the minor to their degree audit and then complete the required courses. [2] There is no separate, formal application process mentioned for admission to the minor. The requirements consist of completing a minimum of eight courses (32 units). [1, 3] This includes a choice between PHILOS 22 or ENGLISH 11, one of two specified course options, and five approved upper-division elective courses, with at least one course from philosophy, history, and either literature or classics. [1, 3]",Not Required,True,False,False,False,False,,,program,Minor in Humanities and Law,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"Applicants must meet the general freshman admission requirements of the University of California, Irvine. This includes the completion of the 'A-G' subject requirements with a minimum GPA of 3.0 for California residents and 3.4 for non-residents, with no grade lower than a C. [8] All applicants must complete the UC application, which includes responding to four out of eight Personal Insight Questions. [19]",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Informatics,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"The minor in informatics prepares students to understand the relationship between information technology and people. [8] The process to add the minor involves reviewing the requirements, meeting with an advisor if needed, and adding the minor to your DegreeWorks. [11] There are no prerequisites required to declare an ICS minor. [11] The minor includes course work covering a variety of topics, including programming, software engineering, human computer interaction, and social analysis of computerization. [8] It does not require prior programming experience, though it does have core courses that teach programming. [8] A maximum of two courses can be taken Pass/Not Pass toward the minor. [8]",Not Required,True,False,True,False,False,,,program,Minor in Informatics,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"The Minor in Innovation and Entrepreneurship is open to undergraduate students from any UCI major outside of the Merage School. Students in the B.A. in Business Administration and B.S. in Business Information Management programs are not eligible. To add the minor, students must contact their home school's advising unit to have it added to their DegreeWorks. [19]",Not Required,True,False,False,False,False,,,program,Minor in Innovation and Entrepreneurship,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"To be considered for admission to UC Irvine as a freshman, you must complete the University of California's required A-G high school coursework with a grade of C or better in each course. For California residents, the minimum GPA is 3.0, while for non-residents, it is 3.4. All applicants must respond to four out of eight Personal Insight Questions, with each response limited to 350 words.",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in International Studies,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"The minor in International Studies is something that current UCI students can declare and does not have a formal application process requiring documents like a resume or statement of purpose. The requirements are course-based. Students must complete ""INTL ST 1: Introduction to Global Studies"" and select one course from a list of foundational courses such as ""INTL ST 11: Global Cultures and Society"" or ""INTL ST 15: Global Political Economy"". Additionally, students must complete two upper-division courses in one geographic area and three upper-division courses in a global focus area, with at least one from ""Module A"". The final requirement is one quarter of the Global and International Studies Forum.",Not Required,True,False,False,False,False,,,program,Minor in International Studies,"The official university website for the University of California, Irvine is uci.edu.",,
,Required,"For graduate admissions, applicants must submit an online application and pay a non-refundable application fee ($135 for U.S. Citizens and lawful U.S. Permanent Residents, and $155 for all other applicants). [11] Applicants are required to upload unofficial transcripts from all institutions attended after high school. [11] For undergraduate admissions, applicants must use the UC application, and the submission period is from October 1 to December 1. [24] A nonrefundable application fee of $80 for domestic applicants or $95 for international applicants is required. [24] Transcripts and letters of recommendation are not to be sent when applying. [24]",,True,False,,False,False,,,institute,Minor in Iranian Studies,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"The minor in Italian Studies is an interdisciplinary curriculum that allows students to go beyond second-year Italian and engage in various aspects of Italian culture by taking courses in Italian literature and other courses related to Italian history and culture in the Departments of Art History, Comparative Literature, English, Film and Media Studies, History, and Philosophy. Eight courses (32 units) are required for the minor. [6]",Not Required,True,False,False,False,False,,,program,Minor in Italian Studies,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Required,"To be eligible for admission to UC San Diego, you must complete UC College preparatory courses (A-G courses) in the subjects below and earn a ""C"" grade or better. Complete at least 11 of the 15 courses before your senior year of high school. a. History/social science, 2 years. b. English, 4 years. c. Mathematics, 3 (4 recommended). d. Laboratory science, 2 (3 recommended). e. Language other than English (or other second language), 2 (3 recommended). f. Visual and performing arts, 1 year. g. College preparatory elective, 1 year. California residents must earn a GPA of 3.0 (or better) with no grade lower than ""C."" Non-California residents, including International applicants, must earn a GPA of 3.4 (or better) with no grade lower than a ""C.""",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Japanese Language and Literature,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"To declare a minor in the School of Humanities, non-Humanities majors should contact an academic counselor in the School of their major and request to add the minor to their DegreeWorks audit. To officially receive a minor, a student must complete all required courses with a minimum overall grade point average of at least 2.0 in all courses required for the minor program, and ensure the minor is listed on their Application for Graduation. [14]",Not Required,True,False,False,False,False,,,program,Minor in Japanese Language and Literature,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"To declare a minor in Japanese Studies, a student must be a currently enrolled undergraduate at UCI. The requirements for the minor are course-based, consisting of eight courses (32 units). These include completing JAPANSE 2C (or equivalent), EAS 55, one upper-division course in Japanese history, one upper-division course from a specified list of social science and political science courses, one upper-division course from a specified list of East Asian Studies and Japanese courses, and three additional courses from East Asian Studies offerings on Japanese topics. A minimum of four upper-division courses for the minor must be completed at UCI. [2]",Not Required,True,False,False,False,False,,,program,Minor in Japanese Studies,"The official university website for the University of California, Irvine is uci.edu.",,
,,,,False,False,False,False,False,,,none,Minor in Jewish Studies,"The official university website for the University of California, Irvine is uci.edu.",False,
Not Required,Not Required,"Prospective students for the Bachelor of Arts in Korean Literature and Culture at the University of California, Irvine are subject to the general first-year application requirements of the University of California system. These requirements include the completion of 15 A-G college-preparatory courses with a grade of C or better, with 11 of these courses needing to be completed by the end of the junior year of high school. A minimum GPA of 3.0 for California residents (3.4 for non-residents) is required in these courses, with no grade lower than a C. [1]",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Korean Literature and Culture,"The official university website for the University of California, Irvine is uci.edu.",,
,,,,,,,,,,,error,Minor in Korean Studies,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
Not Required,Not Required,"Admissions requirements for new students at the freshman level: Students must meet all the basic UC admission requirements with a minimum 3.0 GPA or better. [16] First-year applicants are reviewed for completion of required college-preparatory coursework (""A-G""), demonstrated academic achievements, activities, talents, and skills — all in the context of your circumstances and experiences. We consider all information provided in your application, including your answers to the personal insight questions. [4]",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Language Science,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"Seven courses (28 units) are required for the minor. [8]

A. One course from LATIN 1A-LATIN 1B-LATIN 1C or LATIN 100.
B. Select six upper-division courses from LATIN 100-104. [8]",Not Required,True,False,False,False,False,,,program,Minor in Latin,"The official university website for the University of California, Irvine is uci.edu.",,
,,,,False,False,False,False,False,,,none,Minor in Latin American Studies,"The official university website for the University of California, Irvine is uci.edu.",False,
Not Required,Not Required,"To declare the Minor in Gender & Sexuality Studies, students should contact the department or join the Gender & Sexuality Studies minor mailing list. [17] The departmental requirements for the minor involve completing seven courses (28 units). [10] For the Minor in Queer Studies, which is also offered by the Department of Gender and Sexuality Studies, the requirement is the completion of seven courses (28 units). [11, 15]",Not Required,True,False,False,False,False,,,program,Minor in LGBTQ Studies,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"Requirements for the minor in Linguistics are met by taking seven linguistics courses (28 units) as specified below:

A. Complete the following:

LSCI 3. Introduction to Linguistics
LSCI 10. Introduction to Phonology
LSCI 20. Introduction to Syntax

B. Four additional language sciences courses, three of which must be upper-division. Students may select research courses, whose numbering varies by department. Individual study may count for up to two of the additional language science courses if taken for multiple quarters or with multiple faculty members affiliated with Language Science.

Residence Requirement: At least three upper-division courses required for the minor must be completed successfully at UCI. [14, 15]",Not Required,True,False,False,False,False,,,program,Minor in Linguistics,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"Applicants to the University of California, Irvine, as part of the general UC application, must respond to four out of eight ""Personal Insight Questions."" Each response is limited to a maximum of 350 words. These questions are used in place of a traditional statement of purpose to get to know the applicant's life experience, interests, and accomplishments.",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Literary Journalism,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Required,"UC Irvine, as part of the University of California system, requires freshman applicants to complete 15 'a-g' college-preparatory courses with a grade of C or better. At least 11 of these courses must be completed before the final year of high school. There is a minimum GPA requirement of 3.0 for California residents and 3.4 for non-residents in these 'a-g' courses. Additionally, applicants must respond to four out of eight Personal Insight Questions, with each response limited to 350 words.",Not Required,True,False,,False,False,,,institute,Bachelor of Science in Materials Science and Engineering,"The official university website for the University of California, Irvine is uci.edu.",,
,,,,False,False,False,False,False,,,none,Minor in Materials Science and Engineering,"The official university website for the University of California, Irvine is uci.edu.",False,
,,,,,,,,,,,error,Bachelor of Science in Mathematics,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
Not Required,Required,"UC Irvine's selection criteria for first-year admission includes a comprehensive review of a student's completion of 'A-G' college-preparatory coursework, demonstrated academic achievements, activities, talents, and skills, all considered in the context of the applicant's circumstances and experiences. [9] The University of California application includes responses to four Personal Insight Questions, which applicants choose from a set of eight. [19] Each response is limited to 350 words. [19]",Not Required,True,False,,False,False,,,institute,Minor in Mathematics,"The official university website for the University of California, Irvine is uci.edu.",,
,,,,,,,,,,,error,Minor in Mathematics for Biology,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,error,Bachelor of Science in Mechanical Engineering,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,error,Minor in Medical Anthropology,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,error,Minor in Medical Humanities,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,error,Bachelor of Science in Microbiology and Immunology,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,error,Minor in Modern Middle East,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,error,Bachelor of Arts in Music,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,error,Bachelor of Music in Music,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
Not Required,Required,"For first-year admission, UC Irvine uses a comprehensive review process that considers completion of required college-preparatory coursework (""A-G""), demonstrated academic achievements, activities, talents, and skills, all within the context of an applicant's circumstances and experiences. All information provided in the application, including answers to the personal insight questions, is considered. [10] The university seeks to select students who have a demonstrated record of academic and personal achievement. [12]",Not Required,True,False,,False,False,,,institute,Minor in Music,"The official university website for the University of California, Irvine is uci.edu.",,
,,,,,,,,,,,error,Bachelor of Fine Arts in Music Theatre,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,error,Bachelor of Science in Neurobiology,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
Not Required,Required,Freshman applicants to the BS in Nursing Science program will apply by completing the online UC Application by November 30th. [4] A cumulative high school GPA of 3.0 or higher and the completion of two years of high school laboratory science (biology & chemistry) with a minimum grade of C in each course are required. [4] The undergraduate admissions process is handled centrally within UC Irvine's Office of Undergraduate Admissions. [4],Not Required,True,False,True,False,False,,,program,Bachelor of Science in Nursing Science,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Required,Prospective students apply to the B.S. in Pharmaceutical Sciences through the general University of California undergraduate application. This includes responding to four out of eight Personal Insight Questions. One of these questions must address the applicant's intended major.,Not Required,True,False,True,False,False,,,program,Bachelor of Science in Pharmaceutical Sciences,"The official university website for the University of California, Irvine is uci.edu.",,
,,,,,,,,,,,error,Bachelor of Arts in Philosophy,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
Not Required,Not Required,"To declare the minor, an enrolled student must notify their academic counselor to add the minor to their degree audit and then complete the required courses. [14] The coursework requirements consist of seven courses in Philosophy: three introductory courses and four upper-division courses. [11] Four of the upper-division courses must be completed at UCI. [11]",Not Required,True,False,False,False,False,,,program,Minor in Philosophy,"The official university website for the University of California, Irvine is uci.edu.",,
,,,,,,,,,,,error,Bachelor of Science in Physics,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,error,Bachelor of Arts in Political Science,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
Not Required,Not Required,"Requirements for the minor in Political Science are met by taking seven political science courses (28 units) as specified below:

A. Select one of the following: POL SCI 11A, POL SCI 21A, POL SCI 31A, POL SCI 41A, POL SCI 51A, POL SCI 61A, POL SCI 71A.
B. Select six additional Political Science courses, four of which must be upper-division.",Not Required,True,False,False,False,False,,,program,Minor in Political Science,"The official university website for the University of California, Irvine is uci.edu.",,
,,"The University of California, Irvine does not offer a specific 'Minor in Portuguese.' However, students pursuing a B.A. in European Studies can fulfill a language requirement by completing two years of study in Portuguese. There are no distinct application requirements for studying Portuguese within this framework, nor for a standalone minor.",,True,False,False,False,False,,,program,Minor in Portuguese,"The official university website for the University of California, Irvine is uci.edu.",,
,,,,False,False,False,False,False,,,none,Bachelor of Arts in Psychology,"The official university website for the University of California, Irvine is uci.edu.",False,
Not Required,Required,"UC Irvine uses a comprehensive review process for first-year applications, which are evaluated based on the completion of required college-preparatory coursework ('A-G'), academic achievements, activities, talents, and skills. [8] All information in the application is considered, including responses to the personal insight questions. [8] The minimum GPA to be considered is 3.0 for California residents and 3.4 for non-residents in all 'A-G' courses, with no grade lower than a C. [7]",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Psychology,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"Requirements for the minor in psychology are met by taking seven or eight psychology courses (28 or 32 units) as specified in the UCI General Catalogue. [2, 3] Students can choose between completing COGS 7A Introduction to Psychology or the COGS 9A-9B-9C Psychology Fundamentals series. [2, 3] They must also select three upper-division psychology courses from a provided list and complete additional psychology courses to meet the unit requirement. [2, 3] The school mathematics and computer science requirement must also be satisfied. [2, 3] The process to declare a minor is handled through the academic advising office of a student's major. [11]",Not Required,True,False,False,False,False,,,program,Minor in Psychology,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"All students interested in applying to the UCI Sue & Bill Gross School of Nursing must meet the First Year Student admission requirements. There are no additional admission requirements for our undergraduate programs. The UC application for admission opens August 1, and the submission period is from October 1 to November 30. UC Irvine does not consider SAT or ACT scores for admission or scholarship purposes. Applicants are required to answer four out of eight Personal Insight Questions.",Not Required,True,False,True,False,False,,,program,Bachelor of Arts in Public Health Policy,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"Prospective first-year students interested in the B.S. in Public Health Sciences must meet the general admission requirements for freshman students at the University of California, Irvine. There are no additional admission requirements specific to this program for freshman applicants.",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Public Health Sciences,"The official university website for the University of California, Irvine is uci.edu.",,
,,,,,,,,,,,error,Minor in Public Health,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
Not Required,Required,"As part of the University of California system, general freshman admission requirements include graduating from high school and completing a specific set of 15 college-preparatory courses known as the 'a-g' subject requirements. The university conducts a holistic review of applications.",Not Required,True,False,,False,False,,,institute,Bachelor of Arts in Quantitative Economics,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"UCI does not consider SAT or ACT scores for admission or scholarship purposes. After enrollment, exams may be used for class placement or some graduation requirements. [11] UC Irvine does not accept letters of recommendation. [11]",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Religious Studies,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"Seven courses (28 units) are required for the minor. This includes four required lower-division courses (REL ST 5A, 5B, 5C, and 110) and three upper-division electives selected from two specific categories. [9, 15] Four of the upper-division courses for the minor must be completed at UCI. [9]",Not Required,True,False,False,False,False,,,program,Minor in Religious Studies,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,The Russian Studies Minor is an interdisciplinary program designed to introduce students to the rich history and culture of Russia. Eight courses (32 units) are required for the minor. At least four upper-division courses required for the minor must be completed successfully at UCI. [9],Not Required,True,False,False,False,False,,,program,Minor in Russian Studies,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Not Required,"To be eligible for admission to the University of California, Irvine, freshman applicants must complete 15 college-preparatory courses, known as A-G courses, with a grade of C or better. At least 11 of these courses must be completed prior to the senior year of high school. The university uses a holistic review process to evaluate applicants, considering not only academic achievements but also personal qualities, accomplishments, and life experiences as detailed in the responses to the Personal Insight Questions.",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Social Ecology,"The official university website for the University of California, Irvine is uci.edu.",,
,,,,,,,,,,,error,Minor in Social Ecology,"The official university website for the University of California, Irvine is uci.edu.",,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
Not Required,Not Required,"To be considered for admission as a freshman, applicants must complete the 15 required ""A-G"" subject courses with a GPA of 3.0 or higher (3.4 for non-California residents), with no grade lower than a C. [24] UC Irvine uses a comprehensive review process that considers academic achievement, as well as activities, talents, and skills, all within the context of a student's circumstances and experiences. [24] The application is submitted through the University of California application system, which includes personal insight questions. [8]",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Social Policy and Public Service,"The official university website for the University of California, Irvine is uci.edu.",,
Not Required,Required,"Applicants must complete 15 A-G courses with a letter grade of C or better, with at least 11 of these courses finished before the senior year of high school. A minimum Grade Point Average (GPA) of 3.0 is required for California residents (3.4 for non-residents) in these courses, with no grade lower than a C. As part of the application, prospective students must answer four out of eight Personal Insight Questions, with each response limited to 350 words.",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Sociology,"The official university website for the University of California, Irvine is uci.edu.",,
