QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,School of Arts & Sciences,,4.0,2.0,68%,Fall 2026,"August 1, 2025","March 1, 2026","$7,070/Year (In-state); $16,980/Year (Out-of-state)",,$295/credit (In-state); $708/credit (Out-of-state),"$1,000 - $7,000 per year",,Merit-based,4 years,"$7,070/Year (In-state); $16,980/Year (Out-of-state)","History Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,Fall 2026,,,"$7,070/Year",,$295/credit,"$1,000 - $7,000 per year",,Merit-based,,"$7,070/Year",History Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,,,,,"$8,606/Year",,$295/credit (NYS Resident),"Up to $2,500/year",,Merit-based,,"$8,606/Year","Integrative Studies Online Degree Completion Program (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/
,School of Business & Management,,4.0,2.0,68%,Fall 2026,,,"NYS Resident: $7,070/year; Out-of-State: $16,980/year","nearly $4,000",NYS Resident: $295/credit; Out-of-State: $708/credit,"$500 - $7,000 per year",,Merit-based,4 years,"NYS Resident: $7,070/year; Out-of-State: $16,980/year",International Business Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,Fall 2026,,,,,"$295/credit (In-state), $708/credit (Out-of-state)","$1,000 - $6,000 per year",,Merit-based,4 years,"$7,070/Year (In-state), $16,980/Year (Out-of-state)",International Studies Major (BA),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,68%,Fall 2026,,,"$7,070/Year",,$295/credit,"$500 - $3,000 per year",,Merit-based,18 credits,"$7,070/Year",International Studies Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,68%,Fall 2026,"August 1, 2025","March 1, 2026",,,$295/Credit (In-state),"$1,000 - $4,000 per year",,Merit-based,4 years,"$7,070/Year (In-state), $16,980/Year (Out-of-state)","Journalism and Broadcasting Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.5,76%,Fall 2026,"August 1, 2025","March 1, 2026","$3,075.50 per year",,In-state: $295/credit; Out-of-state: $708/credit,"$1,000 - $7,000 per year",,Merit-based,4 years,"In-state: $7,070/year; Out-of-state: $16,980/year",Kinesiology Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,Fall 2026,,,7070,,"NYS Resident: $295/credit, Out-of-State: $708/credit","$2,000 - $7,000",,Merit-based,,"NYS Resident: $7,070/Year, Out-of-State: $16,980/Year. Additional mandatory fees of $1,714/Year apply.",Kinesiology Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,69%,,,,"In-State: $7,070/Year; Out-of-State: $16,980/Year",3805,In-State: $295/credit; Out-of-State: $708/credit,"Up to $4,000 per year",,Merit-based,,"In-State: $7,070/Year; Out-of-State: $16,980/Year",Legal Studies Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,,Fall 2026,,,"$7,070/Year (NYS Resident), $16,980/Year (Out-of-State)",,"$295 (NYS Resident), $708 (Out-of-State)","Up to $8,000 per year",,"Merit-based, Donor-funded",,"$7,070/Year (NYS Resident), $16,980/Year (Out-of-State)",Long Term Care Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Business and Management,,4.0,2.5,76%,,,,,,$295/credit (In-state); $708/credit (Out-of-state),"$1,000 - $7,000 per year",,Merit-based,4 years,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",Marketing Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Business and Management,,4.0,2.0,68%,,,,7070,,$295/Credit,"$1,000 - $7,000 per year",,Merit-based,,"$7,070/Year",Marketing Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,68%,,,,"$7,070/Year",,$295/credit,"$1,500 - $6,500 per year",,Merit-based,4 years,"$7,070/Year","Mathematics Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,68%,Fall 2026,,,,,In-State: $295/credit; Out-of-State: $708/credit,"$1,000 - $6,500 annually",,"Merit-based, Need-based, Donor-funded",,"In-State: $7,070/year; Out-of-State: $16,980/year",Mathematics Minor,https://www.brockport.edu/academics/catalogs/programs/
,"School of Arts, Humanities and Social Sciences",,4.0,2.0,68% (Fall 2022),Fall 2026,,,"In-state: $7,070/Year; Out-of-state: $16,980/Year",,In-state: $295/credit; Out-of-state: $708/credit,"$1,000 - $6,500 per year, up to full in-state tuition",,Merit-based,18 credits,"In-state: $7,070/Year; Out-of-state: $16,980/Year",Media Production Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.5,68%,Fall 2026,,,"$7,070/Year (In-state)",,$295 (In-state),"Up to $4,000/year",,"Merit-based, Donor-funded",4 years,"$7,070/Year (In-state)",Medical Technology Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,68%,Fall 2026,,,7070,,"In-State: $295/credit, Out-of-State: $708/credit","$1,500 - $4,000 annually",,Merit-based,4 years,"In-State: $7,070/year, $3,535/semester. Out-of-State: $16,980/year, $8,490/semester.","Meteorology Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,70%,Fall 2026,,,7070,,$295/credit (NYS Resident),"$1,000 - $4,000 per year",,Merit-based,,"$7,070/Year (NYS Resident) or $16,980/Year (Out-of-State Resident)",Meteorology Minor,https://www.brockport.edu/academics/catalogs/programs/
,,,4.0,2.0,,,,,"$7,070/Year (NYS Resident)",,$295/Credit (NYS Resident),"Army ROTC scholarships offer full tuition and fees. General freshman merit scholarships range from $2,500 to $7,000 per year.",Up to 100%,"Merit-based, ROTC-specific",,"$7,070/Year (NYS Resident)",Military Science Minor (Commission),https://www.brockport.edu/academics/catalogs/programs/
,,,4.0,2.0,,Fall 2026,"August 1, 2025",,"NY Resident: $7,070/year; Out-of-State: $16,980/year",,NY Resident: $295/credit; Out-of-State: $708/credit,"$1,000 - $6,000 per year",,Merit-based,21 credits,"NY Resident: $7,070/year; Out-of-State: $16,980/year",Military Science Minor (Non-commission),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,69%,Fall 2026,,,"$7,070/Year",,$295 per credit,"$1,000 – $7,000 per year",,Merit-based,,"$7,070/Year",Multimedia Journalism Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,68%,,,,"NYS Resident: $7,070/Year; Out-of-State: $16,980/Year",,NYS Resident: $295/credit; Out-of-State: $708/credit,"$1,000 - $7,000 per year",,Merit-based,18 credits,"NYS Resident: $7,070/Year; Out-of-State: $16,980/Year",Museum Studies & Public History Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,69%,Fall 2026,,,"$7,070/Year (NYS Resident)",,$295/credit (NYS Resident),"$1,000 - $5,000 per year",,Merit-based,19 credits,7070,Music Business Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,69.7%,Fall 2026,,,,,In-State: $295/credit; Out-of-State: $708/credit,"$1,000 - $8,500",,Merit-based,,"Undergraduate In-State: $7,070/year; Undergraduate Out-of-State: $16,980/year",Music Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,69.4%,Fall 2026,,,"$7,070/Year",9617,$295,,,"Merit-based, Donor-funded",,"$7,070/Year",Musical Theatre Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.5,68%,Fall 2026,,,"$7,070/Year (In-state), $16,980/Year (Out-of-state)",,"$295/credit (In-state), $708/credit (Out-of-state)","Up to $7,000 per year",,Merit-based,4 years,"$7,070/Year (In-state), $16,980/Year (Out-of-state)",Neuroscience Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,1.0,4.0,3.0,,,,,"$12,380 for the 12-month program (In-State); $29,724 for the 12-month program (Out-of-State)",,"$295/credit (in-state), $708/credit (out-of-state)","$1,000 - $3,000 per year for transfer students",,"Merit-based, Donor-funded",12-month,"$12,380 for the 12-month program (In-State); $29,724 for the 12-month program (Out-of-State)",Nursing Accelerated (Second Degree) Bachelor's to BSN Program,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,1.0,4.0,3.0,,,,,"Tuition for NYS residents: $7,070/year. Tuition for out-of-state residents: $16,980/year.",,"NYS Resident: $295/credit, Out-of-State: $708/credit","$2,000 - $7,000 per year",,Merit-based,4 years,"Tuition for NYS residents: $7,070/year. Tuition for out-of-state residents: $16,980/year.",Nursing Major (BSN),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.5,58%,,,,,,"$295/credit (NYS Resident), $708/credit (Out-of-State)","$500 - $2,000 per year",,Merit-based,As little as 12 months,"$7,070/year (NYS Resident), $16,980/year (Out-of-State)",Nursing RN-to-BSN Fast-Track (BSN),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,83%,Fall 2026,,,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",,$295/credit (In-state); $708/credit (Out-of-state),"$1,000 - $5,000 per year",,Merit-based,4 years,"$7,070/Year (In-state); $16,980/Year (Out-of-state)","Philosophy Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,69%,,,,"$7,070/Year",,$295/Credit,"Up to $6,000 per year",,"Merit-based, Need-based",,"$7,070/Year",Philosophy Minor,https://www.brockport.edu/academics/catalogs/programs/
,"School of Education, Health and Human Services",,4.0,3.0,68%,Fall 2026,,,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",,$295/credit (In-state); $708/credit (Out-of-state),"Up to $8,000 per year",,Merit-based,4 years,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",Physical Education Teacher Education Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,,,,,,,,,,,,,,,,,Physics Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,,,,,,,,,,,,,,,,,Physics Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,Fall 2026,,,"$7,070/Year (in-state); $16,980/Year (out-of-state)",,$295/credit (in-state); $708/credit (out-of-state),"Merit scholarships range from $1,000 to $2,500 per year. Full tuition scholarships are also available.",,Merit-based,4 years,"$7,070/Year (in-state); $16,980/Year (out-of-state)","Political Science Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,Fall 2026,,,"$7,070/Year",,$295/Credit,"$1,500 - $9,500 per year",,Merit-based,,"$7,070/Year",Political Science Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,68%,Fall 2026,,,7070/Year,,295/Credit,"$1,000 - $5,000 per year",,Merit-based,,7070/Year,Pre-Professional Health Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,3.0,69%,,,,,,NY State Resident: $295/credit; Out-of-State Resident: $708/credit,"$2,500 - $9,000 per year",,Merit-based,,"NY State Resident: $9,260/Year; Out-of-State Resident: $19,170/Year",Pre-professional Studies: Dental Pathway Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,3.25,76%,Fall 2026,,,"NYS Resident: $7,070/Year; Out-of-State: $16,980/Year",,NYS Resident: $295/credit; Out-of-State: $708/credit,"Up to $9,500 per year",,Merit-based,,"NYS Resident: $7,070/Year; Out-of-State: $16,980/Year",Pre-professional Studies: Medical Pathway Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,68%,Fall 2026,,,"$3,535/Semester (NYS Resident); $8,490/Semester (Out-of-State)",,$295/credit (NYS Resident); $708/credit (Out-of-State),"$1,000 - $7,070 per year",,"Merit-based, Donor-funded",20 credits,"$7,070/Year (NYS Resident); $16,980/Year (Out-of-State)",Pre-professional Studies: Optometry Pathway Minor,https://www.brockport.edu/academics/catalogs/programs/
,,,4.0,3.2,68%,,,,"$7,070/Year (In-state); $16,980/Year (Out-of-state)","$2,100",$295/credit (In-state); $708/credit (Out-of-state),"$1,000 - $2,500 per year",Nearly 60% of incoming first-year students,"Merit-based, Donor-funded",,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",Pre-professional Studies: Physician's Assistant Pathway Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,3.2,68%,Fall 2026,,,"$7,070/Year or $3,535/Semester",,$295 (NYS Resident),"$500 - $2,500 per year",,Merit-based,,"$7,070/Year or $3,535/Semester",Pre-professional Studies: Veterinary Pathway Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,69%,,,,7070,,"$295/credit (in-state), $708/credit (out-of-state)","$2,000 - $7,500 per year",,"Merit-based, Donor-funded",4 years,"$7,070/Year (in-state), $16,980/Year (out-of-state)","Psychology Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.5,68%,,,,1794,,NYS Resident: $295; Out-of-State: $708,"Up to $2,000/year",,"Merit-based, Need-based",As little as 2 years,"NY Resident: $7,070/Year; Out-of-State: $16,980/Year",Psychology Major Online Degree Completion Program,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,68%,Fall 2026,,,"$7,070/Year (NYS Resident), $16,980/Year (Out-of-State)",,"$295 (NYS Resident), $708 (Out-of-State)","$1,000 - $6,500 per year",,Merit-based,,"$7,070/Year (NYS Resident), $16,980/Year (Out-of-State)",Psychology Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.5,69%,Fall 2026,,,"In-State: $7,070/Year, Out-of-State: $16,980/Year",,"In-State: $295/credit, Out-of-State: $708/credit","Up to $6,000 per year",,Merit-based,4 years,"In-State: $7,070/Year, Out-of-State: $16,980/Year",Public Health Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,68%,,,,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",,$295 (In-state); $708 (Out-of-state),"$1,000 - $7,000 per year",,Merit-based,18 credits,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",Public Relations Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,Fall 2026,,,"$7,070/Year (NYS Resident), $16,980/Year (Out-of-State)",,"$295/credit (NYS Resident), $708/credit (Out-of-State)","$1,000 to $7,500 per year",,Merit-based,,"$7,070/Year (NYS Resident), $16,980/Year (Out-of-State)",Religion and Culture Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,68%,Fall 2026,,,"$7,070/Year (NYS Resident) or $16,980/Year (Out-of-State)",,$295/credit (NYS Resident) or $708/credit (Out-of-State),"$500–$7,000",,"Merit-based, Donor-funded",18 credits,"$7,070/Year (NYS Resident) or $16,980/Year (Out-of-State)",Social Media Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.5,68%,Fall 2026,,,"$1,542/Year (Comprehensive Fees)",,$295/credit (In-state); $708/credit (Out-of-state),"Up to $9,000 per year",,Merit-based,4 years,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",Social Work Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,68%,Fall 2026,,,7070,,NYS Resident: $295; Out-of-State: $708,"$1,000 - $7,000 per year",,Merit-based,4 years,"NYS Resident: $7,070/year; Out-of-State: $16,980/year","Sociology Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,70%,Fall 2026,,,1732,,"In-State: $295/credit, Out-of-State: $708/credit","Up to $7,000/year",,Merit-based,,"In-State: $7,070/year, Out-of-State: $16,980/year",Sociology Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,69%,Fall 2026,,,7070,,$295 (in-state),"Up to $4,000 per year",,Merit-based,4 years,"$7,070/Year (in-state), $16,980/Year (out-of-state)","Spanish Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,Fall 2026,,,,,$295,"$6,000",,Merit-based,,,Spanish Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.75,68%,Fall 2026,,,"$9,033/Year (NYS Resident), $18,943/Year (Out-of-State)",,"$295/credit (NYS Resident), $708/credit (Out-of-State)","$1,000 - $7,070 per year",,Merit-based,,"$7,070/year (NYS Resident), $16,980/year (Out-of-State)",Sport Management Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,69%,Fall 2026,"August 1, 2025",Rolling,"In-state: $7,070/year, Out-of-state: $16,980/year",,"In-state: $295/credit, Out-of-state: $708/credit","$1,000 - $4,000 per year",,"Merit-based, Donor-funded",4 years,"In-state: $7,070/year, Out-of-state: $16,980/year",Sustainability (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.5,,Fall 2026,"August 1, 2025",,"NY State Resident: $7,070/Year; Out-of-State: $17,910/Year",,NY State Resident: $295/credit; Out-of-State: $746/credit,"Up to $4,000/year",,"Merit-based, Transfer, Donor-funded",4 years,"NY State Resident: $7,070/Year; Out-of-State: $17,910/Year","Theatre Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,Fall 2026,,,"$7,070/Year",,$295/credit,"$1,000 - $4,000 per year",,Merit-based,,"$7,070/Year",Theatre Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.5,,,,,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",,$295/Credit (In-state); $708/Credit (Out-of-state),"Up to $6,000 per year",,Merit-based,,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",Tourism & Event Management Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,76%,,,,"NYS Resident: $7,070/Year, Out-of-State: $16,980/Year",,"NYS Resident: $295/credit, Out-of-State: $708/credit","$4,000 - $8,000 per year",,Merit-based,4 years,"NYS Resident: $7,070/Year, Out-of-State: $16,980/Year","Water Resources Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,69.2%,Fall 2026,,,"$8,809/Year (NY Resident)",,$295 (NY Resident),"$1,000 - $4,000 per year",,Merit-based,,"$8,809/Year (NY Resident)",Water Resources Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,84%,,,,"In-State: $7,070/Year, Out-of-State: $16,980/Year",,"In-State: $295/credit, Out-of-State: $708/credit","$1,000 – $7,000 per year",,Merit-based,,"In-State: $7,070/Year, Out-of-State: $16,980/Year","Women & Gender Studies Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,69.5%,,,,"$7,070/Year (In-state), $16,980/Year (Out-of-state)",,"$295/credit (In-state), $708/credit (Out-of-state)","$1,500 - $3,000 per year",,Merit-based,,"$7,070/Year (In-state), $16,980/Year (Out-of-state)",Women & Gender Studies Minor,https://www.brockport.edu/academics/catalogs/programs/
