Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGRERequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,"Construction Management, BS",,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,,Required,,Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Engineering,"15316/Year (Texas Resident, estimated academic year 2023-2024)",,,,,,,"The Bachelor of Science degree in Construction Management (CM) prepares students for professional careers in the construction industry. Construction is the nation’s largest single industry and professionals working in CM apply business, scientific, engineering, and technology principles to solve the challenges associated with the delivery of complex construction projects. The CM program at UNT is a business-centric program housed in the G. Brint Ryan College of Business that focuses on the business, management, and technology of construction. Graduates will be able to contribute to project delivery immediately upon graduation.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,"510.53/credit hour (Texas Resident, based on 15 hours/semester)",,True,,4.0,2.5,,,,,,,,,,,"15316/Year (Texas Resident, estimated academic year 2023-2024)",,,,,,,False,False,,,105.0,,,,6.0,,,53.0,,,,,,,,,,,,,,,"Academic, Departmental, Athletic, Private",,,,,,,
,"Consumer Experience Management, BS",,,,,Undergraduate,,,,,Not Required,Not Required,Not Required,Required,"Applicants seeking admission to the Consumer Experience Management, BS program must meet the general undergraduate admission requirements of the university. Required application materials for first-year students include ApplyTexas or Common App, Application Fee, and Official High School Transcript. Official SAT/ACT Scores, Essays, and Letters of Recommendation are optional.",Not Required,,True,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,,,,"College of Merchandising, Hospitality and Tourism","$5,948.50/Semester (Estimated Resident Undergraduate Tuition & Fees for 15 SCH/Semester, 2023-2024 Academic Year)",,,,,,,"The Bachelor of Science degree in Consumer Experience Management (CEM) focuses on the strategies and skills necessary to create positive consumer experiences in a dynamic, global, customer-centric environment. The CEM program integrates experiential learning opportunities that prepare graduates to meet the needs of diverse consumers throughout the consumer journey. The curriculum helps students develop critical and creative thinking, analytical and problem-solving skills, and competencies in professional communication and teamwork. Graduates are prepared for careers that involve understanding, engaging and managing consumer experiences across various industries including retail, services, hospitality, tourism, nonprofit, and healthcare. Graduates will find jobs in organizations in areas such as consumer experience management, market research, brand management, data analysis, business development, and customer relationship management.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,"$396.56/Credit Hour (Estimated Resident Undergraduate Tuition & Fees, 2023-2024 Academic Year)",,False,,4.0,2.0,,,,,,,,,,,"$5,948.50/Semester (Estimated Resident Undergraduate Tuition & Fees for 15 SCH/Semester, 2023-2024 Academic Year)",,,,,,,False,False,,,100.0,,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,,,,,,,,
,"Converged Broadcast Media, BA",,,,,Associate,,,,,Not Required,Not Required,Not Required,Required,"Admission to the Mayborn School of Journalism for the Converged Broadcast Media major requires a minimum 2.5 GPA on all college work and an application. Students must have completed 45 semester hours of college credit, 12 of which must be UNT journalism courses including JOUR 2050 (Media Writing) and JOUR 2070 (History of American American Journalism), with a minimum 2.5 GPA. Students must also pass a skills test. Students must submit an application to the Mayborn School of Journalism by May 1 for fall admission or December 1 for spring admission.",Not Required,,True,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,,,,Mayborn School of Journalism,,,,,,,,"The Bachelor of Arts degree with a major in Converged Broadcast Media is offered by the Department of Media Arts. The curriculum is designed to produce graduates capable of creating professional audio, video and interactive media for broadcast, streaming and online distribution. It prepares students for careers in the dynamic media production and distribution fields, including positions as producers, directors, writers, editors, photojournalists, talent, content creators, and marketing/promotions professionals.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,100.0,112.0,,,6.5,,,53.0,,,,,,,,,,,,,,,"Academic Scholarships, Departmental Scholarships",,,,,,,
,"Criminal Justice, BS",,,,,Undergraduate,Fall 2026,,,,,,,Required,,,,True,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,,,,College of Health and Public Service,"$6,535/Semester (Resident, 15 hours)",,,,,,,"The bachelor of science degree in criminal justice provides students with an understanding of the causes of crime, the nature of offenders and victims, and the various components of the criminal justice system. The program provides the knowledge and skills necessary for effective and efficient performance in the criminal justice system and in related occupations. The curriculum is designed to provide students with a broad exposure to the field of criminal justice and to develop their analytical and critical thinking skills. It also serves as a foundation for graduate study in criminal justice and related disciplines.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,,,False,,4.0,2.5,,,,,,,,,,,"$6,535/Semester (Resident, 15 hours)",,,,,,,False,False,,,100.0,112.0,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,"Need-based, Merit-based",,,,,,,
,Criminal Justice (Minor),,,,,Undergraduate,Fall 2026,,,,,,,,"Students must have a minimum 2.0 UNT GPA to declare the minor. The minor can be declared online via my.unt.edu. You can access the online minor/certificate declaration form through your Student Quicklinks. For additional help, please call the main CJUS office at 940-565-3450 or email cjus@unt.edu.",,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Health and Public Service,,,,,,,,"The minor in criminal justice is designed for students who are interested in pursuing a career in criminal justice or a related field, but whose major is in another area of study. The minor provides students with a foundational understanding of the criminal justice system, including law enforcement, courts, and corrections, as well as an introduction to criminal behavior and relevant social science theories. Students will develop critical thinking skills and an understanding of ethical issues in criminal justice. The minor is flexible and can be tailored to meet the individual interests of students.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based, Institutional, Departmental, Privately funded, Endowed",,,,,,,
,"Cybersecurity, BS",,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,True,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,,,,College of Engineering,,,,,,,,"The Bachelor of Science in Cybersecurity program is designed to provide students with a strong foundation in the theoretical and practical aspects of cybersecurity. Cybersecurity is a critical field focused on protecting computer systems, networks, and data from digital attacks and unauthorized access. This program equips students with the knowledge and skills needed to understand, identify, and mitigate cybersecurity threats, ensuring the integrity, confidentiality, and availability of information. Students will gain expertise in areas such as network security, secure software development, cryptography, digital forensics, ethical hacking, risk management, and compliance. The curriculum emphasizes hands-on experience, problem-solving, and critical thinking, preparing graduates for a wide range of careers in both the public and private sectors, including roles as cybersecurity analysts, security engineers, incident responders, and forensic specialists. The program is committed to producing highly skilled cybersecurity professionals capable of addressing the complex challenges of the evolving cyber landscape.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,,,False,,4.0,2.5,,,,,,,,,,,,,,,,,,False,False,,,100.0,112.0,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,"['Academic Scholarships', 'Competitive Scholarships', 'College, School and Departmental Scholarships']",,,,,,,
,"Dance, BA",,,,,Undergraduate,Fall 2026,,,,,Not Required,Not Required,Required,"All prospective dance majors must audition for the dance faculty. Acceptance into the dance program is by audition only. Acceptance into the Dance BA program is contingent upon acceptance to the university. University admission for freshmen is based on a holistic review process, considering academic performance (class rank and grades), rigor of curriculum, standardized test scores (optional for Fall 2024, Spring 2025, Summer 2025 and Fall 2025 freshman applicants), and essays (optional for Spring 2025, Summer 2025 and Fall 2025 freshman applicants).",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts and Social Sciences,"$6,375/Semester (Texas resident, 15 credit hours for 2023-2024 academic year) or $12,750/Year (Texas resident, 30 credit hours for 2023-2024 academic year)",,,,,,,"The Bachelor of Arts (BA) in Dance prepares students to be critically engaged artists, articulate communicators, and thoughtful citizens, who understand the role of dance in society, and whose knowledge and experience are firmly rooted in diverse approaches to contemporary dance practices. Students develop their creative voice through choreographic research, performance, dance scholarship, and pedagogical practices grounded in equity, diversity, and inclusion. This comprehensive program encourages collaboration across disciplines, engagement in community initiatives, and the pursuit of individual passions. The BA in Dance curriculum serves as a foundation for multiple career pathways within the field of dance, including professional performance, choreography, pedagogy, community engagement, arts administration, somatic practices, and graduate studies.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,"$425/credit (Texas resident, effective for 15 credit hours for 2023-2024 academic year) or $757.53/credit (Non-resident, effective for 15 credit hours for 2023-2024 academic year)",,False,,4.0,2.0,,,,,,,,,,,"$6,375/Semester (Texas resident, 15 credit hours for 2023-2024 academic year) or $12,750/Year (Texas resident, 30 credit hours for 2023-2024 academic year)",,,,,,,False,False,,,100.0,,,,6.0,,,53.0,,79.0,,,,,,,,,,,,,"Merit-based, Financial need",,,,,,,
,"Dance, BFA",,,,,Undergraduate,,,,,,,Not Required,Required,Admission to the Dance Program is by audition and application through the department. Students must also meet the general admission requirements of the university. All students seeking admission to the Dance program must apply directly to the university and be accepted. Students wishing to declare Dance as their major must be accepted into the Dance program by meeting the following requirements: 1. Successfully complete an audition as prescribed by the Dance faculty.,,,True,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,,,,"Department of Dance and Theatre, College of Liberal Arts and Social Sciences",,,,,,,,"The Bachelor of Fine Arts in Dance is a rigorous, pre-professional degree designed to develop the dance artist. The curriculum includes advanced study in various dance techniques, choreography, dance history, movement analysis, somatic practices, and performance. The goal of the program is to prepare students for professional careers in dance performance, choreography, teaching, or further graduate study. Students will engage in intensive studio work, theoretical studies, and performance opportunities, fostering critical thinking, creativity, and a comprehensive understanding of the art of dance.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,,,False,,4.0,2.5,,,,,,,,,,,,,,,,,,False,False,,,100.0,,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,,,,,,,,
,Dance (Minor),,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,,,,Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts and Social Sciences,,,,,,,,"The minor in Dance requires 18 hours, including 6 hours of Dance major technique courses (DANC 1515, 1516, 2515, 2516, 3515, 3516, 4515, 4516) at the 2000 level or above. Students must be able to place into at least DANC 2515 or 2516. Only students who have demonstrated dance technique ability through audition and placement during the first week of classes are eligible to enroll in these courses. Only courses with a grade of C or better count toward the minor. No more than 6 hours of upper-division courses from other departments may be applied toward the minor. For more information, contact the Department of Dance.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,"$521.13 per credit hour (Texas Resident, College of Liberal Arts and Social Sciences) to $924.13 per credit hour (Non-Resident, College of Liberal Arts and Social Sciences), for 1-11 semester credit hours.",,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Competitive, Excellence, Departmental, Endowed, Regents, Need-based",,,,,,,
,Data Analytics (Minor),,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,G. Brint Ryan College of Business,,,,,,,,"The minor in Data Analytics introduces students to fundamental concepts and techniques in data analytics. Students gain an understanding of how data are used to support decision-making and how to apply quantitative methods and computational tools to analyze data. The minor offers practical skills in data management, statistical analysis, predictive modeling, and data visualization. Students learn to interpret data insights and communicate findings effectively, preparing them for careers in various fields where data-driven decisions are crucial. This minor can complement a wide range of majors by providing essential data literacy and analytical capabilities relevant in today’s data-intensive world.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,$432.10/Credit Hour,,False,,,2.0,,,,,,,,,,,"$12,963/Year",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Data Science, BS",,,,,Undergraduate,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Engineering,,,,,,,,"The Bachelor of Science in Data Science is an interdisciplinary degree that provides students with strong statistical, mathematical and computational skills that are essential for analyzing and interpreting complex data sets. Students will gain experience with modern machine learning and statistical modeling tools and software, database management, and programming skills that allow them to integrate all aspects of the data science pipeline. A degree in Data Science prepares students for careers in fields ranging from health care, engineering, and government to finance, insurance and social media, among many others. In addition, the degree provides students with a strong foundation for graduate studies in data science or related fields.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,,,False,,4.0,2.5,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Grants, Loans, Scholarships, Student Employment",,,,,,,
,Decision Sciences (Minor for non-business majors),,,,,Undergraduate,,,,,Not Required,Not Required,,Not Required,Minimum 3.0 GPA at UNT; completion of 30 UNT hours; admission to the university; completion of DSCI 2710 (Foundations of Business Analytics) or equivalent with a minimum grade of C; completion of MATH 1680 (Calculus I) or MATH 1710 (Calculus) or equivalent with a minimum grade of C; completion of DSCI 3710 (Business Decision Support Systems) or equivalent with a minimum grade of C.,Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,College of Business,,,,,,,,,,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,$464.20/credit hour (Resident Undergraduate),,False,,,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Digital and Print Journalism, BA",,,,,Undergraduate,,,,,,,Not Required,Required,,,,True,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,,,,Mayborn School of Journalism,,,,,,,,"The Digital and Print Journalism, BA program prepares students for careers in news and information industries across a wide array of formats and platforms. The curriculum emphasizes the fundamental values of journalism—truth, accuracy, fairness and independence—while teaching skills essential for success in today’s rapidly evolving media landscape. Students learn to report, write, edit, design and produce content using cutting-edge digital tools for newspapers, magazines, websites, mobile platforms, radio, television and other media. The program also provides a strong foundation in media law and ethics, critical thinking, visual communication and entrepreneurship, preparing graduates to adapt to new technologies and take on leadership roles in the field. Graduates find careers as reporters, editors, producers, content creators, social media managers, public relations specialists, fact-checkers and media entrepreneurs.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,,,False,,4.0,2.5,,,,,,,,,,,,,,,,,,False,False,,,100.0,112.0,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,"Digital Retailing, BS",,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To be considered for admission as a first-year student, you must meet the following requirements: Graduate from an accredited high school or satisfy the Texas high school equivalency requirement. Meet Texas Uniform Admission Policy (UAP). Submit official high school transcript. Submit official SAT or ACT scores. Scores are optional through Fall 2025. Students who apply without test scores will be evaluated through a holistic review.",Not Required,,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,,,,G. Brint Ryan College of Business,,,,,,,,"Digital retailing refers to the application of digital technology, processes and business models to enhance, improve and create value for the customer experience. Digital retailing requires the integration of technology and strategy within the retailing context to improve the shopping experience of consumers and achieve competitive advantage for retailers. The Bachelor of Science degree in Digital Retailing is designed to educate students about the strategies and processes related to successfully leveraging digital innovations within a retailing context. The program includes hands-on experience with technologies such as web analytics, mobile payment systems, digital signage, social media applications, augmented/virtual reality, and much more. Students graduating with a Digital Retailing BS degree will be well prepared to pursue careers in digital marketing, social media marketing, digital merchandising, e-commerce, mobile retailing, user experience, visual merchandising, analytics, strategy and technology. The program also helps students prepare for graduate school.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,100.0,112.0,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,"Economics, BA",,,,,Undergraduate,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts and Social Sciences,"$11,962/Year",,,,,,,"The Bachelor of Arts with a major in economics is designed for students seeking a liberal arts education that combines economics with a breadth of courses from other academic disciplines. This degree is especially valuable for students interested in careers in government, law, international affairs, journalism and liberal arts. Students are required to demonstrate foreign language proficiency.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,$398.73/credit hour,,False,,4.0,2.0,,,,,,,,,,,"$11,962/Year",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Academic performance, specific talents, financial need",,,,,,,
,"Economics, BS",,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,,,,Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,G. Brint Ryan College of Business,12966,,,,,,,"The undergraduate program in economics is designed to acquaint students with the basic analytical tools and factual information necessary for understanding contemporary economic problems and policies. The curriculum provides a solid foundation in economic theory, quantitative methods and applied economics. An understanding of economic principles is valuable not only for students pursuing careers as economists in government or business, but also for those seeking careers in law, public administration, finance, business administration and other fields where decision making and policy formulation play a prominent role. The department offers a Bachelor of Business Administration (BBA) with a major in economics and a Bachelor of Science (BS) with a major in economics. The BBA degree provides students with a broad background in business with a major in economics. The BS degree provides a strong analytical background and is more quantitative in nature. The department also offers an Economics minor.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,,,True,,4.0,2.0,,,,,,,,,,,12966,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based, Departmental",,,,,,,
,Economics (Minor),,,,,Undergraduate,,,,,,,,,"A minimum of 18 semester hours in economics, including ECON 1100 Principles of Microeconomics and ECON 1110 Principles of Macroeconomics. All advanced courses must be taken at UNT. A maximum of 6 semester hours of internship credit may be used for the minor. Students must meet the following requirements: A minimum overall 2.0 GPA in all courses that could count for the minor; No more than 6 semester hours of transfer credit may be applied to the minor; Students must earn a minimum grade of C in all courses counted toward the minor; Students must have a minimum overall 2.0 GPA to declare the minor.",,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts and Social Sciences,,,,,,,,The minor in economics is designed for students who desire to supplement a major in another field with additional work in economics. It provides a useful background for those students whose career objectives include business or other areas where economic analysis is important. It also provides a useful foundation for graduate work in economics.,,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Electrical Engineering, BS",,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"Applicants must submit a completed application for admission online at ApplyTexas or the Common App, pay the non-refundable $75 application fee or submit a fee waiver request form, submit an official high school transcript or GED certificate, and complete the State of Texas Uniform Admission Policy (UAP) requirements. UNT is test-optional for freshman applicants seeking admission for Fall 2024, Spring 2025, and Summer 2025, meaning SAT or ACT scores are not required for admission consideration; students admitted without test scores will be evaluated on high school GPA and curriculum. For direct admission to the College of Engineering, an incoming freshman must meet any one of the following academic criteria upon acceptance to the university: Top 25% High School Class Rank; ACT composite score of 24 or higher (if submitted); SAT composite score of 1160 or higher (if submitted); graduated with an Associate of Science (AS) degree from a Texas public institution; or graduated from a Texas high school with the distinguished level of achievement under the Foundation High School Program (House Bill 5). The College of Engineering will also admit students without test scores into an Engineering program based on the student's high school GPA and rigorous curriculum.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Engineering,"$12,716/Year (for Texas Residents, based on 30 semester hours)",,,,,,,"Electrical engineers work in many fields, including energy, communications, computers, controls, microelectronics and manufacturing. The undergraduate curriculum provides a broad background in topics essential to the discipline of electrical engineering through a required core of courses, with opportunities to specialize through electives. The electrical engineering program prepares students to enter a diverse global workforce and succeed in graduate studies or professional careers. Graduates are able to identify and solve engineering problems, demonstrate professional and ethical responsibility, communicate effectively, apply advanced mathematics and science to engineering problems, and work effectively on multi-disciplinary teams.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,"The Bachelor of Science degree in Electrical Engineering is accredited by the Engineering Accreditation Commission of ABET, http://www.abet.org.",,$423.87/Credit Hour (for Texas Residents),,True,,4.0,2.5,,,,,,,,,,,"$12,716/Year (for Texas Residents, based on 30 semester hours)",,,,,,,False,False,,,100.0,,,,6.0,,,53.0,,79.0,,,,,,,,,,,,,,,,,,,,
,Emergency Administration and Planning (Minor),,,,,Undergraduate,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Health and Public Service,,,,,,,,"This minor provides students with a foundational understanding of emergency administration and planning. It is designed for students interested in careers in emergency management, disaster preparedness, response, recovery, or related fields. The minor emphasizes practical applications, critical thinking, and interdisciplinary approaches to addressing complex challenges posed by emergencies and disasters. Students will gain knowledge and skills in risk assessment, mitigation, preparedness planning, incident management, and recovery strategies, preparing them to contribute effectively to resilient communities.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,Texas Resident Undergraduate: $394.70 per credit hour,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Engineering Management, BS",,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"Applicants for Engineering Management, BS, must first apply and be admitted to the University of North Texas as an undergraduate student. University freshman admission requires graduation from an accredited high school and satisfactory scores on the SAT or ACT. In addition, for admission to the College of Engineering, applicants must meet general university admission requirements AND any of the following additional requirements: Top 25% of high school class and an SAT score of 1200 or an ACT score of 24; Top 26-50% of high school class and an SAT score of 1200 or an ACT score of 24; Top 51-75% of high school class and an SAT score of 1250 or an ACT score of 25; Top 76-100% of high school class and an SAT score of 1300 or an ACT score of 26. Alternatively, an SAT Math score of 620 or ACT Math score of 26 can satisfy requirements. Applicants not meeting the assured admission standards will be reviewed holistically by the College of Engineering.",Not Required,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,College of Engineering,"6376/Semester (Resident, 15 hrs)",,,,,,,"The Engineering Management, BS program prepares students for leadership positions that require both technical and managerial skills. This interdisciplinary degree blends engineering fundamentals with business and management principles to equip graduates with the knowledge to manage projects, teams and operations in technology-driven organizations. Students learn to optimize processes, improve efficiency, manage resources and make strategic decisions in complex engineering environments. The curriculum includes courses in engineering science, mathematics, statistics, economics, accounting, finance, marketing, organizational behavior, operations management and project management.",,https://engineering.unt.edu/academics/degrees.html,"The Bachelor of Science in Engineering Management program is accredited by the Engineering Accreditation Commission of ABET, https://www.abet.org.",,"420.35/hour (Resident, 15 hrs)",,True,,4.0,2.5,,,,,,,,,,,"6376/Semester (Resident, 15 hrs)",,,,,,,True,True,,24.0,100.0,,,,6.0,,,53.0,1200.0,79.0,,,,,,,,,,,,,"Academic (Merit-based), Departmental (Program-specific), Need-based, External",,,,,,,
,"English, BA",,,,,Undergraduate,Fall 2026,,,,,,Not Required,Not Required,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts and Social Sciences,,,,,,,"Writing and Rhetoric; Language and Literature; Teacher Certification in English, Language Arts, and Reading, Grades 7–12","The English department at UNT offers an undergraduate curriculum designed to give students a comprehensive knowledge of the English language and its literature. Students majoring in English may choose from three areas of concentration: Writing and Rhetoric; Language and Literature; and Teacher Certification in English, Language Arts, and Reading, Grades 7–12. Students concentrating in Writing and Rhetoric study the theoretical and practical dimensions of writing in various contexts. They will develop their analytical, critical, and interpretive skills, preparing them for graduate work in rhetoric, professional writing, and related fields, as well as for careers in technical and business writing, editing, publishing, law, and government. Students concentrating in Language and Literature study language, literary history and traditions, and literary theory. They will prepare for graduate study in literature and related fields, and for careers in editing, publishing, and other professions demanding strong analytical, critical, interpretive, and communication skills. Students concentrating in Teacher Certification in English, Language Arts, and Reading, Grades 7–12, study English language arts content and the theory and practice of teaching. They prepare for careers as secondary school teachers.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,English (Minor),,,,,Undergraduate,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,College of Liberal Arts and Social Sciences,,,,,,,,,,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Entrepreneurship and Enterprise Management (Minor),,,,,Undergraduate,,,,,Not Required,Not Required,Not Required,,"Students must complete 18 hours, 9 of which must be advanced (3000/4000) hours. A minimum of 6 advanced hours must be taken in residence at UNT. A minimum 2.0 GPA is required on all courses counting toward the minor. A minimum 2.0 GPA is required on all advanced courses counting toward the minor.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Business,"$5,820.50/Semester (estimated, Resident Undergraduate, 12-15 SCH)",,,,,,,"The Entrepreneurship and Enterprise Management minor provides students with the business and management skills necessary to launch a new venture or work for a rapidly growing existing venture. Students learn how to identify, evaluate and exploit entrepreneurial opportunities; develop business plans; acquire resources; commercialize technology; and manage fast-growing organizations. The minor is available to all non-business majors, and to business majors who are not pursuing a major in Entrepreneurship and Enterprise Management. The minor may be pursued as part of the undergraduate degree by approval of the student's major department and the G. Brint Ryan College of Business.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,,,False,,4.0,2.0,,,,,,,,,,,"$5,820.50/Semester (estimated, Resident Undergraduate, 12-15 SCH)",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based, Performance-based",,,,,,,
,"Environmental Science, BS",,,,,Undergraduate,,,,,Not Required,Not Required,Not Required,Required,,Not Required,,True,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,,,,College of Science,"Resident: $5,138.38/Semester; Non-Resident: $9,914.38/Semester",,,,,,,"The Bachelor of Science degree in Environmental Science prepares students for a diverse array of careers. Graduates are qualified for positions in government agencies, private industry and environmental consulting firms. In addition, the program provides an excellent background for students who wish to pursue graduate degrees in Environmental Science, Water Resource Science and Management, or related fields. The program is designed to provide students with a strong background in science, mathematics, statistics and computer science, as well as an understanding of environmental policy and regulations. Students completing the degree will be well prepared to address current and future environmental issues.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,Up to $178.50/SCH for Texas Residents; Up to $588.50/SCH for Non-Residents,,True,,4.0,2.0,,,,,,,,,,,"Resident: $5,138.38/Semester; Non-Resident: $9,914.38/Semester",,,,,,,False,False,,,105.0,112.0,,,6.0,,,47.0,,79.0,,,,,,,,,,,,,"Merit-based, leadership, talent, financial need",,,,,,,
