Concentration name,description,program website url,Accreditation status,Program name,Program Page url,Level
,"The Minor in California: People, Places, and Cultures offers students an interdisciplinary approach to the study of California. It focuses on the physical and cultural landscapes, historical patterns, and contemporary issues within the state. This minor will be useful for any student who anticipates living and working in California. It is particularly relevant for students in fields such as recreation, tourism, journalism, environmental studies, education, political science, history, humanities, and social sciences. The minor offers students the opportunity to integrate knowledge from across the curriculum to better understand their home state.",https://catalog.csuchico.edu/preview_program.php?catoid=27&poid=8105,,"Minor in California: People, Places, and Cultures",https://catalog.csuchico.edu/,
,"A minor in Career and Life Planning will provide you with the resources to help you create your own successful future. Students will develop skills to critically analyze their experiences, set goals, manage their academic and professional development, and create a comprehensive career and life plan. Students will learn how to identify personal values, interests, and skills that align with meaningful careers, and develop strategies for effective decision-making and problem-solving related to career and life transitions. This minor is open to all majors and will give you an advantage in today’s competitive job market.",https://catalog.csuchico.edu/minors/career-life-planning-minor/,,Minor in Career and Life Planning,https://catalog.csuchico.edu/,Minor
,"The Bachelor of Arts (BA) in Chemistry program provides a core curriculum that develops fundamental knowledge in all branches of chemistry. The curriculum is designed to prepare students for careers that require a general background in chemistry such as chemical sales, chemical laboratory management, and science journalism. The BA degree also provides an excellent foundation for professional careers in the medical fields, including medicine, dentistry, pharmacy, physical therapy, and veterinary science. In addition, the BA program allows for exploration in other disciplines, making it a good choice for students interested in obtaining a minor in another field. The course of study includes hands-on experience in laboratory settings where students use instrumentation, such as infrared (IR), nuclear magnetic resonance (NMR), and ultraviolet/visible (UV/Vis) spectrometers, and gas and high-performance liquid chromatographs (GC, HPLC). With the experience gained in the Chico State laboratories, students are prepared to work in industry, private and governmental laboratories, or to pursue graduate study.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5573,,Bachelor of Arts in Chemistry,https://catalog.csuchico.edu/,BA
,"The Bachelor of Science in Chemistry offers two options for students planning careers in chemistry or closely related fields. The General Chemistry option provides students with a broad background in all areas of chemistry and prepares them for further graduate study in all fields of chemistry, or for employment in research and development, quality control, technical sales, forensic science, and other areas of chemistry. The Biochemistry option prepares students for further graduate study in biochemistry, for professional schools (e.g., medicine, dentistry, pharmacy), or for employment in a wide range of biotechnology, pharmaceutical, and other medically related fields. All majors must complete a minimum of 120 units to graduate. For the B.S. in Chemistry, no more than 6 units of activity courses may be counted toward the 120 unit graduation requirement. The American Chemical Society (ACS) recognizes several of our programs. Students completing the ACS-certified programs will receive special recognition on their Chico State transcripts.",https://catalog.csuchico.edu/preview_program.php?catoid=15&poid=5599,American Chemical Society (ACS) recognizes several programs; specific options within the Bachelor of Science in Chemistry (General Chemistry and Biochemistry options) are ACS-Certified.,Bachelor of Science in Chemistry,https://catalog.csuchico.edu/,
,"The Minor in Chemistry is intended for students in other fields who desire to strengthen their general knowledge of chemistry. This minor is particularly useful for students in fields such as biological sciences, nutrition, agriculture, physics, or physical education.",https://catalog.csuchico.edu/preview_program.php?catoid=36&poid=10731,,Minor in Chemistry,https://catalog.csuchico.edu/,
,"The Bachelor of Arts (BA) in Child Development offers students the opportunity to learn about child development from a variety of theoretical perspectives. The program provides a broad foundation for understanding physical, social, emotional, and cognitive development from conception through adolescence in the context of family, culture, and society. Students acquire theoretical and practical knowledge in areas such as learning, perception, language, emotion, social relations, identity, and typical and atypical development. The program emphasizes the application of developmental knowledge in professional settings and offers students the opportunity to work directly with children and families in a variety of supervised field experiences. A degree in Child Development prepares students for careers in fields such as early childhood education, elementary teaching, youth program administration, child advocacy, and social services. In addition, the BA in Child Development provides an excellent foundation for graduate study in developmental psychology, education, social work, child life, and other related fields.",https://catalog.csuchico.edu/preview_program.php?catoid=36&poid=9448,,Bachelor of Arts in Child Development,https://catalog.csuchico.edu/,
,"The minor in Child Development is designed for students with majors in fields that complement and are complemented by the study of child development. The minor is suitable for students preparing for careers in education, nursing, recreation, social work, speech pathology, business, and other fields in which an understanding of children and families is essential. Students gain knowledge of child development from multiple perspectives, including developmental theory, cultural contexts, research, and application, and apply this knowledge to children, families, and communities. The minor supports students in developing critical thinking, problem-solving, and communication skills applicable to working with children across contexts.",https://catalog.csuchico.edu/programs/child-development-minor/,,Minor in Child Development,https://catalog.csuchico.edu/,
,"The Minor in Cinema Studies is an interdisciplinary program designed to give students a comprehensive knowledge of film history, theory, and aesthetics. Through a variety of courses from different disciplines (English, Comparative Religion and Humanities, Art, Communication Arts and Sciences, and Theatre), students will learn to analyze films critically and understand cinema in its cultural, historical, and aesthetic contexts. The minor complements a wide variety of majors, including those in the humanities, social sciences, and arts. The minor also provides students with a solid foundation for graduate work in cinema studies or related fields.",https://catalog.csuchico.edu/preview_program.php?catoid=3&poid=516,,Minor in Cinema Studies,https://catalog.csuchico.edu/,
,"The Civil Engineering program combines a broad education in mathematics, physics, and chemistry with in-depth study in the major areas of civil engineering, including structural, geotechnical, water resources, environmental, and transportation engineering. Students learn to apply engineering principles to the design, construction, and maintenance of the infrastructure necessary for modern civilization. This includes water treatment plants, water delivery systems, wastewater collection and treatment facilities, hazardous waste remediation, air pollution control, building design, bridge design, dam design, highway design, traffic control systems, earth retaining structures, foundations, and site development.",https://catalog.csuchico.edu/preview_program.php?catoid=36&poid=10860,"The Bachelor of Science in Civil Engineering is accredited by the Engineering Accreditation Commission of ABET, http://www.abet.org.",Bachelor of Science in Civil Engineering,https://catalog.csuchico.edu/,
,"The Minor in Classical Civilization offers students an opportunity to explore the Greco-Roman world and its legacy in various fields of knowledge and artistic expression. Students will gain an understanding of the Classical world through studies in ancient languages, literature, history, art, architecture, philosophy, and political institutions. Such interdisciplinary study broadens and deepens an appreciation of the foundations of Western culture while developing critical thinking and communication skills relevant to a wide range of academic and career goals.",https://catalog.csuchico.edu/preview_program.php?catoid=8&poid=2566,,Minor in Classical Civilization,https://catalog.csuchico.edu/,
,"The Coaching Minor is designed for students interested in coaching youth, high school, and/or collegiate athletics. This minor provides students with knowledge and skills to effectively coach various sports with a focus on sport psychology, exercise physiology, biomechanics, and motor learning. The minor provides foundational knowledge of coaching theory, injury prevention, sport safety, sport management, and interscholastic athletic administration. Students who successfully complete the minor will be prepared to coach in private and public athletic settings.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5493,,Minor in Coaching,https://catalog.csuchico.edu/,
,"The Bachelor of Fine Arts (BFA) in Communication Design provides a professional degree for students interested in a career as designers. Communication design is a creative field that uses visual communication to convey messages and ideas. It combines design theory and practice with digital media and technology. Students develop skills in visual design, critical thinking, problem-solving, and communication to create effective and engaging design solutions across a range of applications, including branding, advertising, editorial design, web design, UI/UX, and motion graphics. The curriculum emphasizes both aesthetic sensibilities and strategic thinking, preparing graduates for professional practice in various industries and sectors.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5481,,Bachelor of Fine Arts in Communication Design,https://catalog.csuchico.edu/,BFA
,"The Minor in Communication Design introduces students to the core concepts and practices of communication design. The curriculum focuses on visual problem solving, design thinking, and the creation of effective visual messages across various media. Students will develop foundational skills in areas such as typography, layout, branding, and digital media, preparing them for diverse roles in fields like advertising, marketing, web design, and user experience (UX) design. This minor complements a wide range of majors by providing essential visual communication competencies applicable in today's visually-driven world.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5635,,Minor in Communication Design,https://catalog.csuchico.edu/,
,"Communication sciences and disorders is the study of speech, language, swallowing, and hearing processes and their disorders. The program provides the foundational knowledge required for graduate study in speech-language pathology and audiology, as well as an understanding of normal and disordered communication across the lifespan.
The curriculum meets the American Speech-Language-Hearing Association (ASHA) undergraduate-level coursework requirements for students preparing to apply to graduate programs in speech-language pathology or audiology. A graduate degree is required for professional certification and state licensure in speech-language pathology and audiology.
The bachelor's degree in communication sciences and disorders is designed to provide students with the knowledge and skills necessary to enter a graduate program in speech-language pathology or audiology. Students completing the degree will:
* Understand the basic processes of speech, language, swallowing, and hearing.
* Understand the nature of communication disorders.
* Learn how to apply basic principles of assessment and intervention for communication disorders.
* Learn how to identify and apply evidence-based practices in the field of communication sciences and disorders.",https://catalog.csuchico.edu/preview_program.php?catoid=15&poid=5328,,Bachelor of Science in Communication Sciences and Disorders,https://catalog.csuchico.edu/,
,"The Department of Communication Arts and Sciences offers a major in Communication Studies leading to a Bachelor of Arts degree. The major focuses on understanding human communication processes in diverse contexts and cultures and preparing students to be effective and ethical communicators in a complex world. Students develop analytical, critical, and practical communication skills applicable to professional careers and advanced academic study. The curriculum provides a broad foundation in communication theory and research methods, with opportunities for students to explore specialized areas such as organizational communication, intercultural communication, rhetoric, and digital communication.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5488,,Bachelor of Arts in Communication Studies,https://catalog.csuchico.edu/,
,"The Communication Studies minor is an excellent complement to many majors across campus including business, journalism, political science, sociology, psychology, public health, and human resources. The minor introduces students to the study of human communication from various perspectives and in diverse contexts, and examines the role of communication in everyday life. Students completing the minor develop valuable skills in critical thinking, research, and written and oral communication. For more information, please visit the Department of Communication Studies website.",https://catalog.csuchico.edu/academic-departments/communication-studies/communication-studies-minor/,,Minor in Communication Studies,https://catalog.csuchico.edu/,
,"The minor in Comparative Religion provides students with an opportunity for interdisciplinary study in the academic field of religion. Students learn methods of critical inquiry for the study of religion and gain exposure to the diversity of religious beliefs, practices, and institutions across the world. The minor helps students develop skills in critical thinking, global awareness, and appreciation for diversity, which are valuable in a variety of fields and professions, including education, social work, law, and business.",https://catalog.csuchico.edu/minors/comparative-religion-minor/,,Minor in Comparative Religion,https://catalog.csuchico.edu/,
,"The Bachelor of Science in Computer Animation and Game Development is an interdisciplinary program designed to prepare students for technical and creative careers in the digital entertainment industry. The program provides a broad foundation in computing, mathematics, and physics as well as specialized knowledge in computer graphics, animation, and game development. Students will develop skills in 3D modeling, texturing, rigging, animation, game design, programming, and interactive media development. The curriculum emphasizes hands-on projects and teamwork, fostering creativity, problem-solving, and collaboration. Graduates will be equipped to pursue roles such as technical artists, animators, game developers, graphics programmers, and simulation specialists in various sectors including entertainment, education, and industry.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5400,,Bachelor of Science in Computer Animation and Game Development,https://catalog.csuchico.edu/,
,"The Computer Animation Minor is designed for students from a broad range of disciplines who wish to develop skills in the creation of 3D computer animation. Computer animation is a growing field that plays a vital role in entertainment, design, engineering, medicine, forensics, and scientific visualization. This minor provides a foundational understanding of the history, theory, and practice of computer animation. Students will develop skills in 3D modeling, texturing, rigging, animation, lighting, and rendering. The minor is a collaborative effort between the Department of Art and Art History, the Department of Computer Science, and the Department of Media Arts, Design, and Technology. This interdisciplinary minor allows students to apply computer animation skills to their major discipline. The minor is open to all students, regardless of their major, who have an interest in computer animation.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5573&returnto=1148,,Minor in Computer Animation,https://catalog.csuchico.edu/,Minor
,"Computer engineers apply the principles of computing and engineering to the design, development, and implementation of computer systems and components. As a Computer Engineering student at Chico State, you will develop a deep understanding of both hardware and software, integrating knowledge from electrical engineering and computer science. You will learn to design, build, and program everything from microcontrollers to supercomputers, and from the internet of things (IoT) to artificial intelligence (AI) hardware accelerators. Graduates are prepared for careers in fields such as embedded systems, computer architecture, network systems, cyber-physical systems, and robotics.",https://catalog.csuchico.edu/preview_program.php?catoid=15&poid=5573&returnto=863,"All engineering programs are accredited by the Engineering Accreditation Commission of ABET, www.abet.org.",Bachelor of Science in Computer Engineering,https://catalog.csuchico.edu/,
,"The Minor in Computer Engineering provides students with an in-depth understanding of the hardware/software interface of computer systems. The courses expose students to design and analysis techniques used in computer hardware and software development. The minor is suitable for students in Electrical Engineering, Computer Science, and other related fields who want to supplement their major with an emphasis in computer engineering. Successful completion of the minor will be noted on the student's transcript.",https://catalog.csuchico.edu/current/programs/computer-engineering/computer-engineering-minor.php,,Minor in Computer Engineering,https://catalog.csuchico.edu/,
"Information Systems, Data Science","The Bachelor of Science in Computer Information Systems is intended for students interested in careers as information systems professionals, data analysts, and related positions. Students learn how to analyze, design, develop, implement, and manage computer-based information systems. Graduates are prepared for careers in a wide range of organizations, including business, government, and non-profit entities. The program emphasizes both theoretical foundations and practical applications, equipping students with the skills needed to adapt to rapidly evolving technologies and solve complex real-world problems. The curriculum covers core areas such as programming, database management, networking, systems analysis and design, project management, and information security, alongside opportunities for specialization through elective courses and practical projects. Students are encouraged to participate in internships and research opportunities to gain hands-on experience and prepare for successful careers or further graduate studies.",https://catalog.csuchico.edu/preview_program.php?catoid=36&poid=9258,,Bachelor of Science in Computer Information Systems,https://catalog.csuchico.edu/,
,"About the Program: The Bachelor of Science in Computer Science provides students with the fundamental knowledge and skills needed for professional careers as computer scientists. Students gain a strong foundation in theory and practice that prepares them for a wide range of positions in industry, government, and education. The program emphasizes problem-solving, algorithm design, software development, and the underlying principles of computing systems. This program is accredited by the Computing Accreditation Commission of ABET.

Learning Outcomes:
Upon completion of the Bachelor of Science in Computer Science, students will be able to:
1. Analyze a complex computing problem and to apply principles of computing and other relevant disciplines to identify solutions.
2. Design, implement, and evaluate a computing-based solution to meet a given set of computing requirements in the context of the program’s discipline.
3. Communicate effectively in a variety of professional contexts.
4. Recognize professional responsibilities and make informed judgments in computing practice based on legal and ethical principles.
5. Function effectively as a member or leader of a team engaged in activities appropriate to the program’s discipline.
6. Apply computer science theory and software development fundamentals to produce computing-based solutions.",https://catalog.csuchico.edu/preview_program.php?catoid=36&poid=10731,Accredited by the Computing Accreditation Commission of ABET,Bachelor of Science in Computer Science,https://catalog.csuchico.edu/,
,"A minor in Computer Science allows students to build fundamental computer science knowledge and skills. It complements a variety of majors outside of computer science, such as those in the natural sciences, mathematics, business, engineering, and the arts. Students can tailor the minor to their interests through elective course options. The minor requires a minimum of 21 units.",https://catalog.csuchico.edu/preview_program.php?catoid=40&poid=11162,,Minor in Computer Science,https://catalog.csuchico.edu/,
,"Concrete Industry Management (CIM) is a four-year bachelor of science degree program with a business and technical focus dedicated to the concrete industry. The degree was developed in cooperation with leaders in the concrete industry to provide graduates with the expertise needed to manage increasingly complex concrete businesses. The CIM program is a comprehensive management degree that provides a broad understanding of the concrete industry and business principles. The CIM curriculum includes basic business courses in accounting, finance, management, and marketing with an emphasis on specific application to the concrete industry. Other technical courses include concrete materials, testing, production, design, and construction. This combination of business and technical skills will prepare graduates for management positions in the concrete industry. Students pursuing the BS in Concrete Industry Management will find challenging and rewarding careers in areas such as concrete materials, ready-mix production, concrete products, construction, consulting, equipment, and research and development.",https://catalog.csuchico.edu/programs/concrete-industry-management-bs/,,Bachelor of Science in Concrete Industry Management,https://catalog.csuchico.edu/,
,"The Bachelor of Science in Construction Management is an accredited professional program for students who aspire to management careers in the construction industry. Construction managers supervise the daily operations of construction projects. They plan, coordinate, budget, and supervise construction projects from start to finish. They may specialize in residential, commercial, highway, or industrial construction.
The curriculum prepares students for careers as estimators, project schedulers, safety managers, project managers, and superintendents for general contractors or specialty contractors; and as facility managers, property developers, inspectors, and material and equipment sales representatives. Students completing the degree are prepared for entry-level professional positions in the construction industry or graduate study in construction-related fields. The program combines a broad general education with a major in construction management, covering construction graphics, building materials and methods, structures, surveying, mechanical and electrical systems, construction safety, construction law, estimating, scheduling, and project management.
The department offers numerous scholarships specifically for construction management students.",https://catalog.csuchico.edu/viewer/?objid=chico-catalog&id=3911f422-921d-4050-a890-a7d519b5c391&view=search&menu=hide&query=Construction+Management,Accredited by the American Council for Construction Education (ACCE).,Bachelor of Science in Construction Management,https://catalog.csuchico.edu/,BS
,"The minor in creative writing provides students with intensive training in the study and practice of writing poetry, fiction, and/or creative nonfiction, as well as an introduction to literary theory and analysis. The minor offers students the opportunity to hone their skills in literary interpretation and creative production, equipping them to become thoughtful and accomplished readers, writers, and critics. The minor is a valuable complement to any major for students who want to develop their writing and analytical skills, learn to articulate complex ideas, and explore their creative potential.",https://catalog.csuchico.edu/preview_program.php?catoid=29&poid=8128,,Minor in Creative Writing,https://catalog.csuchico.edu/,
,"The Bachelor of Arts in Criminal Justice program provides students with a broad and systematic understanding of the criminal justice system and its related processes. The curriculum is designed to expose students to various theoretical perspectives, research methodologies, policy analyses, and practical applications relevant to the field. Students develop critical thinking skills, ethical reasoning, and an awareness of social justice issues within the context of crime and justice. The program prepares graduates for entry-level positions in law enforcement, corrections, courts, victim services, and related fields, as well as for advanced studies in graduate or law school.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5535,,Bachelor of Arts in Criminal Justice,https://catalog.csuchico.edu/,
,"The Criminal Justice Minor provides students with an understanding of criminal justice issues and a foundation in criminal justice scholarship. It is especially useful for students in the social sciences (e.g., psychology, sociology, political science, social work) who plan to work in justice-related professions or attend graduate school in criminal justice or criminology. The minor is also useful for students majoring in areas where justice studies might be related (e.g., computer science, recreation, health care management, public administration, business administration).",https://catalog.csuchico.edu/programs/criminal-justice-minor/,,Minor in Criminal Justice,https://catalog.csuchico.edu/,
,"The Minor in Cybersecurity provides students with a foundational understanding of key concepts and skills necessary to protect information systems from cyber threats. Students completing the minor will be prepared to identify and analyze security vulnerabilities, implement security measures, respond to security incidents, and adhere to ethical and legal principles related to cybersecurity. The minor is suitable for students in various disciplines who want to enhance their career prospects with essential cybersecurity knowledge.",https://catalog.csuchico.edu/preview_program.php?catoid=15&poid=5481,,Minor in Cybersecurity,https://catalog.csuchico.edu/,
,"The Minor in Dance offers students opportunities to develop expertise in a breadth of dance forms including contemporary, hip hop, jazz, and ballet, as well as opportunities to develop skill and understanding in areas of dance production, choreography, improvisation, and pedagogy. In addition to enriching students’ cultural and artistic development, the minor in dance provides students with foundational skills and understanding that are often complementary to many majors including those in the performing arts, humanities, education, psychology, health and exercise science, and business. The minor in dance is housed within the Department of Theatre Arts.",https://catalog.csuchico.edu/current/departments/theatre-arts/minor-in-dance.html,,Minor in Dance,https://catalog.csuchico.edu/,Minor
,"Economics is the social science that studies how individuals, businesses, and governments make choices when faced with scarcity. The major provides a broad introduction to the field and trains students in analytical thinking and problem-solving. An economics degree provides a solid foundation for careers in business, finance, and government, and is excellent preparation for graduate studies in economics, business, public policy, and law. All economics majors complete core courses in microeconomics, macroeconomics, statistics, and econometrics. Students then choose additional courses based on their interests and career goals. The BA in Economics is offered in two concentrations: International Economics and Quantitative Economics. Students may also complete the general BA in Economics without pursuing one of these concentrations.",https://catalog.csuchico.edu/colleges-departments/business/economics/ba-economics/,,Bachelor of Arts in Economics,https://catalog.csuchico.edu/,
,"Economics is the study of how people make decisions when faced with scarcity. It involves understanding the behavior of individuals, firms, and governments in allocating resources, producing goods and services, and distributing income. The minor in economics offers students a strong foundation in economic theory, policy, and quantitative methods. Students will develop analytical and critical thinking skills, learn to interpret economic data, and understand the impact of economic policies on society. This minor complements a wide range of majors by providing valuable insights into economic principles relevant to business, public policy, social sciences, and humanities.",https://catalog.csuchico.edu/undergraduate-programs/minors/economics/,,Minor in Economics,https://catalog.csuchico.edu/,
,"The Electrical Construction minor is an interdisciplinary program that provides students with a foundational understanding of electrical systems within the built environment. It covers topics such as electrical theory, wiring methods, power distribution, renewable energy systems, and relevant codes and standards. This minor is designed for students interested in careers related to electrical contracting, project management, and building systems design. It complements majors in Construction Management, Civil Engineering, Mechanical Engineering, and Sustainable Manufacturing, providing a specialized skill set valuable in the construction and engineering industries.",https://catalog.csuchico.edu/minors/electrical-construction-minor/,,Minor in Electrical Construction,https://catalog.csuchico.edu/,
,"Electrical/Electronic Engineering is a broad field of study dealing with the design, development, and operation of a wide variety of systems and devices that use electricity as their source of energy or as a means of conveying information. Electrical/electronic engineers work in fields such as communications, power generation and distribution, control systems, solid-state electronics, computer design, and instrumentation. The Electrical/Electronic Engineering program offers two options: Electrical Engineering and Electronic Engineering. Students completing either option will be prepared for a variety of entry-level positions in the electrical/electronic engineering field and for graduate studies. The Electrical Engineering Option focuses on areas such as electric power and energy systems, electromagnetics, digital signal processing, control systems, and electronics. The Electronic Engineering Option emphasizes solid-state electronics, computer hardware design, digital signal processing, communications, and electronic instrumentation.",https://catalog.csuchico.edu/academic-programs/colleges/ecst/electrical-computer-engineering/electrical-electronic-engineering-bs/,"Accredited by the Engineering Accreditation Commission of ABET, https://www.abet.org.",Bachelor of Science in Electrical/Electronic Engineering,https://catalog.csuchico.edu/,
,"The Bachelor of Arts in English prepares students for careers that require strong skills in reading, writing, and critical thinking. English majors read a broad range of texts, including fiction, poetry, drama, and non-fiction, and explore the social, political, and historical contexts in which they were written. Students learn to analyze texts from multiple theoretical perspectives and write clearly, persuasively, and ethically. English majors also develop strong research, communication, and presentation skills. English students can also pursue an Honors in the Major, a departmental honors program, allowing them to engage in an intensive, two-semester research project. What Can I Do With a Degree in English? English majors develop a flexible skillset that is attractive to employers in a wide array of fields. Our graduates are well-prepared for jobs in education, publishing, journalism, technical and professional writing, communications, and library science. English majors are also competitive applicants for graduate programs in law, education, business, and, of course, English.",https://catalog.csuchico.edu/preview_program.php?catoid=19&poid=5573,,Bachelor of Arts in English,https://catalog.csuchico.edu/,BA
,"The minor in English offers students an opportunity to explore the rich field of literary and cultural studies while also building important writing and analytical skills relevant to many careers. The English Minor asks students to choose from a diverse range of courses, including literature, creative writing, linguistics, and rhetoric. Students who complete the minor will be prepared to critically analyze texts and cultural productions across time periods and genres, and to communicate effectively for a variety of audiences and purposes.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5022,,Minor in English,https://catalog.csuchico.edu/,
,"The Minor in Entrepreneurship and Small Business Management is designed to equip students with a robust understanding of entrepreneurial principles and practices. It caters to individuals across all majors who aspire to launch their own ventures, innovate within existing organizations, or pursue careers in small business management. Students will develop critical skills in opportunity recognition, business planning, resource acquisition, and venture creation and growth. The curriculum integrates theoretical knowledge with practical application through case studies, projects, and interactions with real-world entrepreneurs. Graduates of this minor will be prepared to identify and act on market opportunities, manage resources effectively, and navigate the challenges of the startup ecosystem or small business environment, making them valuable assets in any professional setting.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5489,,Minor in Entrepreneurship and Small Business Management,https://catalog.csuchico.edu/,
"Ecology and Conservation, Environmental Policy and Management","The Bachelor of Science (BS) in Environmental Science program has two concentrations: Ecology and Conservation, and Environmental Policy and Management. Both concentrations provide students with strong interdisciplinary training grounded in scientific principles, preparing them for careers in environmental consulting, resource management, and state and federal agencies, and for graduate studies in environmental science and related fields. Students learn about the fundamental principles of ecological and physical sciences relevant to environmental issues and problem-solving, develop technical skills in data analysis and geospatial technologies, and gain a robust understanding of social, political, economic, and ethical dimensions of environmental problems. Students apply classroom knowledge to real-world problems through fieldwork and research opportunities. The Environmental Science program offers hands-on learning experiences, including field trips to diverse California ecosystems, research projects with faculty, and internships with local environmental organizations. The curriculum is designed to meet the growing demand for professionals who can address complex environmental challenges from a holistic perspective.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5489&hl=%22Environmental+Science%22&returnto=search,,Bachelor of Science in Environmental Science,https://catalog.csuchico.edu/,
,"The Environmental Studies minor is an interdisciplinary program designed to give students a broad understanding of the causes, characteristics, and solutions to environmental problems. The minor requires a core of three courses (9 units) that provides students with a foundational knowledge of environmental concepts, methods, and issues. Additionally, students take 9 units of electives drawn from four interdisciplinary areas of study—natural sciences, social sciences, humanities, and environmental applications—that allow them to explore the field in more depth and from different disciplinary perspectives.",https://catalog.csuchico.edu/programs/environmental-studies-minor/,,Minor in Environmental Studies,https://catalog.csuchico.edu/,
,"The Minor in Equity, Ethics, and Policy GE provides students with a general education pathway related to equity, ethics, and policy issues. Students will learn the analytical and critical thinking skills needed to understand and address pressing societal challenges involving social justice, fairness, and ethical decision-making. Students will study various perspectives on equity and justice, explore ethical frameworks, and analyze the policy-making processes that shape society. The minor encourages an interdisciplinary approach, drawing from fields such as humanities, social sciences, and public policy, to offer a comprehensive understanding of the complex interplay between equity, ethics, and policy.",https://catalog.csuchico.edu/undergraduate-programs/colleges/humanities-fine-arts/comparative-religion-humanities/equity-ethics-policy-ge-minor/,,"Minor in Equity, Ethics, and Policy GE",https://catalog.csuchico.edu/,
,"The Ethics Minor provides students with an opportunity to engage in a structured course of study concerning ethical principles and their application within contemporary society. Through a variety of disciplinary perspectives, students will develop the capacity to critically analyze ethical arguments and make reasoned decisions in their personal, professional, and civic lives. The minor is interdisciplinary, drawing on courses from several departments across the university. It is designed to complement any major and is particularly beneficial for students interested in careers in law, medicine, public service, business, and any field requiring strong ethical reasoning skills.",https://catalog.csuchico.edu/minors/ethics-minor/,,Minor in Ethics,https://catalog.csuchico.edu/,
,"The European Studies minor is an interdisciplinary program designed to give students a comprehensive understanding of European society, culture, and history. Students electing to minor in European Studies will gain foundational knowledge of the political, economic, and social forces that have shaped Europe, as well as a critical understanding of the continent's diverse cultures and intellectual traditions. The program is an excellent complement to majors in the humanities, social sciences, and business, providing students with a global perspective and cross-cultural communication skills essential for success in today's interconnected world.",https://catalog.csuchico.edu/minors/european-studies-minor/,,Minor in European Studies,https://catalog.csuchico.edu/,
,"The Bachelor of Science (BS) in Exercise Physiology program provides students with the foundational knowledge and practical skills necessary for careers in various health and fitness settings. Students will learn about the physiological responses to exercise, biomechanics, motor control, exercise prescription, and nutrition. The curriculum emphasizes evidence-based practices and prepares students for advanced study in exercise science, allied health professions, or medical fields. Graduates are well-prepared for certifications from organizations such as the American College of Sports Medicine (ACSM) and the National Strength and Conditioning Association (NSCA).",https://catalog.csuchico.edu/colleges-departments/college-health-human-services/kinesiology/bachelor-science-exercise-physiology/,,Bachelor of Science in Exercise Physiology,https://catalog.csuchico.edu/,
,"The Family Relations minor provides students with knowledge and skills relevant to family development and dynamics. Students examine the functions of the family within society, the impact of varying life events on individuals and families, and the issues relevant to different types of family relationships across the lifespan. The minor also prepares students for professions in human services related to families, children, and individuals, as well as for further graduate studies. The curriculum is flexible and allows students to tailor their coursework to align with specific interests or career goals. It also meets the coursework requirements for provisional certification as a Family Life Educator by the National Council on Family Relations (NCFR) when taken in conjunction with relevant coursework and/or experience.",https://catalog.csuchico.edu/preview_program.php?catoid=15&poid=5022,,Minor in Family Relations,https://catalog.csuchico.edu/,Minor
,"A minor in Finance provides students with an understanding of financial markets and institutions, investments, and corporate finance. It complements a variety of majors by providing students with fundamental financial knowledge essential for personal and professional success. Students gain skills in financial analysis, decision-making, and risk management, preparing them for roles in various industries or for further study in finance or related fields.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5110,,Minor in Finance,https://catalog.csuchico.edu/,
,"The minor in food science provides students with knowledge and skills relevant to the food industry. Students gain an understanding of food chemistry, microbiology, engineering, processing, safety, and sensory evaluation. The minor prepares students for careers in food product development, quality assurance, regulatory affairs, and research, or for further study in food science and related fields.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5481,,Minor in Food Science,https://catalog.csuchico.edu/,
,"The minor in Foodservice Administration provides the academic background for career preparation in institutional and commercial foodservice. The minor is offered through the Department of Nutrition and Food Sciences. The minor is a valuable supplement for students majoring in Business, Hospitality Management, Health Services Administration, or other areas where knowledge of foodservice administration is desired. Students completing the minor will have a strong foundation in food science, management principles, sanitation, and nutrition. The minor may not be taken by students majoring in Nutrition and Food Sciences.",https://catalog.csuchico.edu/programs/foodservice-administration-minor/,,Minor in Foodservice Administration,https://catalog.csuchico.edu/,
,"The French Minor is an excellent option for any student looking to enrich their language skills and gain a deeper understanding of French and francophone cultures. Whether you're majoring in business, science, humanities, or arts, French can give you a competitive edge in today's globalized world. Learning French opens doors to careers in international relations, education, tourism, fashion, and many other fields.",https://catalog.csuchico.edu/programs/french-minor/,,Minor in French,https://catalog.csuchico.edu/,
