QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,,,,,,,,,,,,,,,,,Operations Research and Management Science Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Performing and Media Arts Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Philosophy Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Physics Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Plant Breeding Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Plant Pathology Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Plant Sciences Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Policy Analysis and Management Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Portuguese and Brazilian Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Public Policy Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Real Estate Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Religious Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Robotics Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Romance Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Russian Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Sanskrit Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Science & Technology Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Science Communication and Public Engagement Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Sociology Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,South Asian Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Southeast Asian Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Spanish Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Statistical Science Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Sustainable Energy Systems Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Theatre Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Urban and Regional Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Viking Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Visual Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Viticulture and Enology Minor,https://catalog.cornell.edu/programs/
