Concentration name,description,program website url,Accreditation status,Program name,Program Page url,Level
,"Our planet is changing, and environmental scientists are needed more than ever to address critical issues ranging from climate change to pollution. At University of Houston-Clear Lake, you can gain the interdisciplinary knowledge and practical skills necessary to make a real difference in the world. The Environmental Science B.S. degree at UHCL has two concentrations: General Environmental Science and Marine and Estuarine Environmental Science. Our location, adjacent to the Armand Bayou Nature Center, provides a unique living laboratory for both fieldwork and research. You’ll be taught by faculty who are active researchers, and whose work has been published in numerous peer-reviewed journals. Students gain research experience through active participation with faculty on projects or through internships with public and private environmental agencies. The Environmental Science B.S. program is a hands-on, research-intensive degree that provides students with a strong foundation in a variety of scientific disciplines. You will learn about: Ecological principles and processes, Marine and estuarine environments, Hydrology and water resources, Environmental toxicology, Climate change, Environmental regulations and policy, Data analysis and GIS. The skills you will learn, coupled with internship or research experience, prepare you for a wide range of careers in environmental consulting, resource management, regulatory compliance, conservation, research, and education. You’ll also be well-prepared for graduate school in environmental science or related fields.",https://www.uhcl.edu/academics/degrees/environmental-science-bs/,,Bachelor of Science in Environmental Science,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
,"Do you want to manage money and help clients achieve their financial goals? Finance is the study of how people, institutions and businesses acquire and use money and other financial assets. It examines how people make financial decisions and includes topics like valuation, risk management, capital budgeting, investment analysis and portfolio management. The Bachelor of Science (B.S.) in Finance at University of Houston-Clear Lake is a great place to learn the skills necessary to succeed in a competitive, global marketplace. We give you a solid foundation in the principles of finance, economics and accounting. You'll gain a comprehensive understanding of financial institutions, markets and instruments through coursework in investments, corporate finance, international finance and financial modeling. Many of our graduates pursue careers as financial analysts, portfolio managers and financial planners.",https://www.uhcl.edu/academics/degrees-programs/finance-bs/,"The College of Business is accredited by AACSB International, which ensures you’re getting a first-class education in business principles.",Bachelor of Science in Finance,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",BS
,"The Bachelor of Science in Fitness and Human Performance (BSFHP) program is committed to preparing students for careers in the growing health, wellness, and fitness industry and for further education, such as physical therapy, occupational therapy, chiropractic, medicine, and other related health professions. Students completing the BSFHP program will have the knowledge, skills, and abilities to contribute to the health and well-being of the surrounding community. The curriculum includes coursework in human anatomy and physiology, exercise physiology, biomechanics, nutrition, fitness assessment, exercise prescription, exercise leadership, strength and conditioning, sports nutrition, and professional development. The program also offers students the opportunity to gain practical experience through internships in various fitness and health settings. Many career opportunities are available to graduates of the program, including exercise physiologist, strength and conditioning coach, personal trainer, wellness coach, corporate fitness specialist, community health educator, and research assistant. The BSFHP program is ideal for individuals who are passionate about health and fitness and want to make a positive impact on the lives of others.",https://www.uhcl.edu/academics/degrees/fitness-human-performance-bs,,Bachelor of Science in Fitness and Human Performance,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
,"Our B.S. in General Business program will give you a well-rounded education in different facets of business, making you a versatile and attractive candidate for employers seeking a broad range of skills. With this degree, you'll learn about finance, accounting, marketing, management, and more.
This flexible degree allows you to customize your learning with a selection of 12 hours in a specific specialization within the business field, ensuring that you gain relevant knowledge and skills for your chosen career path. We also offer a fast-track to the MBA program so you can pursue a graduate degree and be even more marketable to employers.
You'll learn from faculty who are leaders in their fields, bringing real-world experience and insights to the classroom. Our small class sizes ensure personalized attention, fostering an engaging and supportive learning environment. You'll also have opportunities to network with local business professionals through internships, career fairs and student organizations.
Located near Houston, one of the largest business hubs in the country, UHCL offers a prime location for aspiring business leaders. With a degree in General Business, you'll be well-prepared to enter a variety of fields, including:
*   Business Analyst
*   Financial Planner
*   Human Resources Manager
*   Marketing Coordinator
*   Operations Manager
*   Project Manager",https://www.uhcl.edu/academics/degrees/general-business-bs/,"The College of Business is accredited by AACSB International – The Association to Advance Collegiate Schools of Business. This accreditation represents the highest standard of achievement for business schools worldwide. Less than 5% of the world's 16,000 business programs have earned AACSB accreditation.",Bachelor of Science in General Business,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
,"The Bachelor of Science in Healthcare Administration degree program prepares students to become leaders, managers and professionals in one of the fastest growing industries in the country – healthcare. Healthcare administration encompasses many different areas of study including management, finance, business, marketing, public relations, human resources, law, policy, and information systems. Students in the healthcare administration program will be exposed to a comprehensive curriculum that covers various aspects of healthcare management and administration. Students are given the option to take several electives with an emphasis in specific areas. The program prepares students to successfully enter administrative positions in a variety of healthcare settings, including hospitals, long-term care facilities, clinics, state and federal agencies, and community health organizations. The program is designed to develop students’ critical thinking, problem-solving, and communication skills to effectively address the complex challenges faced by healthcare organizations.",https://www.uhcl.edu/degrees/bachelor/healthcare-administration/,Accredited by the Association of University Programs in Health Administration (AUPHA).,Bachelor of Science in Healthcare Administration,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
"Cybersecurity Concentration, Enterprise Systems Concentration","The Bachelor of Science in Information Technology (BSIT) degree at University of Houston-Clear Lake is a comprehensive program designed to prepare students for various IT roles. The program focuses on the core areas of IT, including programming, database management, networking, web development, cybersecurity, and system administration. Graduates will be equipped with the knowledge and skills necessary to design, implement, and manage information systems, ensuring they are well-prepared for entry-level positions or further graduate studies in the rapidly evolving IT industry. The curriculum emphasizes hands-on experience, problem-solving, and critical thinking, ensuring students gain practical skills relevant to current industry demands. Students will learn to analyze, design, develop, implement, and manage IT solutions, covering both theoretical foundations and practical applications.",https://www.uhcl.edu/academics/degrees/information-technology-bs/,,Bachelor of Science in Information Technology,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",BS
,"Ready to create a customized degree plan that aligns with your specific career goals? The Bachelor of Science in Interdisciplinary Studies at University of Houston-Clear Lake offers you the flexibility to combine coursework from various disciplines into a unique program of study. This innovative degree is perfect for students who have diverse interests or specific professional aspirations that don't fit neatly into traditional majors. You'll work closely with an advisor to design a curriculum that integrates knowledge and skills from different fields, preparing you for a wide range of careers or further graduate studies. Graduates are equipped with critical thinking, problem-solving, and communication skills, making them highly adaptable professionals in today's dynamic job market. This program fosters intellectual curiosity and encourages students to make connections across disciplines, providing a holistic educational experience.",https://www.uhcl.edu/academics/degrees/interdisciplinary-studies-bs/,,Bachelor of Science in Interdisciplinary Studies,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
"General Legal Studies, Advanced Legal Studies","The Bachelor of Science in Legal Studies at University of Houston-Clear Lake is a degree for students interested in careers in the legal field or pursuing law school. The Legal Studies program offers two concentrations: a general Legal Studies concentration and an Advanced Legal Studies concentration. Both concentrations prepare students for a variety of careers in the legal field. The B.S. in Legal Studies allows students to study the legal system and how it affects society, business and politics. This degree will expose students to all areas of the law and is designed to prepare students for a variety of careers in the legal field and for success in law school. The curriculum will give students valuable experience in legal research and writing, critical analysis, ethical reasoning, and professional practices. UHCL's Legal Studies degree is approved by the American Bar Association (ABA) as a paralegal program. The ABA has specific requirements that students must complete to receive a certificate and transcript notation that indicates they have completed an ABA approved program. Students must complete 18 semester hours of legal specialty courses at UHCL and take at least 9 of those 18 hours in face-to-face instruction. Additionally, students must complete at least 60 total semester hours before taking legal specialty courses.",https://www.uhcl.edu/academics/degrees/legal-studies-bs,Approved by the American Bar Association (ABA) as a paralegal program.,Bachelor of Science in Legal Studies,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",BS
,"With a Bachelor of Science in Management degree, you’ll develop the skills to be an effective leader and manager in today’s demanding business environment. You'll learn to lead teams, manage operations, and make strategic decisions that impact an organization’s success. Our rigorous curriculum covers core business functions such as finance, marketing, human resources, and operations, providing you with a comprehensive understanding of how businesses operate. You'll also develop critical thinking, problem-solving, and communication skills essential for management roles. This program prepares you for a wide range of management positions across various industries, equipping you with the knowledge and tools to drive organizational growth and achieve professional success.",https://www.uhcl.edu/academics/degrees/management-bs/,The College of Business at University of Houston-Clear Lake is accredited by AACSB International.,Bachelor of Science in Management,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",BS
,"The Bachelor of Science in Management Information Systems (MIS) program at University of Houston-Clear Lake prepares students to become essential professionals who bridge the gap between business needs and technology solutions. In this program, you will develop a robust understanding of both business operations and information technology, equipping you to design, implement, and manage systems that drive organizational efficiency and innovation. Coursework covers critical areas such as database management, systems analysis and design, business intelligence, project management, and cybersecurity fundamentals. Through practical application and theoretical knowledge, students learn to analyze complex business problems, propose effective IT solutions, and lead projects that leverage technology for strategic advantage. Graduates are highly sought after for roles including business analyst, systems analyst, IT consultant, data specialist, and project manager across diverse industries.",https://www.uhcl.edu/academics/degrees/management-information-systems-bs,Accredited by AACSB International - The Association to Advance Collegiate Schools of Business,Bachelor of Science in Management Information Systems,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
,"Do you want a career that involves understanding consumer behavior, market trends and branding? Marketing is a dynamic, creative, and fast-paced field that focuses on developing and executing strategies to promote products, services, or ideas to target audiences. Our Bachelor of Science (B.S.) in Marketing provides the theoretical foundation and practical skills needed to analyze markets, create compelling campaigns, and drive business growth. From digital marketing and social media to traditional advertising and public relations, you'll explore the diverse facets of marketing and learn to connect with consumers in meaningful ways. The Bachelor of Science (B.S.) in Marketing program at University of Houston-Clear Lake is housed in the College of Business and accredited by the Association to Advance Collegiate Schools of Business (AACSB) International. You'll gain a comprehensive understanding of marketing principles, strategies, and techniques. The curriculum covers a wide range of topics, including market research, consumer behavior, advertising, digital marketing, sales management, and international marketing. Through hands-on projects, case studies, and real-world simulations, you'll develop critical thinking, problem-solving, and communication skills essential for success in today's competitive business environment. Our experienced faculty members bring a blend of academic expertise and industry experience to the classroom, ensuring that you receive a well-rounded and relevant education.",https://www.uhcl.edu/academics/degrees/marketing-bs,Accredited by the Association to Advance Collegiate Schools of Business (AACSB) International.,Bachelor of Science in Marketing,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
,,,,Bachelor of Science in Mathematical Science,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
,,,,Bachelor of Science in Mechanical Engineering,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
,"The RN to BSN program at University of Houston-Clear Lake is specifically designed for registered nurses seeking to advance their careers and acquire a Bachelor of Science in Nursing (BSN) degree. This program is offered online, providing a flexible and convenient option for working professionals. At UHCL, we understand the critical role nurses play in health care and aim to equip them with the advanced knowledge and skills necessary to excel in a rapidly evolving health care environment. Our curriculum emphasizes leadership, evidence-based practice, health promotion, disease prevention, and community health. By completing this program, you will enhance your critical thinking abilities, improve patient outcomes, and expand your career opportunities in various health care settings, including hospitals, clinics, public health agencies, and educational institutions. Additionally, the BSN degree serves as a foundation for advanced nursing education, such as Master of Science in Nursing (MSN) or Doctor of Nursing Practice (DNP) programs. The online RN to BSN program at UHCL is a valuable credential that will elevate your nursing career. Our program offers: Flexibility – designed for working nurses with 100% online courses; Affordability – competitive tuition rates within the University of Houston System; Expert Faculty – learn from experienced nursing faculty dedicated to student success; Comprehensive Curriculum – gain advanced knowledge in leadership, research, and community health; Career Advancement – open doors to leadership roles, specialized practice, and graduate studies.",https://www.uhcl.edu/academics/degrees/nursing-rn-bsn-bs/,The baccalaureate degree program in nursing at University of Houston-Clear Lake is accredited by the Commission on Collegiate Nursing Education (http://www.ccneaccreditation.org).,Bachelor of Science in Nursing (RN to BSN),"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
,"Protecting workers and the public requires a highly-trained workforce and safety leaders who can evaluate risk and implement solutions across a variety of settings. The Bachelor of Science in Occupational Safety and Health degree at University of Houston-Clear Lake is specifically designed to meet the growing demand for professionals who can lead organizations in the prevention of harm, disease and property damage. Through your studies at UHCL, you’ll be prepared to recognize, evaluate and control hazards, helping to ensure the health and safety of workers and the public. You’ll learn the principles of industrial hygiene and safety management through core courses that provide a strong foundation for a career in safety. Your studies at UHCL will prepare you to enter the field as a safety leader, ready to take on the challenges of a critical and growing profession. Graduates are often employed by government entities, environmental consulting firms, hospitals and universities.",https://www.uhcl.edu/academics/degrees/occupational-safety-health-bs/,"The Bachelor of Science in Occupational Safety and Health is accredited by the Applied and Natural Science Accreditation Commission (ANSAC) of ABET, http://www.abet.org.",Bachelor of Science in Occupational Safety and Health,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
,"Dive deep into the fundamental laws of nature and unravel the mysteries of the universe with a Bachelor of Science in Physics degree from University of Houston-Clear Lake. Our comprehensive program is designed for students passionate about scientific inquiry, offering a robust curriculum that spans classical mechanics, electromagnetism, thermodynamics, quantum mechanics, and more. You'll gain a strong theoretical foundation complemented by extensive hands-on laboratory experience, preparing you for a diverse range of careers in research, industry, education, or for advanced studies in graduate school. UHCL’s B.S. in Physics program stands out due to its commitment to personalized education and practical application. Small class sizes ensure individual attention from experienced faculty who are dedicated mentors. Our state-of-the-art facilities provide ample opportunities for research and experimentation, allowing you to apply theoretical knowledge to real-world problems. Whether your ambition is to contribute to groundbreaking scientific discoveries, innovate in technology, or inspire the next generation of scientists, a degree in physics from UHCL equips you with the critical thinking, problem-solving, and analytical skills highly valued across all sectors.",https://www.uhcl.edu/academics/degrees/physics-bs,,Bachelor of Science in Physics,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
,"A Bachelor of Science (B.S.) in Psychology from University of Houston-Clear Lake will prepare you for a wide range of career opportunities or graduate school. Psychology is the scientific study of the mind and behavior, and a psychology degree will give you an understanding of human thought, emotion and action. UHCL’s Department of Psychology provides students with rigorous training across the field of psychology, while allowing students to choose coursework that aligns with their interests. Students gain strong analytical, communication and research skills, preparing them for success in diverse fields such as social work, health care, human resources, law enforcement, education, and business. Our Bachelor of Science in Psychology curriculum provides a strong foundation in psychological theory, research methods, and statistical analysis. You’ll explore diverse topics such as cognitive psychology, social psychology, developmental psychology, abnormal psychology, and physiological psychology. Additionally, you can pursue special interests through elective courses in areas like forensic psychology, health psychology, and cross-cultural psychology.",https://www.uhcl.edu/academics/degrees/psychology-bs,,Bachelor of Science in Psychology,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
,"Develop the leadership skills needed to serve the public good with a Bachelor of Science in Public Service Leadership from University of Houston-Clear Lake. As you prepare for a career in the public sector, you'll learn from real-world examples, connect with professionals in the field, and explore the foundational knowledge of public administration. This degree provides a strong foundation for a variety of careers in government and non-profit organizations. With this degree, you’ll learn skills in managing public organizations, public policy, decision-making, and budgeting, which can lead to advancement opportunities for current public service professionals.",https://www.uhcl.edu/academics/degrees/public-service-leadership-bs/,,Bachelor of Science in Public Service Leadership,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
,"The Bachelor of Science in Social Work (BSW) program at the University of Houston-Clear Lake prepares students for competent, ethical, and effective entry-level generalist social work practice with diverse populations across various settings. Our curriculum is grounded in social work's professional purpose, values, and ethics, emphasizing social justice, human rights, and scientific inquiry. Students develop critical thinking, communication, and intervention skills to address complex social problems and advocate for vulnerable populations. Graduates are prepared for a variety of roles in fields such as child welfare, mental health, elder care, community development, and criminal justice, or for advanced studies in a Master of Social Work (MSW) program. The program integrates classroom learning with hands-on field education experiences, ensuring graduates are ready to make a positive impact.",https://www.uhcl.edu/human-sciences-humanities/departments/social-work/social-work-bs/,Accredited by the Council on Social Work Education (CSWE),Bachelor of Science in Social Work,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
,"The Bachelor of Science in Software Engineering provides students with an extensive background in the principles of software development, including topics in software analysis, design, construction, testing, deployment and maintenance. You will learn the process of building software systems from the ground up, starting with software requirements, and progressing to software architecture, design patterns, quality assurance and project management. Students will be well-prepared to pursue careers in the software industry or continue their education in graduate studies. UHCL’s Bachelor of Science in Software Engineering teaches you the entire software development lifecycle. You'll gain practical experience with industry-standard tools and techniques, preparing you to design, develop, test, and deploy robust and scalable software solutions. This degree prepares students to take on technical and leadership roles in the industry.",https://www.uhcl.edu/academics/degrees/software-engineering-bs,"Accredited by the Computing Accreditation Commission of ABET, https://www.abet.org.",Bachelor of Science in Software Engineering,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
,"As a student in the Systems Engineering program at University of Houston-Clear Lake, you’ll learn to design, integrate and manage complex systems over their life cycles, from inception through production, deployment, operation and retirement. This program will give you the competitive edge in an industry demanding skilled employees who can integrate people, processes and technology to deliver successful systems. In the Systems Engineering program, you will gain hands-on experience and a strong foundational knowledge in all aspects of systems engineering, including:
*   Engineering fundamentals: design, analysis, modeling and simulation.
*   Systems engineering processes: requirements analysis, design, integration and verification.
*   System management: project management, risk management and quality assurance.
*   Technical communication: written and oral communication skills for engineering professionals.",https://www.uhcl.edu/academics/degrees-programs/systems-engineering-bs/,,Bachelor of Science in Systems Engineering,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
,"The minor in accountancy at University of Houston-Clear Lake offers students a basic understanding of accounting principles and practices, a valuable asset for any career. Accountancy involves creating and analyzing financial data that managers, investors, government agencies and others use to make business decisions. No matter what your major, understanding accounting will give you an edge in the business world, whether you want to start your own business, join a major corporation or rise through the ranks of a non-profit organization. At UHCL, you'll learn from faculty who are experts in their fields and who bring real-world experience to the classroom. You'll gain practical skills through hands-on learning, and you'll have opportunities to network with professionals in the accounting industry. Our program is designed to be flexible, allowing you to tailor your minor to your specific interests and career goals. You can choose from a variety of courses, including financial accounting, managerial accounting, taxation and auditing. Having a minor in accountancy can help you stand out in the job market, no matter what your major. Some common career paths for students with an accountancy minor include financial analyst, business analyst, operations manager, project manager, or even starting your own business. The skills you gain in accounting, such as critical thinking, problem-solving, and financial analysis, are highly transferable and valued across industries. A minor in accountancy can also be a stepping stone to further education, such as a master's degree in accounting or a Certified Public Accountant (CPA) license.",https://www.uhcl.edu/academics/degrees/accountancy-minor/,"The College of Business at University of Houston-Clear Lake has received specialized accreditation for its business programs through the Accreditation Council for Business Schools and Programs (ACBSP), 11520 West 119th Street, Overland Park, KS 66213. Phone (913) 339-9356.",Minor in Accountancy,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
,"Anthropology is the study of human cultures and human origins. Students who choose the Anthropology minor at University of Houston-Clear Lake will develop a broad-based knowledge of human experience, both past and present, in cultures around the world. As an interdisciplinary field, anthropology explores issues that range from medical practices and ecological concerns to ancient civilizations and biological evolution. A minor in Anthropology complements any major as it provides a valuable understanding of human behavior and culture. Students gain an enhanced understanding of the complexity of the human experience, and a deeper appreciation of cultural diversity.",https://www.uhcl.edu/academics/degrees/anthropology-minor/,,Minor in Anthropology,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
,"Art history introduces you to different cultures, periods and themes, helping you understand how art relates to human experience. By studying works of art, you can gain a deeper appreciation for history, philosophy, culture and social values. As an art history minor, you’ll focus on the ways we understand art as a reflection of human experiences. By engaging with diverse art forms, you’ll gain critical insights into history, philosophy, culture, and social values. You’ll be exposed to ancient, medieval, Renaissance, Baroque, 18th, 19th, and 20th century art, as well as American, Asian, Latin American, and African art. An art history minor can complement majors in humanities, social sciences, business, and even STEM fields, offering a broader perspective and enhancing critical thinking. Beyond personal enrichment, a minor in art history can open doors to various career paths in museum work, art appraisal, conservation, gallery management, and archival research.",https://www.uhcl.edu/academics/degrees/art-history-minor/,,Minor in Art History,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",Minor
,"Want to develop a better appreciation for art and design? As a student at University of Houston-Clear Lake, you can gain a deeper understanding of visual communication and expression through the Minor in Art and Design. Through this minor, you’ll learn fundamental skills, art history and contemporary art in theory and practice. You can also develop a critical perspective on various art forms, including drawing, painting, sculpture, photography, digital media and more. With a minor in Art and Design, you will cultivate an understanding of different cultures and perspectives, developing a more holistic worldview.",https://www.uhcl.edu/academics/degrees/minor-art-design/,,Minor in Art and Design,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
,"The Astronomy minor is a valuable way to complement several majors, including Physics, Chemistry, Geology, Mathematics, and Computer Science. It provides students with a foundational understanding of the universe, from planets and stars to galaxies and cosmology, through coursework and hands-on experiences. Students will explore topics such as celestial mechanics, stellar evolution, galactic structure, and the origins of the cosmos. This minor is perfect for anyone with a passion for space, offering an exciting opportunity to broaden their scientific horizons and prepare for careers in research, education, or science communication.",https://www.uhcl.edu/academics/degrees/astronomy-minor/,,Minor in Astronomy,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",
