Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,IsRecommendationSystemOpted,error
Not Required,Not Required,Students intending to complete the minor in long term care administration must consult with and have their course selection approved by their major advisor and the long term care minor coordinator.,Not Required,True,False,False,False,False,,,program,Long Term Care Minor,https://www.brockport.edu/academics/catalogs/programs/,,
,,,,,,,,,,,error,Marketing Major (BS),https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,Students must have a minimum cumulative GPA of 2.0 to be admitted to the marketing minor.,Not Required,True,False,False,False,False,,,program,Marketing Minor,https://www.brockport.edu/academics/catalogs/programs/,,
Not Required,Required,"To apply as a first-year student, you will need to submit the following: SUNY Application or Common Application, Official High School Transcript, One Letter of Recommendation, and a Personal Essay/Statement. SUNY Brockport is test-optional, so SAT/ACT scores are not required but can be submitted.",Not Required,True,False,True,False,False,,,program,"Mathematics Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/,,
,,,,,,,,,,,error,Mathematics Minor,https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Media Production Minor,https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To be admitted to the Medical Technology major, students must meet the following qualifications: An overall GPA of 2.5 or above at the time of application to the major. A GPA of 2.5 or above in all required science and mathematics courses. Completion of at least four of the required science and mathematics courses, three of which must include a laboratory. Submission of the 'Intent to Continue in the Medical Technology Major' form by October 1 of the sophomore year. Submission of clinical year application by September 1 of the junior year.",Not Required,True,False,True,False,False,,,program,Medical Technology Major (BS),https://www.brockport.edu/academics/catalogs/programs/,,
Not Required,Not Required,Applicants must submit a completed SUNY Application or Common Application and an official high school transcript. A letter of recommendation and a personal essay are optional but recommended. SUNY Brockport is test-optional.,Not Required,True,False,True,False,False,,,program,"Meteorology Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/,,
Not Required,Not Required,,Not Required,True,False,True,False,False,,,program,Meteorology Minor,https://www.brockport.edu/academics/catalogs/programs/,,
,,,,,,,,,,,error,Military Science Minor (Commission),https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Military Science Minor (Non-commission),https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Multimedia Journalism Minor,https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Museum Studies & Public History Minor,https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Music Business Minor,https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Music Minor,https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,,Not Required,True,False,False,False,False,,,program,Musical Theatre Minor,https://www.brockport.edu/academics/catalogs/programs/,,
,,,,,,,,,,,error,Neuroscience Major (BS),https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Nursing Accelerated (Second Degree) Bachelor's to BSN Program,https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"Admission to the nursing major is competitive. The following criteria are the minimum standards for consideration for acceptance into the nursing major:
1. Minimum cumulative GPA of 3.0 or higher.
2. Minimum grade of “C” or higher and a combined GPA of 3.0 or higher in the prerequisite science courses: BIO 221, BIO 281, CHM 205.
3. Successful completion of the Test of Essential Academic Skills (TEAS) with a minimum total score in the “Proficient” range (58.7%). The TEAS exam may be taken a maximum of two times. The highest score will be utilized in the application process.
4. A personal statement addressing the following prompt (500 words or less): In what ways will you, as a student nurse, contribute to the nursing profession and the vision of the SUNY Brockport Department of Nursing?
5. A completed application by published deadlines.",Not Required,True,False,False,False,False,,,program,Nursing Major (BSN),https://www.brockport.edu/academics/catalogs/programs/,,
,,,,,,,,,,,error,Nursing RN-to-BSN Fast-Track (BSN),https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"First-year applicants must submit a completed SUNY Application or Common Application, which includes a required personal essay. An official high school transcript is also required. A letter of recommendation is optional but encouraged. Submission of SAT/ACT scores is optional as SUNY Brockport is test optional.",Not Required,True,False,False,False,False,,,program,"Philosophy Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/,,
Not Required,Not Required,"To earn a minor in philosophy, a student must complete 18 credits in philosophy, including at least nine credits at the 300/400 level. All courses for the minor must be completed with a grade of 'C' or higher.",Not Required,True,False,False,False,False,,,program,Philosophy Minor,https://www.brockport.edu/academics/catalogs/programs/,,
Not Required,Not Required,"To apply as a freshman, students must submit either the SUNY Application or the Common Application and an official high school transcript. SUNY Brockport is test-optional, so applicants can choose whether or not to submit SAT/ACT scores. A letter of recommendation and a personal essay or statement are optional but strongly encouraged.",Not Required,True,False,False,False,False,,,program,Physical Education Teacher Education Major (BS),https://www.brockport.edu/academics/catalogs/programs/,,
Not Required,Not Required,"To apply for freshman admission, please submit the following: a completed application (SUNY Application or Common Application), official high school transcript(s), and one letter of recommendation. SUNY Brockport is test optional, meaning you have the choice to submit your SAT/ACT scores for consideration.",Not Required,True,False,True,False,False,,,program,Physics Major (BS),https://www.brockport.edu/academics/catalogs/programs/,,
Not Required,Not Required,"A minor in physics requires the completion of 18-20 credits in physics, including PHS 235 College Physics I, PHS 240 College Physics II, PHS 305 Modern Physics, and 7-9 credits of physics (PHS) electives at the 300/400 level. At least 9 of the 18-20 credits must be taken at Brockport. To declare a physics minor, students should contact a faculty member in the Department of Physics.",Not Required,True,False,True,False,False,,,program,Physics Minor,https://www.brockport.edu/academics/catalogs/programs/,,
,,,,,,,,,,,error,"Political Science Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Political Science Minor,https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To be admitted to the Pre-professional Health Minor, students must have an overall GPA of 3.2 or greater. To continue in the minor, students must earn a C or higher in all minor courses and maintain a 3.0 overall GPA.",Not Required,True,False,True,False,False,,,program,Pre-Professional Health Minor,https://www.brockport.edu/academics/catalogs/programs/,,
Not Required,Not Required,Students interested in dentistry should declare the minor as soon as possible and meet with the pre-health advisor to discuss the dental school admission process and requirements. The Dental Pathway Minor requires completion of a total of 18 credits.,Not Required,True,False,True,False,False,,,program,Pre-professional Studies: Dental Pathway Minor,https://www.brockport.edu/academics/catalogs/programs/,,
Not Required,Not Required,"Students must have an overall GPA of 3.0 or higher. Students are accepted on a rolling basis, so apply any time. Students must have also completed BIO 121: Foundations of Biology with a grade of a “B” or higher. After meeting these requirements, students may declare the minor by filling out and submitting the Undergraduate Program Declaration Form from the Office of Registration and Records.",Not Required,True,False,True,False,False,,,program,Pre-professional Studies: Medical Pathway Minor,https://www.brockport.edu/academics/catalogs/programs/,,
Not Required,Not Required,,Not Required,True,False,True,False,False,,,program,Pre-professional Studies: Optometry Pathway Minor,https://www.brockport.edu/academics/catalogs/programs/,,
,,,,True,False,True,False,False,,,program,Pre-professional Studies: Physician's Assistant Pathway Minor,https://www.brockport.edu/academics/catalogs/programs/,,
Not Required,Not Required,,Not Required,True,False,True,False,False,,,program,Pre-professional Studies: Veterinary Pathway Minor,https://www.brockport.edu/academics/catalogs/programs/,,
Not Required,Not Required,"To be considered for admission to SUNY Brockport as a freshman, applicants must submit either the SUNY Application or the Common Application along with an official high school transcript. Other application materials such as SAT/ACT scores, an essay or personal statement, and letters of recommendation are optional but recommended.",Not Required,True,False,True,False,False,,,program,"Psychology Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/,,
Not Required,Not Required,"The Online Psychology Major is a degree completion program designed for students who have earned at least 48 college credits. To be considered for admission, applicants should have a cumulative GPA of at least a 2.5 from all colleges attended and must submit official college transcripts from all previously attended colleges.",Not Required,True,False,False,False,False,,,program,Psychology Major Online Degree Completion Program,https://www.brockport.edu/academics/catalogs/programs/,,
Not Required,Not Required,"To declare a minor in psychology, students must complete PSH 110 Principles of Psychology with a grade of C or better and be in good academic standing (2.0 GPA or higher).",Not Required,True,False,False,False,False,,,program,Psychology Minor,https://www.brockport.edu/academics/catalogs/programs/,,
,,,,,,,,,,,error,Public Health Major (BS),https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Public Relations Minor,https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,,Not Required,True,False,False,False,False,,,program,Religion and Culture Minor,https://www.brockport.edu/academics/catalogs/programs/,,
,,,,,,,,,,,error,Social Media Minor,https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"Admission to the Social Work major is competitive and separate from admission to the University. Requirements include: a minimum of 42 credits of college-level work, a minimum overall GPA of 2.5, and completion of specific prerequisite courses including Introduction to Social Work (SWO 201) and English Composition (ENG 112) with a grade of 'C' or better. Applicants must submit a completed Social Work Major Application Form, a current Degree Audit Reporting System (DARS) report, a two-to-three page personal statement, a résumé, and three references.",Not Required,True,False,False,False,False,,,program,Social Work Major (BS),https://www.brockport.edu/academics/catalogs/programs/,,
,,,,,,,,,,,error,"Sociology Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Sociology Minor,https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To be considered for freshman admission, you'll need to submit the following: Complete and submit ONE of the following: SUNY Application or Common Application. High school transcript(s). Letter of recommendation (optional but encouraged). Personal Essay (optional but encouraged).",Not Required,True,False,False,False,False,,,program,"Spanish Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/,,
Not Required,Not Required,A minimum grade of “C” is required for all minor courses. A minimum of nine credits in the minor must be taken at Brockport.,Not Required,True,False,False,False,False,,,program,Spanish Minor,https://www.brockport.edu/academics/catalogs/programs/,,
,,,,,,,,,,,error,Sport Management Major (BS),https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Sustainability (BS),https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Not Required,"Students who wish to major in Theatre must audition/interview for acceptance into the program. Auditions and interviews occur on campus and online in November and February of the academic year. The Department will accept transfer students into the Theatre Major at any time, pending a successful audition/interview. All prospective Theatre Majors and transfer students should contact the department to arrange an audition and interview before submitting a university application. Admission to the major is contingent upon successful audition/interview AND acceptance to the university.",Not Required,True,False,False,False,False,,,program,"Theatre Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/,,
,,,,,,,,,,,error,Theatre Minor,https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Tourism & Event Management Minor,https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"To apply for this undergraduate program, prospective students must submit a completed application (either the SUNY Application or the Common Application), official high school transcript(s), an essay or personal statement, and one letter of recommendation.",Not Required,True,False,True,False,False,,,program,"Water Resources Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/,,
,,,,,,,,,,,error,Water Resources Minor,https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,"Women & Gender Studies Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To declare a minor in Women and Gender Studies, students should obtain the required form from the Office of Academic Advisement, complete it in consultation with a Women and Gender Studies faculty member, obtain the necessary signatures and return it to the Office of Academic Advisement, Rakov Center.",Not Required,True,False,False,False,False,,,program,Women & Gender Studies Minor,https://www.brockport.edu/academics/catalogs/programs/,,
