QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,College of Education and Human Sciences,,4.0,2.75,,,,,"$10,800/Year (In-State); $21,600/Year (Out-of-State)",,$360/credit (In-State); $720/credit (Out-of-State),"$3,000 - Full Tuition",,"Academic, Performance, Endowed",4 years,"$10,800/Year (In-State); $21,600/Year (Out-of-State)",Bachelor of Science in Education in Family and Consumer Sciences (Secondary Education),https://catalog.una.edu/undergraduate/
,College of Education and Human Sciences,,4.0,2.75,,Fall 2026,,,"$10,650/Year (In-state); $21,300/Year (Out-of-state)",,$355/Credit Hour (In-state); $710/Credit Hour (Out-of-state),"$4,000 - $7,500/year",,"Merit-based, Leadership, Performance, Endowed",4 years,"$10,650/Year (In-state); $21,300/Year (Out-of-state)",Bachelor of Science in Education in French (Secondary Education),https://catalog.una.edu/undergraduate/colleges-programs/education-human-sciences/teaching-learning-leadership/
,College of Education and Human Sciences,,4.0,2.75,,,,,"$3,996/Semester (In-State); $7,992/Semester (Out-of-State)",,$333/credit hour (In-State); $666/credit hour (Out-of-State),"Amounts range from $3,000/year to Full Tuition & Fees depending on the specific scholarship.",,"Academic, Performance, Endowed",4 years,"$3,996/Semester (In-State); $7,992/Semester (Out-of-State)",Bachelor of Science in Education in General Science (Secondary Education),https://catalog.una.edu/undergraduate/
,College of Education and Human Sciences,,4.0,2.75,,,,,"$5,735 (In-State) / $9,995 (Out-of-State) per semester",,$355 (In-State) / $710 (Out-of-State) per credit hour,Up to Full Tuition,,"Academic, Leadership, Performance, Endowed",4 years (120 credit hours),"$4,260 (In-State) / $8,520 (Out-of-State) per semester",Bachelor of Science in Education in General Social Science (Secondary Education),https://catalog.una.edu/undergraduate/
,"College of Arts, Sciences, and Engineering",,4.0,2.75,,,,,"In-State: $5,145/semester, Out-of-State: $10,290/semester",,"In-State: $343/credit hour, Out-of-State: $686/credit hour","$3,500/year - Full Cost of Attendance",,"Academic, Endowed, Leadership, Performance",4 years,"In-State: $5,145/semester, Out-of-State: $10,290/semester",Bachelor of Science in Education in Geography (Secondary Education),https://catalog.una.edu/undergraduate/
,College of Education and Human Sciences,,4.0,2.75,,Fall 2026,,,"In-State: $4,260/Semester; Out-of-State: $8,520/Semester",,"In-State: $355, Out-of-State: $710","$2,500/year up to full tuition",,Merit-based,4 years,"In-State: $4,260/Semester; Out-of-State: $8,520/Semester",Bachelor of Science in Education in German (Secondary Education),https://catalog.una.edu/undergraduate/colleges-programs/education-human-sciences/teaching-learning-leadership/bs-professional-education-german-6-12/
,College of Education and Human Sciences,,4.0,2.75,,,,,"$5,745/Semester (In-State); $10,380/Semester (Out-of-State)",,$386.25/credit hour (In-State); $772.50/credit hour (Out-of-State),"$3,000 - Full Cost of Attendance",,"Merit-Based, Leadership, Performance, Endowed",120 credit hours,"$5,745/Semester (In-State); $10,380/Semester (Out-of-State)",Bachelor of Science in Education in History (Secondary Education),https://catalog.una.edu/undergraduate/
,College of Education and Human Sciences,,4.0,2.75,,Fall 2026,,,8448,,"$352 (In-state), $704 (Out-of-state)","$2,500 - $7,000+ per year",,"Academic, Endowed, Leadership, Performance",4 years,"$8,448/Year (In-state), $16,896/Year (Out-of-state)",Bachelor of Science in Education in Mathematics (Secondary Education),https://catalog.una.edu/undergraduate/
,"College of Arts, Sciences, and Engineering",,4.0,2.75,,Fall 2026,,,"$4,320/Semester (In-State); $8,640/Semester (Out-of-State)",,$360 per credit hour (In-State); $720 per credit hour (Out-of-State),"Academic scholarships range from $1,500 to $8,000 per year. The top scholarship covers full tuition, room, board, fees, and books.",,"Endowed, Academic, Leadership, Performance",4 years,"$4,320/Semester (In-State); $8,640/Semester (Out-of-State)",Bachelor of Science in Education in Music-Choral (P-12) (Secondary Education),https://catalog.una.edu/undergraduate/
,"College of Arts, Sciences, and Engineering and College of Education and Human Sciences",,4.0,2.75,,Fall 2026,,,11296,,"$322/credit hour (in-state), $644/credit hour (out-of-state)","Awards range from $2,000/year to full tuition, fees, room, and meals.",,"Academic, Endowed, Performance-based",4 years,"In-State: $5,648/Semester or $11,296/Year. Out-of-State: $10,418/Semester or $20,836/Year.",Bachelor of Science in Education in Music-Instrumental (P-12) (Secondary Education),https://catalog.una.edu/undergraduate/
,College of Education and Human Sciences,,4.0,2.75,93.9%,Fall 2026,,,10530,,"$351/credit (In-State), $702/credit (Out-of-State)","$2,000 - $10,000+ per year",,"Academic, Leadership, Performance, Endowed",4 Years,"$10,530/Year (In-State), $21,060/Year (Out-of-State)",Bachelor of Science in Education in Physical Education (P-12) (Secondary Education),https://www.una.edu/education/bachelor-degrees/bachelor-of-science-in-education-physical-education-p-12.html
,College of Education and Human Sciences,,4.0,2.75,,Fall 2026,,,"Alabama Resident: $5,280 per semester; Non-Resident: $10,560 per semester",,Alabama Resident: $352.00 per credit hour; Non-Resident: $704.00 per credit hour,"Varies. Examples include the Presidential Scholarship at $10,000/year and the Provost Scholarship at $8,000/year.",,"Academic, Endowed, Performance",120 credit hours,"Alabama Resident: $5,280 per semester; Non-Resident: $10,560 per semester",Bachelor of Science in Education in Physics (Secondary Education),https://catalog.una.edu/undergraduate/
,College of Education and Human Sciences,,4.0,2.75,,Fall 2026,,,"$13,440/Year (In-state); $25,890/Year (Out-of-state)",,$415/credit (In-state); $830/credit (Out-of-state),"Varies by scholarship, with awards ranging from $3,000 to full tuition, room, and board.",,"Academic, Endowed, Leadership, Performance",4 years,"$13,440/Year (In-state); $25,890/Year (Out-of-state)",Bachelor of Science in Education in Spanish (Secondary Education),https://catalog.una.edu/undergraduate/
,College of Education and Human Sciences,,4.0,2.75,,Fall 2026,,,,,In-State: $351.00 per credit hour; Out-of-State: $702.00 per credit hour,,,"Academic, Performance, Endowed",4 years,In-State: $351.00 per credit hour; Out-of-State: $702.00 per credit hour,Bachelor of Science in Education in Visual Arts (P-12) (Secondary Education),https://catalog.una.edu/undergraduate/colleges-programs/education-human-sciences/teaching-learning-leadership/bs-professional-education-visual-arts-p-12/
