Concentration name,description,program website url,Accreditation status,Program name,Program Page url,Level
,"The Energy and Resources Group (ERG) is an interdisciplinary academic unit of the University of California, Berkeley. ERG’s mission is to provide education and research for a sustainable environment and a just society. To this end, ERG offers two professional master’s degrees (MA and MS) and a doctoral degree (PhD). The ERG curriculum is designed to provide students with a broad understanding of the technical, economic, social, and political aspects of energy and resource issues, as well as the tools to analyze and solve problems in these areas. ERG students and faculty come from a wide range of backgrounds, including the natural sciences, engineering, social sciences, and humanities.",https://erg.berkeley.edu/,,Doctor of Philosophy in Energy and Resources,https://grad.berkeley.edu/admissions/our-programs/,
,"Our PhD program provides students with a broad and deep foundation in English and American literature, as well as the specialized skills needed to carry out original research in a chosen area of study. Students work closely with faculty members who are leaders in their fields, and they benefit from the resources of a world-class research university. The program is designed to be completed in six years, and it includes coursework, a qualifying examination, and a dissertation. Graduate students in English at Berkeley are part of a vibrant intellectual community that includes over 100 PhD students and 50 faculty members.",https://english.berkeley.edu/graduate,,Doctor of Philosophy in English,https://english.berkeley.edu/graduate/admissions/faqs,
"Global Health & Environment, Industrial Hygiene, Occupational and Environmental Health Nursing","The Master of Science (MS) in Environmental Health Sciences provides students with a strong foundation in the principles and practices of environmental health. This degree program is designed for students with a background in the basic sciences who wish to pursue careers in research or professional practice. Students in the MS program will gain expertise in identifying and assessing environmental and occupational hazards, understanding the health effects of these hazards, and developing strategies to prevent or control exposure. The MS program typically takes two years to complete and requires a combination of coursework and research. Students will work closely with faculty mentors to develop a research project and complete a thesis.",https://publichealth.berkeley.edu/academics/programs/environmental-health-sciences-ms,The UC Berkeley School of Public Health is accredited by the Council on Education for Public Health (CEPH).,Master of Science in Environmental Health Sciences,https://publichealth.berkeley.edu/academics/programs/environmental-health-sciences-ms,
,"The Environmental Health Sciences (EHS) program at UC Berkeley is concerned with the effects of environmental and occupational exposures on human health and with the assessment and control of these exposures. The Doctor of Philosophy degree (PhD) in Environmental Health Sciences is an academic research degree that is intended for students who have an interest in academic or research careers. The Division of Environmental Health Sciences (EHS) provides students with the skills required for research and practice in the prevention of injuries and illnesses caused by various exposures in the workplace and the environment. Students specialize in one of several areas within environmental health, though the integrated nature of the program ensures that all students obtain a thorough understanding of the field as a whole. Core areas of focus include: climate change and health; environmental and occupational epidemiology; and toxicology, environmental chemistry, and exposure assessment.",https://publichealth.berkeley.edu/academics/environmental-health-sciences/,The School of Public Health is fully accredited by the Council on Education for Public Health (CEPH).,Doctor of Philosophy in Environmental Health Sciences,https://grad.berkeley.edu/admissions/our-programs/,
"Ecosystem Sciences, Organisms & Environment, and Society & Environment","The ESPM PhD program is one of the premier environmental research and education programs in the world. Our mission is to educate the next generation of scholars and leaders who will address the most pressing environmental challenges of our time. ESPM provides a diverse and interdisciplinary environment for graduate study, where students work across natural and social science disciplines to understand and manage the earth's environment.",https://ourenvironment.berkeley.edu/graduate-programs/phd,,"Doctor of Philosophy in Environmental Science, Policy, and Management",https://ourenvironment.berkeley.edu/graduate-programs,
,"The MS in Epidemiology provides students with a strong foundation in epidemiologic and biostatistical methods and their application to a wide range of public health problems. The program is designed for students who want to pursue a career in epidemiologic research or who intend to pursue a doctoral degree. Through a combination of coursework and a master’s thesis, students will learn to design, conduct, and analyze epidemiologic studies and to communicate their findings to scientific and professional audiences.",https://publichealth.berkeley.edu/academics/programs/epidemiology-ms,The UC Berkeley School of Public Health is fully accredited by the Council on Education for Public Health (CEPH).,Master of Science in Epidemiology,https://publichealth.berkeley.edu/academics/programs/epidemiology-ms,
,"Epidemiology is a department-wide program at the UC Berkeley School of Public Health. Our epidemiology graduate programs offer students a choice of three degrees: Master of Public Health (MPH), Master of Science (MS), and Doctor of Philosophy (PhD). Students in our program gain the skills to become highly-trained, independent researchers who can apply epidemiological methods to various public health issues. Our students work closely with faculty members in a variety of areas of public health, including infectious diseases, chronic diseases, maternal and child health, environmental health, and social epidemiology. Our students also have the opportunity to collaborate with faculty members in other departments at UC Berkeley and at other institutions. The PhD in epidemiology provides students with the skills to become independent researchers who can apply epidemiological methods to a wide range of public health issues, preparing them for careers in academia, research institutions, and government agencies.",https://publichealth.berkeley.edu/academics/epidemiology,The UC Berkeley School of Public Health is fully accredited by the Council on Education for Public Health (CEPH).,Doctor of Philosophy in Epidemiology,https://publichealth.berkeley.edu/academics/epidemiology,
,"The Department of Ethnic Studies at the University of California, Berkeley, offers a PhD in Ethnic Studies. The program is internationally recognized for its leadership in the development of comparative ethnic studies. The PhD program provides an interdisciplinary and comparative framework for studying the historical, social, and cultural productions of power and social difference. The curriculum focuses on the histories, cultures, and politics of racial and ethnic groups in the United States and globally, with particular emphasis on African American, Asian American/Pacific Islander, Chicana/o/Latina/o, and Native American/Indigenous peoples.",http://ethnicstudies.berkeley.edu,,Doctor of Philosophy in Ethnic Studies,https://grad.berkeley.edu/admissions/our-programs/,
,"The graduate program in Film & Media at UC Berkeley is designed for students who want to develop a deep understanding of film and media history, theory, and criticism. The program emphasizes the interdisciplinary nature of film and media studies, and students are encouraged to draw on the resources of the entire university. Film & Media at Berkeley is a leading center for the study of cinema and new media, with a world-renowned faculty and a vibrant graduate student community.",https://filmmedia.berkeley.edu/,,Doctor of Philosophy in Film and Media,https://grad.berkeley.edu/admissions/our-programs/,
,"The Berkeley Master of Financial Engineering program prepares you for a career in finance by combining advanced training in financial theory with the practical skills needed for the quantitative finance industry. Our curriculum is designed to provide you with a deep understanding of finance, economics, mathematics, and computer science. Since its inception in 2000, the Berkeley MFE has been a leader in the field, consistently ranking among the top programs in the world, providing students with the knowledge and skills they need to succeed in the fast-paced world of quantitative finance.",https://mfe.haas.berkeley.edu/,,Master of Financial Engineering,https://www.topuniversities.com/universities/university-california-berkeley-ucb/haas-school-business/postgrad/berkeley-master-financial-engineering,
,"The Folklore Graduate Program offers an M.A. degree. Folklore at Berkeley is interdisciplinary and students have the opportunity to design an individual program of study with the help of a faculty advisor. The Berkeley faculty includes many distinguished scholars from across the campus with a specific interest in folklore. Folklore is a multifaceted discipline that draws from many other fields, including anthropology, linguistics, literature, history, sociology, and psychology. Students interested in pursuing a graduate degree in folklore should have a strong background in one or more of these areas.",https://folklore.berkeley.edu/programs/ma-graduate-program,,Master of Arts in Folklore,https://folklore.berkeley.edu/programs/ma-graduate-program/preparation-graduate-study,
,"The Department of French offers a Ph.D. in French. It does not offer a terminal Master’s degree. All students are admitted to the Ph.D. program, but have the option of receiving an M.A. en route to the Ph.D. Once admitted, students follow a program of study consisting of course work, a qualifying examination, and a dissertation. Students are expected to become proficient in the standard areas of French and Francophone literature and culture, while also pursuing their own particular research interests. They are also expected to develop a high level of proficiency in the French language. The department provides a rigorous training in the teaching of French at all levels, and students are given the opportunity to teach both language and literature courses.",https://french.berkeley.edu/graduate-programs/phd-program,,Doctor of Philosophy in French,https://french.berkeley.edu/home?field_openberkeley_news_type_tid%5B16%5D=16&field_openberkeley_news_type_tid_op=or&page=2,
,"The graduate program is primarily a PhD program, although students may receive an MA degree in the course of their doctoral studies. (The department does not offer a terminal MA degree.) The Berkeley Geography graduate program is one of the most highly ranked in the country. Our faculty and students have a wide range of interests, and the program is designed to be flexible to allow students to pursue their own research agendas. Geography at Berkeley is a small, highly-ranked department that offers students a chance to work with a distinguished faculty. Our graduate students are a talented and diverse group, and they go on to careers in academia, government, and the private sector. Themes of the department include: Development & Political Ecology, Global Change and Ecosystems, Global Environmental Processes, Geomorphology, Urban Studies, Place, Race and Power, and GIS and Remote Sensing.",https://geography.berkeley.edu/academics/graduate-studies,,Doctor of Philosophy in Geography,https://geography.berkeley.edu/academics/graduate-studies,
"German Literature and Culture, Germanic Linguistics","The Department of German at the University of California, Berkeley offers a program of graduate study leading to the Ph.D. Students may specialize in either German Literature and Culture or Germanic Linguistics. The program is designed to provide students with a comprehensive knowledge of the German language, its history, and its literature and culture from the earliest times to the present, while at the same time encouraging them to develop their own research interests within a broad range of theoretical and interdisciplinary perspectives. Students are prepared for careers in research and teaching at the college and university level.",https://german.berkeley.edu/graduate/,,Doctor of Philosophy in German,https://escholarship.org/content/qt8q35678x/qt8q35678x.pdf,
"Global Development, Global Societies and Cultures, Global Governance","The Master of Arts (MA) in Global Studies is a one-year, interdisciplinary program designed for students who want to develop a deeper understanding of the global processes that shape our world. The program is ideal for students who are looking for a rigorous academic experience that will prepare them for a variety of careers in the public, private, and non-profit sectors, or for further graduate study.",https://globalstudies.berkeley.edu/graduate,,Master of Arts in Global Studies,https://globalstudies.berkeley.edu/graduate,
"health economics, health services and policy research, and organizational behavior","The Doctoral Program in Health Policy at the University of California, Berkeley, provides students with the breadth and depth of knowledge and the specialized skills to perform high-quality, innovative research in health policy and health services. This multidisciplinary program, which leads to a PhD degree, is designed for students interested in pursuing careers in teaching and research in academic institutions, and in research and policy analysis in government and in the private sector.",http://healthpolicy.berkeley.edu/,,Doctor of Philosophy in Health Policy,https://grad.berkeley.edu/admissions/our-programs/,
,"The Department of Spanish & Portuguese offers programs of study leading to the PhD in Hispanic Languages and Literatures. The program provides students with a high degree of professional preparation for a career in university teaching and research. It is designed to ensure that students have a broad knowledge of the literature and culture of the Hispanic and Lusophone worlds, as well as the critical and linguistic tools necessary for specialized research.",https://guide.berkeley.edu/graduate/degree-programs/hispanic-languages-literatures/,,Doctor of Philosophy in Hispanic Languages and Literatures,https://dokumen.pub/la-coronica-a-journal-of-medieval-hispanic-languages-literatures-and-cultures-151.html,
,"The Department of History offers a program of graduate study leading to the Ph.D. in History. The program is designed to provide students with the opportunity for advanced study in history, to train them in the methods of historical research, and to prepare them for careers in teaching and research. The department offers training in a wide range of geographical and thematic fields, from ancient history to the present day, and is committed to preparing its students for professional success both within and outside of academia.",https://history.berkeley.edu/graduate/phd-program,,Doctor of Philosophy in History,https://grokipedia.com/page/uc_berkeley_department_of_history,
"Critical Theory, Film Studies, Gender, Women and Sexuality, Medieval Studies, New Media, Renaissance and Early Modern Studies, Science and Technology Studies","The Graduate Program in History of Art is designed to prepare students for careers in college and university teaching, museum work, and other positions of intellectual leadership in the visual arts. The program is specifically directed toward the PhD. We do not offer a separate Master’s degree, although students may earn an MA on the way to the PhD. The Department of History of Art at Berkeley provides its graduate students with diverse opportunities for intellectual growth, professional training, and financial support. These range from departmental and campus resources to external fellowships and internships.",https://arthistory.berkeley.edu/graduate,,Doctor of Philosophy in History of Art,https://arthistory.berkeley.edu/graduate/training-opportunities,
"Data Science and Systems Engineering, Financial Technology, Intellectual Property and Strategy, and Management Science and Engineering","The Master of Engineering (M.Eng.) program is a professional program that combines advanced technical courses with leadership and management courses. The Berkeley Master of Engineering (M.Eng.) in Industrial Engineering & Operations Research is a full-time, one-year professional program that blends rigorous technical training with leadership and management coursework. It is designed for students who want to become engineering leaders in their field. The program allows students to customize their experience by choosing from a range of concentrations and electives, and provides opportunities to work on real-world projects with industry partners.",https://ieor.berkeley.edu/academic-programs/masters-programs/meng/,,Master of Engineering in Industrial Engineering and Operations Research,https://grad.berkeley.edu/admissions/our-programs/,
,"The Department of Industrial Engineering and Operations Research at UC Berkeley offers three graduate programs: the Doctor of Philosophy (PhD), the Master of Science (MS), and the Master of Engineering (MEng). Our programs are consistently ranked among the top in the nation by U.S. News & World Report. Students come from all over the world to work with our award-winning faculty in one of the most exciting and productive departments in the country.",https://ieor.berkeley.edu/,,Master of Science in Industrial Engineering and Operations Research,https://grad.berkeley.edu/admissions/our-programs/,
,"The IEOR Department offers a Ph.D. in IEOR, where students participate in an advanced, research-oriented program of study. Students focus on a specific research area of their choice. UC Berkeley’s graduate programs are consistently ranked among the top in the nation. The goal of the Ph.D. program is to prepare students for careers in research and teaching at the university level, or for research and development positions in industry or government.",https://ieor.berkeley.edu/academics/phd/,,Doctor of Philosophy in Industrial Engineering and Operations Research,https://ieor.berkeley.edu/academics/phd/,
,"The Master of Information and Cybersecurity (MICS) is a multi-disciplinary professional degree program. Delivered online, MICS provides students with the proficiency in the technologies and practices of systems, software, and network security, as well as an understanding of the legal, policy, and ethical issues surrounding cybersecurity. Students will learn to develop and manage secure systems, analyze and respond to security threats, and understand the broader social and political implications of cybersecurity. The program is designed for working professionals with a background in computer science, information technology, or a related field.",https://ischool.online.berkeley.edu/cybersecurity/,"The University of California, Berkeley is accredited by the Western Association of Schools and Colleges (WASC).",Master of Information and Cybersecurity,https://grad.berkeley.edu/admissions/our-programs/,
,"The Master of Information and Data Science (MIDS) is a professional degree program designed to train data science leaders. Delivered online, the MIDS program features a multidisciplinary curriculum that includes computer science, statistics, social science, management, and law. Students learn to derive insights from complex and unstructured data, using the latest tools and analytical methods. Students explore the entire data science lifecycle, from data collection and processing to analysis and communication.",https://www.ischool.berkeley.edu/programs/mids,,Master of Information and Data Science,https://grad.berkeley.edu/admissions/our-programs/,
,"The Master of Information Management and Systems (MIMS) program is a 48-unit, two-year professional degree program designed to train students for careers as information professionals. To prepare students for such careers, the MIMS program provides a solid foundation in the concepts and techniques of information management, as well as the ability to apply those concepts and techniques in a variety of settings. The program is interdisciplinary, drawing on faculty and courses from across the Berkeley campus, including computer science, law, business, and the social sciences.",https://www.ischool.berkeley.edu/programs/mims,,Master of Information Management and Systems,https://grad.berkeley.edu/program/information-management-systems/,
,"The Ph.D. in Information Management and Systems is a research-oriented degree program for students who wish to prepare for careers in research and teaching at the university level or for research and leadership positions in industry or government. The program is designed for students with diverse backgrounds — including the social sciences, humanities, and computer and physical sciences — who have a common interest in the study of information. PhD students work with faculty on original research and will develop a deep understanding of the social, technical, and policy issues that surround information.",https://www.ischool.berkeley.edu/programs/phd,,Doctor of Philosophy in Information Management and Systems,https://www.ischool.berkeley.edu/programs/phd,
,"Graduate study in the Department of Integrative Biology (IB) at the University of California, Berkeley, offers a program of study and research leading to the Doctor of Philosophy degree. The Department of Integrative Biology is one of the largest departments on the UC Berkeley campus. It focuses on the integration of structure and function in the evolution and ecology of organisms. Research in the department spans all levels of biological organization, from the molecular and organismal to the community and ecosystem levels. The department includes over 45 faculty members, over 100 graduate students, and approximately 100 postdoctoral fellows and visiting scholars. Areas of expertise include ecology, evolutionary biology, paleontology, physiology, functional morphology, biomechanics, and human biology.",https://ib.berkeley.edu/grad,,Doctor of Philosophy in Integrative Biology,https://ib.berkeley.edu/grad,PhD
,"The Department of Italian Studies offers a program of study leading to the PhD in Italian Studies. The program is designed to provide students with a broad and rigorous training in Italian literature and culture from the medieval period to the present. The department’s faculty are specialists in a wide range of areas, including medieval and Renaissance studies, 18th- to 20th-century literature, film studies, and cultural studies.",http://italian.berkeley.edu,,Doctor of Philosophy in Italian Studies,https://grad.berkeley.edu/program/italian-studies/,
,"Our two-year Master of Journalism program is widely considered to be one of the best in the country. Our unique curriculum allows students to gain a foundation in the basics of reporting, writing and editing, while developing professional-level skills in multiple platforms: audio, documentary, multimedia, narrative writing, photography, and video journalism. Throughout the program, students can choose to work in any of these media or a combination of several, focusing on everything from investigative reporting to local news. This multiplatform approach gives our graduates an advantage in an increasingly digital and diverse professional world. It prepares them to be leaders in the field and provides them with the flexibility to thrive in any newsroom. Students in the MJ program spend two full years on campus. The first year is focused on learning foundational skills and creating high-quality work in specific media platforms. The second year is devoted to deep, original reporting on a master’s project or a documentary film. MJ students can also apply for a concurrent degree in another field. We currently offer three concurrent degrees: Journalism and Law (JD/MJ), Journalism and Asian Studies (MA/MJ), and Journalism and Public Health (MPH/MJ).",https://journalism.berkeley.edu/programs/mj/,The UC Berkeley Graduate School of Journalism is accredited by the Accrediting Council on Education in Journalism and Mass Communications (ACEJMC).,Master of Journalism,https://journalism.berkeley.edu/programs/mj/,
,"The Jurisprudence and Social Policy (JSP) Program is a unique PhD program that provides interdisciplinary study in law and legal institutions. At the Jurisprudence and Social Policy Program (JSP), we study law using the concepts and methods of the humanities and social sciences. As the first program of its kind in the United States, JSP has a long-standing commitment to cross-disciplinary scholarship. JSP is located in the Law School, but our faculty and students come from many disciplines, including history, political science, sociology, economics, philosophy and psychology. We emphasize the integration of law and legal institutions with the theories and methods of the social sciences and humanities. While some of our students pursue a JD alongside their PhD, JSP is a research-intensive program that does not require a law degree. Our mission is to produce scholars and leaders who can apply rigorous interdisciplinary research to the most pressing legal and social issues of our time.",https://www.law.berkeley.edu/jsp,,Master of Arts in Jurisprudence and Social Policy,https://grad.berkeley.edu/admissions/our-programs/,
"Economics, History, Philosophy, Political Science, and Sociology","Jurisprudence and Social Policy (JSP) is a unique interdisciplinary graduate program at Berkeley Law. JSP was the first of its kind in the United States, offering a Ph.D. degree for the study of law from the perspective of various social science and humanities disciplines: economics, history, philosophy, political science, and sociology. The JSP program provides a setting for students to analyze legal ideas, institutions, and processes from an empirical and normative perspective. Students in the program develop the necessary expertise to become scholars in their chosen fields of study and to teach in law schools and departments of social science and humanities.",https://jsp-ls.berkeley.edu/graduate-program,,Doctor of Philosophy in Jurisprudence and Social Policy,https://jsp-ls.berkeley.edu/graduate-program,
,"The Master of Landscape Architecture (M.L.A.) degree is a professional degree, which is accredited by the Landscape Architectural Accreditation Board (LAAB). The program offers two tracks of study: a three-year program (M.L.A. I) for students who have an undergraduate degree in a field other than landscape architecture or architecture; and a two-year program (M.L.A. II) for students who have a prior professional degree in landscape architecture or architecture. The M.L.A. program prepares students for leadership in the profession of landscape architecture. It is an intensive course of study that provides students with the necessary skills to design at a variety of scales—from the site to the region—and to engage with the complex social, environmental, and aesthetic issues facing the built environment today. The program’s curriculum is grounded in a strong foundation of design, ecology, and technology, and it emphasizes the importance of research and critical thinking in the design process. The M.L.A. program in the Department of Landscape Architecture and Environmental Planning (LAEP) at the Berkeley campus is one of the oldest and most prestigious landscape architecture programs in the United States.",https://ced.berkeley.edu/academics/landscape-architecture-environmental-planning/programs/master-of-landscape-architecture,Accredited by the Landscape Architectural Accreditation Board (LAAB),Master of Landscape Architecture,https://regents.universityofcalifornia.edu/regmeet/may24/a2attach3.pdf,
,"The PhD program in Landscape Architecture and Environmental Planning (LAEP) is a research-oriented degree that emphasizes the development of specialized knowledge in various facets of the field. Students pursue individual research interests under the guidance of faculty experts, contributing to the academic and professional knowledge base of landscape architecture and environmental planning. Areas of research may include environmental history, social and cultural aspects of design, ecological design and planning, and urban design.",https://ced.berkeley.edu/programs/landscape-architecture-environmental-planning/phd-in-landscape-architecture-environmental-planning,,Doctor of Philosophy in Landscape Architecture and Environmental Planning,https://grad.berkeley.edu/admissions/our-programs/,Doctoral
,The Master of Arts (MA) in Latin is a terminal degree program designed to provide students with a broad and deep knowledge of Latin literature and language. The program is particularly suited for those who wish to teach Latin at the secondary school level or who wish to prepare for further graduate study in classics or related fields.,http://classics.berkeley.edu,,Master of Arts in Latin,https://grad.berkeley.edu/admissions/our-programs/,
,"The Doctor of Philosophy in Latin American Studies is a research-oriented program designed for students who wish to focus on a particular problem or theme related to Latin America while also gaining expertise in two different disciplines. Students work with a faculty committee that reflects their multidisciplinary interests. The program is intended to produce scholars who are well-grounded in a particular discipline, but who can also think and work across disciplinary boundaries. Each student’s program is unique, organized around a particular problem or theme and two disciplines.",https://guide.berkeley.edu/graduate/degree-programs/latin-american-studies/,,Doctor of Philosophy in Latin American Studies,https://classes.berkeley.edu/,
Environmental Law,"The Berkeley Law LL.M. Certificate in Environmental Law recognizes that students have successfully completed a course of study and have specialized in environmental and energy law. To earn the certificate, students must complete at least 12 units of coursework from the list below, including a 1-unit ‘foundational’ course (Environmental Law and Policy for LLMs) and a 1-unit ‘capstone’ experience (the LLM Environmental and Energy Law Research Seminar or a faculty-approved research paper).",https://www.law.berkeley.edu/research/clee/environmental-and-energy-law-programs/curriculum/llm/,,Master of Laws,https://www.law.berkeley.edu/research/clee/environmental-and-energy-law-programs/curriculum/llm/,
,The Doctor of Juridical Science (J.S.D.) is Berkeley Law’s most advanced law degree. It is designed for those who want to pursue a career in legal education and who want to engage in scholarly research and writing in a particular field of law. J.S.D. candidates are expected to produce a dissertation that will make a substantial and original contribution to legal scholarship.,https://www.law.berkeley.edu/academics/doctoral-programs/jsd/,,Doctor of Juridical Science,https://www.law.berkeley.edu/academics/doctoral-programs/jsd/jsd-admissions/,Doctoral
"Business Law, Energy & Clean Technology Law, Environmental Law, Intellectual Property & Technology Law, International Law, and Public Interest & Social Justice Law","Berkeley Law is one of the nation’s premier law schools. Its curriculum is one of the most comprehensive and innovative in the country, and its faculty is composed of many of the world’s leading scholars and practitioners. The law school offers several degree programs, including the Juris Doctor (J.D.), the Master of Laws (LL.M.), the Doctor of the Science of Law (J.S.D.), and the Ph.D. in Jurisprudence and Social Policy (JSP). The law school also offers several joint degree programs with other departments on campus. Berkeley Law students are high achievers with a commitment to making a difference. They are also incredibly diverse in terms of their backgrounds, experiences, and perspectives.",https://www.law.berkeley.edu/academics/jd/,The School of Law is accredited by the Council of the Section of Legal Education and Admissions to the Bar of the American Bar Association.,Juris Doctor,https://grad.berkeley.edu/program/law/,
,"The Department of Linguistics offers a graduate program leading to the Doctor of Philosophy degree. The program is designed to provide students with a solid foundation in the core areas of linguistics and to allow them to specialize in one or more areas of research. The department has a long-standing reputation for excellence in research and teaching, and our faculty and students are engaged in a wide range of linguistic research, including phonetics, phonology, morphology, syntax, semantics, pragmatics, historical linguistics, sociolinguistics, psycholinguistics, and cognitive linguistics.",https://linguistics.berkeley.edu/,,Doctor of Philosophy in Linguistics,https://escholarship.org/content/qt2kd446t3/qt2kd446t3.pdf,
,"The Group in Logic and the Methodology of Science at the University of California, Berkeley, offers an interdisciplinary program of study leading to the degree of Doctor of Philosophy. The program is designed for students with a strong background in mathematics or philosophy who wish to pursue research in logic, the foundations of mathematics, or the philosophy of science.",https://guide.berkeley.edu/graduate/degree-programs/logic-methodology-science/,,Doctor of Philosophy in Logic and the Methodology of Science,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQESHRE1_2je4MmrJC0Ae2M7nZwRt3Pz_0tUGB92m4USh8iJ5FvCJB9bcBSTRKYaUhOsYBTl81xCq7grhBYemV5t66-I7X-xhi25M0hy_M9dRa57lRPD6U8O0EiIXKJGunuypB5SBuzhShcg34NRqqR-yigvTD1iHBvBjuS81a_hmKwC4QvLyJCm8gJtC74haKmdLbrGmEGhXXSO2urttuRanwCSxe7nezuHf4VjsMWeSq1nZpMH-uqEi-wvoYKKdzA3Lhpa9qs=,
"Biomaterials, Chemical and Electrochemical Materials, Computational Materials, Electronic, Magnetic and Optical Materials, and Structural Materials","The Department of Materials Science and Engineering (MSE) offers graduate programs leading to the Master of Engineering (MEng), Master of Science (MS), and the Doctor of Philosophy (PhD) degrees. Materials science and engineering is a multidisciplinary field that applies the fundamental principles of physics, chemistry, and biology to design, characterize, and manufacture the materials that underpin our modern world. Graduate students in MSE have the opportunity to work with world-class faculty on cutting-edge research in areas such as biomaterials, chemical and electrochemical materials, computational materials, electronic, magnetic and optical materials, and structural materials. The Master of Engineering (MEng) is a professionally oriented program designed to develop business and leadership skills for students who want to become leaders in the technology industry.",https://mse.berkeley.edu/graduate-programs/master-of-engineering-m-eng/,,Master of Engineering in Materials Science and Engineering,https://grad.berkeley.edu/admissions/our-programs/,
"Biomaterials; Chemical and Electrochemical Materials Science and Engineering; Computational Materials Science and Engineering; Electronic, Magnetic and Optical Materials; Structural Materials","Materials Science and Engineering (MSE) is a multidisciplinary field that explores the relationship between the structure of materials at atomic or molecular scales and their macroscopic properties. Materials scientists and engineers work to understand and manipulate these relationships to design and develop new materials for a wide range of applications, including electronics, energy, medicine, and aerospace.",https://mse.berkeley.edu/,,Master of Science in Materials Science and Engineering,https://grad.berkeley.edu/admissions/our-programs/,Masters
,"Materials Science and Engineering (MSE) is a discipline that investigates the relationship between the structure of materials at atomic or molecular scales and their macroscopic properties. Materials scientists and engineers at Berkeley and elsewhere are at the forefront of modern technology. Many of the most exciting areas of engineering involve the design and development of new materials for applications in the electronics, computing, energy, and healthcare industries. MSE is a highly interdisciplinary field, drawing upon the principles of physics, chemistry, and biology to understand and control the behavior of materials. Graduate students at Berkeley work with faculty and researchers across various departments and laboratories, including the Lawrence Berkeley National Laboratory. Students in the graduate program learn the basic principles of materials science and engineering through a core curriculum and specialized courses in their research areas. They also gain research experience by working with world-class faculty in state-of-the-art facilities. The program provides students with the skills and knowledge needed to pursue careers in academia, industry, or government.",https://grad.berkeley.edu/program/materials-science-engineering/,,Doctor of Philosophy in Materials Science and Engineering,https://grad.berkeley.edu/program/materials-science-engineering/,PhD
,"The Ph.D. program is designed for students who wish to pursue a career in research and/or teaching. The centerpiece of the program is the doctoral dissertation, which must be a finished piece of original research. There are no course requirements; however, students are expected to complete two semesters of a proseminar and three semesters as a Graduate Student Instructor (GSI). The Ph.D. is awarded on the basis of a demonstration of significant achievement in math research and a high level of proficiency in the field. Specializations within the Department of Mathematics include almost all the major areas of contemporary research: algebra, analysis, geometry, topology, logic, number theory, and many others. We also offer an emphasis in applied mathematics.",https://math.berkeley.edu/graduate/phd-program,,Doctor of Philosophy in Mathematics,https://math.berkeley.edu/graduate/phd-program,
"Advanced Energy Technology, Aerospace Engineering, Biomechanics, Control of Robotic and Autonomous Systems, Design, Fluids and Ocean, MEMS/Nano, Mechanics, Modeling and Simulation of Physical Systems, Product Design",The Master of Engineering (M.Eng.) program is a professional degree designed for students who plan to enter industry and want to develop their technical skills and leadership potential. The program combines advanced technical coursework with a core leadership curriculum in business and management. Students choose from one of 10 concentrations and complete a capstone project that focuses on solving real-world challenges.,https://me.berkeley.edu/graduate/professional-programs/master-of-engineering/,,Master of Engineering in Mechanical Engineering,https://www.imperial.ac.uk/study/courses/undergraduate/mechanical-engineering/,
"Biomechanical Engineering, Controls, Design, Dynamics, Energy Science and Technology, Fluid Mechanics, Manufacturing, Materials and Mechanics, Micro-Electro-Mechanical Systems (MEMS), Nanoscale Science and Engineering, Ocean Engineering","The Mechanical Engineering Department at Berkeley offers four graduate degrees: the Master of Engineering (M.Eng.), the Master of Science (M.S.), the Master of Science/Doctor of Philosophy (M.S./Ph.D.), and the Doctor of Philosophy (Ph.D.). In the Mechanical Engineering department, we have a very clear mission: to provide our students with the best possible education, to conduct research that will benefit society, and to serve our profession and the community. Our graduate program is one of the best in the world, and our students have the opportunity to work with world-class faculty on cutting-edge research.",http://www.me.berkeley.edu/,,Master of Science in Mechanical Engineering,https://grad.berkeley.edu/admissions/our-programs/,
"Biomechanical Engineering, Controls, Design, Dynamics, Energy Science and Technology, Fluids, Manufacturing, Materials, Mechanics, Micro and Nano Systems, and Ocean Engineering",The Ph.D. degree is intended for students who wish to pursue a career in research and/or teaching in an academic or industrial environment. It is awarded for original and significant research as well as for proficiency in the chosen area of study. This research is expected to be of such high quality that it could be published in a peer-reviewed journal.,https://me.berkeley.edu/graduate/graduate-degree-programs/doctor-of-philosophy/,,Doctor of Philosophy in Mechanical Engineering,https://me.berkeley.edu/,
,,,,Master of Arts in Media Studies,https://grad.berkeley.edu/admissions/our-programs/,
,"The Joint Degree Program in Medical Anthropology is a Ph.D. program offered by the Department of Anthropology at UC Berkeley and the Department of Humanities and Social Sciences (formerly Anthropology, History and Social Medicine) at UCSF. The program is designed to provide students with a comprehensive background in social and cultural anthropology, and to prepare them for research and teaching in the field of medical anthropology.",https://anthropology.berkeley.edu/graduate-program/medical-anthropology,,Doctor of Philosophy in Medical Anthropology,https://anthropology.berkeley.edu/graduate-program/information-prospective-students,
