Concentration name,description,program website url,Accreditation status,Level,Program name,Program Page url
,"The clinical exercise physiology master's degree program prepares students for careers in cardiac and pulmonary rehabilitation, as well as in other clinical and community settings in which exercise is used for the prevention and treatment of chronic disease. The program can also serve as a pathway to doctoral programs (e.g., PhD or MD).

Coursework and labs provide a strong foundation in the physiological and pathophysiological bases of exercise for both healthy people and people with chronic diseases. Hands-on clinical training is central to the curriculum, and students complete a 600-hour internship at a local hospital or other clinical facility.

The program is designed to meet the requirements for professional certification through the American College of Sports Medicine, which is generally a requirement for employment in the field. Students are eligible to take the Certified Clinical Exercise Physiologist® exam upon completion of the program. Students who are already certified may apply for a waiver for some or all of the internship hours.

The MS in clinical exercise physiology prepares graduates for a career with a focus on applying physical activity and behavior change strategies to assist individuals with or at risk of chronic disease and other medical conditions to improve their physical fitness, health and quality of life. For graduates who have already obtained certification, this advanced degree may see enhanced career opportunities.",https://degrees.apps.asu.edu/masters-phd/program/ASCNHSCLEPMS,"The Clinical Exercise Physiology, MS program is accredited by the Commission on Accreditation of Allied Health Education Programs upon the recommendation of the Committee on Accreditation for the Exercise Sciences.",,"Clinical Exercise Physiology, Master of Science",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Arts program in communication, offered by the Hugh Downs School of Human Communication, is designed for students who are interested in pursuing advanced studies in human communication. The program provides opportunities for study in one or more of the school's core areas of specialization: health communication, interpersonal communication, intercultural communication, organizational communication, performance studies, and rhetoric and public communication. Students are introduced to multiple theoretical perspectives and research methodologies for the study of human communication, and they are challenged to develop and pursue an individualized program of study consistent with their own intellectual and professional goals. The curriculum is intended to provide students a broad-based background in communication theory and research.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/LACOMMA/communication,,MA,"Communication, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The PhD program in communication at the Hugh Downs School of Human Communication is an advanced research degree that prepares students to be professional scholars.

The program focuses on training students to conduct original research that makes a significant contribution to scholarship in the discipline and to effectively teach at the college and university level.

Coursework provides a thorough grounding in the communication discipline, with an emphasis on the social sciences and humanities. A close working relationship between the student and a faculty advisor is at the core of the program. After completion of core courses, a student's program of study is composed in close consultation with an advisory committee, which assists in tailoring a series of courses, seminars and research experiences to fit the student's unique intellectual interests.",https://degrees.apps.asu.edu/masters-phd/program/ASSHCCOMPHD,,PhD,"Communication, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The PhD program in community resources and development prepares students to become transdisciplinary scholars and leaders in community development.

Graduates are able to facilitate sustainable and equitable change by examining the social, economic, environmental and political factors that shape communities. Graduates are prepared for careers in academia, government, nonprofit organizations and private industry where they can advance community development theory, practice and policy.

The curriculum provides a strong theoretical and methodological foundation. Students are mentored throughout the program by nationally and internationally recognized faculty who share a commitment to engaged scholarship for public good. With a low student-to-faculty ratio, the program allows students to customize their program of study to meet their research interests and career goals. Students choose an area of specialization where they develop expertise in an area of community development. Example areas of specialization include:

*   community development, including parks, recreation and event management
*   nonprofits and nongovernmental organizations
*   public policy and community development
*   sustainable communities, including sustainable tourism
*   youth development

The curriculum is transdisciplinary by design. Students are encouraged to develop a program of study that crosses disciplines by taking coursework within the school and across the university.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/LSCMRDPHD/community-resources-and-development,,,"Community Resources and Development, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Parks and Recreation Management,"The MS degree program in community resources and development with a concentration in parks and recreation management is one of the leading programs of its kind. The program provides the advanced expertise needed by professionals responsible for the planning, management and delivery of parks, recreation, tourism and related services.

Students learn from a renowned faculty who provide expertise in a wide variety of specializations and who are committed to providing students with high-quality educational experiences.

The curriculum is flexible to ensure students achieve their individual career objectives, and it offers opportunities for research and practical experience. Students may develop expertise in such areas as:

community sports management
public lands and recreation management
recreational therapy
tourism and special events",https://degrees.apps.asu.edu/masters-phd/major/ASU00/TSCRDPRMMS/community-resources-and-development-parks-and-recreation-management-ms,,Master of Science,"Community Resources and Development - Parks and Recreation Management, Master of Science",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Computer Systems,"The Master of Science program in computer engineering with a concentration in computer systems offers students a cutting-edge education, research and innovation in computer engineering.

Computer systems research at ASU involves an inclusive view of the computer system stack. Students build a strong foundation in computer architecture, software systems and network protocols. They may also pursue research in specific advanced areas, including:

- architecture for embedded, mobile, cloud and high-performance computing systems
- compilers
- computer networks
- distributed systems
- operating systems
- storage systems
- virtualization

Coursework and research in these areas leads to graduates who are sought after by a wide variety of employers in the U.S. and around the world.",https://degrees.apps.asu.edu/masters-phd/major/ASUE0017MS/computer-engineering-computer-systems-ms,,,"Computer Engineering - Computer Systems, Master of Science",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Electrical Engineering,"The Master of Science program in computer engineering with a concentration in electrical engineering offers both a thesis and a nonthesis option and provides a comprehensive, high-quality course of study in preparation for a career in industry or for advanced study in a doctoral program. The program gives students the flexibility to pursue a broad range of topics, from computer architecture to VLSI, and it culminates with an opportunity to conduct independent research under the supervision of a faculty member. The electrical engineering concentration emphasizes the physical design and implementation of computing systems. Students must complete a final examination in which they defend a thesis or, in the nonthesis option, present their portfolio.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/ESCEEEMS/computer-engineering-electrical-engineering-ms,,Master of Science,"Computer Engineering - Electrical Engineering, Master of Science",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"['Big Data Systems', 'Cybersecurity']","The Master of Science program in computer science provides students with an in-depth education in computer science and is for those who wish to either continue to the doctoral program or pursue a career in industry. Students must complete a course of study and a thesis or a nonthesis option. The nonthesis option requires additional coursework, including a capstone course. A portfolio is required for both thesis and nonthesis students upon graduation. The MS program offers a general computer science track as well as a concentration in big data systems and a concentration in cybersecurity. Students in the general track take courses that cover the breadth of computer science topics. The big data systems concentration provides students a strong foundation in the principles and practice of developing scalable systems and applications for data science. The cybersecurity concentration provides students an in-depth education in the security of computer systems and networks.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/ESCSCMS/computer-science,,MS,"Computer Science, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"['Arts, Media and Engineering', 'Biomedical Informatics', 'Information Assurance']","The PhD program in computer science is an advanced, research-based degree program in the School of Computing and Augmented Intelligence. The school has a worldwide reputation for its research programs, with particular strengths in artificial intelligence, cybersecurity, data management and analysis, embedded and distributed systems, and graphics and visual computing. Students in this doctoral program choose from and conduct in-depth research in one of a variety of areas of specialization. The program prepares students to become researchers in an industrial or academic setting.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/ESCSEPHD/computer-science,,PhD,"Computer Science, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"['Facility Management', 'General Construction']","The Master of Science program in construction management and technology is a graduate-level program that offers students advanced studies in construction management and technology. The program prepares graduates for leadership roles in the construction industry.

The program has two concentrations: facility management and general construction.

The general construction concentration allows students to select from an array of technical courses that meet their individual career goals. This concentration is a good choice for students with bachelor's degrees in construction, architecture or engineering.

The facility management concentration prepares students to plan, manage and operate the physical assets of a corporation or institution. Coursework includes construction operations, life cycle cost analysis and facility management technology. This concentration is a good choice for students with bachelor's degrees in construction, architecture, business or engineering who wish to pursue a career as a facility manager.

The program offers both a thesis and nonthesis option. The thesis option requires 24 credit hours of coursework and a six-credit hour thesis, with a minimum of 18 credit hours of coursework within the major. The nonthesis option requires 30 credit hours of coursework, with a minimum of 18 credit hours within the major.

The Del E. Webb School of Construction is housed in the School of Sustainable Engineering and the Built Environment, one of the eight Ira A. Fulton Schools of Engineering. The construction programs have a long history of success at ASU. The program has strong ties with the construction industry, a history of excellent student placement and an active alumni group.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/CMTECMS/construction-management-and-technology,"The Construction Management, MS program is accredited by the American Council for Construction Education. The program earned a six-year term of accreditation in 2023.",,"Construction Management and Technology, Master of Science",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Counseling program provides a comprehensive foundation for individuals aspiring to become professional counselors. It prepares students for state licensure and national certification examinations, enabling them to work in a variety of mental health settings.

The curriculum is grounded in evidence-based practices and emphasizes the development of essential counseling skills, multicultural competence and ethical decision-making. Through a combination of rigorous coursework, supervised practicum and internship experiences, students gain hands-on experience in assessment, diagnosis, treatment planning and intervention.

The program focuses on a range of counseling theories and techniques, allowing students to develop a versatile and integrative approach to therapy. Graduates are equipped to address the diverse needs of clients across the lifespan, including those with mental and emotional disorders, substance abuse issues and career development concerns. The program's commitment to social justice and advocacy prepares students to be leaders and change agents in their communities, promoting mental wellness and equitable access to care for all populations.

Students seeking admission to the Master of Counseling program must have a bachelor's degree from a regionally accredited institution, a minimum GPA and satisfactory GRE scores.",https://degrees.apps.asu.edu/masters-phd/program/ASCNLMC/counseling-mc,The master's degree program in counseling is accredited by the Council for Accreditation of Counseling and Related Educational Programs.,Master of,"Counseling, Master of",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"Fiction, Poetry","The MFA program in creative writing at ASU is one of the most esteemed in the country. The program offers tracks in fiction and poetry and encourages students to develop their craft and literary aesthetics through a course of study that includes workshops, literature courses and a wide variety of electives. Students have many opportunities to teach creative writing in the community.

Classes are small, and students work closely with a distinguished faculty. The program, one of the first to be established in the Southwest, offers students an apprenticeship to the literary arts.

The creative writing program hosts an active reading and talk series, the ASU Visiting Writers and Editors Series, that brings to campus eight to 10 nationally known writers a year to read their work and to talk with students. The program is also home to a distinguished literary journal, Hayden's Ferry Review, which is edited by the graduate students.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/LAENGMFA/creative-writing,,,"Creative Writing, Master of Fine Arts",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Criminology and Criminal Justice,"The Master of Arts in criminology and criminal justice is a degree program that provides students with a professional education that includes a solid foundation in criminology and criminal justice theory, program evaluation and research methodology. This graduate-level education is appropriate for students seeking to advance their careers as practitioners and administrators in criminal justice and related agencies, as well as for students wishing to pursue a doctoral degree. Graduates are prepared for a variety of careers in the justice system, such as in federal, state and local law enforcement; in adult and juvenile corrections and probation; in court administration; and in private sector occupations such as private security, investigation and loss prevention.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/SCCRIMMA/criminology-and-criminal-justice-ma,,,"Criminology and Criminal Justice, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The PhD program in criminology and criminal justice at Arizona State University is a research-intensive program designed to produce highly skilled researchers who are prepared for careers in academic and research settings. The program is one of the top-ranked doctoral programs in the country according to U.S. News & World Report.

Students are trained by a faculty of nationally and internationally recognized scholars engaged in cutting-edge research across the spectrum of criminology and criminal justice. Students are required to work closely with at least one faculty member on a research project starting in their first year. Students gain valuable experience working on faculty research projects by becoming involved in all aspects of the research process, including grant writing, research design and data collection, data analysis, and manuscript preparation and publication.

The curriculum provides a strong foundation in criminological theory and both quantitative and qualitative research methods. Graduates of the program will have a thorough grounding in theory, research methods and statistics and a demonstrated capacity to conduct high-quality independent research. The program prepares students to become leading scholars and researchers in the field.",https://degrees.apps.asu.edu/masters-phd/program/ASU00/CRCRPHD/criminal-justice,,PhD,"Criminology and Criminal Justice, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"['art education concentration', 'early childhood education concentration', 'educational technology concentration', 'elementary education concentration', 'English education concentration', 'language and literacy concentration', 'mathematics education concentration', 'physical education concentration', 'science education concentration', 'social studies education concentration', 'special education concentration', 'special education - applied behavior analysis concentration']","The PhD program in curriculum and instruction prepares students to become outstanding educational researchers and leaders. Students pursue original research in a specific concentration within the broader field of curriculum and instruction.

Graduates of this doctoral program become university professors, curriculum developers, researchers and school district leaders in their selected areas of study. They are highly skilled in research methodologies and well-versed in the latest theoretical and pedagogical developments in their fields.

This is a research-intensive degree program that involves students in ongoing research throughout their coursework. Students must take at least 15 credit hours of research courses, including an introduction to research, qualitative and quantitative research methods, and more advanced research courses selected with a faculty advisor's approval.

Students choose from one of the following concentrations:

applied behavior analysis
art education
early childhood education
educational technology
elementary education
English education
language and literacy
mathematics education
physical education
science education
social studies education
special education

This program includes a required internship in which students apply research and professional knowledge in a university teaching, research or service setting under the supervision of a faculty member. The program requires 24 credit hours of dissertation research.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/EDCUIDPHD/curriculum-and-instruction,,,"Curriculum and Instruction, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Science program in cybersecurity provides a solid foundation for a career in the dynamic and ever-growing field of cybersecurity. It is designed to prepare students for careers in the private and public sector in areas such as network security, digital forensics and cyber operations.

The curriculum has a strong technical emphasis and a focus on providing hands-on experience in our state-of-the-art cybersecurity lab, also known as the ASU cyber-range.

The program offers a thesis and a nonthesis option. The nonthesis option includes the choice of a project or a portfolio.

This program has an option for an accelerated master's degree. Students can find more information on the school website.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/ESCSECMS/cybersecurity,,Master of Science,"Cybersecurity, Master of Science",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Computational Models and Data,"The Master of Arts in data science, analytics and engineering with a concentration in computational models and data offers an innovative, flexible and interdisciplinary curriculum for students interested in developing knowledge and expertise in computational modeling, mathematical and statistical analysis, data management, big data, machine learning, and high-performance and distributed computing.

Students develop knowledge and expertise in the design, development and application of computational and data-driven models. They learn how to use these models to reason about and gain insights from heterogeneous data in order to support science, engineering and business decision-making. Students learn how to build and maintain large-scale software infrastructure for managing, processing and visualizing data throughout its life cycle and they learn how to address social, ethical and legal issues related to data science.

The program is distinguished by its interdisciplinary curriculum and faculty expertise. The School of Computing and Augmented Intelligence has world-class faculty in data science, including machine learning, data mining, visual analytics, high-performance and distributed computing, cloud computing, and cybersecurity. The School of Mathematical and Statistical Sciences has world-class faculty in statistics, applied mathematics and computational mathematics. The combination of these two top-ranked schools offers students an unparalleled opportunity for in-depth training in the foundations and applications of data science.

Students can design a course of study with an emphasis on a particular application domain by taking courses from other programs at ASU in areas such as:
biomedical informatics
business analytics
earth and space exploration
engineering
geographic information systems
health
social sciences",https://degrees.apps.asu.edu/masters-phd/program/ASU00/ESMAEEMDA/overview,,,"Data Science, Analytics and Engineering (Computational Models and Data), Master of Arts",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"Industrial Design, Interior Design, Visual Communication Design","The Master of Design in design is a transdisciplinary, research-based program that provides a post-professional education for designers from various disciplines, such as industrial design, interior design, graphic design, and architecture, who wish to pursue a specialization in a specific design area.

The Master of Design program provides a solid base of core design courses, research methods and theory, a special topics design studio and a master's studio. The curriculum is flexible and allows students to choose from a variety of elective courses in The Design School and across ASU. Students may also elect to complete a dual degree with the Master of Science in design.

The MDes program has a long tradition of producing leaders in the field of design, and graduates are well-prepared for a wide variety of career options, including roles in design research and strategy, service design, product and system design, user experience design and many others. Faculty members are committed to an integrated and transdisciplinary approach to design, and the program's curriculum emphasizes collaboration among students and faculty from different design disciplines. Students are prepared to excel in a rapidly evolving design profession.

The MDes program prepares students with the research and design skills to be thought leaders in their specific area of study. Graduates have a better understanding of how the various design disciplines intersect and influence each other, a necessary skill set for the future of design. The transdisciplinary approach is a key component of the program, and students have the opportunity to work with faculty and students from other design disciplines to explore new ideas and approaches to design. This unique approach allows students to gain a deeper understanding of design and its role in society. The curriculum is structured to support students to develop design research skills, advanced design skills, and the capacity to undertake independent research in their area of interest. This program produces graduates who are leaders in the field and prepared to design for a complex world.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/HIDGMAS/design,,Masters,"Design, Master of",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"Creative Practice (Art and Design), Cultural Data and Humanities, Learning and Education, Media, Physical Computing and Robotics, Public Engagement","The Master of Arts in digital culture is a research-focused degree in which students work with a faculty mentor to produce a portfolio of scholarly and creative work. The program is specifically for students who may be interested in pursuing a doctoral degree in the field of arts, media and engineering or other related fields or who are interested in advanced practice in their fields of interest.

The program supports a wide range of fields of interest related to the digital culture concentration areas, which include: creative practice (art and design), cultural data and humanities, learning and education, media, physical computing and robotics, and public engagement.

Students pursue a course of study through a research group to develop advanced skills in their areas of interest and through interdisciplinary electives. The program culminates in a final portfolio that serves as the basis for application to a doctoral program or for a transition to professional practice.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/AMDCUMA/digital-culture-media-arts-and-sciences-ma,,,"Digital Culture, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Arts program in early childhood education offers students an interdisciplinary program of study focused on children from birth to age 8.

The curriculum is based on a constructivist and critical constructivist theoretical framework. This framework reflects a view of children as competent beings and active participants in their own learning and in the learning of those around them. Students are taught to see children as participants in a larger community with complex social, cultural and historical influences. The curriculum emphasizes the role of teachers as researchers and the importance of engaging in a process of inquiry and reflection.

The program is designed to develop early childhood leaders with a strong foundation in child development and learning, early childhood curriculum and pedagogy, inquiry, and advocacy and leadership.

The program supports practicing professionals to develop and refine the knowledge and skills they need to be effective early childhood leaders, advocates and teacher educators in a variety of settings.

Students complete an action research project or an applied project in the final semester of their program.",https://degrees.apps.asu.edu/masters-phd/program/TSECEGMA,,MA,"Early Childhood Education, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The PhD program in economics prepares students for careers as economists in academia, business and government. Graduates are equipped with a solid foundation in economic theory and quantitative methods, enabling them to conduct high-quality research in their chosen fields of specialization.

The doctoral program curriculum provides a thorough grounding in microeconomic theory, macroeconomic theory and econometrics. Building on this core, students develop expertise in a variety of specialized fields. All students complete a research paper in their second or third year of study and a dissertation in the later years of the program.

The Department of Economics has an international reputation for its distinctive research focus on applied and policy-oriented topics that rely upon a strong foundation in economic theory, institutional analysis and quantitative methods. The department has a large and diverse faculty with a wide range of research and policy interests.",https://degrees.apps.asu.edu/masters-phd/program/ASUECNPHD,The W. P. Carey School of Business is accredited by the Association to Advance Collegiate Schools of Business (AACSB International).,PhD,"Economics, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Arts in education program is an interdisciplinary program designed for students interested in studying issues in education from a variety of perspectives. The program allows students to focus on an area of interest within the field of education and can serve as a stepping stone to a doctoral program.

Students who complete this program gain the ability to analyze and critique educational policy, research and practice.

The Master of Arts degree in education requires 30 credit hours of coursework. All students must complete the 12 credit hours of required core courses. Students then choose 18 credit hours of electives based on their specific area of interest and in consultation with their advisor. As their culminating experience, all students must pass a written comprehensive examination.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/LAEDUMA/education,,MA,"Education, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The PhD program in education policy provides students with the theoretical and methodological tools necessary to conduct cutting-edge research on important issues facing educators and policymakers today. Students in the program develop a strong foundation in education policy research and also delve deeply into specific content areas, such as accountability, school choice, teacher policy and school finance.

The program features a faculty of leading scholars from the fields of education, economics and political science who are known for their influential research on education policy. These faculty members are deeply committed to training the next generation of education policy scholars, and they work closely with students throughout the program on research projects. Graduates of the program are well prepared to assume research and policy positions in academia, government and the nonprofit sector.

The PhD in education policy is offered through the Mary Lou Fulton Teachers College, and it is also affiliated with the college's National Education Policy Center.",https://degrees.apps.asu.edu/masters-phd/program/ASUEDPPHD,,,"Education Policy, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Principalship,"The Doctor of Education in leadership and innovation is a program for practicing educator-leaders who wish to create positive change in their profession. Graduates are equipped with the knowledge, skills and dispositions to lead innovation and change that result in improved educational outcomes and opportunities for all learners, particularly those in underserved communities.

The program of study is composed of core courses focused on leadership and innovation, research and methods courses focused on disciplined inquiry, and a concentration that allows for a deeper dive in a specific topic. Students may select from these concentrations:

P-12 Change Leadership for certified educators who desire to become principals, superintendents or other school or district leaders
higher education change leadership for those who want to be leaders in two-year and four-year colleges and universities
systems, professional and reimagined change leadership for those who want to be leaders in nonprofit, nongovernmental, community-based and other educational organizations

The principalship concentration prepares individuals to be leaders in P-12 school settings, including as principals, assistant principals and other administrators. The curriculum integrates leadership, research, and evaluation coursework with clinical practice. It meets the requirements for principal certification in the state of Arizona.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/ESEDLEPDD/educational-leadership-principalship-edd,,Doctoral,"Educational Leadership (Principalship), EdD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Educational Policy and Evaluation,"The Master of Arts in educational policy and evaluation prepares students with the knowledge and skills to lead reform and renewal in educational settings. Graduates pursue careers as policy analysts, researchers and evaluators in a wide variety of settings, including school districts, charter management organizations, state departments of education, regional laboratories, legislative offices and nonprofit and for-profit organizations that seek to advance educational opportunity.

Students complete a common core of courses that cover educational policy, research methods and data analysis and select a concentration of courses focused on a key area of educational policy and practice. The program culminates in an applied project that is a summative experience in which students work closely with a faculty member to design and execute a policy analysis or program evaluation that is directly relevant to their career goals and professional interests.

Graduates are trained to analyze local, state and federal policies and to evaluate the quality and effectiveness of educational programs. Students are also prepared for further graduate study at the doctoral level.",https://degrees.apps.asu.edu/masters-phd/program/ASU00/TSEPEVMA,,,"Educational Policy and Evaluation, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"['Communication, Networking and Signal Processing', 'Computer Engineering', 'Control Systems', 'Electromagnetics, Antennas and Microwave Circuits', 'Electronic and Mixed-Signal Circuit Design', 'Physical Electronics, Photonics and Magnetics', 'Power Systems and Energy']","The Master of Science in electrical engineering program provides students with the knowledge and skills needed for a successful career in electrical engineering. The graduate program emphasizes a student's chosen area of study through specialized coursework and research.

Students choose from seven concentration areas:

Communication, networking and signal processing --- this concentration focuses on the theory and application of information transmission and the processing of signals. Areas of research include communication and information theory, communication networks, data compression and coding, signal and image processing, statistical signal processing, video processing, and wireless communications and networks.

Computer engineering --- this concentration deals with the design, analysis and implementation of computer systems. Areas of specialization include computer architecture, computer-aided design and testing, embedded systems, and mobile and wireless computing.

Control systems --- this concentration studies the modeling, analysis and design of dynamic systems in order to modify their behavior. This concentration is a highly interdisciplinary subject with applications across all engineering disciplines. Areas of research include adaptive and learning control, automotive systems, control of manufacturing systems, nonlinear control, robust control, and sensor and data fusion.

Electromagnetics, antennas and microwave circuits --- this concentration focuses on the study of electromagnetic waves, their radiation, propagation, scattering and interaction with materials. Areas of research include active and passive remote sensing, antenna theory and design, computational electromagnetics, electromagnetic properties of materials, microwave and millimeter-wave circuit and device design, and wave propagation.

Electronic and mixed-signal circuit design --- this concentration addresses the analysis and design of electronic circuits and systems. Areas of research include analog and mixed-signal integrated circuits, data converters, digital and memory circuits, low-power and low-voltage circuits, radio frequency circuits and systems, and wireline communication circuits.

Physical electronics, photonics and magnetics --- this concentration focuses on the study of electronic and optoelectronic materials and devices. Areas of research include flexible electronics, laser and optical engineering, magnetic materials and devices, MEMS and nanostructures, nanoelectronics, organic electronics, photovoltaics, quantum electronics, semiconductor materials and devices, and solid-state electronics.

Power systems and energy --- this concentration focuses on electric power and energy systems. Areas of research include power electronics, power quality, renewable energy, and restructured power systems.",https://degrees.apps.asu.edu/masters-phd/major/ASUEE/EEMS/electrical-engineering,,,"Electrical Engineering, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"['electric power and energy systems', 'electromagnetics, antennas and microwave circuits', 'physical electronics and photonics', 'signal processing and communications', 'solid-state electronics']","The PhD program in electrical engineering is for students interested in performing research in a specialized area. The program culminates in a doctoral dissertation that represents a significant and original contribution to the field.

This research-intensive program has a strong focus on advanced topics and skills needed to do research in a specialized area. Students choose from five areas of specialization: electric power and energy systems; electromagnetics, antennas and microwave circuits; physical electronics and photonics; signal processing and communications; and solid-state electronics.

The School of Electrical, Computer and Energy Engineering boasts an outstanding faculty, with 25 fellows of the Institute of Electrical and Electronics Engineers and seven National Science Foundation CAREER Award winners. Students in the program conduct research with these world-class experts in a variety of labs and centers.",https://scai.engineering.asu.edu/electrical-engineering-phd/,,,"Electrical Engineering, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Education in elementary education program at Arizona State University is for individuals who wish to work with children in first through sixth grades. The program leads to a master's degree and an Arizona elementary teaching certificate.

The elementary education MEd program is offered as a full-time, 15-month program. The program begins in the summer and includes courses and student teaching experiences on a year-round calendar. Students are placed in a K-6 public school for the full academic year for their student teaching internship. This unique, extensive and supportive experience in a school setting gives MEd students an advantage in the classroom and in their teaching careers.

During the internship, MEd students progress from observing and assisting to co-teaching and then to solo-teaching alongside an experienced, certified mentor teacher. During the internship, they are also supported by an ASU site lead, who provides guidance and evaluates their student teaching performance.

Throughout the program, MEd students are part of a cohort with whom they progress through the professional experiences and coursework. This structure enhances learning as students develop professionally with their peers. Coursework for the elementary education MEd program is integrated with the student teaching internship. Most courses are held in the school setting, either at the school where the students are interning or at a nearby school. This site-based approach allows for a seamless integration of theory and practice.

The coursework for the MEd in elementary education offers a curriculum focused on evidence-based pedagogical content knowledge necessary to meet the needs of all learners in today's culturally and linguistically diverse classrooms.

For those interested in also earning a special education credential, this elementary education program can be combined with the applied behavior analysis (MEd) or the special education (MEd), autism spectrum disorders, program to form a dual-degree option.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/LASEDUMED,,MEd,"Elementary Education, MEd",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"['Aerospace Engineering', 'Biomedical Engineering', 'Chemical Engineering', 'Civil Engineering', 'Computer Engineering', 'Electrical Engineering', 'Environmental Engineering', 'Industrial Engineering', 'Materials Science and Engineering', 'Mechanical Engineering', 'Robotics and Autonomous Systems']","The engineering PhD program in the School of Computing and Augmented Intelligence provides students with a project-based learning environment and access to research applications that have a direct impact on society's greatest challenges. Students in this program will learn how to design and build intelligent systems that can perceive, reason, learn and act. The program encompasses a wide range of topic areas such as: artificial intelligence; autonomous systems; biomedical engineering; control systems; cybersecurity; electrical engineering; machine learning; mechanical engineering; robotics; sensors and signal processing.",https://scai.engineering.asu.edu/phd-engineering/,,,"Engineering, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"['English Education', 'Linguistics and Applied Linguistics', 'Literature', 'Public and Professional Writing', 'Rhetoric and Composition']","The Master of Arts program in English offers students advanced training in the study of English, preparing them to enter doctoral programs or pursue other professional endeavors. The program is flexible and dynamic and gives students a firm foundation in the discipline. It allows them to shape a course of study suited to their particular intellectual interests and professional goals by combining a required set of core courses with a wide variety of elective seminars and a culminating experience. Students also receive professional development training for both academic and nonacademic careers. The faculty are actively engaged in innovative scholarship in a broad range of areas, and the Department of English graduate programs are among the best in the nation.",https://english.asu.edu/graduate-studies,,MA,"English, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"['English Education', 'Linguistics and Applied Linguistics', 'Literature', 'Public Rhetorics and Community Engagement', 'Rhetoric, Composition and Writing Studies', 'Writing, Rhetorics and Literacies']","The PhD in English offers students an opportunity to specialize in one of six areas of study: English education; linguistics and applied linguistics; literature; public rhetorics and community engagement; rhetoric, composition and writing studies; or writing, rhetorics and literacies.

The doctoral program prepares graduates for a variety of professional positions both within and outside of academia. Graduates of the program are exceptionally well-prepared for university-level research and teaching, and they also are successful in a variety of nonacademic careers in government, the nonprofit sector and private industry.

The curriculum is flexible and can be designed to address individual students' interests and professional goals. All students are provided with financial support and professional development opportunities. The Department of English faculty members are nationally and internationally recognized for their expertise and work closely with students in the English PhD program.",https://english.asu.edu/graduate-studies,,,"English, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
