Concentration name,description,program website url,Accreditation status,Program name,Program Page url,Level
Ecological Sciences and Engineering (ESE),The Doctor of Philosophy degree is for students who have demonstrated high scholastic achievement and the potential for independent and creative research. It is the highest academic degree offered by the university and is intended for those seeking a career in research and/or teaching. EEE graduate students study a wide range of topics that are central to the mission of EEE: to apply engineering and ecological principles to the design and management of industrial and natural systems for the protection of human health and the environment and for the stewardship of natural resources. EEE research and education focus on two main areas: Classical Environmental Engineering and Ecological Engineering/Sustainability.,https://engineering.purdue.edu/EEE/Academics/Graduate/PhD,,Doctor of Philosophy in Environmental and Ecological Engineering,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
,"The Department of Food Science graduate program provides an environment for excellence in research and teaching. Our students are prepared for successful careers in academia, industry, and government through a combination of rigorous coursework and cutting-edge research. Research areas include: Food Chemistry, Structure and Function; Food Safety and Microbiology; Food Processing and Technology Development; Foods for Health.",https://www.purdue.edu/gradschool/prospective/gradprograms/foodsci.html,,Doctor of Philosophy in Food Science,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
"Aquatic Sciences, Ecology and Evolutionary Biology, Forest Biology, Forest Economics, Management and Policy, Geomatics, Human Dimensions of Natural Resources, Quantitative Ecology, Wildlife Science, Wood Science and Forest Products","The FNR Graduate Program offers research-based programs leading to the Master of Science (MS) and Doctor of Philosophy (PhD) degrees. Our mission is to produce future leaders in research, teaching, and management who can address complex problems in the management and conservation of natural resources. Our program is highly interdisciplinary, with research areas spanning from molecular genetics to global policy. Graduate students are a key component of our department and are recognized for their research excellence, diversity of faculty and students, and impact. FNR students work with world-class faculty in a variety of facilities and locations to perform research that has local, national, and international significance.",https://ag.purdue.edu/department/fnr/fnr-graduate-program/index.html,,Doctor of Philosophy in Forestry and Natural Resources,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
"Biomechanics, Exercise Physiology, Health Promotion, Motor Control and Development, and Sport and Exercise Psychology","The Department of Health and Kinesiology (HK) is one of nine units in the College of Health and Human Sciences. The Department’s mission is to develop and disseminate knowledge about the factors that influence health and health behavior, and the role of physical activity in health and disease across the lifespan. Graduate faculty and students in HK conduct research that is primarily related to the Department’s signature areas of Biomechanics, Exercise Physiology, Health Promotion, Motor Control and Development, and Sport and Exercise Psychology. The Doctor of Philosophy degree is a research degree and is conferred in recognition of a candidate’s command of a broad field of study and their ability to design, conduct, and report independent, original research. The program of study is designed by the student and the student’s major professor and advisory committee to meet the student’s specific needs and interests. The program is designed to prepare students for leadership positions in the various areas of health and kinesiology in schools and colleges, in state and local health departments, in research and development and in other public and private agencies and organizations.",https://hhs.purdue.edu/graduate-programs/graduate-programs-in-health-and-kinesiology/,,Doctor of Philosophy in Health and Kinesiology,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
Gerontology,"The Dual-title PhD program in Gerontology is a collaboration between the Center on Aging and the Life Course (CALC) and several participating departments at Purdue University, including Health and Kinesiology. This program allows students to gain expertise in both their primary field of study (e.g., Health and Kinesiology) and the field of gerontology. Students must be admitted to both the Department of Health and Kinesiology and the Gerontology program. The program is designed to provide students with a broad, interdisciplinary perspective on aging, as well as depth in their primary field. Students take a core set of gerontology courses, participate in an interdisciplinary seminar, and conduct research that incorporates a focus on aging.",https://hhs.purdue.edu/graduate-programs/graduate-programs-in-health-and-kinesiology/gerontology-dual-title-phd/,,Doctor of Philosophy in Health and Kinesiology with a Concentration in Gerontology,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
"Health Physics, Occupational and Environmental Health Sciences, Medical Physics, and Toxicology","The Health Sciences Graduate Program offers master’s and doctoral degrees. Our world-class faculty engage in research to help solve global health problems in various fields including toxicology, medical physics, health physics, imaging sciences, and occupational and environmental health. The doctoral degree is a research-intensive degree. For the degree, a student will conduct independent research, write a dissertation and successfully complete a final oral examination. Graduates of our program have accepted positions in academia, government and industry.",https://hhs.purdue.edu/graduate-programs/graduate-programs-in-health-sciences/,Our Medical Physics program is accredited by the Commission on Accreditation of Medical Physics Education Programs (CAMPEP). Our Occupational Health and Environmental Sciences program is accredited by the Applied and Natural Science Accreditation Commission of ABET.,Doctor of Philosophy in Health Sciences,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
"United States History, European History, Global History","The Department of History at Purdue University provides an opportunity for students to prepare for careers in research and teaching and for professional careers in government and business. The department offers the Doctor of Philosophy degree in three major fields: United States History, European History, and Global History.",https://cla.purdue.edu/academic/history/graduate/phd-degree.html,,Doctor of Philosophy in History,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
,"The Department of Horticulture and Landscape Architecture (HLA) offers programs leading to the Master of Science and Doctor of Philosophy degrees. Graduate students in Horticulture select a research focus from several areas of specialization: genetics and genomics, molecular biology and physiology, controlled environment and protected cultivation, postharvest biology, and sustainable food and farming systems. Students work with a major professor to design a program of study and research tailored to their individual needs and interests. The department has modern research facilities, including state-of-the-art laboratories and extensive greenhouse and field research sites.",https://www.purdue.edu/gradschool/prospective/gradprograms/university-catalog/agriculture/horticulture.html,,Doctor of Philosophy in Horticulture,https://graduateguide.com/school/purdue_university_the_graduate_school/,
,"The Doctor of Philosophy (PhD) in Hospitality and Tourism Management is designed for students seeking careers in academia and high-level research positions. Students will gain an understanding of the theories, research methods and practices in hospitality and tourism management. Students in the program work closely with faculty who are recognized leaders in their fields. The Ph.D. program is research intensive and involves completing coursework and a dissertation.",https://hhs.purdue.edu/htm/graduate-programs/ph-d-in-hospitality-and-tourism-management/,,Doctor of Philosophy in Hospitality and Tourism Management,https://hhs.purdue.edu/htm/,
"Child Development, Family Science, Gerontology, and Health & Well-being","The Department of Human Development and Family Studies (HDFS) provides a variety of research and clinical experiences to students through its interdisciplinary focus. Students explore how people grow and develop across the lifespan and how families change over time and are influenced by the surrounding community and culture. Our programs emphasize how research can be used to improve the lives of individuals and families. The doctoral program prepares students for positions as researchers and faculty in universities, as well as for leadership roles in public and private institutions and agencies.",https://www.purdue.edu/gradschool/prospective/gradprograms/west-lafayette/human-development-and-family-studies.html,,Doctor of Philosophy in Human Development and Family Studies,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
,"The Department of Industrial and Physical Pharmacy (IPPH) offers graduate programs leading to the Master of Science (MS) and Doctor of Philosophy (PhD) degrees. IPPH is one of the three departments (Industrial and Physical Pharmacy, Medicinal Chemistry and Molecular Pharmacology, and Pharmacy Practice) that comprise the Purdue University College of Pharmacy. Current research within the department is focused in the following areas: Solid state chemistry of drugs, pharmaceutics, and manufacturing science. Preformulation, formulation, and drug delivery systems. Regulatory science. Biopharmaceutics and pharmacokinetics. Molecular and physical pharmaceutics.",https://www.purdue.edu/gradschool/academics/graduate-degree-programs/industrial-and-physical-pharmacy.html,,Doctor of Philosophy in Industrial and Molecular Pharmaceutics,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
,"The Purdue School of Industrial Engineering (IE) offers the Doctor of Philosophy (PhD) degree. The PhD degree is a research-based degree, and its primary objective is the development of an individual’s ability to perform independent and original research. The program of study for the PhD degree is designed to provide students with a broad knowledge of the field of industrial engineering and to develop their ability to conduct independent research. The School of Industrial Engineering provides opportunities for students to conduct research in several areas, including human factors, manufacturing, operations research, and production systems.",https://engineering.purdue.edu/IE/grad/PhD,,Doctor of Philosophy in Industrial Engineering,https://engineering.purdue.edu/jump/17d3aed,
"Applied Linguistics, Chinese, French, German, Japanese, Russian, and Spanish","The Ph.D. in Languages and Cultures is an interdisciplinary program that offers students the opportunity to specialize in one of several languages and cultures, or in applied linguistics. The program is designed to provide students with a broad understanding of the field while allowing for specialized research in their chosen area of focus.",https://www.purdue.edu/gradschool/prospective/gradprograms/slc/lc.html,,Doctor of Philosophy in Languages and Cultures,https://guide.wisc.edu/graduate/pharmacy-school-wide/health-services-research-pharmacy-phd/,
,"The Interdisciplinary Program in Linguistics (SLC-LING) allows students to obtain a Doctor of Philosophy degree in Linguistics. The primary objective of the program is to provide students with a well-rounded and integrated background in linguistics. Students can pursue specialized interests in various areas of linguistics, including phonology, phonetics, syntax, semantics, historical linguistics, sociolinguistics, second language acquisition, and computational linguistics. Students in this program are active in research and the program hosts a variety of conferences and workshops throughout the year.",https://cla.purdue.edu/academic/slc/linguistics/,,Doctor of Philosophy in Linguistics,https://www.purdue.edu/academics/ogsps/admissions/gradrequirements/westlafayette/linguistics/,PhD
"Accounting, Finance, Management Information Systems (MIS), Marketing, Organizational Behavior and Human Resources (OBHR), Strategic Management, and Supply Chain and Operations Management (SCOM)","The Doctor of Philosophy in Management program at the Mitchell E. Daniels, Jr. School of Business is a full-time, residential program designed for individuals seeking to pursue academic careers as researchers and teachers at leading research-oriented universities. The program offers a unique blend of rigor and flexibility, with students completing coursework and research in their chosen area of specialization while also gaining exposure to a wide range of management disciplines.",https://business.purdue.edu/doctoral/programs/management/,"The Mitchell E. Daniels, Jr. School of Business is accredited by AACSB International (Association to Advance Collegiate Schools of Business).",Doctor of Philosophy in Management,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
"Computational Science and Engineering, Ecological Sciences and Engineering","The School of Materials Engineering offers graduate programs leading to the Master of Science in Materials Engineering (MSMSE) and the Doctor of Philosophy (PhD) degrees. The graduate program is designed to provide students with a strong foundation in the science and engineering of materials, while allowing for specialization in a variety of research areas. Research in the school spans the breadth of materials science, including research in metals, polymers, ceramics, electronic materials, and biomaterials, with applications in energy, transportation, medicine, and microelectronics. The PhD program is a research-intensive program that culminates in a dissertation and requires a minimum of 90 credit hours beyond the baccalaureate degree.",https://engineering.purdue.edu/MSE/academics/graduate/phd,,Doctor of Philosophy in Materials Engineering,https://mse.ufl.edu/academics/graduate/mse-phd/,
"Computational Finance, Computational Science and Engineering","The Department of Mathematics offers programs leading to the Master of Science (M.S.) and the Doctor of Philosophy (Ph.D.) degrees. The department is a community of scholars representing many areas of mathematics. Research areas include algebra, algebraic geometry, analysis, applied mathematics, complex analysis, differential equations, differential geometry, harmonic analysis, logic, mathematical biology, mathematical physics, number theory, numerical analysis, operator algebras, probability, and topology. Both the M.S. and Ph.D. programs are designed to provide students with a strong foundation in mathematics and to prepare them for careers in research, teaching, and industry.",https://www.math.purdue.edu/academic-programs/graduate/index.html,,Doctor of Philosophy in Mathematics,https://stackoverflow.com/questions/44825808/generate-phd-html-site-using-bookdown-output-from-latex-file,
Computational Science and Engineering; Ecological Sciences and Engineering,"Mechanical engineering is the most diverse of all engineering disciplines. At Purdue, our world-class faculty and facilities provide an environment where students can pursue research in a variety of areas. The PhD program is research-oriented, requiring a dissertation that provides a significant original contribution to the field of mechanical engineering. Each student’s program of study is individual in nature and is developed in conjunction with their major professor and advisory committee to reach the highest level of proficiency in their chosen area of specialization.",https://engineering.purdue.edu/ME/Academics/Graduate/PhD,,Doctor of Philosophy in Mechanical Engineering,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
,"The Department of Medicinal Chemistry and Molecular Pharmacology (MCMP) offers a program of study leading to the Doctor of Philosophy degree. The program is designed to prepare students for careers in research and teaching in the pharmaceutical sciences. Research in the department is highly interdisciplinary and covers a wide range of areas including medicinal chemistry, molecular pharmacology, chemical biology, structural biology, and neuroscience. The program focuses on the discovery and development of new drugs and the study of their mechanisms of action, spanning the entire spectrum of drug discovery and development, from the identification of new drug targets to the design and synthesis of new drugs, to the study of their pharmacology and toxicology.",https://www.purdue.edu/gradschool/admissions/programs/grad-area-detail.html?program=MCMP,,Doctor of Philosophy in Medicinal Chemistry and Molecular Pharmacology,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
,"The Ph.D. program is the highest degree offered by the School of Nuclear Engineering. It is awarded to candidates who have demonstrated a breadth of knowledge in nuclear engineering and a depth of knowledge in a specific area of research, as well as the ability to conduct independent and original research. The program is designed for students who want to pursue a career in research and development in the nuclear industry, national laboratories, or academia. This program requires the completion of advanced coursework, passing a qualifying exam and a preliminary exam, and the successful defense of a doctoral dissertation based on original research.",https://engineering.purdue.edu/NE/academics/graduate/phd,,Doctor of Philosophy in Nuclear Engineering,https://en.wikipedia.org/wiki/Nuclear_engineering,
,"The PhD program in nursing at Purdue University prepares the next generation of nurse scientists, scholars, and educators to improve health and healthcare. Graduates of the program will be leaders in the nursing profession who contribute to the development of nursing science through research and scholarship. The program emphasizes the development of research skills and the application of nursing science to address the complex health needs of individuals, families, and communities. The PhD program is designed to provide students with the knowledge and skills necessary to conduct independent research in nursing and related fields. The curriculum includes coursework in nursing science, research methods, statistics, and a cognate area. Students also complete a dissertation that represents an original contribution to nursing science.",https://www.purdue.edu/nursing/academic-programs/phd/,,Doctor of Philosophy in Nursing,https://hhs.purdue.edu/wp-content/uploads/2022/07/NUR-PhD-handbook.pdf,
"Biochemical and Molecular Nutrition, Human and Clinical Nutrition, Animal Health and Comparative Nutrition, and Public Health and Health Promotion","The Purdue Interdepartmental Nutrition Program (INP) provides an opportunity for students to study nutrition through a variety of lenses. INP faculty members represent a range of departments across the university, providing a multidisciplinary approach to the study of nutrition. The program aims to train students to be leaders in nutrition research and education.",https://www.purdue.edu/hhs/nutr/graduate/majors/nutrition-science/,,Doctor of Philosophy in Nutrition Science,https://olemiss.edu/programs/applsci/phd-nutrition-sciences/,
"Applied Philosophy, Bioethics, Philosophy and Literature","The Department of Philosophy at Purdue University offers a Doctor of Philosophy (PhD) degree. Our program is a 'pluralistic' one, in that we have faculty and students working in a wide range of philosophical traditions and styles, including analytic, continental, and historical approaches. We have particular strengths in the history of philosophy (including ancient, medieval, modern, and 19th and 20th century philosophy), ethics and social-political philosophy, and the continental and analytic traditions. Our goal is to train students to be excellent researchers and teachers, and to help them find professional employment in philosophy or related fields.",https://cla.purdue.edu/academic/philosophy/graduate/index.html,,Doctor of Philosophy in Philosophy,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
Computational Science and Engineering,"The Department of Physics and Astronomy at Purdue University has a long and distinguished history of excellence in research and teaching. Our world-class faculty and students are at the forefront of exploring the mysteries of the universe, from the smallest subatomic particles to the largest scales of the cosmos. Our graduates are highly sought after by top universities, national laboratories, and private industry, and many have gone on to become leaders in their fields.",https://www.purdue.edu/gradschool/admissions/programs/west-lafayette/physics.html,,Doctor of Philosophy in Physics,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
"American Politics, Comparative Politics, International Relations, Methodology, Political Theory, and Public Policy","The Department of Political Science offers the Doctor of Philosophy. The master's degree is awarded to students while working on their doctoral degree. The program is designed to provide students with a strong background in political science and its major subfields, as well as the research skills necessary for professional careers in teaching, research, and public service.",https://www.purdue.edu/gradschool/prospective/gradprograms/west-lafayette/political-science.html,,Doctor of Philosophy in Political Science,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
"Clinical Psychological Sciences, Cognitive Psychology, Mathematical and Computational Psychology, Neuroscience and Behavior, Social Psychology, and Industrial-Organizational Psychology","The Department of Psychological Sciences at Purdue University is one of the top-ranked programs in the country. Our program is focused on research and the development of researchers who will make significant contributions to the field of psychological sciences. The Department of Psychological Sciences offers a PhD program that provides students with a strong foundation in psychological theory and research methods, as well as specialized training in one of six areas of study. Each area offers a curriculum tailored to the specific needs and interests of students in that field, while also providing a broad foundation in psychological science. Our program is research-intensive and prepares students for careers as researchers and scholars in academic, clinical, and industrial settings.",https://www.purdue.edu/gradschool/prospective/gradprograms/psychological-sciences.html,The Clinical Psychological Sciences program is accredited by the American Psychological Association (APA) and the Psychological Clinical Science Accreditation System (PCSAS).,Doctor of Philosophy in Psychological Sciences,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
"Aging and the Life Course; Health, Aging and the Life Course","The Department of Sociology offers a program of study leading to the Doctor of Philosophy (PhD) degree. The department is a research-oriented department with a long-standing reputation for excellence in several areas of sociology. The program provides students with the theoretical and methodological skills necessary for successful careers in academic, research, and policy settings. We offer a supportive environment that fosters faculty-student collaboration and encourages students to participate in research and present their work at professional conferences.",https://www.purdue.edu/gradschool/admissions/programs/graduate-program-details.html?program=SOCI,,Doctor of Philosophy in Sociology,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEYnV-KfJXeWtZp8MAoQiCrHV8vCSaLc5J6IGmmW-5UBdKeGrznqFVfvM0iYGBszYS4QnFxzHb6iAnC9BzvweGJG8PDLz0gymXe8jkpsE5CVi5OVuawUrxJEwUx4HW89MlpVNFW-jsd_ERUet8=,
"Applied Statistics, Machine Learning and Information Theory, Mathematical Statistics, Probability","The graduate programs in Statistics are designed to provide students with the necessary training for a career in research, teaching, or industry. The Department of Statistics offers the Master of Science (MS) and Doctor of Philosophy (PhD) degrees. The PhD program focuses on the development of theoretical and applied statistics and probability, as well as providing students with the skills for conducting research in statistics.",https://www.purdue.edu/gradschool/prospective/gradprograms/stat.html,,Doctor of Philosophy in Statistics,https://stackoverflow.com/questions/44825808/generate-phd-html-site-using-bookdown-output-from-latex-file,
"Aviation and Transportation Technology, Computer Graphics Technology, Computer and Information Technology, Construction Management Technology, Engineering Technology, Military Science and Technology (Army ROTC), Technology Leadership and Innovation","The PhD in Technology is a research-based doctorate that is designed to prepare you for a career as a professor, a high-level administrator in industry or government, or a leader in another technology-related field. The program focuses on providing you with the skills and knowledge needed to conduct original research that contributes to the advancement of technology and its practical application. Each student’s program of study is customized to reflect their research interests and professional goals. The PhD program allows you to focus your research in one of seven disciplinary areas: Aviation and Transportation Technology, Computer Graphics Technology, Computer and Information Technology, Construction Management Technology, Engineering Technology, Military Science and Technology (Army ROTC), and Technology Leadership and Innovation.",https://polytechnic.purdue.edu/degrees/phd-technology,,Doctor of Philosophy in Technology,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
,"The Doctor of Audiology (AuD) program at Purdue is a four-year professional degree program that prepares students for the clinical practice of audiology. Our program provides students with a strong foundation in the basic sciences and the clinical knowledge and skills necessary to provide high-quality care to patients with hearing and balance disorders. The curriculum is designed to meet the clinical certification requirements of the American Speech-Language-Hearing Association (ASHA) and the American Board of Audiology (ABA). Students receive clinical training in our state-of-the-art M.D. Steer Audiology Clinic, as well as in a variety of external clinical settings, including hospitals, private practices, and schools. The program includes didactic coursework and clinical practicum, concluding with a 12-month full-time clinical residency in the fourth year.",https://hhs.purdue.edu/graduate-programs/graduate-programs-in-speech-language-and-hearing-sciences/doctor-of-audiology-au-d/,"The Doctor of Audiology (AuD) education program in audiology (residential) at Purdue University is accredited by the Council on Academic Accreditation in Audiology and Speech-Language Pathology of the American Speech-Language-Hearing Association, 2200 Research Boulevard, #310, Rockville, MD 20850, 800-498-2071 or 301-282-3350.",Doctor of Audiology,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
"Adult-Gerontology Primary Care Nurse Practitioner, Family Nurse Practitioner, Pediatric Primary Care Nurse Practitioner, Psychiatric/Mental Health Nurse Practitioner, Post-Master's","The Doctor of Nursing Practice (DNP) degree is a practice-focused doctorate that prepares graduates to practice at the highest level of nursing. The DNP program at Purdue University focuses on clinical practice, leadership, and the application of research to improve health care outcomes. Our graduates are prepared to be leaders in nursing and health care. The DNP curriculum focuses on evidence-based practice, quality improvement, and systems leadership. Graduates are prepared to lead clinical practice, influence health policy, and improve patient outcomes.",https://nursing.purdue.edu/academics/graduate/dnp/index.php,The Doctor of Nursing Practice program at Purdue University is accredited by the Commission on Collegiate Nursing Education (CCNE).,Doctor of Nursing Practice,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
,"The Doctor of Pharmacy (Pharm.D.) degree is the entry-level degree for someone wanting to practice as a pharmacist in the United States. It is a professional degree, similar to a Doctor of Medicine (M.D.) for physicians or a Juris Doctor (J.D.) for attorneys. The Pharm.D. program at Purdue University is a 4-year professional program following at least 2 years of pre-pharmacy study. The curriculum provides students with a solid foundation in the pharmaceutical sciences and a clinical education that prepares them to provide high-quality pharmaceutical care in a variety of settings. Students in the professional program (P1-P4 years) are also given the opportunity to participate in a variety of professional organizations, pursue dual-degree programs (Pharm.D./Ph.D., Pharm.D./M.S., or Pharm.D./M.B.A.), and engage in research with faculty members. The fourth year of the program is dedicated to 10 months of Advanced Pharmacy Practice Experiences (APPEs), providing students with hands-on experience in a variety of pharmacy practice settings.",https://www.pharmacy.purdue.edu/academics/pharmd,The Purdue University College of Pharmacy’s Doctor of Pharmacy program is accredited by the Accreditation Council for Pharmacy Education (ACPE).,Doctor of Pharmacy,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
"Small Animal, Equine, Food Animal, Mixed Animal, and Non-Practice","The Purdue University College of Veterinary Medicine (PVM) Doctor of Veterinary Medicine (DVM) program is a four-year professional program that prepares students for careers in all aspects of veterinary medicine. The first three years of the program consist of classroom and laboratory instruction, while the fourth year is dedicated to clinical rotations in the Purdue University Veterinary Hospital and other approved sites. The curriculum is designed to provide a strong foundation in the basic and clinical sciences, while also offering opportunities for students to explore their specific interests through career interest tracks.",https://vet.purdue.edu/dvm/,The Purdue University College of Veterinary Medicine is fully accredited by the American Veterinary Medical Association (AVMA) Council on Education (COE).,Doctor of Veterinary Medicine,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
,,,,Master of Agriculture in Agriculture,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
,"American Studies at Purdue University is an interdisciplinary program that allows students to build their own plan of study from courses in more than a dozen departments and programs. Students in American Studies work with faculty who are leaders in their fields and are known for their expertise in a variety of areas, including African American Studies, Asian American Studies, Disability Studies, Health and Medicine, Law and Public Policy, Media and Popular Culture, Native American and Indigenous Studies, Religion, Science and Technology, Transnationalism, and Women’s, Gender, and Sexuality Studies.",https://www.purdue.edu/gradschool/prospective/gradprograms/west-lafayette/american-studies.html,,Master of Arts in American Studies,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",
