Program name,Program Page url,Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,error
PhD in Electrical Engineering (Medical Imaging),https://grad.ucsd.edu/admissions/programs.html,Required,Required,"All applicants must submit the following:

Online Application

Statement of Purpose

Three Letters of Recommendation

Transcripts

GRE General Test (Scores are not required for applicants to the Ph.D. and M.S. programs for Fall 2024 admissions cycle. Applicants may still submit valid scores if they have them. Submitted scores will be considered in the holistic application review. The GRE is required for applicants to the M.D./M.S. program.)

TOEFL or IELTS (for international applicants)

Resume or Curriculum Vitae (CV)",Not Required,True,True,False,True,False,False,,,program,
Master of Science in Electrical Engineering (Nanoscale Devices and Systems),https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
PhD in Electrical Engineering (Nanoscale Devices and Systems),https://grad.ucsd.edu/admissions/programs.html,Required,Required,"The following items must be submitted by the application deadline via the UC San Diego Application for Graduate Admission: UC San Diego Graduate Application, Application Fee, Transcripts, Statement of Purpose, Three Letters of Recommendation, Resume or Curriculum Vitae. International applicants are required to demonstrate English language proficiency.",Not Required,True,False,,True,False,False,,,program,
Master of Science in Electrical Engineering (Photonics),https://grad.ucsd.edu/admissions/programs.html,Required,Required,"Applicants must have a bachelor's degree or the equivalent from an accredited institution in the United States or from a recognized university-level academic institution abroad. A satisfactory scholastic average, with a minimum grade-point average (GPA) of 3.0 on a 4.0 scale is required. Statement of Purpose, three letters of recommendation, and a Resume or CV are required. The GRE is not required for applicants applying to the PhD and MS programs for Fall 2024 admissions. All international applicants whose native language is not English and whose undergraduate education was conducted in a language other than English must take the TOEFL or IELTS.",Not Required,True,False,True,True,False,False,,,program,
PhD in Electrical Engineering (Photonics),https://grad.ucsd.edu/admissions/programs.html,Required,Required,"The following items must be included with your application for it to be considered complete:

Statement of Purpose: An applicant's statement of purpose is very important, particularly for PhD applications. The statement should include your long-term goals, any research you have performed, and your areas of interest that would align with ECE faculty.

Three Letters of Recommendation: Letters of recommendation should be from faculty or managers who can speak to your academic and/or research abilities.

Transcripts: Please upload unofficial transcripts from all higher-education institutions attended. If you are offered admission, you will be required to mail in official transcripts.

Resume or Curriculum Vitae

GRE General Test: The GRE is required for all PhD applicants. Our institution code is 4836; the department code is not necessary.",Not Required,False,False,True,True,False,False,,,program,
Master of Science in Electrical Engineering (Signal and Image Processing),https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
PhD in Electrical Engineering (Signal and Image Processing),https://grad.ucsd.edu/admissions/programs.html,Required,Required,"Admissions requirements for all ECE Department graduate programs are listed below. All application materials must be submitted through the online application portal by the application deadline. All applicants must submit: UC San Diego Application for Graduate Admission, Transcripts, Statement of Purpose, Three (3) Letters of Recommendation, Resume or Curriculum Vitae (CV), English Language Proficiency (for international applicants).",Not Required,True,False,True,True,False,False,,,program,
PhD in Engineering Sciences (Electrical and Computer Engineering) (Joint with San Diego State University),https://grad.ucsd.edu/admissions/programs.html,Required,Required,"An applicant for the Ph.D. program is expected to have a B.S. and an M.S. degree in electrical engineering, computer engineering, computer science, physics, or a related field. The M.S. degree may be waived for applicants with a B.S. degree and a truly exceptional background. The minimum GPA is 3.5 for the M.S. degree and 3.0 for the B.S. degree.",Not Required,True,False,True,True,False,False,,,program,
Master of Advanced Studies in Wireless Embedded Systems,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Master of Arts in Economics,https://grad.ucsd.edu/admissions/programs.html,Required,Required,"A bachelor’s degree with a major in Economics or a major in another discipline with a substantial number of courses in economics and mathematics. To be considered for admission, applicants must have a bachelor's degree with a minimum GPA of 3.0 from an accredited university.

A minimum of four semester courses, or six quarter courses, in economics at the upper-division level are required. One of those courses must be econometrics. Successful applicants will generally have taken significantly more than the minimum number of economics courses.

In addition to the economics courses, a minimum of two semester courses, or three quarter courses, in calculus are required. Successful applicants have generally taken a sequence of calculus courses as well as a course in linear algebra.",Not Required,True,False,True,True,False,False,,,program,
PhD in Economics,https://grad.ucsd.edu/admissions/programs.html,Required,Required,A bachelor's degree from an accredited institution with a minimum cumulative undergraduate grade point average of 3.0 on a 4.0 scale.,Not Required,False,False,True,True,False,False,,,program,
Master of Education (M.Ed.),https://grad.ucsd.edu/admissions/programs.html,Required,Required,"A complete online application includes: Application fee ($135 for U.S. citizens and permanent residents, $155 for international applicants); Three letters of recommendation; Statement of Purpose; Resume or Curriculum Vitae (CV); Unofficial transcripts from all institutions attended after high school; Prerequisite coursework; English Language Proficiency (for international applicants). 
Prerequisites: One course in child or adolescent development or learning; Subject matter competency (CSET or subject matter waiver program); Basic skills (CBEST or other options as outlined by the California Commission on Teacher Credentialing (CTC)); U.S. Constitution (course or exam); A minimum 3.0 grade point average (GPA).",Not Required,True,False,False,False,False,False,,,program,
PhD in Education,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Master of Fine Arts in Theatre and Dance (Acting),https://grad.ucsd.edu/admissions/programs.html,Required,Required,"In addition to the general admission requirements of the university, specific requirements for admission to the M.F.A. acting program are: an audition, three letters of recommendation (at least two from theatre professionals), a Statement of Purpose, a resume, and a recent photo.",Not Required,True,False,False,False,False,False,,,program,
Master of Fine Arts in Theatre and Dance (Dance Theatre),https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Master of Fine Arts in Theatre and Dance (Design),https://grad.ucsd.edu/admissions/programs.html,Required,Required,"To apply to the Master of Fine Arts in Theatre and Dance (Design) program, applicants must complete the UC San Diego Online Application for Graduate Admission. The following materials must be submitted online: a 1-3 page statement of purpose, three letters of recommendation, a resume/CV, transcripts from all post-secondary institutions attended, and a digital portfolio which can be a personal website or a PDF. The GRE is not required. International applicants must submit official scores from the TOEFL or IELTS.",Not Required,True,False,,False,False,False,,,program,
Master of Fine Arts in Theatre and Dance (Directing),https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Master of Fine Arts in Theatre and Dance (Playwriting),https://grad.ucsd.edu/admissions/programs.html,Required,Required,"All applicants, with the exception of joint doctoral program applicants, must submit the UC San Diego Application for Graduate Admission online. A non-refundable fee is required to submit the application. Please review the Graduate Division's website for Admissions requirements and information before applying.

Step-by-Step Application Instructions:
1. Complete the UC San Diego Application for Graduate Admission online.
2. Pay the non-refundable application fee.
3. Upload unofficial transcripts from all post-secondary institutions attended.
4. Complete the following sections of the UC San Diego Application for Graduate Admission:
   - Three Letters of Recommendation: Applicants are required to use the online application to submit letters of recommendation. Paper letters of recommendation will not be accepted.
   - Statement of Purpose: The Statement of Purpose should not be a reiteration of your C.V. or resume. It is a one-to-two-page essay that describes your past training and experience, your current artistic interests and focus, your reasons for applying to our MFA program, your long-term goals and what makes you a good candidate for our program.
   - Resume or C.V.
   - GRE: The GRE is no longer a requirement for admission to any of the graduate programs in the Department of Theatre and Dance.
   - TOEFL / IELTS: Required for international applicants only. The minimum TOEFL score required is 550 (paper-based) / 85 (internet-based). The minimum IELTS score is 7.
   - Program-Specific Requirements: Applicants to the Playwriting program are required to submit one full-length play as a writing sample. Plays should be a minimum of 60 pages in length. Please upload the writing sample as a PDF in the 'Playwriting Writing Sample' section of the online application.",Required,True,False,True,False,False,False,,,program,
Master of Fine Arts in Theatre and Dance (Stage Management),https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
PhD in Drama and Theatre (Joint Program with UC Irvine),https://grad.ucsd.edu/admissions/programs.html,Required,Required,Statement of Purpose: Required. Resume or Curriculum Vitae: Required. Transcripts: Required. Three Letters of Recommendation: Required. Writing Sample: Required. GRE General Test: The GRE is not required for Fall 2024 admissions. English Language Proficiency: Required for international applicants.,Required,True,False,False,False,False,False,,,program,
PhD in Drama and Theatre with a Specialization in Critical Gender Studies (Joint with UC Irvine),https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Master of Arts in History,https://grad.ucsd.edu/admissions/programs.html,Not Required,Required,"A complete application includes the following: UC San Diego Application for Graduate Admission; Transcripts from all post-secondary institutions attended; Statement of Purpose; Three Letters of Recommendation; Writing Sample (a sample of your historical writing, under 30 pages); TOEFL iBT or IELTS scores (for international applicants whose native language is not English); Application Fee.",Required,True,False,,False,False,False,,,program,
PhD in History,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Master of International Affairs,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Master of Public Policy,https://grad.ucsd.edu/admissions/programs.html,Required,Required,"Admission to the Master of Public Policy (MPP) program is competitive. Applicants are evaluated based on their academic preparation, professional experience and demonstrated interest in public policy. While not all applicants will have had formal training in quantitative methods, we expect candidates to have an aptitude for analytical and quantitative work.",Optional,True,False,True,True,False,False,,,program,
Doctor of Education in Transformational Leadership (Ed.D.),https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Master of Arts in Latin American Studies,https://grad.ucsd.edu/admissions/programs.html,Required,Required,"Your application will not be reviewed until all of the following materials are submitted: UC San Diego Online Application, Statement of Purpose, Three Letters of Recommendation, Official Transcripts, Writing Sample, Resume/Curriculum Vitae (CV), English Language Proficiency (for international applicants), Application Fee.",Required,True,False,,False,False,False,,,program,
Master of Arts in Linguistics,https://grad.ucsd.edu/admissions/programs.html,Not Required,Required,"A bachelor's degree in linguistics or a related field is not required for admission to the graduate program; however, applicants should have some familiarity with the field. Evidence of a computer programming course or experience is desirable, though not required.",Required,False,True,True,False,False,False,,,program,
PhD in Linguistics,https://grad.ucsd.edu/admissions/programs.html,Required,Required,"Resume or Curriculum Vitae (Required)
Statement of Purpose (Required)
Three Letters of Recommendation (Required)
Transcripts (Required)
Writing Sample (Required)
English Language Proficiency (Required for International Applicants)",Required,True,False,False,True,False,False,,,program,
Master of Arts in Literature,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
PhD in Literature,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Master of Science in Materials Science and Engineering,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
PhD in Materials Science and Engineering,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Master of Arts in Mathematics,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Master of Science in Mathematics,https://grad.ucsd.edu/admissions/programs.html,Optional,Required,Statement of Purpose is required. 3 letters of recommendation required. Resume or C.V. is recommended. GRE General: Not required. GRE Subject: The Mathematics Subject Test is recommended but not required.,,True,False,True,True,False,False,,,program,
PhD in Mathematics,https://grad.ucsd.edu/admissions/programs.html,Required,Required,"A complete application includes the following required materials: Online Application and Fee, Three Letters of Recommendation, Transcripts, Statement of Purpose, Resume or C.V., GRE General Test (Optional for Fall 2025 Admissions), GRE Subject Test in Mathematics (Optional for Fall 2025 Admissions), TOEFL or IELTS (if applicable).",Not Required,True,True,True,True,False,False,,,program,
Master of Science in Mechanical and Aerospace Engineering,https://grad.ucsd.edu/admissions/programs.html,Required,Required,"The MAE Department offers three graduate degree programs: the Master of Science (M.S.), the Doctor of Philosophy (Ph.D.), and a new M.S. in Medical Device Engineering. All applicants for graduate admission must hold a Bachelor's degree or the equivalent from a university of recognized standing. A scholastic average of B (3.0 on a 4.0 scale) or better is required for course work completed in upper-division or prior graduate study. Applicants who already hold a Ph.D. degree will not be admitted into the Ph.D. program. In addition, applicants who already hold a M.S. degree in a particular discipline will not be admitted into the same M.S. program at UC San Diego.",Not Required,True,True,True,True,False,False,,,program,
PhD in Mechanical and Aerospace Engineering,https://grad.ucsd.edu/admissions/programs.html,Required,Required,"The MAE Department requires all applicants to have a bachelor's degree from an accredited college or university in engineering, mathematics, or physics. Applicants must have a minimum GPA of 3.0 on a 4.0 scale from their bachelor's granting institution.",Not Required,True,False,True,True,False,False,,,program,
Doctor of Medicine (MD),https://grad.ucsd.edu/admissions/programs.html,,Required,"Applications are submitted through the American Medical College Application Service (AMCAS). All applicants must take the Medical College Admission Test (MCAT). A minimum of three letters of recommendation are required (maximum of five), submitted through the AMCAS Letter Service. Required coursework includes one year of Biology with lab, one year of General Chemistry with lab, one year of Organic Chemistry with lab, one course in Biochemistry, and one year of Physics. AP scores are accepted to satisfy requirements if they are documented on your undergraduate transcript.",,False,False,True,True,False,False,,,program,
Master of Arts in Music,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Doctor of Musical Arts (DMA),https://grad.ucsd.edu/admissions/programs.html,Required,Required,Transcripts: from all institutions attended. Letters of Recommendation: (3) Letters required. Statement of Purpose. Resume or Curriculum Vitae. Portfolio: Submit portfolio items via the link in the application. TOEFL/IELTS: International applicants only. Tests must have been taken within the last two years. More information can be found at this link. GRE: Not Required for Fall 2024 admissions.,Optional,True,False,,False,False,False,,,program,
PhD in Music,https://grad.ucsd.edu/admissions/programs.html,Required,Required,"In addition to the general application, the following materials are required to be submitted in support of the application to the Ph.D. in Music Program: Letters of Recommendation (3 required), Statement of Purpose, Resume or CV, Writing Samples (Two writing samples, at least one of which must be analytical or scholarly in nature), Portfolio, and English Language Proficiency (for international applicants).",Required,True,False,False,False,False,False,,,program,
PhD in Neurosciences,https://grad.ucsd.edu/admissions/programs.html,Required,Required,"Applicants are asked to submit a statement of purpose that describes their past research experience, their future research interests, and their motivation for pursuing a Ph.D. in neurosciences. We recommend that applicants also identify several faculty members whose research they find particularly interesting. Applicants are asked to provide three letters of recommendation from individuals who are in a position to analyze their academic ability and research potential. These letters should be from faculty and/or supervisors who are familiar with the applicant's research experience. Applicants are asked to submit a resume or curriculum vitae that outlines their academic and research background.",Not Required,True,False,,True,False,False,,,program,
Doctor of Pharmacy (Pharm.D.),https://grad.ucsd.edu/admissions/programs.html,,,"To be eligible for admission to the Skaggs School of Pharmacy and Pharmaceutical Sciences, applicants must be a U.S. Citizen or Permanent Resident. A bachelor's degree is not required for admission, however, applicants must have a cumulative GPA of a 3.0 or above and have completed the required prerequisite courses from a U.S. accredited college or university. All prerequisite courses must be completed with a grade of ""C-"" or better. The PCAT exam is not required, but optional for Fall 2025 admissions. Three letters of recommendation, with at least one from a science professor, are required.",,True,True,False,False,False,False,,,program,
Master of Science in Pharmaceutical Sciences,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
PhD in Pharmaceutical Sciences,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Master of Arts in Philosophy,https://grad.ucsd.edu/admissions/programs.html,Required,Required,Applicants for admission to the MA program should have an undergraduate major in philosophy or an equivalent set of courses in the discipline. The Departmental Admissions Committee will consider exceptions in the case of applicants with unusually strong records in other disciplines and some work in philosophy.,Required,True,False,,False,False,False,,,program,
PhD in Philosophy,https://grad.ucsd.edu/admissions/programs.html,Not Required,Required,"Applicants are required to submit an online application which includes: transcripts from all post-secondary institutions attended, three letters of recommendation, a Statement of Purpose, and a writing sample. The Statement of Purpose should describe your scholarly and research interests, and your reasons for wanting to pursue a Ph.D. in Philosophy at UC San Diego (maximum of 2 single-spaced pages). The Writing Sample should be one sample of your philosophical writing (a single paper of no more than 25 double-spaced pages). For the Fall 2024 admissions cycle, GRE scores are not required and will not be accepted. International applicants must demonstrate English language proficiency.",Required,True,False,False,False,False,False,,,program,
Master of Science in Physics,https://grad.ucsd.edu/admissions/programs.html,Required,Required,"The Department of Physics requires a minimum of a bachelor's degree in physics or a related discipline from an accredited university. A minimum GPA of 3.0 on a 4.0 scale is required. Applicants should have a strong background in undergraduate physics, including courses in mechanics, electricity and magnetism, quantum mechanics, and thermodynamics. Research experience is highly recommended.",Not Required,True,False,False,True,False,False,,,program,
PhD in Physics,https://grad.ucsd.edu/admissions/programs.html,Required,Required,"Statement of Purpose
Three Letters of Recommendation
Resume or Curriculum Vitae
Transcripts
English Language Proficiency (if applicable)",Not Required,True,False,True,True,False,False,,,program,
Master of Arts in Political Science,https://grad.ucsd.edu/admissions/programs.html,Required,Required,"A statement of purpose is required. The statement of purpose should be a concise, well-written essay about your background and why you are pursuing a graduate degree in political science. A Resume or CV is required. A writing sample is required. This may be a paper written for a course, a chapter of an honors thesis, or a similar piece of scholarly work that demonstrates your ability to conduct research and write a professional-level paper. There is no specified page length, but we recommend sending your best work. Please upload your writing sample in the online application. The GRE is not required for Fall 2024 admissions.",Required,True,False,False,False,False,False,,,program,
PhD in Political Science,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
PhD in Political Science and International Affairs,https://grad.ucsd.edu/admissions/programs.html,Required,Required,"Submit the UC San Diego Application for Graduate Admission online. The following materials should be submitted with your application: Statement of Purpose, Resume or C.V., Three Letters of Recommendation, Transcripts, GRE General Test, English Language Proficiency, Writing Sample.",Required,False,True,False,True,False,False,,,program,
Master of Public Health (MPH),https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
PhD in Public Health,https://grad.ucsd.edu/admissions/programs.html,Required,Required,"A master's degree in public health (MPH) or related field is required for admission to the Ph.D. in Public Health. Applicants without a prior MPH or related degree may be admitted, but they will be required to complete the core MPH course requirements (or equivalent) during the first year of their Ph.D. studies. Such students are encouraged to contact the program to determine if they meet the admissions requirements.

Application Requirements:
- Statement of Purpose
- Three Letters of Recommendation
- Transcripts
- Curriculum Vitae or Resume
- Writing Sample
- English Language Proficiency (if applicable)",Required,True,False,True,True,False,False,,,program,
Master of Science in Sociology,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
PhD in Sociology,https://grad.ucsd.edu/admissions/programs.html,Required,Required,"GRE General: Not required for Fall 2024 admissions cycle. The TOEFL iBT is required for international applicants. Minimum score required: 85. Please see the Graduate Division's website for more information, including information on the IELTS and PTE and exemptions to the English language requirement. Statement of Purpose, Writing Sample, Resume or CV, Letters of Recommendation (3).",Required,True,False,,False,False,False,,,program,
Master of Science in Structural Engineering,https://grad.ucsd.edu/admissions/programs.html,Required,Required,"In addition to the general admission requirements of the Graduate Division, all applicants must meet the following criteria: All applicants are expected to have a BS degree in an engineering discipline, or a related field, from an accredited university. MS applicants are expected to have a minimum GPA of 3.0 on a 4.0 scale (or its equivalent) from an accredited university. A Statement of Purpose is required. Three letters of recommendation are required. The GRE is not required for admission to the M.S. and Ph.D. programs. A resume or curriculum vitae is required. No writing sample is required.",Not Required,True,False,,True,False,False,,,program,
PhD in Structural Engineering,https://grad.ucsd.edu/admissions/programs.html,Required,Required,"All applications must be submitted online through the UC San Diego Application for Graduate Admission. You may only apply to one graduate program per admissions cycle. For Fall 2024 admissions, the application is open from early September until the department's deadline. A complete application includes the following: A Bachelor of Science (B.S.) and/or Master of Science (M.S.) degree in engineering, or a related field, from an accredited college or university. A competitive GPA in undergraduate and graduate studies. The minimum GPA requirement for admission to UC San Diego is 3.0 on a 4.0 scale.",Not Required,False,True,True,True,False,False,,,program,
Master of Fine Arts in Visual Arts,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
PhD in Visual Arts,https://grad.ucsd.edu/admissions/programs.html,,Required,"A complete application includes the following:

*   UC San Diego Application for Graduate Admission
*   Application Fee
*   Statement of Purpose: A 1-2 page document outlining your scholarly interests and background.
*   Three Letters of Recommendation: Applicants should provide contact information for their three recommenders in the online application. Recommenders will then be contacted by the university and asked to submit their letters electronically.
*   Transcripts: Uploaded to the online application.
*   Writing Sample: Applicants are required to submit one sample of their scholarly writing on a subject relevant to their art-historical interests. The writing sample should be a 15-20 page, double-spaced paper.
*   Portfolio (optional)
*   GRE Scores (optional)
*   English Language Proficiency (for international applicants)",Required,False,True,True,False,False,False,,,program,
Certificate in Business Administration,https://grad.ucsd.edu/admissions/programs.html,,,,,True,False,False,False,False,False,,,program,
Certificate in Business Management,https://grad.ucsd.edu/admissions/programs.html,Required,Required,,Not Required,True,False,True,False,False,False,,,program,
Certificate in Digital Marketing,https://grad.ucsd.edu/admissions/programs.html,,,,,True,False,False,False,False,False,,,program,
Certificate in Leadership and Management,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Certificate in Project Management,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Certificate in Energy Analytics Analysis,https://grad.ucsd.edu/admissions/programs.html,Required,Required,"To be considered for admission, applicants must be enrolled in one of the following School of Global Policy and Strategy degree programs: Master of International Affairs, Master of Public Policy, Master of Chinese Economic and Political Affairs, or Master of Global Policy Studies. Students must apply for the certificate program and complete the requirements before graduation.",,True,False,False,False,False,False,,,program,
Certificate in Quantitative Methods,https://grad.ucsd.edu/admissions/programs.html,Required,Required,Applicants must be a current UC San Diego graduate student.,Not Required,True,False,False,True,False,False,,,program,
Certificate in Spatial Analysis,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Certificate in Event Safety,https://grad.ucsd.edu/admissions/programs.html,,,,,True,False,False,False,False,False,,,program,
Certificate in Professional Safety and Health Officer,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Certificate in Safety and Health Specialist,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Certificate in Safety and Health Fundamentals,https://grad.ucsd.edu/admissions/programs.html,,,,,,,,,,,,,error,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
