Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url
Required,Required,"Admission to the master's program is granted to those with high promise for success in graduate study. Applicants are evaluated based on their undergraduate GPA, letters of reference, statement of purpose, resume, and for international applicants, English proficiency.

Application materials needed:

Kansas State University Graduate School application
Transcripts showing a minimum 3.0 GPA on the last 60 hours of undergraduate coursework
Resume
Statement of purpose
Three letters of reference
International students must meet the English proficiency requirements set by the Graduate School.",Not Required,True,False,True,,False,False,,,program,Family and Community Services,https://www.hhs.k-state.edu/ahs/academics/fcs/ms/
Not Required,Not Required,"To be considered for admission, applicants must have:

a bachelor's degree from an accredited institution
a cumulative GPA of 3.0 or higher for the last 60 hours of undergraduate coursework",Not Required,,,False,False,False,False,,,program,Financial Planning,https://www.hhs.k-state.edu/pfp/academics/graduate/financial-planning-cert/
Required,Required,"A bachelor’s degree from a regionally accredited institution.
A minimum 3.0 GPA on the last 60 hours of undergraduate coursework.
Foundational knowledge in personal finance, counseling and/or financial planning demonstrated by a bachelor's or master's degree or professional experience in one of these fields or a related field.
Successful completion of PFP 762 Introduction to Financial Therapy (available through K-State) with a grade of B or better.
A TOEFL (Test of English as a Foreign Language) score of 550 (paper), 213 (computer) or 79 (IBT) is required for applicants whose native language is not English. Applicants with a score between 79-99 on the IBT test may be required to complete English proficiency coursework in their first semester. The score must be from a test administered within the last two years.",Not Required,,,True,,False,False,,,program,Financial Therapy,https://online.k-state.edu/programs/financial-therapy-graduate-certificate/
Required,Required,"• A bachelor's degree from a regionally accredited university with a minimum 3.0 GPA on a 4.0 scale. The GPA is based on the last 60 hours of the student's undergraduate coursework.
• A student with a GPA between 2.65 and 2.99 may be considered for provisional admission based on an evaluation of their application materials.
• Prerequisite coursework is required in general biology with a lab and general chemistry with a lab. One of the following is also required: microbiology with lab, organic chemistry with lab or biochemistry with lab.
• The GRE is not required.
• For international students, an official report of English proficiency is required.",Not Required,True,False,True,True,False,False,,,program,Food Safety and Defense,https://global.k-state.edu/ag/food-safety/
Required,Required,"To apply to the Food Science graduate program, please follow the steps listed on the Graduate School website. The following documents are required for the application:

- A one-page statement of objectives: This statement should include your background, interests, and career goals. Explain why you want to purse a graduate degree in Food Science at Kansas State University.
- A current resume or curriculum vitae.
- Three letters of recommendation: Letters of recommendation must be submitted through the application system. Enter the name and email address for each reference. An email request will be sent to the reference with instructions on how to submit their letter.
- Official transcripts: From each college or university attended.
- Official TOEFL, IELTS or PTE scores (for international students).
- GRE Scores: The GRE is not required for the MS or PhD programs.",Not Required,True,False,True,True,,,,,program,Food Science,https://foodsci.k-state.edu/graduate/
Not Required,Required,"Required application materials for the GWSS Graduate Certificate Program include: a Graduate School application, transcripts from all colleges or universities attended, a one-page statement of purpose explaining your interest in the program and how it fits into your academic and/or professional goals, and a writing sample (a recent academic paper is preferred). Applicants should have a minimum 3.0 GPA in the last 60 hours of their undergraduate coursework.",Required,,,False,False,False,False,,,program,"Gender, Women, and Sexuality Studies",https://www.k-state.edu/gwss/academics/graduate/
Required,Required,"A bachelor's degree with a grade point average (GPA) of 3.0 or better on a 4.0 scale. Courses in general biology, genetics, organic chemistry and calculus are required. Additional courses in biochemistry, cell biology, molecular biology, quantitative genetics and statistics are recommended.",Not Required,True,False,True,True,,,,,program,Genetics,https://www.k-state.edu/grad/academics/programs/genetics/
Required,Required,"Required application materials: An official transcript from each college or university attended. Three letters of recommendation. A statement of objectives. A curriculum vitae (CV) or resume. A writing sample. Official TOEFL, IELTS, or PTE scores are required for all students whose native language is not English. The GRE test is not required for admission to the Geography graduate program.",Required,True,False,True,,,,,,program,Geography,https://www.k-state.edu/geography/academics/graduate/
Required,Required,A bachelor's degree in geology or a closely related field is required. Students without a B.S. in geology may be required to make up undergraduate deficiencies as determined by the graduate faculty. A minimum GPA of 3.0 in the last 60 hours of undergraduate coursework is required.,Not Required,True,,True,,,,,,program,Geology,https://www.k-state.edu/grad/academics/programs/geology/
Required,Required,"The following are required for admission to the gerontology master’s program:

A bachelor's degree from an accredited institution.
A cumulative undergraduate GPA of 3.0 or higher (on a 4.0 scale).
Statement of objectives: a one- to two-page statement addressing your career goals and how a master's degree in gerontology will help you achieve them. In addition, discuss any experiences with older adults that have contributed to your interest in gerontology.
Official transcripts from each college or university attended.
Three letters of reference from individuals familiar with your academic or professional capabilities. Letters from academic sources are preferred, but professional sources are acceptable.
A résumé.
A completed online application to the K-State Graduate School.
International students must meet the graduate school's English proficiency requirements.",Not Required,,,True,False,False,False,,,program,Gerontology,https://www.hhs.k-state.edu/aging/academics/masters/
Required,Required,"To be considered for admission, all applicants must submit an online application to the K-State Graduate School. The following application materials must be uploaded with the online application: Application form, Application fee, Official transcripts, Statement of Objectives, Three letters of recommendation, Resume or curriculum vitae. GRE scores are not required for admission to the Grain Science graduate program. For international applicants, English proficiency scores are required.",Not Required,True,False,True,True,,,,,program,Grain Science,https://www.grains.k-state.edu/academics/graduate/
,,"Students can be admitted to the certificate program upon admission to K-State. Students must have completed 24 hours of college credit and have a minimum GPA of 2.0.

Admission Requirements:
Complete the online application.
Pay the application fee.
Submit official transcripts from each college or university attended.
Non-native English speakers must meet the university's English proficiency requirements.",,,,False,True,False,False,,,program,Grassland Management,https://online.k-state.edu/programs/grassland-management-certificate/
Required,Required,"The Graduate School application form; A non-refundable application fee; One official transcript from each college or university attended; A statement of objectives (approximately 500 words) describing your reasons for pursuing graduate study in history at Kansas State University; Three letters of recommendation from former professors who are in a position to judge the applicant's ability to succeed in graduate school. These should be submitted online as part of the application process; A writing sample, preferably a research paper based on primary sources that is at least ten pages long; A personal resume or curriculum vitae. International students must meet English proficiency requirements as set by the Graduate School. We do not require the GRE for admission to our M.A. or Ph.D. programs.",Required,True,False,True,,,,,,program,History,https://www.k-state.edu/history/graduate/
Required,Required,"A bachelor's degree from a college or university accredited by the cognizant regional accrediting agency.
A cumulative GPA of 3.0 or higher in the last 60 hours of undergraduate coursework.
Graduate Record Examination (GRE) scores are not required.",Not Required,True,False,True,True,False,False,,,program,Horticulture,https://www.k-state.edu/grad/academics/program-details/horti.html
Required,Required,"Admission requirements include:

*   a bachelor’s degree with a cumulative GPA of 3.0 or higher
*   transcripts from each college or university attended
*   a statement of objectives
*   three letters of reference
*   a resume or curriculum vitae",,,,True,,,,,,program,Horticulture with an emphasis in Urban Food Systems,https://online.k-state.edu/programs/urban-food-systems-masters/
Required,Required,"Application form; Application fee; Official transcripts; Statement of Objectives: a one- to two-page statement of objectives for pursuing graduate study, career goals, and reasons for applying to the graduate program in Hospitality Administration at Kansas State University; Three letters of recommendation; Curriculum Vitae or Resume; English proficiency test scores (TOEFL, IELTS, PTE) may be required for applicants whose native language is not English. See the Graduate School's requirements for English proficiency.; GRE Scores: The GRE is not required for Fall 2024 admissions.",,True,False,True,False,False,False,,,program,Hospitality Administration,https://www.hhs.k-state.edu/hospitality/academics/graduate/
Required,Required,"Applicants must have a bachelor's degree with a minimum 3.0 GPA on a 4.0 scale. Applicants with a GPA lower than 3.0 may be considered for provisional admission if they have a strong academic record in their last 60 hours of coursework, strong letters of reference or a high GRE score.

A statement of objectives is required as part of the application. The statement of objectives should explain why you are applying to the human-computer interaction graduate certificate program, what you hope to gain from the program and how the program fits into your career goals. Your statement of objectives should be one to two pages in length.

Two letters of recommendation are required.

The GRE is not required for admission to this certificate program.

A curriculum vitae or resume is required.",Not Required,True,False,True,,,,,,program,Human-Computer Interaction,https://global.k-state.edu/courses/graduate-certificate/human-computer-interaction/
Required,Required,"All application materials are submitted online through the Graduate School application process. A complete application consists of: Online application, Application fee, Transcripts, Three letters of recommendation, Statement of objectives, Vita or resume. GRE is NOT required for admission to the IMSE graduate program.",,True,False,True,True,False,False,,,program,Industrial and Manufacturing Systems Engineering,https://www.imse.k-state.edu/academics/graduate/
Required,Required,"A bachelor's degree from an accredited institution and a cumulative GPA of 3.0 or higher on a 4.0 scale. Transcripts of all previous academic work. A statement of objectives. Three letters of recommendation from individuals who can attest to your academic potential. A resume or curriculum vita. For international students, a financial affidavit and TOEFL, IELTS or PTE scores are required.",,,,True,True,,,,,program,Infectious Diseases of Animals,https://global.k-state.edu/ag/animal-health/infectious-disease/
Required,Required,"A complete application to the computer science graduate certificate program consists of the following: An online application. Transcripts of all previous college coursework. Application fee. Statement of objectives. Three letters of recommendation. Resume. Requirements for admission: A bachelor's degree in computer science or a closely-related field. An undergraduate GPA of at least 3.0 on a 4.0 scale. Proficiency in an object-oriented programming language, such as C++ or Java. For applicants whose native language is not English, a minimum TOEFL score of 550 (paper-based) or 79 (internet-based), or a minimum IELTS score of 6.5.",Not Required,,,True,True,,,,,program,Information Security and Assurance,https://www.cs.k-state.edu/academics/graduate/certificates/infosec.html
Required,Required,"Application to the Graduate School; Official transcripts from all colleges/universities attended; A bachelor’s degree with a minimum 3.0 GPA in the last 60 hours of undergraduate coursework; A current resume; A letter of interest that highlights your personal and professional goals and your reasons for applying to the program; Three letters of reference; For non-native English speakers, an official TOEFL, IELTS, or PTE score report is required.",Not Required,,,True,,,,,,program,Instructional Design and Technology,https://coe.k-state.edu/academics/graduate/instructional-design-technology/
Required,Required,"Application for admission should be made to the Graduate School at Kansas State University. Application materials must be submitted online through the Graduate School's application portal. To be considered for admission, applicants must submit the following materials:

A completed Graduate School application form.
Official transcripts from all previously attended colleges and universities.
Three letters of recommendation.
A one to two-page statement outlining your interest in the program and your career goals.
Portfolio of creative work.
Evidence of English proficiency (international students only).
Resume.",Not Required,True,False,True,True,False,False,,,program,Interior Architecture,https://apdesign.k-state.edu/interior-architecture/academics/miarc/
Required,Required,"A 3.0 or higher GPA on the last 60 hours of undergraduate coursework is required for full admission. The IAPD Department requires the following documents be uploaded with your application to the K-State Graduate School: Letter of intent, Resume or Curriculum Vitae, Portfolio, Official Transcripts, Three letters of recommendation. The IAPD department does not require the GRE.",Not Required,True,False,True,,False,False,,,program,Interior Architecture and Product Design,https://apdesign.k-state.edu/iapd/graduate/
Optional,Required,"Undergraduate degree from an accredited institution; Undergraduate GPA of 3.0 or higher in last 60 hours; Official transcripts; Three letters of recommendation; Statement of objectives (required); Resume (optional); Writing sample (required); For international students, a TOEFL or IELTS score is required. See the Graduate School's requirements for English proficiency.",Required,,,True,False,False,False,,,program,Journalism and Mass Communications,https://www.k-state.edu/grad/academics/program-details/mass-communications/
Not Required,Required,"Completed bachelor’s degree from an accredited university
Minimum 3.0 GPA in the last 60 hours of coursework.
Completed K-State Graduate School Application.
Three letters of recommendation: one from a current or most recent supervising administrator and two from other professionals who can attest to the applicant's leadership abilities.
Statement of goals and professional experience: please follow the prompt in the graduate school application.
Official transcripts from each institution from which a degree was granted.
Interview with program faculty.",Not Required,,,True,False,False,False,,,program,K-12 School Leadership,https://coe.k-state.edu/academics/departments/educational-leadership/masters/
Required,Required,"A completed Graduate School application and application fee are required. A one-to-two-page statement of objectives outlining your career goals, research interests, and a list of faculty members you are interested in working with is a required component of the application. Three letters of recommendation are required from individuals who can comment on your potential for graduate study. One official transcript is required from each college or university attended where you earned 9 or more credit hours. A minimum GPA of 3.0 on a 4.0 scale during the last two years of undergraduate study is required. A resume or curriculum vita must be uploaded with your application. Official GRE scores are not required for Fall 2024 admissions.",Not Required,True,False,True,False,False,False,,,program,Kinesiology,https://www.hhs.k-state.edu/kines/academics/grad/
Required,Required,"Go to the K-State Graduate School Website and fill out an online application. You will be asked for the following information to be uploaded to your application:

1. Official academic transcripts of all previous college/university coursework. We require a minimum 3.0 GPA on a 4.0 scale during the last two years of undergraduate study.

2. Three letters of reference. We prefer letters from former professors or others who can comment on your academic and creative abilities.

3. Statement of intent. This statement is a narrative of your background, and goals for entering the landscape architecture program (no more than two pages).

4. Resume or curriculum vitae (no more than two pages).

5. Digital Portfolio. The portfolio can include any creative works such as drawing, painting, sculpture, graphic design, photography, etc., and should be no more than twenty pages in length. Please submit the portfolio as a single PDF file of 10 MB or less.

6. Application fee.

A Graduate Record Examination (GRE) is not required for admission to our graduate programs.

International students must have a TOEFL score of 550 (paper-based) or 79 (internet-based) or higher.",Not Required,True,,True,True,False,False,,,program,Landscape Architecture,https://apdesign.k-state.edu/larcp/academics/mla/
Required,Required,"Prerequisites: A master's degree in a relevant field from an accredited institution. Applicants must have an undergraduate GPA of 3.0 or higher on a 4.0 scale and a graduate GPA of 3.5 or higher on a 4.0 scale.
Application Materials:
- Statement of purpose
- Current curriculum vita or resume
- Writing sample: a sample of scholarly writing (e.g. master’s thesis, conference paper, or course paper) no more than 30 pages in length, demonstrating capacity for graduate level academic writing.
- Official transcripts from all post-secondary institutions
- Three letters of recommendation from individuals such as faculty or supervisors who can speak to your academic potential and leadership experience.
- Official Graduate Record Exam (GRE) scores (optional)
- English proficiency test scores for applicants whose native language is not English
- Application for admission and application fee",Required,,,True,False,False,False,,,program,Leadership,https://www.k-state.edu/leadership/academics/phd/
Required,Required,"Application requirements include an earned master's degree from an accredited institution. Applicants must have earned at least a 3.0 grade point average on a 4.0 scale. Application materials should include a current resume or vitae, statement of objectives, writing sample, official transcripts, and three letters of recommendation.

- Statement of Objectives: a two-page, single-spaced statement describing your professional goals, purpose in pursuing a Ph.D. in leadership communication, and a description of your research interests as they align with the research interests of our faculty.
- Writing sample: this sample may be a course paper, professional paper, or publication that represents your best scholarly writing.
- Three letters of recommendation: these letters should be from individuals who can speak to your ability to succeed in a doctoral program.",Required,,,True,False,False,False,,,program,Leadership Communication,https://www.k-state.edu/leadership/academics/phd-communication/
,Required,"The admission criteria below are the minimum requirements for the Interdepartmental Ph.D. program in life sciences. Students should check the specific admission criteria for the department and major professor they wish to join. Most departments will have higher standards than those set by the Interdepartmental program.

- A bachelor's degree in a biological science with an extensive background in physical science and mathematics.
- A cumulative GPA of at least 3.0 on a 4.0 scale.
- A major professor who has a graduate faculty appointment in one of the cooperating departments.
- GRE scores are not required for admission into the Life Sciences Ph.D. Program.
- Three letters of recommendation.
- A statement of objectives.",,True,,True,True,,,,,program,Life Sciences,https://www.k-state.edu/grad/academics/interdisciplinary/life-sciences/
Not Required,Required,"To be considered for this certificate program, applicants must have:

* a bachelor's degree
* a cumulative GPA of 3.0 or higher in the last 60 hours of undergraduate coursework
* official transcripts from each institution attended
* three letters of recommendation
* a statement of goals and professional experience",Not Required,,,True,False,False,False,,,program,Literacy Education,https://online.k-state.edu/programs/literacy-education-certificate/
Required,Required,"Applications to the Ph.D. program in Mass Communications are made through the Graduate School at Kansas State University. All materials must be submitted with your online application.

The application deadline is December 1 for Fall semester admission.

A complete application consists of the following:
- Graduate School application form
- Application fee
- Official transcripts from each college or university attended, sent directly from the institutions to the K-State Graduate School
- Resume or curriculum vita
- Statement of objectives. This two- to three-page, single-spaced essay should describe your academic and professional background, your reasons for pursuing a Ph.D. in mass communications, and your professional goals.
- Three letters of recommendation from individuals familiar with your academic and/or professional work.
- Writing sample that demonstrates your ability to conduct research and write a scholarly paper. This typically is a master's thesis, a paper written for a graduate-level course, or a paper presented at a scholarly conference.
- Official GRE scores (Verbal, Quantitative, and Analytical Writing) are optional for Fall 2024 applications. Our institution code is 6334; no department code is needed.",Required,True,True,True,,,,,,program,Mass Communications,https://www.k-state.edu/jmc/graduate/phd/
Optional,Required,"Applicants for the graduate program should have completed, with an average grade of B or better, at least 18 semester hours of post-calculus mathematics. These courses should include one semester of linear algebra and one semester of either advanced calculus or real analysis.",,,,True,True,,,,,program,Mathematics,https://www.math.k-state.edu/graduate/
Required,Required,"For admission to the master of science degree program, the student must have completed a B.S. degree program in mechanical engineering or a closely related field from an ABET-accredited institution with an undergraduate GPA of at least 3.0/4.0. For admission to the doctor of philosophy degree program, the student must have completed a M.S. degree in mechanical engineering or a closely related field, and maintained a graduate GPA of at least 3.5/5.0. The following items must be submitted to the K-State Graduate School through the online application system: A statement of objectives, Three letters of recommendation, Transcripts, Resume or curriculum vitae, A pre-application form. GRE scores are not required for M.S. and Ph.D. domestic and international applications.",Not Required,True,False,True,True,False,False,,,program,Mechanical Engineering,https://www.mne.k-state.edu/graduate/
Required,Required,"The application and all supporting documents must be submitted online by December 1 for Fall semester admission. Our program does not offer Spring semester admission. You must submit all of the following: One unofficial transcript from each college or university attended. Unofficial transcripts should be uploaded as part of the online application. Students who are admitted will be required to submit an official transcript from the institution that conferred their bachelor's degree (and master's degree, if applicable) to the Graduate School. Graduate School application. Statement of objectives: A one to two page statement of your academic objectives, research interests and experiences, and career goals. Curriculum vitae or resume. Three letters of recommendation. You will be asked to enter the names and email addresses of your references in the online application. An email will be sent to your references with instructions on how to submit their letters electronically. Letters of recommendation should be written by persons who are familiar with your academic and research abilities and potential for success in a graduate program. The GRE General Test is not required for admission to the Graduate Program in Biology.",Not Required,True,False,True,True,False,False,,,program,Microbiology,https://www.k-state.edu/biology/grad/micro/
Required,Required,"To be considered for admission, applicants must submit the following materials:
- Statement of purpose
- Writing sample in the language of graduate study
- Three letters of recommendation
- Resume (or curriculum vitae)
- Graduate School application form
- One official transcript from each college or university attended
- Application fee
- TOEFL, IELTS, or PTE scores for international students

Minimum admission requirements:
- A bachelor's degree from an accredited institution.
- A minimum 3.0 GPA on a 4.0 scale during the last 60 hours of undergraduate coursework.
- For the specialization in French, Spanish, or German: A B.A. or B.S. in the language of specialization or a related field, with a minimum of 20 semester credit hours of upper-division work in the target language.
- For the specialization in Second Language Acquisition (with an emphasis in French, German, or Spanish): A B.A. or B.S. in the language of emphasis or a related field, with a minimum of 20 semester credit hours of upper-division work in the target language; or evidence of advanced-level proficiency as defined by the ACTFL Proficiency Guidelines.
- For applicants who are not native speakers of English: A minimum TOEFL score of 79 on the iBT (internet-based test) or 550 on the PBT (paper-based test); a minimum IELTS score of 6.5; or a minimum PTE score of 58.",Required,,,True,False,False,False,,,program,Modern Languages,https://www.k-state.edu/mlangs/academics/graduate/ma/
Required,Required,Admission to the Master of Music program requires: An undergraduate degree in music from an accredited institution with a grade point average qualifying the student for full admission to the Graduate School (a cumulative GPA of at least 3.0 on a 4.0 scale during the last 60 hours of undergraduate study). Successful completion of an audition or interview. The following materials must be uploaded to your Graduate School Application: Statement of objectives (1-2 pages describing your background and goals); Contact information for three references. These individuals will be contacted to submit letters of recommendation on your behalf; A curriculum vita or resume; A scholarly writing sample (for musicology and music theory applicants only).,,,,True,,False,False,,,program,Music,https://www.k-state.edu/mtd/music/areas/grad/
Required,Required,"A B.S. degree in mechanical or nuclear engineering or a closely related field from an ABET-accredited program, or equivalent. A minimum GPA of 3.0/4.0 in the B.S. degree. The GRE is not required for any MNE graduate programs. Your completed application package must contain: Statement of objectives, Three letters of recommendation, Resume, Transcripts from all previous institutions.",Not Required,True,False,True,True,False,False,,,program,Nuclear Engineering,https://mne.k-state.edu/academics/grad/nuclear-option/
Required,Required,"The following materials must be submitted as part of the online application: Application form and fee; One official transcript from each college or university attended where a degree was granted. If you are still in a degree program, a transcript with at least six semesters of coursework is required for admission review. A final transcript will be required after graduation. Three letters of recommendation from persons qualified to assess the student's academic and professional capabilities. It is preferred that two of the letters be from former professors. Letter of intent/Statement of purpose: A one- to two-page letter detailing the applicant's professional goals and reasons for pursuing a graduate degree in the selected area of specialization. It is recommended that applicants indicate one or more specific graduate faculty with whom they are interested in working. Resume or Curriculum Vitae; GRE Scores (optional): GRE scores are not required but can be submitted as an option to strengthen an applicant's profile.",Not Required,False,True,True,,,,,,program,"Nutrition, Dietetics and Sensory Sciences",https://www.hhs.k-state.edu/fndh/graduate/ndss/
,,,,,,False,,False,False,,,program,One Health,https://global.k-state.edu/ag/one-health/
Required,Required,"The IMSE graduate faculty consider a number of factors when reviewing an application for admission, including: a bachelor's degree from an accredited institution; undergraduate academic performance as reflected by the grade point average (GPA); scores on the graduate record examination (GRE); for international applicants, scores on the test of English as a foreign language (TOEFL) or international English language testing system (IELTS); letters of recommendation; the applicant's statement of objectives; and other factors such as relevant work experience, research experience and publications.",Not Required,False,False,True,True,False,False,,,program,Operations Research,https://www.imse.k-state.edu/graduate/msor/
Required,Required,"Required application documents include:
Statement of objectives/letter of intent describing your background, interests, and career goals.
Three letters of reference.
Curriculum vitae or resume.
Transcripts of all previous college/university work.
GRE scores are not required for admission to the Pathobiology Ph.D. program.
International students must also provide official TOEFL/IELTS/PTE scores and a Financial Affidavit.",,True,,True,True,,,,,program,Pathobiology,https://www.vet.k-state.edu/academics/dmp/graduate/phd/
Required,Required,"For the M.S. degree, application materials include: A completed online application. A GPA of 3.0 or higher in the last 60 hours of coursework is required for full admission. Statement of goals and objectives: one-to-two-page statement outlining your career goals and how a graduate degree from K-State will help you achieve them. Resume or curriculum vita. Three letters of recommendation. One official transcript from each college or university attended. GRE test scores are not required. For international students, TOEFL, IELTS or PTE scores are required if you do not meet the English proficiency requirements outlined by the Graduate School. The Ph.D. program has similar requirements but also requires a writing sample and GRE test scores.",Not Required,True,False,True,True,,,,,program,Personal Financial Planning,https://www.hhs.k-state.edu/pfp/
,,"An undergraduate degree in a science, agriculture or engineering discipline from an accredited institution. Consideration will be given to applicants with degrees in other fields who have taken appropriate science coursework (biology, chemistry, physics, etc.) and/or have relevant industry experience.

A minimum 3.0 GPA in the last 60 hours of undergraduate coursework.

This certificate program is a stand-alone, non-degree-seeking graduate certificate. It can be taken by both students pursuing a graduate degree and non-degree seeking working professionals. There is not a GRE requirement for this certificate program.

A TOEFL score of 550 (paper) or 79 (iBT) is required for international students whose native language is not English.",,,,,,,,,,program,Pet Food Processing,https://online.k-state.edu/programs/pet-food-processing-certificate/
Not Required,Required,"Prospective students should complete the Graduate School Application Form. We also require the following to be uploaded to your online application:

- Statement of purpose
- Writing sample (e.g., term paper)
- Three letters of recommendation
- Official transcripts
- For international students whose native language is not English, TOEFL or IELTS scores are required.

Please have all materials submitted by January 15th to receive full consideration for admission with financial support, and by March 1st for admission only.

In most cases, we do not require the GRE for admission.",Required,True,False,True,False,False,False,,,program,Philosophy,https://www.k-state.edu/philosophy/academics/graduate/
Required,Required,"Application for admission
Application fee
One official transcript from each college or university attended
Three letters of recommendation
Statement of objectives
Resume/CV",,True,,True,True,,,,,program,Physical Science,https://www.k-state.edu/grad/academics/programs/physical-science/
,Required,"All applications must be submitted online through the Graduate School's application portal. A complete application consists of the following items, which must be uploaded directly to the application portal: 1. Statement of Objectives; 2. Three letters of recommendation; 3. Transcripts; 4. GRE scores (Physics subject test recommended but not required); 5. TOEFL or IELTS scores (for non-native English speakers only).",,,,True,True,,,,,program,Physics,https://www.k-state.edu/physics/graduate/
Required,Required,"To be admitted to the Graduate Program in Physiological Sciences, an applicant must have a bachelor's degree from an accredited institution and meet the general admission requirements of the Graduate School. The application requires: Transcripts, Three letters of reference, A statement of interest/personal statement, A resume or CV, Application fee, TOEFL scores (if applicable). In addition, the following are generally expected: A grade point average (GPA) of 3.0 or higher on a 4.0 scale. A strong background in the biological and physical sciences, including biology, chemistry, physics, and mathematics. Research experience (highly desirable for Ph.D. program applicants). For international applicants whose native language is not English, a minimum TOEFL score of 550 (paper-based), 213 (computer-based), or 79 (internet-based) is required.",Not Required,,,True,True,False,False,,,program,Physiology,https://www.vet.k-state.edu/academics/anatomy-physiology/graduate/
Required,Required,"In addition to the Graduate School’s required documentation, the Plant Pathology Graduate Program also requires the following:

Three letters of recommendation from individuals who can evaluate the applicant’s potential for graduate study.
Statement of objectives. Describe your academic and career goals, your research interests and experience, and the reasons for pursuing an advanced degree in plant pathology at Kansas State University.
Curriculum vitae (CV) or resume detailing your academic background, honors, and work experience.
Unofficial transcripts for all post-secondary education.
Official GRE scores are not required for admission to the plant pathology graduate program.",,True,,True,True,False,False,,,program,Plant Pathology,https://www.plantpath.k-state.edu/graduate/
,Required,"A bachelor's degree from an accredited institution.
A grade point average (GPA) of 3.0 or higher on a 4.0 scale for the last 60 hours of undergraduate coursework.
International applicants must also meet the English proficiency requirements of the Graduate School.",Required,True,False,True,False,False,False,,,program,Political Science,https://www.k-state.edu/grad/academics/program-details/polscima/
Required,Required,"Admission to the PSM program is granted by the PSM advisory board. Applicants must meet the requirements of the Graduate School and have an undergraduate degree in life sciences, math, engineering, business, or economics. Application materials: Graduate School application, Official transcripts, Three letters of reference, A one- to two-page statement of objectives describing your career goals and how the PSM program will help you achieve them, Resume. GRE scores are not required. TOEFL, IELTS or PTE scores are required for non-native English speakers.",,True,,True,True,False,False,,,program,Professional Science Master's,https://www.k-state.edu/grad/academics/professional-masters/
Required,Required,"Applications for graduate study are accepted for fall admissions only. The deadline for all applications for fall admissions is December 1. Applications must be submitted online through the Graduate School's application portal. To be considered for admission, you must submit the following materials: Graduate School Application, Application Fee, Statement of Purpose (limit 1000 words), Three Letters of Recommendation, Transcripts from each college or university attended, a current vita or resume. The Graduate Record Examination (GRE) is not required for admission. A writing sample is optional.",Optional,True,False,True,,False,False,,,program,Psychology,https://www.k-state.edu/psych/graduate/
Required,Required,"The following are required for admission to the MPA program: An undergraduate GPA of 3.0 or higher in the last 60 hours of coursework. In addition, the following must be submitted as part of your application: Graduate School application form; Application fee; One official transcript from each college or university attended; Three letters of reference; A statement of objectives; A resume or curriculum vitae (CV). The Graduate Record Examination (GRE) is not required for admission into the MPA program.",,True,,True,,False,False,,,program,Public Administration,https://www.k-state.edu/polsci/academics/mpa/
Not Required,Not Required,Kansas State University uses a test-optional admissions process. Students with a 3.25 or higher high school GPA will be automatically admitted to K-State. Students with a GPA between 2.0 and 3.24 will have their application reviewed on a holistic basis. Test scores will not be part of this review process.,Not Required,,,False,,False,False,,,program,Public Health,https://global.k-state.edu/ag/public-health/
Required,Required,"A bachelor’s degree with a 3.0 GPA or higher on a 4.0 scale for the last 60 hours of undergraduate coursework is required. In addition, you will be required to submit:

- official transcripts from each institution attended
- three letters of recommendation
- a one- to two-page statement of goals and objectives
- a resume or curriculum vitae",,,,True,,,,,,program,Public Health Core Concepts,https://online.k-state.edu/programs/public-health-core-concepts-certificate/
Required,Required,"Bachelor's degree from a college or university accredited by the cognized regional accrediting agency. A minimum GPA of 3.0 on a 4.0 scale in the last 60 hours of study. A student who has the required GPA, but whose bachelor's degree is in a discipline other than horticulture or a closely related field of plant science, may be admitted on a provisional basis. It is generally recommended that students have completed coursework in botany, chemistry, soils, and math.

All application materials must be submitted to the K-State Graduate School. Three letters of recommendation. Statement of objectives. Transcripts from all previous institutions attended. Resume. TOEFL scores for international students.",Not Required,,,True,True,False,False,,,program,Public Horticulture,https://hnr.k-state.edu/graduate/ms/public_horticulture/
Optional,Required,"Graduate School Application, Official transcripts from all previously attended colleges and universities, A statement of objectives, Contact information for three references, A sample of writing, GRE test scores are optional for all applicants, Resume (optional).",Required,False,True,True,False,,,,,program,Regional and Community Planning,https://apdesign.k-state.edu/larcp/programs/mrcp/
Required,Required,"Admission Requirements:
- A bachelor’s degree from an accredited institution.
- A cumulative GPA of 3.0 or higher on a 4.0 scale during the last 60 hours of their undergraduate coursework.
- Successful completion of a background check (upon admission).

Application Materials:
- Graduate School Application
- Application Fee
- Official Transcripts
- Three letters of recommendation
- Statement of goals and professional experience (statement of purpose)
- Resume/Vita
- A 3-5 minute video recording responding to a provided prompt.",Not Required,True,,True,False,False,False,,,program,School Counseling,https://coe.k-state.edu/academics/graduate/school-counseling/
Not Required,Required,"Complete the K-State Graduate School Application.
Pay the application fee.
Bachelor’s degree from an accredited institution with a 3.0 GPA in the last 60 hours of coursework.
Official transcripts from all institutions attended.
Three letters of recommendation.
A Professional Statement.
Interview with program faculty.
Program specific prerequisite content courses with a grade of C or better and a minimum GPA of 2.75 in those courses.
Passing score on the content assessment required for your teaching area prior to admission.",Not Required,True,False,True,False,False,False,,,program,Secondary Education,https://coe.k-state.edu/academics/mat/
