Concentration name,description,program website url,Accreditation status,Level,Program name,Program Page url
,The 60-credit hour Master of Science in Clinical Mental Health Counseling program is designed for students who want to become licensed mental health counselors (LMHC). The curriculum gives students all the educational requirements they need to become an LMHC in New York State. The curriculum has a strong focus on practice. All students take three semesters of clinical courses: practicum and a two-semester internship. SUNY Brockport has its own community mental health counseling training clinic that serves as one of our main training sites for our practicum and internship students.,https://www.brockport.edu/academics/counselor_education/graduate/mental_health/,"The Council for Accreditation of Counseling and Related Educational Programs (CACREP), a specialized accrediting body recognized by the Council for Higher Education Accreditation (CHEA), has granted accreditation to the Clinical Mental Health Counseling (MS) program at SUNY Brockport.",,Master of Science in Mental Health Counseling,https://www.brockport.edu/academics/graduate-programs/
,"The Certificate of Advanced Study (CAS) in Mental Health Counseling Bridge Program provides the opportunity for individuals who currently have a master’s degree in a related field (e.g., school counseling, rehabilitation counseling, social work, psychology) to complete the coursework required to be eligible for licensure as a mental health counselor in New York State. The Bridge Program requires a minimum of 24 credits. The specific number of credits required for each student is determined by a transcript review and in consultation with a faculty advisor.",https://www.brockport.edu/academics/counselor_education/graduate/mental_health_counseling_bridge/,,Certificate of Advanced Study,Certificate of Advanced Study in Mental Health Counseling Bridge,https://www.brockport.edu/academics/graduate-programs/
,"The Advanced Certificate in Nonprofit Management is a 15-credit, stand-alone certificate program that provides students with specific knowledge about the nonprofit sector. It also serves as a specialization for students in the Master of Public Administration (MPA) Program. The certificate program is appropriate for individuals currently employed in the nonprofit sector who are seeking additional professional development, for individuals who desire to become employed in the nonprofit sector, and for individuals whose employment requires them to interact with the nonprofit sector (e.g., government employees, board members).",https://www.brockport.edu/academics/public-administration/nonprofit-management-certificate/,,Advanced Certificate,Nonprofit Management (Advanced Certificate),https://www.brockport.edu/academics/public-administration/nonprofit-management-certificate/
Adult Gerontology Primary Care Nurse Practitioner,"The Adult-Gerontology Primary Care Nurse Practitioner program prepares graduates to provide primary care to the entire spectrum of adults, including young adults, adults, and older adults. The primary care NP role includes providing comprehensive and continuous care to patients; this care is characterized by a long-term relationship between the patient and the NP. Primary care includes risk-reduction, health promotion, disease prevention, and the management of acute and chronic illnesses. The program emphasizes the development of expertise in health promotion, clinical assessment, and disease management and is guided by a commitment to the care of vulnerable and diverse populations. Our graduates work in a variety of settings, including primary care offices, long-term care facilities, specialty clinics, and correctional facilities.",https://www.brockport.edu/academics/nursing/graduate/adult_gerontology/,"The master’s degree program in nursing at SUNY Brockport is accredited by the Commission on Collegiate Nursing Education, 655 K Street NW, Suite 750, Washington, DC 20001, (202) 887-6791.",Masters,Master of Science in Nursing - Adult Gerontology Primary Care Nurse Practitioner,https://www.brockport.edu/academics/graduate-programs/
,"Our Doctor of Nursing Practice (DNP) Program is a practice-focused doctoral program that prepares graduates to practice at the most advanced level of nursing. The program is designed for nurses who have earned a master's degree in nursing in an advanced practice specialty (e.g., nurse practitioner, clinical nurse specialist, nurse anesthetist, or nurse midwife), or in a specialty area of nursing leadership such as administration or informatics. Upon completion of the program, graduates will be able to: Provide leadership for evidence-based practice in a variety of settings. Apply clinical scholarship and analytical methods to improve patient outcomes. Serve as a catalyst for change to meet the health needs of a diverse society in a variety of settings. Advocate for health care policy to improve patient safety and quality of care.",https://www.brockport.edu/academics/nursing-graduate/doctor-of-nursing-practice/,"The baccalaureate degree program in nursing, master's degree program in nursing, and Doctor of Nursing Practice program at SUNY Brockport are accredited by the Commission on Collegiate Nursing Education, 655 K Street NW, Suite 750, Washington, DC 20001, (202) 887-6791.",Doctoral,Doctor of Nursing Practice,https://www.brockport.edu/academics/nursing-graduate/doctor-of-nursing-practice/
,"The Certificate of Advanced Study (CAS) Family Nurse Practitioner (FNP) post-master’s program is a 33-credit program for registered nurses who hold a master’s degree in nursing and who wish to become an FNP. The program prepares students to provide primary care to individuals and families across the lifespan. The curriculum focuses on health promotion, disease prevention, and the diagnosis and management of common acute and chronic health problems. Upon completion of the program, students will be eligible to take the FNP certification exam.",https://www.brockport.edu/academics/nursing/graduate/family-nurse-practitioner-cas/,"The baccalaureate degree program in nursing, master's degree program in nursing, and post-graduate APRN certificate program at SUNY Brockport are accredited by the Commission on Collegiate Nursing Education, 655 K Street NW, Suite 750, Washington, DC 20001, (202) 887-6791.",Certificate of Advanced Study,Certificate of Advanced Study in Nursing - Family Nurse Practitioner,https://www.brockport.edu/academics/graduate-programs/
Family Nurse Practitioner,"The Master of Science, Family Nurse Practitioner program prepares graduates to provide primary care to individuals and families. The program has a strong emphasis on health promotion and disease prevention. The program is designed to be completed through part-time study to allow students to continue to work as they advance their education. All courses have an online component. Some courses are completely online and some are offered in a hybrid format, with a combination of online and in-person classes. Through our rigorous curriculum and practical training, you will learn to: diagnose and treat acute and chronic health problems, promote health and prevent disease, order and interpret diagnostic tests, prescribe medications and other therapies",https://www.brockport.edu/academics/nursing/graduate/family_nurse_practitioner/,"The baccalaureate degree program in nursing, master's degree program in nursing, and post-graduate APRN certificate program at SUNY Brockport are accredited by the Commission on Collegiate Nursing Education, 655 K Street NW, Suite 750, Washington, DC 20001, (202) 887-6791.",Master's,Master of Science in Nursing - Family Nurse Practitioner,https://www.brockport.edu/academics/graduate-programs/
,,,,,Master of Science in Nursing Education,https://www.endicott.edu/academics/schools/nursing/graduate-programs/masters-program/nursing-education-program
,,,,,Master of Science in Education in Physical Education - Adapted,https://www.nestle.com/jobs/students-graduates
Athletic Administration,"The Master of Science in Education in Physical Education is designed for individuals who are interested in advanced study within the field. Students can pursue one of three distinct tracks in our program: athletic administration, adapted physical education, or pedagogy. This track provides students the opportunity to combine their knowledge of physical education with the necessary business skills to become a successful athletic director at the interscholastic or intercollegiate level. The curriculum will prepare students to handle all aspects of an athletic program, including finance, legal issues, and marketing. A culminating experience of either a thesis, synthesis, or internship is required.",https://www.brockport.edu/academics/kinesiology-sport-studies-physical-education/graduate/physical-education/,,,Master of Science in Education in Physical Education - Athletic Administration,https://www.brockport.edu/academics/graduate-programs/
,The Master of Science in Education (MSEd.) in Physical Education is intended for individuals who have completed an undergraduate physical education degree and hold initial New York State (NYS) certification in physical education. This program of study allows candidates to develop the pedagogical content knowledge necessary to meet the challenges of teaching physical education in the 21st century. The program has been nationally recognized by the Society for Health and Physical Educators (SHAPE America) and leads to professional certification in New York State.,https://www.brockport.edu/academics/kinesiology-sport-studies-physical-education/graduate/physical-education-teacher-education/,The program has been nationally recognized by the Society for Health and Physical Educators (SHAPE America).,Master's,Master of Science in Education in Physical Education - Teacher Education Pedagogy,https://www.brockport.edu/academics/graduate-programs/
,"Our Master of Arts in Psychology program offers a strong foundation in psychological science. Our students gain the skills necessary to conduct psychological research as well as to apply psychological principles to a variety of settings. We pride ourselves on the collaborative relationships our faculty form with our students. Students have numerous opportunities to collaborate with faculty on research through independent studies and research assistantships. Many students co-author conference presentations and journal articles with faculty. The MA program is a good fit for students who plan to pursue a doctoral degree or who want to work in a research setting. All full-time students are guaranteed a graduate assistantship that includes a stipend and tuition waiver. Our students have had a great deal of success after graduation. Over the past 10 years, over 80% of our graduates who applied to doctoral programs were accepted. Others have gone on to work in a variety of research and human service settings.",https://www.brockport.edu/academics/psychology/graduate/,,MA,Master of Arts in Psychology,https://www.brockport.edu/academics/graduate-programs/
"Health Care Management, Public Safety, Nonprofit Management","SUNY Brockport’s Master of Public Administration (MPA) program is dedicated to enriching public and nonprofit life by preparing recent college graduates and mid-career professionals to be competent public managers and thoughtful public servants. Our graduates serve as leaders and managers in local, state, and federal government, as well as nonprofit organizations. Our curriculum is designed with the working professional in mind. The MPA degree is offered in two formats: a traditional on-campus format and a fully online format.",https://www.brockport.edu/academics/public_administration/graduate/,"The MPA Program at SUNY Brockport is accredited by the Network of Schools of Public Policy, Affairs, and Administration (NASPAA) Commission on Peer Review and Accreditation and is listed on the Annual Roster of Accredited Programs in conformity with NASPAA standards.",,Master of Public Administration,https://www.brockport.edu/academics/graduate-programs/
,"The Advanced Certificate in Public Health is intended to provide graduate-level education in public health for individuals who may be working in or plan to work in public health settings. This program is available 100% online.
Upon completion of the program, students will be able to:
1. Explain public health history, philosophy, and values.
2. Identify the core functions of public health and the 10 Essential Services.
3. Explain the role of quantitative and qualitative methods and sciences in describing and assessing a population’s health.
4. List the major causes and trends of morbidity and mortality in the US or other community.
5. Discuss the science of primary, secondary and tertiary prevention in population health, including health promotion, screening, etc.
6. Explain the critical importance of evidence in advancing public health knowledge.
7. Explain effects of environmental factors on a population’s health.
8. Explain the social, political and economic determinants of health and how they contribute to population health and health inequities.
9. Explain how globalization affects global burdens of disease.
10. Explain an ecological perspective on the connections among human health, animal health and ecosystem health (e.g., One Health).",https://www.brockport.edu/academics/public-health-health-education/graduate/public-health-certificate/,,,Public Health (Advanced Certificate),https://www.brockport.edu/academics/graduate-programs/
,"Our Master of Public Health (MPH) degree will prepare you to be a public health leader. You will learn to address pressing public health issues at the local, state, national, and global levels. This program provides a strong foundation in the core areas of public health, including epidemiology, biostatistics, environmental health, health policy and management, and social and behavioral sciences. You will gain hands-on experience through a required internship, where you will apply your knowledge and skills in a real-world setting. Graduates of our program are well-equipped for careers in a variety of settings, including government agencies, non-profit organizations, and private industry.",https://www.brockport.edu/academics/public-health/masters/,The Master of Public Health program at SUNY Brockport is accredited by the Council on Education for Public Health (CEPH).,,Master of Public Health,https://www.brockport.edu/academics/public-health/masters/
,"The Certificate of Advanced Study (CAS) in Educational Administration is offered in a fully online format and is designed for certified teachers and pupil personnel staff who have a master's degree and at least three years of professional experience. The CAS prepares graduates for New York State certification as a School Building Leader (SBL) and School District Leader (SDL). As a student in the Educational Administration program, you will learn to: lead and manage a school building and a school district; understand the link between theory, research, and the practice of educational leadership; develop skills to create and sustain a school culture and instructional program conducive to student learning and staff professional growth; collaborate with families and community members, responding to diverse community interests and needs and mobilizing community resources; and to act with integrity, fairness, and in an ethical manner.",https://www.brockport.edu/academics/educational-administration/programs/cas/,The Educational Administration program at SUNY Brockport is nationally recognized by the National Council for Accreditation of Teacher Education (NCATE).,Certificate of Advanced Study,Certificate of Advanced Study in School Building/District Leader,https://www.brockport.edu/academics/graduate-programs/
,"The Certificate of Advanced Study (CAS) in School Counseling is a 60-credit program for students who have a master’s degree in a related field and wish to become school counselors. The curriculum meets the academic requirements for provisional/permanent certification as a school counselor in New York State. The curriculum focuses on counseling, human development, and professional practice as it applies to school counseling. The program combines academic study with supervised practical experience in school counseling.",https://www.brockport.edu/academics/counselor_education/graduate/school_counseling_cas.html,The Counselor Education programs at SUNY Brockport are accredited by the Council for Accreditation of Counseling and Related Educational Programs (CACREP).,Certificate of Advanced Study,Certificate of Advanced Study in School Counseling,https://www.brockport.edu/academics/graduate-programs/
,"The Master of Science in Education in School Counseling is a 60 credit hour program designed to prepare students for careers as school counselors in P-12 school settings. This program provides students with core knowledge and skills in the areas of human growth and development, social and cultural foundations, helping relationships, group work, career and lifestyle development, appraisal, research and program evaluation, and professional orientation. This program also provides students with the specialized knowledge and skills to become effective school counselors.",https://www.brockport.edu/academics/counselor_education/graduate/school_counseling.html,SUNY Brockport’s MSEd in School Counseling is a CACREP accredited program.,Master,Master of Science in Education in School Counseling,https://www.brockport.edu/academics/graduate-programs/
,"Our Master of Science in Education in School District Business Leader prepares you to meet the NYS certification requirements for the School District Business Leader (SDBL). The SDBL is the chief financial officer of a school district. As SDBL, you are responsible for a variety of tasks including accounting, finance, and budgeting. This program is available 100% online. Our program is taught by experienced faculty, who have extensive experience in the field. Our program is designed to meet the rigorous demands and ever-changing environment in our school systems. You will learn about: Financial aspects of a school system including accounting, budgeting, state aid, purchasing, and capital projects; Management of all support services including food service, transportation, facilities, and technology; Personnel management, including contract negotiations and contract administration; State and Federal laws and regulations impacting school districts.",https://www.brockport.edu/academics/educational-administration/district-business-leader/,,Master of Science in Education,Master of Science in Education in School District Business Leader,https://www.brockport.edu/academics/educational-administration/district-business-leader/
,"The School District Business Leader (SDBL) Post-Master's Certificate program is a 21-credit program offered in a fully online format designed for students who already possess a master's degree and want to acquire New York State certification as a School District Business Leader. SDBL certification allows an individual to serve as the chief business official in a school district. The program develops the leadership and management skills necessary to effectively lead the business operations of a school district. The curriculum is composed of courses in school finance, school law, human resources and collective bargaining, principles of public school district leadership, and information management, followed by a one-year internship experience.",https://www.brockport.edu/academics/public-administration/sdbl/,The SDBL program is registered by the New York State Education Department (NYSED) and is a CAEP accredited program.,,Certificate of Advanced Study in School District Business Leader,https://www.asbonewyork.org/page/sdblprograms
,Our Master of Science in Education in School Health Education prepares students for advanced-level careers in school health education. The program leads to professional certification for teaching health in New York State public schools. This program provides students who possess an initial teaching certificate in health with the graduate coursework necessary to earn professional teaching certification in New York State. Candidates who do not possess initial certification in health education may earn it by combining this program with the health education certification program.,https://www.brockport.edu/academics/public-health-health-education/graduate/school-health/,,Masters,Master of Science in Education in School Health Education,https://www.brockport.edu/academics/graduate-programs/
"Practice with children and families, Practice with older adults and their families","The Master of Social Work (MSW) program at SUNY Brockport is designed for students who are committed to social justice and to serving oppressed and disadvantaged populations. It prepares students for advanced social work practice. We are the largest MSW program in the Rochester area. Our MSW program boasts a diverse student body, an outstanding faculty, a variety of exciting field placement opportunities, a student-centered approach to learning, and a rigorous curriculum designed to help students acquire the skills necessary for effective social work practice.",https://www.brockport.edu/academics/social-work/graduate/,The Master of Social Work program at SUNY Brockport is accredited by the Council on Social Work Education (CSWE).,,Master of Social Work,https://www.brockport.edu/academics/graduate-programs/
,"The Teacher Leader Program at SUNY Brockport is designed for practicing teachers who want to expand their professional impact beyond the classroom without leaving the classroom. The curriculum is intended to complement their existing teaching practices, not replace them. In fact, many of the projects in the program can be implemented in the candidate’s own classroom and school.",https://www.brockport.edu/academics/education_human_development/graduate/teacher-leader/,The Teacher Leader program is a registered program through the New York State Education Department.,Advanced Certificate,Teacher Leader (Advanced Certificate),https://www.brockport.edu/academics/graduate-programs/
"Certification, Non-Certification","Teach English to speakers of other languages, and open yourself up to a world of opportunity. The Master of Science in Education in Teaching English to Speakers of Other Languages (TESOL) is for students who have a passion for other cultures and want to help non-native English speakers learn the English language. This 30-36 credit program will lead to an initial and/or professional certification in TESOL for pre-K-12 students. We also offer a non-certification track for those who wish to teach English to adult learners or in other settings that do not require NYS certification.",https://www.brockport.edu/live/profiles/teaching-english-to-speakers-of-other-languages-msed,All teacher preparation programs are accredited by the Council for the Accreditation of Educator Preparation (CAEP).,Master of Science in Education,Master of Science in Education in Teaching English to Speakers of Other Languages,https://www.brockport.edu/live/profiles/teaching-english-to-speakers-of-other-languages-msed
,"The Advanced Certificate in TESOL is intended for graduate students who already hold a master’s degree but wish to complete the requirements for New York State certification in English to Speakers of Other Languages (ESOL).

The program is 100% online, and can be completed by a full-time student in as few as three semesters. The Advanced Certificate program in TESOL (Teaching English to Speakers of other Languages) is approved by the New York State Education Department for teacher certification, and completion of the program leads to a recommendation for certification for those who meet all requirements.

The department is accredited by the Council for the Accreditation of Educator Preparation (CAEP). The Department of Education and Human Development has an excellent faculty who are well known in their fields and are highly respected for their scholarship, teaching, and service.

Students who complete the Advanced Certificate program in TESOL will be prepared to assist school districts in applying for ESOL teacher certification from the New York State Education Department.",https://www.brockport.edu/live/profiles/teaching-english-to-speakers-of-other-languages-cert,The Advanced Certificate program in TESOL (Teaching English to Speakers of other Languages) is approved by the New York State Education Department for teacher certification...The department is accredited by the Council for the Accreditation of Educator Preparation (CAEP).,Certificate,Advanced Certificate in Teaching English to Speakers of Other Languages,https://www.brockport.edu/live/profiles/teaching-english-to-speakers-of-other-languages-cert
,"The Advanced Certificate in Women & Gender Studies (WMS) is a 12-credit program that addresses historical and contemporary issues of women, gender, and sexuality from an interdisciplinary perspective. All students take WMS 601 Feminist Principles and WMS 602 Global Feminisms. You can complete the remainder of the program by taking nine credits of designated courses that deal with women, gender, and sexuality in different fields. Some of the many options include courses in Anthropology, Communication, Counselor Education, English, History, Public Administration, and Sociology. This certificate helps graduate students to broaden their knowledge in the exciting field of women and gender studies, and enhance their career opportunities.

The Advanced Certificate in Women & Gender Studies helps students to think critically about the ways that gender and sexuality shape our experiences. This certificate is valuable to students in a number of master’s programs, including history, English, public administration, and mental health counseling. It is also a good choice for people who work in human services, non-profit organizations, and education, who want to enhance their professional credentials.",https://www.brockport.edu/academics/women_gender_studies/graduate/,,Advanced Certificate,Women & Gender Studies (Advanced Certificate),https://www.brockport.edu/academics/graduate-programs/
