Concentration name,description,program website url,Accreditation status,Program name,Program Page url,Level
,"Sociology is the scientific study of human social life. This includes examining the social causes and consequences of human behavior, social relationships, and social organization. Sociologists study virtually every aspect of human society: the family; racial, ethnic, and gender relations; social class; crime and deviance; social movements; health and illness; education; religion; law; politics; and organizations. A Bachelor of Arts degree in Sociology provides students with knowledge of social theory and various research methods. This background prepares students for graduate study in Sociology, Law, Public Health, Urban Planning, Business, and other fields. It also provides an excellent foundation for a variety of careers in government, education, non-profit organizations, and business. Sociology majors develop marketable skills, including critical thinking, problem solving, teamwork, data analysis, and communication. The Sociology program at UNC Charlotte offers three concentrations: Applied Sociology; Crime and Justice; and Medical Sociology. The Applied Sociology concentration prepares students for careers in the private and public sector that require program planning and evaluation skills, as well as a more general understanding of social issues. The Crime and Justice concentration provides students with knowledge and skills related to criminology, deviance, and law within a social context. The Medical Sociology concentration prepares students for careers in health-related organizations and graduate training in health professions, public health, or medical sociology.",https://catalog.unc.edu/undergraduate/programs-study/sociology-ba/,,Bachelor of Arts in Sociology,https://catalog.unc.edu/undergraduate/programs-study/,
,"The Bachelor of Arts in Spanish is a program for students seeking an in-depth study of the Spanish language, Hispanic literatures, and cultures from across the globe. Students complete 42 credit hours above the 2000-level, including a minimum of 24 credit hours at the 3000-level and above and a minimum of 15 credit hours at the 4000-level. All students completing a B.A. in Spanish must participate in an approved study abroad program.

Learning Outcomes:
Upon completion of the program, students should be able to:
*   Interpret and analyze complex materials in Spanish
*   Express complex ideas orally in Spanish
*   Express complex ideas in writing in Spanish
*   Analyze and evaluate literary and cultural texts
*   Employ knowledge of the linguistic components of the Spanish language
*   Communicate effectively with members of Hispanic communities
*   Demonstrate cultural competence in the Hispanic world
*   Evaluate language learning strategies and apply them effectively",https://catalog.unc.edu/undergraduate/programs-study/spanish-ba/,,Bachelor of Arts in Spanish,https://catalog.unc.edu/undergraduate/programs-study/,
,"The Bachelor of Arts (B.A.) in Art degree is a liberal arts program, offering students the flexibility to pursue a double major or a minor in another discipline while completing an undergraduate degree in the visual arts. The B.A. program requires 39 credit hours in Art (including Art History). Students pursuing the B.A. in Art may not declare a concentration. Graduates with a B.A. in Art pursue a range of careers or graduate school opportunities including teaching, arts administration, museum and gallery work, or other professions in creative industries. The B.A. in Art offers general education courses as well as intermediate and advanced courses in a variety of visual art areas and art history, allowing students to explore the visual arts in a variety of mediums and forms.",https://academics.charlotte.edu/program/art-b-a-on-campus/,,Bachelor of Arts in Studio Arts,https://academics.charlotte.edu/program/art-b-a-on-campus/,
,"The Bachelor of Arts in Art provides students with a broad exposure to the visual arts and art history while providing a foundation in fundamental art processes and theories. Students select one concentration from the following options: Art History, Art Therapy, Community Arts, Digital Media, Drawing, Fibers, Graphic Design, Illustration, Painting, Photography, Print Media, Sculpture. This program allows students to combine their art studies with an additional major or minor in another academic discipline. The B.A. degree provides students with opportunities to develop their intellectual, aesthetic, and creative potential while preparing them for careers in fields where a flexible education, critical thinking, and visual communication skills are important. Graduates are prepared for careers in fields such as art and gallery management, art administration, public relations, visual communication, arts education, and arts programming, or for graduate studies in a range of art and humanities disciplines. Graduates of the Art (B.A.) may also apply to graduate programs for careers in counseling, art therapy, public health and other related fields that utilize visual art making within a therapeutic, community-based or arts integrated context.",https://catalog.unc.edu/undergraduate/programs-study/art-ba/,,Bachelor of Arts in Visual Arts,https://catalog.unc.edu/undergraduate/programs-study/,
,,,,Bachelor of Arts in Women's Studies,https://interdisciplinarystudies.charlotte.edu/academics/ba-interdisciplinary-studies/,
,,,,Bachelor of Science in Applied Sciences,https://catalog.wit.edu/sciences-humanities/sciences/applied-sciences-bs/applied-sciences-bs.pdf,
,"The Bachelor of Science in Astronomy degree program at UNC Charlotte focuses on the quantitative study of the universe beyond the Earth. The curriculum provides students with a broad background in physics and mathematics, along with specialized coursework in astronomy and astrophysics. Students develop a fundamental understanding of astronomical phenomena, observational techniques, and theoretical models. The program prepares students for graduate studies in astronomy, astrophysics, or related fields, as well as for careers in science education, planetariums, observatories, and technical industries requiring strong analytical and problem-solving skills.",https://catalog.unc.edu/undergraduate/programs-study/physics-astronomy/astronomy-bs/,,Bachelor of Science in Astronomy,https://catalog.unc.edu/undergraduate/programs-study/,
,,,,Bachelor of Science in Bioinformatics,https://artsci.tamu.edu/statistics/academics/undergraduate/bs-in-bioinformatics.html,
,,,,Bachelor of Science in Biology,https://bsc.ua.edu/undergraduate/bachelor-of-science-in-biology/,
Biomedical Engineering,"The Mechanical Engineering Department offers a Bachelor of Science in Mechanical Engineering (B.S.M.E.) with a concentration in Biomedical Engineering. This concentration focuses on the application of mechanical engineering principles to the design and development of medical devices, instrumentation, and systems. Students in the Biomedical Engineering Concentration will gain a strong foundation in mechanical engineering fundamentals, along with specialized knowledge in areas such as biomechanics, biomaterials, medical imaging, and physiological systems. The curriculum is designed to prepare students for careers in the biomedical industry, medical research, or for further graduate studies in biomedical engineering or related fields.",https://academics.charlotte.edu/program/mechanical-engineering-biomedical-engineering-concentration-b-s-m-e-on-campus/,"The Bachelor of Science in Mechanical Engineering (B.S.M.E.) program is accredited by the Engineering Accreditation Commission of ABET, https://www.abet.org.",Bachelor of Science in Biomedical Engineering,https://academics.charlotte.edu/program/mechanical-engineering-biomedical-engineering-concentration-b-s-m-e-on-campus/,
,The Bachelor of Science in Business Administration (BSBA) degree provides students with a broad knowledge of business and a deeper understanding in a specific concentration field of business. The BSBA degree is designed to prepare students for a variety of entry-level professional positions and to provide a foundation for graduate study. Graduates are highly sought after by employers for their business acumen and problem-solving abilities.,https://belkcollege.charlotte.edu/academics/undergraduate-programs/undergraduate-academics/,"The Belk College of Business is accredited by AACSB International, the Association to Advance Collegiate Schools of Business. AACSB Accreditation is the hallmark of excellence in business education, and has been earned by less than five percent of the world's business programs.",Bachelor of Science in Business Administration,https://belkcollege.charlotte.edu/academics/undergraduate-programs/undergraduate-academics/,
,"Chemistry is the study of matter and its transformations. The curriculum for the Bachelor of Science (B.S.) degree is designed to prepare students for careers in chemistry and related fields, for graduate study in chemistry, or for professional study such as medicine, dentistry, or veterinary science. Students majoring in Chemistry take a strong fundamental sequence of courses in general, analytical, organic, inorganic, and physical chemistry, as well as a required capstone course. Students also take courses in mathematics and physics. The B.S. in Chemistry requires 120 credit hours.",https://catalog.unc.edu/undergraduate/programs-study/chemistry/chemistry-bs/,Approved by the American Chemical Society (ACS),Bachelor of Science in Chemistry,https://catalog.unc.edu/undergraduate/programs-study/,
Biochemistry Track,"A Bachelor of Science (B.S.) in Chemistry provides a solid foundation for students interested in a variety of careers in chemistry, biochemistry, and related fields such as medicine, dentistry, pharmacy, and secondary education. The comprehensive curriculum prepares students for entry-level positions in diverse chemical industries and government laboratories, as well as graduate study in various areas of chemistry and biochemistry. Students will learn the fundamental principles of chemistry through lectures, recitations, and hands-on laboratory experiences. Specific learning objectives include: Ability to apply basic chemical principles to solve problems. Ability to design and safely conduct chemical experiments. Ability to analyze and interpret chemical data. Ability to communicate scientific information effectively. Awareness of the ethical and societal implications of chemistry. The B.S. in Chemistry degree can be tailored to individual student interests through several tracks including Biochemistry, Professional, ACS Certified Professional, Chemistry Education, and Standard. All tracks include significant laboratory experience in analytical, organic, inorganic, and physical chemistry. The Professional and ACS Certified Professional tracks offer an even more rigorous curriculum with additional advanced coursework and research opportunities, making them ideal for students planning to pursue graduate studies or research careers. The Chemistry Education track prepares students for teaching chemistry at the high school level. The Biochemistry track is designed for students interested in the chemical aspects of biological systems, preparing them for careers in biotechnology, health professions, or graduate studies in biochemistry. The Standard track provides a flexible curriculum suitable for a broad range of career paths.",https://chemistry.charlotte.edu/programs/undergraduate-programs/,,Bachelor of Science in Chemistry – Biochemistry Track,https://chemistry.charlotte.edu/programs/undergraduate-programs/,
Polymer Concentration,"The Bachelor of Science in Chemistry with a Polymer Concentration is designed for students interested in careers in the polymer and materials industry. The curriculum provides a strong foundation in chemistry with a focus on polymer science through coursework in polymer chemistry, polymer physics, and polymer characterization. Students also gain hands-on experience through laboratory courses and research opportunities. Graduates of this program are well-prepared for entry-level positions in research and development, quality control, technical sales, and manufacturing in the polymer industry, as well as for graduate studies in polymer science, materials science, or related fields.",https://catalog.unc.edu/undergraduate/programs-study/chemistry-bs/,,Bachelor of Science in Chemistry – Polymer Track,https://catalog.unc.edu/undergraduate/programs-study/,
,"The Bachelor of Science in Clinical Laboratory Science (BSCLS) program at the University of North Carolina at Chapel Hill is a full-time, professional, upper-division program for individuals interested in a challenging and rewarding career in health care. Clinical laboratory scientists (medical technologists) perform and supervise the performance of diagnostic laboratory tests. These laboratory professionals are critical members of the health care team who provide the data used in the diagnosis, treatment, and prevention of disease. The UNC BSCLS program is one of the oldest and most respected programs in the country. Our Mission: The mission of the UNC Bachelor of Science in Clinical Laboratory Science program is to prepare highly competent and compassionate clinical laboratory scientists to serve the health care needs of North Carolina and the nation. This mission is accomplished by providing students with a comprehensive and interdisciplinary education in the basic and applied clinical laboratory sciences through didactic instruction, laboratory experience, clinical rotations, and research opportunities. We also seek to advance the profession through scholarship and service. Our Vision: The UNC Bachelor of Science in Clinical Laboratory Science program will be a national leader in clinical laboratory science education, research, and service. We will be recognized for our innovative curriculum, our commitment to student success, and our contributions to the advancement of the clinical laboratory science profession.",https://www.med.unc.edu/healthsciences/clinical/about-us/bachelor-of-science-in-clinical-laboratory-science/,"The UNC Bachelor of Science in Clinical Laboratory Science program is accredited by the National Accrediting Agency for Clinical Laboratory Sciences (NAACLS), 5600 N River Rd, Suite 720, Rosemont, IL 60018-5119; (773) 714-8880.",Bachelor of Science in Clinical Laboratory Science,https://www.med.unc.edu/healthsciences/clinical/about-us/bachelor-of-science-in-clinical-laboratory-science/,
,"The Bachelor of Science in Computational and Applied Mathematics is an interdisciplinary degree that provides students with strong computational skills in mathematics, statistics, and computer science and an understanding of how to apply them to real-world problems. The curriculum provides a strong foundation in core mathematics, including calculus, linear algebra, and differential equations, along with a significant emphasis on computational methods, numerical analysis, mathematical modeling, and statistical analysis. Students will develop problem-solving abilities and learn to implement computational solutions using programming languages like Python, R, and MATLAB. Graduates will be well-prepared for careers in data science, quantitative analysis, actuarial science, scientific computing, and various fields requiring strong analytical and computational skills, as well as for graduate studies in applied mathematics, statistics, and related disciplines.",https://catalog.unc.edu/undergraduate/programs-study/computational-applied-mathematics-bs/,,Bachelor of Science in Computational and Applied Mathematics,https://catalog.unc.edu/undergraduate/programs-study/,
,"The Bachelor of Science in Computer Science program at UNC Charlotte prepares students for careers in the rapidly growing field of computer science. Students in the program develop a strong foundation in computer science theory and practice, including programming, data structures, algorithms, operating systems, and computer architecture. The curriculum emphasizes problem-solving, critical thinking, and communication skills, preparing graduates to excel in diverse roles such as software developers, data scientists, cybersecurity analysts, and AI/machine learning engineers.

The program offers a flexible curriculum with optional concentrations, allowing students to specialize in areas of particular interest. Graduates of the program are well-prepared for a variety of roles in industry, government, and academia, as well as for further graduate study. Career opportunities for computer science graduates are vast and include positions such as software engineer, web developer, mobile app developer, data analyst, cybersecurity specialist, and machine learning engineer.",https://catalog.unc.edu/undergraduate/programs-study/computer-science-bs/,,Bachelor of Science in Computer Science,https://catalog.unc.edu/undergraduate/programs-study/,
"Earth Science Specialization, Marine Science Specialization","The Bachelor of Science (B.S.) in Earth and Marine Sciences is designed to provide a comprehensive understanding of the Earth system, encompassing its geological, hydrological, atmospheric, and biological components, with a strong emphasis on marine environments. Students will develop a robust scientific foundation through a curriculum that integrates classroom instruction, laboratory exercises, and field experiences. The program prepares graduates for diverse career paths in environmental consulting, natural resource management, geological and oceanographic research, government agencies, and education, or for advanced studies in Earth and marine sciences and related fields. Emphasis is placed on critical thinking, problem-solving, and the application of scientific methods to address complex environmental and societal challenges.",https://catalog.unc.edu/undergraduate/programs-study/earth-marine-sciences-major-bs/earth-marine-sciences-major-bs.pdf,,Bachelor of Science in Earth and Marine Sciences,https://catalog.unc.edu/undergraduate/programs-study/earth-marine-sciences-major-bs/earth-marine-sciences-major-bs.pdf,
Environmental Health Science,"Public health is the science of protecting and improving the health of people and their communities. Public health professionals work to prevent people from getting sick or injured and promote wellness by encouraging healthy behaviors across entire populations. They promote healthcare equity, accessibility, and quality, and work to eliminate disparities and improve the health of vulnerable populations. The Bachelor of Science in Public Health (BSPH) is a competitive program that provides students with the foundational knowledge and skills to address public health issues. The BSPH prepares graduates for a wide array of career options in governmental, non-profit, and private organizations, and for graduate study in public health and other related fields. Students select one of two concentrations: Community Health or Environmental Health Science. Both concentrations are built on a core public health curriculum that addresses the science of public health and population-level health improvement. Students complete a practicum experience, which provides hands-on public health experience in an agency or organization under the supervision of a public health professional. The BSPH is accredited by the Council on Education for Public Health (CEPH).",https://ech.charlotte.edu/degrees-and-programs/phs-undergraduate-programs/bachelor-science-public-health-bsph-2/,Accredited by the Council on Education for Public Health (CEPH),Bachelor of Science in Environmental Health Science,https://ech.charlotte.edu/degrees-and-programs/phs-undergraduate-programs/bachelor-science-public-health-bsph-2/,
Environmental Science,"The Bachelor of Science (B.S.) in Earth and Environmental Sciences program offers three concentrations: Earth Science, Environmental Science, and Geology. This curriculum prepares students for employment in a variety of scientific fields with federal, state, and local agencies, environmental and geotechnical consulting firms, and industry, as well as for graduate study. Students gain a fundamental understanding of Earth and environmental processes and learn to apply scientific and technological principles to complex societal and environmental problems. Emphasis is placed on quantitative and field skills needed by earth and environmental science professionals. All concentrations share a common core curriculum, providing students with broad training in the earth and environmental sciences and with a strong foundation in mathematics, physics, and chemistry. Upper-division coursework offers students the opportunity to specialize in one of the three concentration areas. The Environmental Science concentration is for students interested in environmental issues from a natural science perspective. Coursework focuses on the study of interactions between physical, chemical, and biological components of the Earth's environment, and on human impacts on the environment, including water and air pollution, waste management, and sustainable energy development.",https://academics.charlotte.edu/program/earth-and-environmental-sciences-b-s-on-campus/,,Bachelor of Science in Environmental Science,https://academics.charlotte.edu/program/earth-and-environmental-sciences-b-s-on-campus/,
,,,,Bachelor of Science in Information Science,https://infosci.cornell.edu/bachelor-science-information-science,
,"The Bachelor of Science (B.S.) in Mathematics provides a foundation in theoretical and applied mathematics and is an excellent choice for students interested in graduate school in mathematics or a mathematics-related field, or for those interested in careers requiring a strong background in mathematics. The B.S. in Mathematics is a flexible degree with several concentrations for students with a wide variety of interests and career goals. Students choose a concentration in Actuarial Mathematics, Applied Mathematics, Business, Data Science, General Mathematics, or Pure Mathematics. The concentration taken is listed on the student's academic transcript. The Department of Mathematics and Statistics offers many opportunities for students to engage in research with faculty. Students are encouraged to pursue such opportunities to enhance their undergraduate experience and prepare for graduate school or careers. The department also encourages all students to complete an internship to gain valuable work experience in a mathematics-related field. For students seeking licensure to teach secondary mathematics, a Master of Arts in Teaching (M.A.T.) with a concentration in Secondary Mathematics Education is also available through The Cato College of Education.",https://catalog.unc.edu/undergraduate/programs-study/mathematics-bs/,,Bachelor of Science in Mathematics,https://catalog.unc.edu/undergraduate/programs-study/,
,"The Neuroscience and Neurobiology B.S. program is an interdisciplinary major developed to prepare students for careers in research or healthcare or for entrance into professional or graduate school programs that require a strong background in neuroscience. Students will learn about the structure and function of the brain and nervous system through an interdisciplinary curriculum that integrates aspects of biology, chemistry, computer science, and psychology. The curriculum provides a strong foundation in science through coursework, hands-on lab experiences, and opportunities for undergraduate research. Graduates of the program will have gained strong critical thinking, quantitative, and communication skills applicable to a broad range of careers.",https://biology.charlotte.edu/programs/undergraduate-programs/majors/neuroscience-and-neurobiology-bs/,,Bachelor of Science in Neuroscience and Neurobiology,https://biology.charlotte.edu/programs/undergraduate-programs/majors/,
,"The Bachelor of Science in Nursing (BSN) program is designed to prepare nurses who will promote, restore, and maintain health for individuals, families, groups, and communities across the life span within a variety of health care settings. The program builds upon a strong liberal arts and science background that contributes to a comprehensive professional education in nursing. Upon successful completion of the program, graduates are eligible to apply to take the National Council Licensure Examination for Registered Nurses (NCLEX-RN).",https://catalog.unc.edu/undergraduate/programs-study/nursing-bsn/,The baccalaureate degree program in nursing at The University of North Carolina at Charlotte is accredited by the Commission on Collegiate Nursing Education (http://www.ccneaccreditation.org).,Bachelor of Science in Nursing,https://catalog.unc.edu/undergraduate/programs-study/,
,"The Bachelor of Science in Physical Education Teaching and Coaching prepares students to obtain teaching licenses in North Carolina, or other states through reciprocity agreements, to teach physical education in public or private schools, and to coach sport at the youth, secondary, and collegiate levels. Students will be exposed to extensive practical experiences in K-12 public school settings, including a full-time student teaching experience. Students will study curriculum development, instructional strategies, technology integration, behavior management, assessment, and adapted physical education, as well as topics in exercise science, motor development, and sport pedagogy. The rigorous coursework and field experiences will provide students with the knowledge and skills necessary for success as highly effective educators and coaches.",https://catalog.unc.edu/undergraduate/programs-study/kinesiology/physical-education-teaching-coaching-bs/,,Bachelor of Science in Physical Education Teaching and Coaching,https://catalog.unc.edu/undergraduate/programs-study/,
,"The Bachelor of Science (B.S.) in Physics is designed for students who are interested in careers in physics or related fields, or who intend to pursue graduate study in physics. This rigorous curriculum provides a strong foundation in theoretical and experimental physics, mathematics, and related sciences. Students develop critical thinking, problem-solving, and analytical skills, preparing them for diverse professional paths or advanced academic pursuits. The program also offers opportunities for students to engage in research with faculty members, participate in internships, and join student organizations, further enhancing their educational experience and career readiness.",https://catalog.unc.edu/undergraduate/programs-study/physics/physics-bs/,,Bachelor of Science in Physics,https://catalog.unc.edu/undergraduate/programs-study/,
,"The Bachelor of Science in Public Health (BSPH) is designed to provide students with a strong foundation in public health at the undergraduate level. The curriculum provides students with knowledge, skills and abilities in the core public health areas of biostatistics, epidemiology, environmental health, health policy and management, and social and behavioral sciences. Students learn to apply evidence-based approaches to identify and assess the health needs of diverse populations, and design, implement, and evaluate health promotion and disease prevention programs. The BSPH degree is a practitioner-oriented program of study that prepares students for entry-level public health positions in a variety of governmental and non-governmental settings (e.g., local health departments, community health agencies, non-profit organizations) or for advanced study in public health or other health-related fields. The BSPH requires a minimum of 120 credit hours for graduation.",https://catalog.unc.edu/undergraduate/programs-study/public-health-bs-community-global-public-health/,,Bachelor of Science in Public Health in Community and Global Public Health,https://catalog.unc.edu/undergraduate/programs-study/,
Statistics Concentration,"Mathematics is a broad discipline that is integral to virtually every academic field, as well as a range of professions. Our program introduces students to the core ideas and critical applications of mathematics. Through this program, students develop problem-solving and critical-thinking skills and learn to apply mathematics in various fields. The B.S. in Mathematics offers several concentrations. The Statistics concentration is designed to provide students with a solid foundation in the theory and application of statistics. Students will learn data analysis, statistical modeling, probability theory, and statistical inference. This concentration prepares students for careers in fields such as data science, actuarial science, and biostatistics, as well as for graduate studies in statistics or related fields.",https://academics.charlotte.edu/program/mathematics-statistics-concentration-b-s-on-campus/,,Bachelor of Science in Statistics,https://academics.charlotte.edu/program/mathematics-statistics-concentration-b-s-on-campus/,
,"The Department of Aerospace Studies provides an opportunity for students to complement their degree with an Aerospace Studies minor. The Aerospace Studies minor is available to any student on campus, including students enrolled in Air Force ROTC. The minor requires a minimum of 15 credit hours of Aerospace Studies courses (AERO prefix courses), 9 of which must be at the 3000-level or above.
The minor is designed for students interested in learning more about the United States Air Force and Space Force and their roles in national defense, leadership, ethics, and communication. It provides a foundation for students interested in military service or careers in defense-related industries.",https://catalog.unc.edu/undergraduate/programs-study/aerospace-studies-minor/,,Minor in Aerospace Studies,https://catalog.unc.edu/undergraduate/programs-study/,
,"The minor in African American and Diaspora Studies is an interdisciplinary program designed to introduce students to the histories, cultures, and intellectual traditions of people of African descent. Students will engage critical questions related to race, identity, gender, sexuality, class, and nation in the context of the United States and the wider African Diaspora. The minor will offer students analytical and theoretical frameworks for understanding the varied experiences of Black people, while also fostering an appreciation for their diverse contributions to human civilization.",https://catalog.unc.edu/undergraduate/programs-study/african-american-diaspora-studies-minor/,,Minor in African American and Diaspora Studies,https://catalog.unc.edu/undergraduate/programs-study/,
,"The African Studies minor is an interdisciplinary program designed to give undergraduate students a broad understanding of the African continent and its diverse peoples, cultures, and institutions. The program helps students develop analytical tools to understand the historical and contemporary challenges facing African societies and their relationships with the global community.
Students who pursue the minor will take courses across disciplines, including Anthropology, Art and Art History, Communication Studies, Dance, English, History, Languages and Culture Studies, Music, Political Science and International Studies, Religious Studies, and Sociology.
The minor requires 18 credit hours, including a 3-credit core course and 15 credit hours of electives from an approved list of courses. At least nine of the 15 elective credits must be at the 3000-level or above. Students must maintain a minimum GPA of 2.0 in courses counted toward the minor. For more information, please contact Dr. Dylan Craig, Director of the African Studies minor.",https://catalog.unc.edu/undergraduate/programs-study/african-studies-minor/,,Minor in African Studies,https://catalog.unc.edu/undergraduate/programs-study/,
,"The American Indian and Indigenous Studies (AIIS) Minor at UNC Charlotte is an interdisciplinary minor designed to provide students with a foundational knowledge of the diverse cultures, histories, literatures, social issues, and political sovereignty of Indigenous peoples across the Americas. The minor offers students the opportunity to learn from multiple perspectives (humanities, social sciences, health, education, arts, and languages) and to engage in critical analysis and thoughtful discussions regarding topics such as tribal sovereignty, cultural revitalization, environmental justice, health disparities, and the ongoing impacts of colonialism. The AIIS minor prepares students to engage effectively and ethically with Indigenous communities and to advocate for social justice in diverse professional fields and graduate programs. It complements a wide range of majors including, but not limited to, Anthropology, Communication Studies, Criminal Justice, Education, English, History, International Studies, Political Science, Public Health, Psychology, Social Work, Sociology, and Women’s and Gender Studies.",https://clas.charlotte.edu/academics/interdisciplinary-studies-programs/american-indian-and-indigenous-studies/minor,,Minor in American Indian and Indigenous Studies,"https://www.google.com/search?q=time+in+Charlotte,+NC,+US",
,"The American Studies minor is an interdisciplinary program designed to give students a broad understanding of the United States. Through the minor, students learn to critically analyze the many dimensions of American culture, including its history, literature, arts, and social movements. Students learn to use different disciplinary approaches (from fields such as history, English, political science, sociology, religious studies, and art history) to examine American life. The minor encourages students to consider the complexity of American culture, its diversity, and its place in the world. The American Studies minor helps students to develop skills in critical thinking, research, and communication, which are valuable in a wide range of careers.",https://academics.charlotte.edu/program/american-studies-minor-on-campus-online/,,Minor in American Studies,https://academics.charlotte.edu/program/american-studies-minor-on-campus-online/,
,"The Anthropology minor provides students with a broad background in the subfields of cultural anthropology, archaeology, biological anthropology, and linguistic anthropology. An anthropology minor offers students an understanding of human diversity across time and space. The minor consists of 18 credit hours of anthropology courses, including 6 credits of core courses and 12 credits of electives. The minor is appropriate for students in any major, as anthropology courses complement a wide range of academic interests. For example, students interested in international relations, human health, social justice, or cultural heritage could benefit greatly from the coursework in this minor.",https://catalog.unc.edu/undergraduate/programs-study/anthropology-minor/,,Minor in Anthropology,https://catalog.unc.edu/undergraduate/programs-study/,Minor
,"The Applied Sciences and Engineering Minor provides an interdisciplinary program of study open to students from all colleges. The Minor provides opportunities for students to learn how to apply the scientific method and engineering principles to solve real-world problems. The coursework and project-based learning experiences are designed to enhance students’ critical thinking skills, problem-solving abilities, creativity, innovation, and teamwork. Students who complete the Minor will be well-prepared for a variety of careers in industry, government, and academia, as well as for further graduate study in science and engineering.",https://catalog.unc.edu/undergraduate/programs-study/applied-sciences-engineering-minor/,,Minor in Applied Sciences and Engineering,https://catalog.unc.edu/undergraduate/programs-study/,
,"The Minor in Arabic Studies focuses on the language, literature, and culture of the Arab world. The program also provides insights into the religions and societies of Arabic-speaking people and addresses current issues and challenges in the Arab world. Students completing the Minor in Arabic Studies will be able to demonstrate: Proficiency in Arabic language at an intermediate level, Knowledge of the history, societies, and cultures of Arabic-speaking people, Understanding of Arab literature and intellectual traditions.",https://languages.charlotte.edu/programs/undergraduate-programs/arabic-studies-minor/,,Minor in Arabic,https://languages.charlotte.edu/programs/undergraduate-programs/arabic-studies-minor/,
,"Archaeology is the study of human societies through material culture, focusing on societies and their interactions across time and space. The interdisciplinary minor in Archaeology introduces students to the principles, methods, and theories of archaeology while providing them with a historical and comparative understanding of the material record of human cultural adaptation. The minor examines major trends in world archaeology, from the beginnings of human culture to the more recent past. A variety of courses are offered, ranging from Old World archaeology (e.g., Egyptian, Near Eastern, Greek and Roman) to New World archaeology (e.g., North, Middle, and South America). The minor also provides courses on the history of archaeology, archaeological methods, and archaeological theory. Students are encouraged to develop their interests through electives and experiential learning in the field or laboratory.",https://catalog.unc.edu/undergraduate/programs-study/history/archaeology-minor/,,Minor in Archaeology,https://catalog.unc.edu/undergraduate/programs-study/,
,"The Minor in Art History offers an opportunity for students in any discipline to engage with the study of art, architecture, and visual culture from a global perspective. Courses focus on the analysis of visual objects, the historical contexts in which they were created, and the various ways they have been interpreted throughout history. Minors will learn research methods and theoretical approaches used in the discipline of art history while honing their skills in visual analysis, critical thinking, and written and oral communication. The minor offers flexibility for students to explore a range of art historical periods and geographies while developing a focused area of interest. Students may opt to complete an internship to gain practical experience in the field.",https://catalog.unc.edu/undergraduate/programs-study/art-history-minor/,,Minor in Art History,https://catalog.unc.edu/undergraduate/programs-study/,
,"The minor in Asian Studies is a sixteen (16) credit hour interdisciplinary program in Asian cultures and civilizations. The minor is sponsored by the Department of Global Studies with contributing faculty from Anthropology, Art and Art History, Dance, Geography and Earth Sciences, History, Languages and Culture Studies, and Political Science and International Studies. The minor provides students with a broad and interdisciplinary understanding of Asian cultures, history, and current events. Through its interdisciplinary approach, the minor enables students to appreciate the richness and diversity of Asian cultures from a variety of perspectives. It provides training for employment in federal, state, and local governments, international organizations, and multinational corporations and prepares students for graduate studies in international affairs.",https://catalog.unc.edu/undergraduate/programs-study/asian-studies-minor/,,Minor in Asian Studies,https://catalog.unc.edu/undergraduate/programs-study/,
,"The Baccalaureate Education in Science and Teaching (BEST) Minor is designed to broaden STEM majors’ career opportunities by preparing them to teach high school science, mathematics, or computer science. The minor is offered for STEM majors at UNC Charlotte who desire to add high school licensure to their degree.",https://education.charlotte.edu/academic-programs/undergraduate-degrees/,,Minor in Baccalaureate Education in Science and Teaching (BEST),https://education.charlotte.edu/academic-programs/undergraduate-degrees/,
General Concentration,"The Minor in Behavioral Science offers a single general concentration. This interdisciplinary minor allows students to apply the tools and concepts of multiple behavioral science disciplines, including psychology, sociology, anthropology, geography, political science, and economics, to analyze real-world problems. The coursework is designed to help students understand the many factors that influence individual, group, and organizational behavior, and develop critical thinking and communication skills through the study of diverse perspectives on human behavior. It complements a wide array of majors, providing students with a valuable credential and enhancing their ability to address complex issues in various professional settings, including health care, education, public policy, and business.",https://healthpsych.charlotte.edu/concentration-areas/general/,,Minor in Behavioral Sciences,https://healthpsych.charlotte.edu/concentration-areas/general/,
,The minor in biology offers a valuable credential for students majoring in other sciences or in fields requiring a fundamental knowledge of biology. The minor is also open to students in other colleges. The minor requires a minimum of 18 semester hours with a minimum GPA of 2.0 in the minor and an overall GPA of 2.0 in courses applicable to the minor. A grade of C or better is required in each course counted toward the minor.,https://catalog.unc.edu/undergraduate/programs-study/biological-sciences-department/biology-minor/,,Minor in Biology,https://catalog.unc.edu/undergraduate/programs-study/,
,"The Undergraduate Minor in Bioinformatics provides students with a foundational understanding of the principles, methodologies, and applications of bioinformatics. It is designed for students interested in the interdisciplinary field that combines biology, computer science, mathematics, and statistics to analyze and interpret biological data. Students pursuing this minor will gain expertise in computational tools and techniques used to manage, analyze, and visualize large biological datasets, such as genomic, proteomic, and transcriptomic data. The curriculum covers key areas including sequence alignment, phylogenetic analysis, gene expression analysis, and structural bioinformatics. This minor prepares students for careers or further studies in bioinformatics, computational biology, biotechnology, and related fields, equipping them with the necessary skills to address complex biological problems using computational approaches.",https://bioinformatics.charlotte.edu/academics/undergraduate-minor-bioinformatics,,Minor in Bioinformatics,"https://www.google.com/search?q=time+in+Charlotte,+NC,+US",
,,,,Minor in Business Administration,https://www.colorado.edu/academics/minor-business,
